rfq_id,target_package,candidate_count,synthetic_engineer_choice,synthetic_engineer_top_score,ground_truth_configuration_id,ground_truth_engineer_rank,ground_truth_engineer_score,ground_truth_selected_by_engineer,preference_label_provenance,preference_generation_method
RFQ731-000909,X731,3,CFG731_32b1041fd68aac23,0.849624434429376,CFG731_8f2f3a7ba66ea526,3,0.36443567810412386,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000910,F731TE,1,CFG731_6886c948a9d1ec0c,0.8338350851761654,CFG731_6886c948a9d1ec0c,1,0.8338350851761654,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000911,X731,4,CFG731_2be17a56b0589fd1,0.9210533936999473,CFG731_1f0c09edcd967945,3,0.4850238093822415,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000912,X731,4,CFG731_62d0f0f6bab9bdcb,0.9210535625319474,CFG731_631dadb7c0c7adf5,3,0.4850239431172415,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000913,G731ST-LT,2,CFG731_ab4075c601d1397c,0.8654143651845865,CFG731_bbd32ea73f3dabf1,2,0.36551951348139317,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000914,X731,9,CFG731_8c50542218db5cb0,0.8894740123575263,CFG731_910ee0b4b8287063,8,0.20675355896523218,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000915,X731,4,CFG731_b4987f1c95e91d0d,0.9210527628639473,CFG731_5d88e63d941ec6fd,3,0.48539173043106504,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000916,X731,2,CFG731_8c50542218db5cb0,0.936843042624158,CFG731_15f034f7c265528f,2,0.4335334467007461,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000917,G731ST-HT,4,CFG731_076cad91966d4c34,0.849624392240376,CFG731_b3ed2928d6d65710,3,0.4870459349487709,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000918,X731,12,CFG731_c39096767a7ae083,0.9052639305077369,CFG731_c3b5b1049b2ed7bb,12,0.21960219599585448,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000919,F731TE,1,CFG731_d8c69b7395beabbb,0.4712566482855604,CFG731_d8c69b7395beabbb,1,0.4712566482855604,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000920,X731,6,CFG731_219ac3d01befd6d1,0.9210536184699474,CFG731_3d79b5ed69541acc,5,0.48447246423700624,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000921,G731ST-LT,4,CFG731_715a3d3226cbaffd,0.9210526450699473,CFG731_9548d55d92816998,2,0.849624441089376,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000922,X731,9,CFG731_8c50542218db5cb0,0.8894736970385263,CFG731_910ee0b4b8287063,8,0.20675402899723216,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000923,G731ST-LT,8,CFG731_32b4b1ec4513af66,0.8338354412651655,CFG731_58b9913d8024b015,8,0.21151317200373684,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000924,X731,2,CFG731_1147f9711c4bff84,0.9052637489197369,CFG731_1434e7eedafa69d1,2,0.3357784932350898,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000925,G731ST-HT,6,CFG731_84b16be5aab3bf9b,0.849624662994376,CFG731_b46f92852addf866,5,0.36057487915747677,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000926,G731ST-HT,4,CFG731_2a989bd6dba74d9f,0.849624581698376,CFG731_b7a7770d19b6f648,3,0.48704625731877094,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000927,X731,4,CFG731_62d0f0f6bab9bdcb,0.9210528832159474,CFG731_57b3b3a6958ee330,3,0.485391006517065,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000928,G731ST-HT,4,CFG731_7b2f69a7ca55041b,0.9210530915079473,CFG731_f2a296f2bedae0e8,2,0.849624681278376,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000929,X731,4,CFG731_c887ba58c35036a9,0.9210533778259473,CFG731_5feb84333ab424ba,2,0.849624505583376,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000930,X731,1,CFG731_c41fd04f9eea78e7,0.4831856190621239,CFG731_c41fd04f9eea78e7,1,0.4831856190621239,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000931,X731,3,CFG731_8a7a801f91254eeb,0.8338352288631655,CFG731_b761b914f76d159e,3,0.34643989202297215,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000932,X731,5,CFG731_8d2d91c46ccfb471,0.9210531760779473,CFG731_f879c0aaba152069,5,0.36002349797524147,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000933,X731,2,CFG731_186348c5f967a6f7,0.8654144487295865,CFG731_186348c5f967a6f7,1,0.8654144487295865,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000934,X731,6,CFG731_3b2a32abbf148ca1,0.9210526592899474,CFG731_ade755d80d357018,5,0.23649455216153561,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000935,X731,4,CFG731_608c0251ef380592,0.9210527823539474,CFG731_3b56310e368fd60f,3,0.48539131477506503,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000936,X731,1,CFG731_7962ce0b7d875608,0.48318501536012387,CFG731_7962ce0b7d875608,1,0.48318501536012387,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000937,X731,4,CFG731_83f956404d04e6cd,0.8654142695145866,CFG731_cc50cacf788bd84a,3,0.38022509411233435,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000938,X731,1,CFG731_59f86789e43d86f1,0.5147644083135449,CFG731_59f86789e43d86f1,1,0.5147644083135449,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000939,X731,4,CFG731_11da8cc369b71f5a,0.8654137545585865,CFG731_5247c83d5f005ead,4,0.3794895612466873,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000940,X731,4,CFG731_2be17a56b0589fd1,0.9210531284679473,CFG731_5a14e01af9745dda,3,0.4850235354962415,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000941,X731,2,CFG731_0db950a4979d2c52,0.9526322948223683,CFG731_36d7686aca1200ae,2,0.44932373881895665,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000942,G731ST-HT,12,CFG731_63eca10a00ae1f5d,0.9052637920937369,CFG731_2eea910b2403bc4c,10,0.34055824042279564,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000943,F731TE,2,CFG731_b7c1a02b25610507,0.7879702790110301,CFG731_b7c1a02b25610507,1,0.7879702790110301,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000944,G731ST-HT,1,CFG731_63eca10a00ae1f5d,0.9526321328963684,CFG731_63eca10a00ae1f5d,1,0.9526321328963684,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000945,X731,2,CFG731_f87794e7a98d0b11,0.9526316264183684,CFG731_dca3d8725270dd93,2,0.44932301465095664,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000946,X731,4,CFG731_3b2a32abbf148ca1,0.9368428273911579,CFG731_d4dafb658c85c692,4,0.2526516947385697,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000947,G731ST-LT,11,CFG731_e0009be417f51ccd,0.9052640854627368,CFG731_5be384035f37d372,10,0.34055790439579564,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000948,X731,1,CFG731_7308ee8503151ef3,0.8969927585110076,CFG731_7308ee8503151ef3,1,0.8969927585110076,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000949,F731TE,2,CFG731_f79503cf8f87ea49,0.7879703646360301,CFG731_f79503cf8f87ea49,1,0.7879703646360301,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000950,X731,2,CFG731_72e5000522fb6a51,0.8338352244721655,CFG731_5cae68c0a1d5db32,2,0.8195492063694512,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000951,X731,8,CFG731_241d60e6ef5278be,0.8180459420909549,CFG731_af36a6c70f11950b,8,0.20123904699687922,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000952,X731,5,CFG731_c39096767a7ae083,0.9210534331089474,CFG731_ef02695e374fc418,2,0.4850233229582415,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000953,X731,3,CFG731_f97e51d1da57d99f,0.8496246639923759,CFG731_633572f6d3593691,3,0.3526704840307709,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000954,G731ST-HT,4,CFG731_bbffb73f3dff6787,0.9210535626819474,CFG731_84352197821d09de,3,0.485391279707065,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000955,X731,4,CFG731_da02526d254e2e35,0.9210532445939473,CFG731_b1531976c0d80b4a,3,0.48502366704224154,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000956,G731CA,1,CFG731_faff6da73df00950,0.4870457863207709,CFG731_faff6da73df00950,1,0.4870457863207709,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000957,X731,3,CFG731_6e096e946540ab4e,0.881203566608797,CFG731_45cf7219dd66904b,3,0.3921539401998978,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000958,X731,1,CFG731_de371e3e32a80802,0.36590583812441796,CFG731_de371e3e32a80802,1,0.36590583812441796,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000959,X731,1,CFG731_bbcb665ced67f8c3,0.881203295113797,CFG731_bbcb665ced67f8c3,1,0.881203295113797,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000960,G731ST-LT,8,CFG731_e0009be417f51ccd,0.9052632331557369,CFG731_515a31451814aae9,8,0.4019543397193251,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000961,X731,1,CFG731_844c64c49c2e5514,0.3706659339139226,CFG731_844c64c49c2e5514,1,0.3706659339139226,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000962,G731ST-LT,8,CFG731_e0009be417f51ccd,0.9052636360467369,CFG731_515a31451814aae9,6,0.4019551982513251,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000963,X731,7,CFG731_2be17a56b0589fd1,0.9052635310767368,CFG731_0ef26d136a7182e8,5,0.40195488002732505,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000964,X731,10,CFG731_62d0f0f6bab9bdcb,0.9052635964307368,CFG731_3ada8d565667279d,10,0.21702864060908977,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000965,G731ST-HT,8,CFG731_8b18ac1c34209d63,0.9052638152717368,CFG731_b30ceef5c5f902ca,6,0.4019549946173251,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000966,F731WD_SINGLECHANNEL,2,CFG731_a7d2a5a9ae465701,0.7879704009090301,CFG731_ee8e327bbb737abf,2,0.7879700276380301,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000967,X731,2,CFG731_e08dfad4737be3d9,0.9368423476101579,CFG731_9637b2f8d628ff9d,2,0.2511805490112755,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000968,G731ST-HT,4,CFG731_c3a136a8630f644d,0.8496241611073759,CFG731_ad85e442c9239be7,3,0.4870454957547709,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000969,G731CA,1,CFG731_d2a75fda6f761c1b,0.4870452990067709,CFG731_d2a75fda6f761c1b,1,0.4870452990067709,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000970,X731,3,CFG731_89772de94df83ba5,0.8496246913743759,CFG731_aa68f1da5062cc70,3,0.3526709850907709,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000971,G731ST-LT,4,CFG731_715a3d3226cbaffd,0.9210530769439473,CFG731_9c6b16fef6d02aaf,3,0.3576342615558885,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000972,F731TE,1,CFG731_5164655533c6a8d0,0.8338349330041654,CFG731_5164655533c6a8d0,1,0.8338349330041654,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000973,X731,1,CFG731_c775e192f3d489e9,0.8496241515783759,CFG731_c775e192f3d489e9,1,0.8496241515783759,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000974,G731CA,2,CFG731_817824ee3a762453,0.8037595478062406,CFG731_2cb814ee06486282,2,0.45546680382834986,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000975,G731ST-LT,2,CFG731_a40ab19ad6671fbe,0.9368423243701579,CFG731_bc9146cb8459e9c2,2,0.43353409142974614,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000976,X731,2,CFG731_60f3aae8ede70fe0,0.9526323806293684,CFG731_7f60255816247683,2,0.9097752200322256,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000977,X731,3,CFG731_f7f0034a8b15f329,0.8338353419591655,CFG731_8634a8a0a780401d,3,0.34478538778326623,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000978,X731,2,CFG731_9a5bfa9148a9b604,0.9052633525457369,CFG731_c585b182e5ecfc9a,2,0.3482782323640898,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000979,F731TE,1,CFG731_1962af6277da6f54,0.8338350533281654,CFG731_1962af6277da6f54,1,0.8338350533281654,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000980,G731ST-HT,2,CFG731_329b582435fea539,0.8654142139895865,CFG731_d03860c1f327a8d1,2,0.8654135896745865,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000981,F731TE,2,CFG731_b7c1a02b25610507,0.7879701482210301,CFG731_b7c1a02b25610507,1,0.7879701482210301,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000982,X731,3,CFG731_32b1041fd68aac23,0.849624128936376,CFG731_8f2f3a7ba66ea526,3,0.36443591738112385,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000983,X731,7,CFG731_f97e51d1da57d99f,0.8338347998211655,CFG731_5789f006b670582c,7,0.20930768235179564,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000984,G731ST-LT,4,CFG731_715a3d3226cbaffd,0.9210530914559474,CFG731_2a738780f0517f67,3,0.3515681575793003,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000985,X731,3,CFG731_f97e51d1da57d99f,0.849624484561376,CFG731_b8db8783f5774853,3,0.35230322991894736,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000986,G731ST-LT,4,CFG731_32b4b1ec4513af66,0.849625058159376,CFG731_0bc9c3b6375d4380,4,0.35340644746241795,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000987,X731,6,CFG731_b7e96d5717c40fd6,0.9210530481979473,CFG731_fe424f85d85e1c0c,4,0.3526706627287709,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000988,X731,4,CFG731_62d0f0f6bab9bdcb,0.9210528114669474,CFG731_de32c30417f0baf1,3,0.48502389188524153,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000989,G731CA,2,CFG731_691a8f2ff165671d,0.8037599977332406,CFG731_691a8f2ff165671d,1,0.8037599977332406,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000990,X731,4,CFG731_cf543b1c3927ab71,0.9210534204509473,CFG731_b228aa35c0b027ac,4,0.3576338712188885,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000991,X731,4,CFG731_ad0a2fd7350b6cca,0.8654141288425865,CFG731_9defb51135f6ef11,3,0.37985744318751086,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000992,X731,2,CFG731_7308ee8503151ef3,0.881203181091797,CFG731_867e73503f493aa1,2,0.39527963215389783,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000993,X731,1,CFG731_7308ee8503151ef3,0.8969928861180075,CFG731_7308ee8503151ef3,1,0.8969928861180075,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000994,G731ST-HT,8,CFG731_63eca10a00ae1f5d,0.9052632240927369,CFG731_1060da033d1aaed1,6,0.40195476696332505,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000995,X731,3,CFG731_8c8856d21252930e,0.9052635157707368,CFG731_6472ab3bf7316498,3,0.4686831830037957,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000996,X731,2,CFG731_a6d4830ed3aa2681,0.9368422440711579,CFG731_a77e5e082c8f0465,2,0.8939849874390151,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000997,G731ST-HT,1,CFG731_7b2f69a7ca55041b,0.9526319783573683,CFG731_7b2f69a7ca55041b,1,0.9526319783573683,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000998,X731,13,CFG731_da02526d254e2e35,0.8894741002475263,CFG731_a7aba912cacdcceb,13,0.19645961271817336,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000999,G731ST-LT,2,CFG731_e0009be417f51ccd,0.936842752478158,CFG731_750dd83a06ba43cb,2,0.4335339960207461,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001000,G731ST-HT,2,CFG731_c3a136a8630f644d,0.8654142386995866,CFG731_a69c8345e2cbb480,2,0.37507834745380497,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001001,X731,1,CFG731_14269a1a57ac4cbc,0.39527903836089784,CFG731_14269a1a57ac4cbc,1,0.39527903836089784,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-001002,X731,3,CFG731_11da8cc369b71f5a,0.8654143578945865,CFG731_ba17ab216ae91e1a,3,0.38022471205533437,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001003,F731PW,1,CFG731_956456fc074ebc5a,0.8180458077399549,CFG731_956456fc074ebc5a,1,0.8180458077399549,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-001004,X731,6,CFG731_5e61ce3b60d15e11,0.936842352207158,CFG731_243419c6708378b3,5,0.5002618091832168,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001005,X731,6,CFG731_8d2d91c46ccfb471,0.9210528955349473,CFG731_9ccdadb28a07accd,2,0.48318547453412386,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001006,F731TE,2,CFG731_31d150421c4341a3,0.7879707500420301,CFG731_31d150421c4341a3,1,0.7879707500420301,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-001007,X731,2,CFG731_9a5bfa9148a9b604,0.9052635634307369,CFG731_c585b182e5ecfc9a,2,0.3482784563270898,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001008,X731,4,CFG731_b4987f1c95e91d0d,0.9210532054099474,CFG731_80409e6aafce9221,3,0.8353393167666616,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001009,X731,2,CFG731_f97e51d1da57d99f,0.8654139098955865,CFG731_8eb1a4c3831aebc6,2,0.8654137486445865,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001010,X731,7,CFG731_fb1ab4b34e9c8a75,0.8338349648661655,CFG731_b7ded675dbfd5f0b,7,0.21702863069108977,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001011,X731,2,CFG731_aba447e5ca3ac7ba,0.8338348540151654,CFG731_91a62b1e0bf4bbce,2,0.8195489113784511,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001012,G731ST-HT,2,CFG731_cc9ac35e4d9a1854,0.9368429652841579,CFG731_348f97ec6945fbf8,2,0.4335335594997461,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001013,X731,3,CFG731_fb16e30f5bbb87f2,0.8353393102236616,CFG731_a9ec8cda9130252f,2,0.36443573703512383,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001014,X731,3,CFG731_ddd1ce28a3456ff6,0.849624756217376,CFG731_63b50b6b631946e6,2,0.36590589114641797,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001015,X731,1,CFG731_fd3397424975992e,0.4989746579223344,CFG731_fd3397424975992e,1,0.4989746579223344,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-001016,G731ST-LT,8,CFG731_7f5bfa7b21e81359,0.9052633641587369,CFG731_cc03e3852895ae99,7,0.40195462495132506,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001017,X731,6,CFG731_8f470181ad32eeae,0.8338349299221655,CFG731_98e30468f83e5da1,4,0.22254347946544273,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001018,X731,2,CFG731_62d0f0f6bab9bdcb,0.936843073364158,CFG731_34e092c266a308aa,2,0.37140185960056965,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001019,X731,1,CFG731_9a5bfa9148a9b604,0.9210530041099474,CFG731_9a5bfa9148a9b604,1,0.9210530041099474,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-001020,G731ST-HT,2,CFG731_63eca10a00ae1f5d,0.936842643487158,CFG731_a288340143e53b7f,2,0.8939853374990151,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001021,X731,7,CFG731_b7e96d5717c40fd6,0.9210526681809473,CFG731_d258fff6b39ba941,5,0.3576342000208885,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001022,G731ST-HT,1,CFG731_a3b03637ed22317c,0.9526320386433684,CFG731_a3b03637ed22317c,1,0.9526320386433684,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-001023,F731WD_DUALCHANNEL,2,CFG731_819cb4e76943eca6,0.8037599617592406,CFG731_c37386a371e13fa8,2,0.4554666158363499,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001024,X731,3,CFG731_6e096e946540ab4e,0.8654143980825866,CFG731_aacf790c5259123d,3,0.2511809688192755,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001025,G731ST-LT,4,CFG731_d124ccffa669c3a2,0.9210528677959473,CFG731_6436acf7faa1f61d,2,0.8496248980843759,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001026,X731,2,CFG731_0fbee36816b7af98,0.881203388627797,CFG731_30ccf87da13edf1e,2,0.3952793708708978,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001027,F731PW,1,CFG731_ef211cb97feaddc8,0.8180453886549549,CFG731_ef211cb97feaddc8,1,0.8180453886549549,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-001028,X731,2,CFG731_073f991a6c9a4683,0.3838824537053684,CFG731_3a955b973baab5a5,2,0.2588824919833684,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001029,X731,4,CFG731_32a4bb12438a37ab,0.936842393977158,CFG731_85891d97ce4083b3,3,0.3673575312015108,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001030,G731ST-LT,2,CFG731_e0009be417f51ccd,0.9368430394651579,CFG731_8b6ed3cfa9ed1e59,2,0.4335332903037461,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001031,F731PW,1,CFG731_7785b2914ebb6eaf,0.8180457161199549,CFG731_7785b2914ebb6eaf,1,0.8180457161199549,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-001032,X731,2,CFG731_83f956404d04e6cd,0.881203435464797,CFG731_ec83ad3bde5df955,2,0.39527950265389783,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001033,X731,8,CFG731_32a4bb12438a37ab,0.9052640349307369,CFG731_28ed390fb80cb66f,8,0.21960213545885449,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001034,X731,7,CFG731_b8b11650a048baf7,0.8338351302491654,CFG731_467e11f2e0bc0666,3,0.3501162290792074,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001035,F731PW,1,CFG731_7785b2914ebb6eaf,0.8180453310319549,CFG731_7785b2914ebb6eaf,1,0.8180453310319549,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-001036,X731,1,CFG731_f7f0034a8b15f329,0.849624145823376,CFG731_f7f0034a8b15f329,1,0.849624145823376,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-001037,X731,4,CFG731_cf543b1c3927ab71,0.9210529253699473,CFG731_624f3002b3cf1e19,4,0.3523028714249474,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001038,X731,7,CFG731_3b2a32abbf148ca1,0.9210527390179474,CFG731_d4be02ad7e56a796,3,0.4831851050941239,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001039,G731ST-HT,4,CFG731_a3b03637ed22317c,0.9210530867559473,CFG731_0c11243388e65244,2,0.8496242757693759,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001040,G731ST-LT,21,CFG731_7f5bfa7b21e81359,0.8894745003715263,CFG731_adfa7e5b1355ce87,21,0.1942536337992322,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001041,X731,6,CFG731_516629085c122a4e,0.9052632655697369,CFG731_08efe1333b2d7967,6,0.344234620227031,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001042,G731CA,2,CFG731_d97c333965654bd3,0.8037597527532405,CFG731_d97c333965654bd3,1,0.8037597527532405,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-001043,X731,2,CFG731_32a4bb12438a37ab,0.9526318801873683,CFG731_784eb334d1d77ae7,2,0.9097752833652256,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001044,G731ST-LT,1,CFG731_8da1da530d6ae54d,0.8812032208457969,CFG731_8da1da530d6ae54d,1,0.8812032208457969,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-001045,G731CA,1,CFG731_1dfb5999b1debe3a,0.3504652174728297,CFG731_1dfb5999b1debe3a,1,0.3504652174728297,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-001046,F731WD_SINGLECHANNEL,1,CFG731_70b6eaf9262ca4d0,0.8195492546354511,CFG731_70b6eaf9262ca4d0,1,0.8195492546354511,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-001047,G731ST-HT,2,CFG731_c32627af59ba1526,0.8654143665055866,CFG731_c32627af59ba1526,1,0.8654143665055866,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-001048,G731ST-HT,4,CFG731_2a989bd6dba74d9f,0.8496242792323759,CFG731_b7a7770d19b6f648,3,0.4870459901867709,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001049,X731,6,CFG731_8d2d91c46ccfb471,0.9210532822089473,CFG731_df5f598a914fb1cc,4,0.4177446339485356,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001050,F731TE,1,CFG731_574aa7a29f75cd60,0.8338352663001655,CFG731_574aa7a29f75cd60,1,0.8338352663001655,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-001051,X731,12,CFG731_ac8195f5cce7d089,0.8338354357961655,CFG731_d622722cfe4eb872,12,0.21702802834808976,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001052,X731,1,CFG731_fd3397424975992e,0.4989749969083344,CFG731_fd3397424975992e,1,0.4989749969083344,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-001053,G731ST-HT,4,CFG731_4aa7d46b9cfa7d7b,0.9210531571259474,CFG731_fa91f60062985c6d,3,0.8353390660546616,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001054,F731TE,1,CFG731_d8c69b7395beabbb,0.4712566286185604,CFG731_d8c69b7395beabbb,1,0.4712566286185604,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-001055,X731,2,CFG731_62d0f0f6bab9bdcb,0.9368424042871579,CFG731_337790e6bbcf15f4,2,0.8939856940200152,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001056,F731TE,2,CFG731_f79503cf8f87ea49,0.7879704282960301,CFG731_f79503cf8f87ea49,1,0.7879704282960301,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-001057,G731CA,2,CFG731_4189e4dbecbffadb,0.4554666440443499,CFG731_b43582909c828d95,2,0.3830403021481146,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001058,G731ST-LT,4,CFG731_0fdf5c36c9c41e69,0.849625050202376,CFG731_671960d0fb04b698,3,0.4870458059277709,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-001059,X731,6,CFG731_11da8cc369b71f5a,0.8496250147693759,CFG731_9c21848fed1f6e04,6,0.23686215563735916,False,SYNTHETIC,synthetic_engineer_v1
