rfq_id,target_package,preferred_configuration_id,rejected_configuration_id,preferred_rank,rejected_rank,preferred_score,rejected_score,score_margin,preferred_unmentioned_features,rejected_unmentioned_features,preferred_nearest_real_distance,rejected_nearest_real_distance,preferred_num_changed_characteristics,rejected_num_changed_characteristics,preferred_record_type,rejected_record_type,label,preference_label_provenance,preference_generation_method
RFQ731-001336,X731,CFG731_071ad1736ef73ba8,CFG731_8d9f29ebcd8f04bd,3,5,0.469234006056031,0.40195433607032505,0.06727966998570595,6,6,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001336,X731,CFG731_071ad1736ef73ba8,CFG731_4374ad7ccac15076,3,6,0.469234006056031,0.21666064199526625,0.25257336406076475,6,6,1,2,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001336,X731,CFG731_440f9c9b032b7d0a,CFG731_8d9f29ebcd8f04bd,4,5,0.40195444329932506,0.40195433607032505,1.072290000125875e-07,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001336,X731,CFG731_440f9c9b032b7d0a,CFG731_4374ad7ccac15076,4,6,0.40195444329932506,0.21666064199526625,0.18529380130405881,6,6,1,2,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001336,X731,CFG731_8d9f29ebcd8f04bd,CFG731_4374ad7ccac15076,5,6,0.40195433607032505,0.21666064199526625,0.1852936940750588,6,6,1,2,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001337,G731ST-LT,CFG731_715a3d3226cbaffd,CFG731_d5af433b36265df1,1,2,0.9368421440241579,0.8939857621870151,0.0428563818371428,4,4,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001338,X731,CFG731_2be17a56b0589fd1,CFG731_07364aa0260e0bc7,1,2,0.9052639638717369,0.8338351827231655,0.07142878114857143,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001338,X731,CFG731_2be17a56b0589fd1,CFG731_135ddf5639321fb6,1,3,0.9052639638717369,0.469234269199031,0.4360296946727059,6,6,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001338,X731,CFG731_2be17a56b0589fd1,CFG731_c6a3ff6155563d17,1,4,0.9052639638717369,0.40195514720432507,0.5033088166674118,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001338,X731,CFG731_2be17a56b0589fd1,CFG731_c517a14f9cf12c39,1,5,0.9052639638717369,0.4019550931873251,0.5033088706844118,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001338,X731,CFG731_2be17a56b0589fd1,CFG731_a20b10157efccecb,1,6,0.9052639638717369,0.3398227309651486,0.5654412329065883,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001338,X731,CFG731_07364aa0260e0bc7,CFG731_135ddf5639321fb6,2,3,0.8338351827231655,0.469234269199031,0.3646009135241345,6,6,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001338,X731,CFG731_07364aa0260e0bc7,CFG731_c6a3ff6155563d17,2,4,0.8338351827231655,0.40195514720432507,0.4318800355188404,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001338,X731,CFG731_07364aa0260e0bc7,CFG731_c517a14f9cf12c39,2,5,0.8338351827231655,0.4019550931873251,0.4318800895358404,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001338,X731,CFG731_07364aa0260e0bc7,CFG731_a20b10157efccecb,2,6,0.8338351827231655,0.3398227309651486,0.4940124517580169,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001338,X731,CFG731_135ddf5639321fb6,CFG731_c6a3ff6155563d17,3,4,0.469234269199031,0.40195514720432507,0.06727912199470593,6,6,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001338,X731,CFG731_135ddf5639321fb6,CFG731_c517a14f9cf12c39,3,5,0.469234269199031,0.4019550931873251,0.06727917601170591,6,6,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001338,X731,CFG731_135ddf5639321fb6,CFG731_a20b10157efccecb,3,6,0.469234269199031,0.3398227309651486,0.1294115382338824,6,6,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001338,X731,CFG731_c6a3ff6155563d17,CFG731_c517a14f9cf12c39,4,5,0.40195514720432507,0.4019550931873251,5.40169999840856e-08,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001338,X731,CFG731_c6a3ff6155563d17,CFG731_a20b10157efccecb,4,6,0.40195514720432507,0.3398227309651486,0.06213241623917648,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001338,X731,CFG731_c517a14f9cf12c39,CFG731_a20b10157efccecb,5,6,0.4019550931873251,0.3398227309651486,0.062132362222176496,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_63eca10a00ae1f5d,CFG731_cc9ac35e4d9a1854,1,2,0.9052637804937369,0.9052635854087369,1.9508500004317142e-07,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_63eca10a00ae1f5d,CFG731_7c5284fb5f15d1d6,1,3,0.9052637804937369,0.8338346418971655,0.0714291385965714,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_63eca10a00ae1f5d,CFG731_f23946dbf617272b,1,4,0.9052637804937369,0.8338346210981655,0.07142915939557137,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_63eca10a00ae1f5d,CFG731_37f66c3948c00e57,1,5,0.9052637804937369,0.4686828584957957,0.4365809219979412,6,6,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_63eca10a00ae1f5d,CFG731_348f97ec6945fbf8,1,6,0.9052637804937369,0.40195513342132505,0.5033086470724119,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_63eca10a00ae1f5d,CFG731_143205a81a2e7efc,1,7,0.9052637804937369,0.40195504070032506,0.5033087397934118,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_63eca10a00ae1f5d,CFG731_0ce13abf777d04f9,1,8,0.9052637804937369,0.4019546739203251,0.5033091065734119,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_63eca10a00ae1f5d,CFG731_ab3b0ae98d7b2345,1,9,0.9052637804937369,0.4019546038343251,0.5033091766594118,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_63eca10a00ae1f5d,CFG731_0494d5ae6eecf400,1,10,0.9052637804937369,0.3376166870302074,0.5676470934635295,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_63eca10a00ae1f5d,CFG731_1afd2a52ab559a7a,1,11,0.9052637804937369,0.21298463674403095,0.692279143749706,6,6,0,2,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_7c5284fb5f15d1d6,2,3,0.9052635854087369,0.8338346418971655,0.07142894351157136,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_f23946dbf617272b,2,4,0.9052635854087369,0.8338346210981655,0.07142896431057133,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_37f66c3948c00e57,2,5,0.9052635854087369,0.4686828584957957,0.43658072691294114,6,6,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_348f97ec6945fbf8,2,6,0.9052635854087369,0.40195513342132505,0.5033084519874118,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_143205a81a2e7efc,2,7,0.9052635854087369,0.40195504070032506,0.5033085447084118,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_0ce13abf777d04f9,2,8,0.9052635854087369,0.4019546739203251,0.5033089114884117,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_ab3b0ae98d7b2345,2,9,0.9052635854087369,0.4019546038343251,0.5033089815744118,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_0494d5ae6eecf400,2,10,0.9052635854087369,0.3376166870302074,0.5676468983785294,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_1afd2a52ab559a7a,2,11,0.9052635854087369,0.21298463674403095,0.6922789486647059,6,6,0,2,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_7c5284fb5f15d1d6,CFG731_f23946dbf617272b,3,4,0.8338346418971655,0.8338346210981655,2.0798999966764598e-08,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_7c5284fb5f15d1d6,CFG731_37f66c3948c00e57,3,5,0.8338346418971655,0.4686828584957957,0.3651517834013698,6,6,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_7c5284fb5f15d1d6,CFG731_348f97ec6945fbf8,3,6,0.8338346418971655,0.40195513342132505,0.43187950847584045,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_7c5284fb5f15d1d6,CFG731_143205a81a2e7efc,3,7,0.8338346418971655,0.40195504070032506,0.43187960119684043,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_7c5284fb5f15d1d6,CFG731_0ce13abf777d04f9,3,8,0.8338346418971655,0.4019546739203251,0.4318799679768404,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_7c5284fb5f15d1d6,CFG731_ab3b0ae98d7b2345,3,9,0.8338346418971655,0.4019546038343251,0.4318800380628404,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_7c5284fb5f15d1d6,CFG731_0494d5ae6eecf400,3,10,0.8338346418971655,0.3376166870302074,0.4962179548669581,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_7c5284fb5f15d1d6,CFG731_1afd2a52ab559a7a,3,11,0.8338346418971655,0.21298463674403095,0.6208500051531345,6,6,0,2,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_f23946dbf617272b,CFG731_37f66c3948c00e57,4,5,0.8338346210981655,0.4686828584957957,0.3651517626023698,6,6,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_f23946dbf617272b,CFG731_348f97ec6945fbf8,4,6,0.8338346210981655,0.40195513342132505,0.4318794876768405,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_f23946dbf617272b,CFG731_143205a81a2e7efc,4,7,0.8338346210981655,0.40195504070032506,0.43187958039784047,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_f23946dbf617272b,CFG731_0ce13abf777d04f9,4,8,0.8338346210981655,0.4019546739203251,0.43187994717784045,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_f23946dbf617272b,CFG731_ab3b0ae98d7b2345,4,9,0.8338346210981655,0.4019546038343251,0.43188001726384045,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_f23946dbf617272b,CFG731_0494d5ae6eecf400,4,10,0.8338346210981655,0.3376166870302074,0.4962179340679581,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_f23946dbf617272b,CFG731_1afd2a52ab559a7a,4,11,0.8338346210981655,0.21298463674403095,0.6208499843541346,6,6,0,2,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_37f66c3948c00e57,CFG731_348f97ec6945fbf8,5,6,0.4686828584957957,0.40195513342132505,0.06672772507447067,6,6,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_37f66c3948c00e57,CFG731_143205a81a2e7efc,5,7,0.4686828584957957,0.40195504070032506,0.06672781779547066,6,6,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_37f66c3948c00e57,CFG731_0ce13abf777d04f9,5,8,0.4686828584957957,0.4019546739203251,0.06672818457547064,6,6,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_37f66c3948c00e57,CFG731_ab3b0ae98d7b2345,5,9,0.4686828584957957,0.4019546038343251,0.06672825466147064,6,6,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_37f66c3948c00e57,CFG731_0494d5ae6eecf400,5,10,0.4686828584957957,0.3376166870302074,0.1310661714655883,6,6,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_37f66c3948c00e57,CFG731_1afd2a52ab559a7a,5,11,0.4686828584957957,0.21298463674403095,0.25569822175176476,6,6,1,2,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_348f97ec6945fbf8,CFG731_143205a81a2e7efc,6,7,0.40195513342132505,0.40195504070032506,9.272099998902661e-08,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_348f97ec6945fbf8,CFG731_0ce13abf777d04f9,6,8,0.40195513342132505,0.4019546739203251,4.5950099997194016e-07,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_348f97ec6945fbf8,CFG731_ab3b0ae98d7b2345,6,9,0.40195513342132505,0.4019546038343251,5.295869999755176e-07,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_348f97ec6945fbf8,CFG731_0494d5ae6eecf400,6,10,0.40195513342132505,0.3376166870302074,0.06433844639111763,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_348f97ec6945fbf8,CFG731_1afd2a52ab559a7a,6,11,0.40195513342132505,0.21298463674403095,0.1889704966772941,6,6,1,2,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_143205a81a2e7efc,CFG731_0ce13abf777d04f9,7,8,0.40195504070032506,0.4019546739203251,3.6677999998291355e-07,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_143205a81a2e7efc,CFG731_ab3b0ae98d7b2345,7,9,0.40195504070032506,0.4019546038343251,4.36865999986491e-07,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_143205a81a2e7efc,CFG731_0494d5ae6eecf400,7,10,0.40195504070032506,0.3376166870302074,0.06433835367011764,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_143205a81a2e7efc,CFG731_1afd2a52ab559a7a,7,11,0.40195504070032506,0.21298463674403095,0.1889704039562941,6,6,1,2,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_0ce13abf777d04f9,CFG731_ab3b0ae98d7b2345,8,9,0.4019546739203251,0.4019546038343251,7.008600000357745e-08,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_0ce13abf777d04f9,CFG731_0494d5ae6eecf400,8,10,0.4019546739203251,0.3376166870302074,0.06433798689011766,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_0ce13abf777d04f9,CFG731_1afd2a52ab559a7a,8,11,0.4019546739203251,0.21298463674403095,0.18897003717629413,6,6,1,2,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_ab3b0ae98d7b2345,CFG731_0494d5ae6eecf400,9,10,0.4019546038343251,0.3376166870302074,0.06433791680411766,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_ab3b0ae98d7b2345,CFG731_1afd2a52ab559a7a,9,11,0.4019546038343251,0.21298463674403095,0.18896996709029412,6,6,1,2,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001339,G731ST-HT,CFG731_0494d5ae6eecf400,CFG731_1afd2a52ab559a7a,10,11,0.3376166870302074,0.21298463674403095,0.12463205028617647,6,6,1,2,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001340,X731,CFG731_11da8cc369b71f5a,CFG731_ab7c99e095bc84f9,1,2,0.881203866971797,0.3890287063178978,0.49217516065389916,3,3,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_b86bbf24b1c3a419,CFG731_2db6c530f35d47b9,1,2,0.8338351722581655,0.8338351325261655,3.973200002338473e-08,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_b86bbf24b1c3a419,CFG731_0029021d98da4557,1,3,0.8338351722581655,0.8195495141194511,0.014285658138714408,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_b86bbf24b1c3a419,CFG731_7f493b76fa02174d,1,4,0.8338351722581655,0.4712565534115604,0.3625786188466051,6,6,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_b86bbf24b1c3a419,CFG731_1123bef3c890d293,1,5,0.8338351722581655,0.34349935508738394,0.49033581717078156,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_b86bbf24b1c3a419,CFG731_0dd81a588b2a1411,1,6,0.8338351722581655,0.3434992369653839,0.4903359352927816,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_b86bbf24b1c3a419,CFG731_41b81999e34ef823,1,7,0.8338351722581655,0.33761659339820743,0.49621857885995807,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_b86bbf24b1c3a419,CFG731_19bcffd0eb2806b8,1,8,0.8338351722581655,0.21151410732973686,0.6223210649284286,6,6,0,2,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_2db6c530f35d47b9,CFG731_0029021d98da4557,2,3,0.8338351325261655,0.8195495141194511,0.014285618406714384,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_2db6c530f35d47b9,CFG731_7f493b76fa02174d,2,4,0.8338351325261655,0.4712565534115604,0.36257857911460506,6,6,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_2db6c530f35d47b9,CFG731_1123bef3c890d293,2,5,0.8338351325261655,0.34349935508738394,0.49033577743878154,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_2db6c530f35d47b9,CFG731_0dd81a588b2a1411,2,6,0.8338351325261655,0.3434992369653839,0.49033589556078155,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_2db6c530f35d47b9,CFG731_41b81999e34ef823,2,7,0.8338351325261655,0.33761659339820743,0.49621853912795805,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_2db6c530f35d47b9,CFG731_19bcffd0eb2806b8,2,8,0.8338351325261655,0.21151410732973686,0.6223210251964286,6,6,0,2,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_0029021d98da4557,CFG731_7f493b76fa02174d,3,4,0.8195495141194511,0.4712565534115604,0.3482929607078907,6,6,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_0029021d98da4557,CFG731_1123bef3c890d293,3,5,0.8195495141194511,0.34349935508738394,0.47605015903206715,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_0029021d98da4557,CFG731_0dd81a588b2a1411,3,6,0.8195495141194511,0.3434992369653839,0.47605027715406717,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_0029021d98da4557,CFG731_41b81999e34ef823,3,7,0.8195495141194511,0.33761659339820743,0.48193292072124366,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_0029021d98da4557,CFG731_19bcffd0eb2806b8,3,8,0.8195495141194511,0.21151410732973686,0.6080354067897142,6,6,0,2,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_7f493b76fa02174d,CFG731_1123bef3c890d293,4,5,0.4712565534115604,0.34349935508738394,0.12775719832417648,6,6,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_7f493b76fa02174d,CFG731_0dd81a588b2a1411,4,6,0.4712565534115604,0.3434992369653839,0.1277573164461765,6,6,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_7f493b76fa02174d,CFG731_41b81999e34ef823,4,7,0.4712565534115604,0.33761659339820743,0.133639960013353,6,6,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_7f493b76fa02174d,CFG731_19bcffd0eb2806b8,4,8,0.4712565534115604,0.21151410732973686,0.25974244608182356,6,6,1,2,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_1123bef3c890d293,CFG731_0dd81a588b2a1411,5,6,0.34349935508738394,0.3434992369653839,1.1812200001459772e-07,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_1123bef3c890d293,CFG731_41b81999e34ef823,5,7,0.34349935508738394,0.33761659339820743,0.005882761689176508,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_1123bef3c890d293,CFG731_19bcffd0eb2806b8,5,8,0.34349935508738394,0.21151410732973686,0.13198524775764708,6,6,1,2,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_0dd81a588b2a1411,CFG731_41b81999e34ef823,6,7,0.3434992369653839,0.33761659339820743,0.005882643567176493,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_0dd81a588b2a1411,CFG731_19bcffd0eb2806b8,6,8,0.3434992369653839,0.21151410732973686,0.13198512963564707,6,6,1,2,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001342,G731ST-LT,CFG731_41b81999e34ef823,CFG731_19bcffd0eb2806b8,7,8,0.33761659339820743,0.21151410732973686,0.12610248606847058,6,6,1,2,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001344,X731,CFG731_12d9cb8d41e8f486,CFG731_8f470181ad32eeae,1,2,0.8654142347335865,0.8654137917255865,4.430079999506731e-07,4,4,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-001344,X731,CFG731_12d9cb8d41e8f486,CFG731_88a813121973f952,1,3,0.8654142347335865,0.8511278450348722,0.014286389698714319,4,4,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
