rfq_id,target_package,true_configuration_id,predicted_configuration_id,top1_case_category,characteristic,true_value,predicted_value,relation,requirement_presence,required_value,predicted_extra_not_required
RFQ731-001523,F731TE,CFG731_3c2aedfb429dc226,CFG731_d8c69b7395beabbb,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP4,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001525,x731,CFG731_07364aa0260e0bc7,CFG731_c6a3ff6155563d17,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001526,G731ST-HT,CFG731_7cc9f85131c775cb,CFG731_9f9bc93c4b0253cf,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001527,x731,CFG731_aef3ebf3cdf884c1,CFG731_496bd7a964d6cd85,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001529,G731ST-LT,CFG731_395f3e5588a2c3c0,CFG731_10085782ed0991cf,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001533,G731ST-HT,CFG731_5dd35c89836ec88e,CFG731_fcc72e9951376cf3,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001536,x731,CFG731_c108b657efc147c3,CFG731_2be17a56b0589fd1,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001537,x731,CFG731_da03b61dd1a0eef7,CFG731_9d1c08e274eec8a3,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001537,x731,CFG731_da03b61dd1a0eef7,CFG731_9d1c08e274eec8a3,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001538,G731ST-LT,CFG731_b3d0283738532d82,CFG731_750dd83a06ba43cb,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001539,x731,CFG731_791a0e440e2e9e12,CFG731_1f31b1bf8dc9e962,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001545,x731,CFG731_584d4f5b54752e2e,CFG731_fde1ab2a4808b544,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001547,x731,CFG731_8bb159f1711e5f6c,CFG731_83f956404d04e6cd,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001547,x731,CFG731_8bb159f1711e5f6c,CFG731_83f956404d04e6cd,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001549,F731WD_DualChannel,CFG731_783ba1dc5751818d,CFG731_35ed22cad11f9a11,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001550,G731ST-LT,CFG731_23b68b2dd2793a5e,CFG731_455da2f832a6b66d,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001550,G731ST-LT,CFG731_23b68b2dd2793a5e,CFG731_455da2f832a6b66d,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001551,x731,CFG731_869a9209459ecf4d,CFG731_91e51485b56960b2,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001551,x731,CFG731_869a9209459ecf4d,CFG731_91e51485b56960b2,EXTRA_OPTIONAL_FEATURES,dynamicGasMaster,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001554,x731,CFG731_8cfe8eddc16faf74,CFG731_3bcde7f8df32303c,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001554,x731,CFG731_8cfe8eddc16faf74,CFG731_3bcde7f8df32303c,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001555,x731,CFG731_2a1c7295f72ff6ac,CFG731_02ec1e408c44cf5d,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001559,G731ST-HT,CFG731_b46f92852addf866,CFG731_7c70763d4cf79560,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001562,x731,CFG731_e2e04c46506a7f9d,CFG731_e5a85c19cf4647dd,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001562,x731,CFG731_e2e04c46506a7f9d,CFG731_e5a85c19cf4647dd,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001564,x731,CFG731_d05c8278d6301e9d,CFG731_e049618b920d59b6,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001564,x731,CFG731_d05c8278d6301e9d,CFG731_e049618b920d59b6,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001565,x731,CFG731_7c78a4beb9b12eb2,CFG731_91e51485b56960b2,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001565,x731,CFG731_7c78a4beb9b12eb2,CFG731_91e51485b56960b2,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001567,x731,CFG731_6d2ac57f5a8786db,CFG731_8d07e19298d09d34,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001567,x731,CFG731_6d2ac57f5a8786db,CFG731_8d07e19298d09d34,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001568,x731,CFG731_e8d4d37dfb814e2d,CFG731_9e4fccece4d272d3,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001568,x731,CFG731_e8d4d37dfb814e2d,CFG731_9e4fccece4d272d3,EXTRA_OPTIONAL_FEATURES,dynamicGasMaster,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001570,x731,CFG731_0064bc7bf2ed5868,CFG731_af755e9c46cfadd4,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001571,G731ST-LT,CFG731_fbf2539ea471ea5b,CFG731_32b4b1ec4513af66,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001573,G731ST-HT,CFG731_e489ae1a5426e276,CFG731_a56f1437a0b4ca31,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001574,x731,CFG731_5f8ddbba4a0cb6e7,CFG731_608c0251ef380592,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001576,x731,CFG731_02cc92e24847d6c0,CFG731_83f956404d04e6cd,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001576,x731,CFG731_02cc92e24847d6c0,CFG731_83f956404d04e6cd,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001576,x731,CFG731_02cc92e24847d6c0,CFG731_83f956404d04e6cd,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001578,x731,CFG731_ac8195f5cce7d089,CFG731_6e096e946540ab4e,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001581,x731,CFG731_901acdfc4a61ad77,CFG731_357a7724550c556f,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001583,G731ST-LT,CFG731_cc64ce3eaedacb17,CFG731_a40ab19ad6671fbe,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001583,G731ST-LT,CFG731_cc64ce3eaedacb17,CFG731_a40ab19ad6671fbe,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001587,x731,CFG731_809af1b5bbfb38fb,CFG731_337790e6bbcf15f4,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001589,x731,CFG731_3450383be0000281,CFG731_962b6fcde3072947,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001590,x731,CFG731_c35b817e9679c657,CFG731_8d07e19298d09d34,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001590,x731,CFG731_c35b817e9679c657,CFG731_8d07e19298d09d34,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001591,G731ST-LT,CFG731_41b81999e34ef823,CFG731_0029021d98da4557,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001592,G731ST-HT,CFG731_68193b179adae994,CFG731_bbffb73f3dff6787,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001594,G731ST-HT,CFG731_1060da033d1aaed1,CFG731_a4416ae9d698efa6,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001595,x731,CFG731_3d5919a152529e0c,CFG731_abcee67081353f16,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001597,x731,CFG731_411773d48068b1c0,CFG731_241d60e6ef5278be,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001597,x731,CFG731_411773d48068b1c0,CFG731_241d60e6ef5278be,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001598,F731WD_DualChannel,CFG731_37e3938c6089bb2d,CFG731_819cb4e76943eca6,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS2,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001598,F731WD_DualChannel,CFG731_37e3938c6089bb2d,CFG731_819cb4e76943eca6,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP4,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001599,x731,CFG731_1ff2c28c953275c5,CFG731_8d07e19298d09d34,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001599,x731,CFG731_1ff2c28c953275c5,CFG731_8d07e19298d09d34,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001600,G731ST-HT,CFG731_5dd35c89836ec88e,CFG731_fcc72e9951376cf3,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001601,x731,CFG731_d47fa87df22e968e,CFG731_219ac3d01befd6d1,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001609,x731,CFG731_867e73503f493aa1,CFG731_7308ee8503151ef3,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001610,x731,CFG731_bd51fba2aacb1a3c,CFG731_353333bad447dbef,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001610,x731,CFG731_bd51fba2aacb1a3c,CFG731_353333bad447dbef,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001614,x731,CFG731_d8a10cfbf11bf067,CFG731_83f956404d04e6cd,EXTRA_OPTIONAL_FEATURES,dynamicGasMaster,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001617,x731,CFG731_7d4c803343a40a05,CFG731_6e096e946540ab4e,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001617,x731,CFG731_7d4c803343a40a05,CFG731_6e096e946540ab4e,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001618,x731,CFG731_95efafc2bfc61133,CFG731_c9f7a6e9a165e99d,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001619,G731ST-LT,CFG731_166343048c227f3c,CFG731_0fdf5c36c9c41e69,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001620,x731,CFG731_8b9239fd1c516750,CFG731_9a0f0b26c7f24725,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001620,x731,CFG731_8b9239fd1c516750,CFG731_9a0f0b26c7f24725,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001621,F731TE,CFG731_b7c1a02b25610507,CFG731_8b8ba7e2341f1295,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS2,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001621,F731TE,CFG731_b7c1a02b25610507,CFG731_8b8ba7e2341f1295,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP4,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001622,G731ST-LT,CFG731_3ebdd541d6efe614,CFG731_32b4b1ec4513af66,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001628,x731,CFG731_399a488b9c799644,CFG731_663e1e93ec389f08,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001628,x731,CFG731_399a488b9c799644,CFG731_663e1e93ec389f08,EXTRA_OPTIONAL_FEATURES,dynamicGasMaster,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001629,x731,CFG731_d21c75b44ecc736a,CFG731_0aa987e1ae960c88,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001630,x731,CFG731_c40b4ffa9a4b1399,CFG731_e116a79dd463fd7e,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001632,F731WD_DualChannel,CFG731_d135404efcd6265d,CFG731_c37386a371e13fa8,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS2,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001632,F731WD_DualChannel,CFG731_d135404efcd6265d,CFG731_c37386a371e13fa8,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP4,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001633,F731WD_SingleChannel,CFG731_0be7d6198235486b,CFG731_11c93eca01984a14,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS2,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001633,F731WD_SingleChannel,CFG731_0be7d6198235486b,CFG731_11c93eca01984a14,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP4,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001637,G731ST-LT,CFG731_adf1bbb0fbae3d43,CFG731_938851275519b7cb,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001638,G731ST-LT,CFG731_5be9d749d8317fd3,CFG731_49cd4cbef1081333,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001643,x731,CFG731_7a941b9a49372410,CFG731_70b38ab75d3ca724,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001643,x731,CFG731_7a941b9a49372410,CFG731_70b38ab75d3ca724,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001644,x731,CFG731_584d4f5b54752e2e,CFG731_fde1ab2a4808b544,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001645,G731ST-HT,CFG731_aa4779c40e6c2de0,CFG731_bbffb73f3dff6787,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001645,G731ST-HT,CFG731_aa4779c40e6c2de0,CFG731_bbffb73f3dff6787,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001645,G731ST-HT,CFG731_aa4779c40e6c2de0,CFG731_bbffb73f3dff6787,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001646,G731ST-HT,CFG731_cf4fb8862e2ab5fc,CFG731_a3b03637ed22317c,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001648,x731,CFG731_d4dafb658c85c692,CFG731_3b2a32abbf148ca1,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001648,x731,CFG731_d4dafb658c85c692,CFG731_3b2a32abbf148ca1,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001649,x731,CFG731_63f33b68f29fecef,CFG731_67de76f701c9cfad,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001654,x731,CFG731_9eee2266c8068ada,CFG731_9a0f0b26c7f24725,EXTRA_OPTIONAL_FEATURES,dynamicGasMaster,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001655,x731,CFG731_5d2495d91e9fa868,CFG731_cb3a6f924677049e,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001656,x731,CFG731_45d35cf8bc922687,CFG731_32a4bb12438a37ab,EXTRA_OPTIONAL_FEATURES,dynamicGasMaster,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001659,x731,CFG731_5619990314e85743,CFG731_ebb861c404a79d91,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001663,x731,CFG731_0b33555ff08fcd28,CFG731_8d07e19298d09d34,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001666,x731,CFG731_8e97bb2bec352a2c,CFG731_3b2a32abbf148ca1,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001666,x731,CFG731_8e97bb2bec352a2c,CFG731_3b2a32abbf148ca1,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001668,G731ST-HT,CFG731_cf4fb8862e2ab5fc,CFG731_a3b03637ed22317c,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001669,G731ST-LT,CFG731_ae877a3b18b65d0a,CFG731_e03b41992c837b34,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001670,x731,CFG731_3cfe26a4a6491587,CFG731_04a53b6cc81d57d6,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001670,x731,CFG731_3cfe26a4a6491587,CFG731_04a53b6cc81d57d6,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001672,G731ST-HT,CFG731_1060da033d1aaed1,CFG731_a4416ae9d698efa6,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001673,x731,CFG731_c9c2eeedbcdb5160,CFG731_618cb6c1c21feda4,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001676,x731,CFG731_bb4f0886ba308d63,CFG731_9a0f0b26c7f24725,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-001676,x731,CFG731_bb4f0886ba308d63,CFG731_9a0f0b26c7f24725,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
