rfq_id,mode,package_aware,target_package,true_configuration_id,recommended_configuration_id,recommended_package,top_score,true_rank,candidate_count,requirement_count
RFQ731-002000,V8_EXTRACTED,True,x731,CFG731_36d7686aca1200ae,CFG731_0db950a4979d2c52,x731,27.74176172726653,3,1549,18
RFQ731-002001,V8_EXTRACTED,True,x731,CFG731_df5f598a914fb1cc,CFG731_28ac43a93658ad6b,x731,18.561750199147212,81,1549,16
RFQ731-002002,V8_EXTRACTED,True,x731,CFG731_8e5ce09a779d2284,CFG731_91e51485b56960b2,x731,32.19334893635356,7,1549,15
RFQ731-002003,V8_EXTRACTED,True,x731,CFG731_dcac95313091f4e3,CFG731_6f7a5cd92e9a022d,x731,12.565702880825372,24,1549,15
RFQ731-002004,V8_EXTRACTED,True,x731,CFG731_1f0c09edcd967945,CFG731_1f0c09edcd967945,x731,40.19156445323831,1,1549,14
RFQ731-002005,V8_EXTRACTED,True,x731,CFG731_187ec74b5c4854aa,CFG731_c3481d11b658e1e9,x731,31.013744029724485,7,1549,15
RFQ731-002006,V8_EXTRACTED,True,x731,CFG731_de5e29fe1f740f3e,CFG731_8c50542218db5cb0,x731,38.921742034501854,3,1549,15
RFQ731-002007,V8_EXTRACTED,True,x731,CFG731_37c55138c4eebb90,CFG731_37c55138c4eebb90,x731,40.91222533791705,1,1549,16
RFQ731-002008,V8_EXTRACTED,True,x731,CFG731_c63da0cdbb0b3444,CFG731_05cf1a0209b4f9a8,x731,36.17130408211986,106,1549,15
RFQ731-002009,V8_EXTRACTED,True,F731TE,CFG731_a72f99e8160efda6,CFG731_07fb816f7dc25bc8,F731TE,21.66121498303385,8,30,11
RFQ731-002010,V8_EXTRACTED,True,G731ST-LT,CFG731_d5af433b36265df1,CFG731_d5af433b36265df1,G731ST-LT,31.364600669870505,1,153,17
RFQ731-002011,V8_EXTRACTED,True,x731,CFG731_77a90bfd81b5c2c1,CFG731_77a90bfd81b5c2c1,x731,26.294401353559266,1,1549,16
RFQ731-002012,V8_EXTRACTED,True,x731,CFG731_260c36430f7c2d03,CFG731_14299a2a74e42d7f,x731,17.452783500413886,2,1549,13
RFQ731-002013,V8_EXTRACTED,True,x731,CFG731_a9a1b4f80067a4f8,CFG731_c39096767a7ae083,x731,38.98702811970498,4,1549,16
RFQ731-002014,V8_EXTRACTED,True,x731,CFG731_631dadb7c0c7adf5,CFG731_70a71b60723e910d,x731,35.53608630259807,36,1549,13
RFQ731-002015,V8_EXTRACTED,True,F731PW,CFG731_0781a0fecc8f46d5,CFG731_0781a0fecc8f46d5,F731PW,12.7819706528544,1,15,12
RFQ731-002016,V8_EXTRACTED,True,x731,CFG731_4afe4cfa02474e97,CFG731_6b36d25fda044bf5,x731,30.8940132891872,20,1549,13
RFQ731-002017,V8_EXTRACTED,True,x731,CFG731_5ae746dac49a854b,CFG731_5ae746dac49a854b,x731,14.220287785945418,1,1549,15
RFQ731-002018,V8_EXTRACTED,True,x731,CFG731_567b2aa90592cf41,CFG731_70b38ab75d3ca724,x731,32.6184781363569,6,1549,13
RFQ731-002019,V8_EXTRACTED,True,F731WD_SingleChannel,CFG731_9a761e6bfde35917,CFG731_a7d2a5a9ae465701,F731WD_SingleChannel,53.68847895110186,2,10,13
RFQ731-002020,V8_EXTRACTED,True,x731,CFG731_ad672c682712eda8,CFG731_60f3aae8ede70fe0,x731,40.962659690384896,3,1549,17
RFQ731-002021,V8_EXTRACTED,True,x731,CFG731_db983e07a279051a,CFG731_241d60e6ef5278be,x731,20.724048734615106,68,1549,13
RFQ731-002022,V8_EXTRACTED,True,G731ST-LT,CFG731_19bcffd0eb2806b8,CFG731_0029021d98da4557,G731ST-LT,24.01931943748604,32,153,14
RFQ731-002023,V8_EXTRACTED,True,x731,CFG731_b1e6da79b3f3968c,CFG731_f0cf22354800092d,x731,30.64584276412497,7,1549,16
RFQ731-002024,V8_EXTRACTED,True,x731,CFG731_7b5b740c75176e02,CFG731_672458a8e716cdf8,x731,38.29074405455612,4,1549,14
RFQ731-002025,V8_EXTRACTED,True,G731CA,CFG731_d2a75fda6f761c1b,CFG731_d2a75fda6f761c1b,G731CA,46.838257667256634,1,48,12
RFQ731-002026,V8_EXTRACTED,True,x731,CFG731_1434e7eedafa69d1,CFG731_4a3529e56644911e,x731,31.044462297583898,11,1549,14
RFQ731-002027,V8_EXTRACTED,True,x731,CFG731_55d3237d65c8a47c,CFG731_54b63f2628adfc32,x731,31.44443500855702,9,1549,15
RFQ731-002028,V8_EXTRACTED,True,G731CA,CFG731_2aca30183aab25a9,CFG731_b97ce0f180acf155,G731CA,45.54344816988969,2,48,14
RFQ731-002029,V8_EXTRACTED,True,x731,CFG731_54946322ece48230,CFG731_582d2e914f2f625b,x731,21.561436984752255,33,1549,14
RFQ731-002030,V8_EXTRACTED,True,x731,CFG731_ca7e5884b195042a,CFG731_747411fe70ba8e8d,x731,23.98568781475869,30,1549,12
RFQ731-002031,V8_EXTRACTED,True,F731WD_SingleChannel,CFG731_4ca309199387f8d5,CFG731_4ca309199387f8d5,F731WD_SingleChannel,48.845028002658196,1,10,13
RFQ731-002032,V8_EXTRACTED,True,G731CA,CFG731_4af82641f975d9aa,CFG731_0738cd529389f266,G731CA,34.93944938118182,15,48,12
RFQ731-002033,V8_EXTRACTED,True,x731,CFG731_32a4bb12438a37ab,CFG731_0db950a4979d2c52,x731,29.282771651718626,36,1549,18
RFQ731-002034,V8_EXTRACTED,True,G731CA,CFG731_2aca30183aab25a9,CFG731_b97ce0f180acf155,G731CA,33.59722709526585,2,48,14
RFQ731-002035,V8_EXTRACTED,True,x731,CFG731_3dd4cfcf6ee98460,CFG731_31c4aded40f9387f,x731,26.686172700953108,4,1549,16
RFQ731-002036,V8_EXTRACTED,True,x731,CFG731_338a3238e967f681,CFG731_1f978c234895178c,x731,36.09523682410119,3,1549,15
RFQ731-002037,V8_EXTRACTED,True,x731,CFG731_8d07e19298d09d34,CFG731_8d07e19298d09d34,x731,26.71878688779956,1,1549,15
RFQ731-002038,V8_EXTRACTED,True,x731,CFG731_c41fd04f9eea78e7,CFG731_c41fd04f9eea78e7,x731,31.012004129158516,1,1549,14
RFQ731-002039,V8_EXTRACTED,True,x731,CFG731_adb08ca5dce20691,CFG731_ef980c35ed5ff3e4,x731,30.915200553300043,4,1549,12
RFQ731-002040,V8_EXTRACTED,True,x731,CFG731_1f31b1bf8dc9e962,CFG731_20e62aeb01c953da,x731,29.517992225323454,4,1549,14
RFQ731-002041,V8_EXTRACTED,True,G731ST-HT,CFG731_cd71ec2726e971ef,CFG731_ef8d68b6d278bfec,G731ST-HT,38.587004708425674,4,151,16
RFQ731-002042,V8_EXTRACTED,True,x731,CFG731_09c0748365bb17e2,CFG731_45cf7219dd66904b,x731,32.95586642659448,6,1549,15
RFQ731-002043,V8_EXTRACTED,True,G731ST-LT,CFG731_a2a709ad804cc5a2,CFG731_750dd83a06ba43cb,G731ST-LT,32.874421682799756,3,153,14
RFQ731-002044,V8_EXTRACTED,True,F731PW,CFG731_4b26dfbafad76131,CFG731_a9f22ebc14287e5d,F731PW,8.679365619225003,10,15,10
RFQ731-002045,V8_EXTRACTED,True,x731,CFG731_deb6c547366eb132,CFG731_deb6c547366eb132,x731,29.899705178035536,1,1549,12
RFQ731-002046,V8_EXTRACTED,True,G731ST-LT,CFG731_cc47430fac8438be,CFG731_0fdf5c36c9c41e69,G731ST-LT,38.212421776219855,25,153,15
RFQ731-002047,V8_EXTRACTED,True,G731ST-HT,CFG731_2c93609b74717303,CFG731_288e4c99b4e02895,G731ST-HT,34.62299534138567,7,151,12
RFQ731-002048,V8_EXTRACTED,True,x731,CFG731_81fb6648eb2086c4,CFG731_927f189839c665ae,x731,27.559207006723753,23,1549,12
RFQ731-002049,V8_EXTRACTED,True,x731,CFG731_353333bad447dbef,CFG731_8d07e19298d09d34,x731,26.88500586272295,11,1549,15
RFQ731-002050,V8_EXTRACTED,True,G731ST-HT,CFG731_37f66c3948c00e57,CFG731_37f66c3948c00e57,G731ST-HT,36.849518462751966,1,151,12
RFQ731-002051,V8_EXTRACTED,True,x731,CFG731_8d78781f8753b72a,CFG731_2322a268d0a898f9,x731,32.374100096914994,53,1549,11
RFQ731-002052,V8_EXTRACTED,True,x731,CFG731_d417765b001ea99c,CFG731_83f956404d04e6cd,x731,14.586376610793424,5,1549,14
RFQ731-002053,V8_EXTRACTED,True,x731,CFG731_d5d49996cad115b3,CFG731_353333bad447dbef,x731,24.888951173055005,4,1549,14
RFQ731-002054,V8_EXTRACTED,True,x731,CFG731_066736b465be9fda,CFG731_241d60e6ef5278be,x731,32.238256574938255,2,1549,15
RFQ731-002055,V8_EXTRACTED,True,G731ST-LT,CFG731_d124ccffa669c3a2,CFG731_10085782ed0991cf,G731ST-LT,38.804516742189854,2,153,14
RFQ731-002056,V8_EXTRACTED,True,x731,CFG731_aa8c30a4f1baca2e,CFG731_5d88e63d941ec6fd,x731,31.37682644452466,15,1549,15
RFQ731-002057,V8_EXTRACTED,True,x731,CFG731_5f5f37f4d005417e,CFG731_97fec9a076550ea5,x731,33.57573680710782,4,1549,13
RFQ731-002058,V8_EXTRACTED,True,x731,CFG731_6e096e946540ab4e,CFG731_a48cbb33873bda1b,x731,35.39934324178192,3,1549,15
RFQ731-002059,V8_EXTRACTED,True,x731,CFG731_6878009af5d30faf,CFG731_cb3a6f924677049e,x731,32.078264345059885,5,1549,13
RFQ731-002060,V8_EXTRACTED,True,G731ST-LT,CFG731_7882c72c21497015,CFG731_32b4b1ec4513af66,G731ST-LT,32.44916609219595,5,153,14
RFQ731-002061,V8_EXTRACTED,True,x731,CFG731_260c36430f7c2d03,CFG731_14299a2a74e42d7f,x731,19.33708724964343,2,1549,14
RFQ731-002062,V8_EXTRACTED,True,x731,CFG731_7f60255816247683,CFG731_31aa13473958d7d3,x731,27.394544477572442,5,1549,15
RFQ731-002063,V8_EXTRACTED,True,x731,CFG731_c3b5b1049b2ed7bb,CFG731_747411fe70ba8e8d,x731,33.87309729863509,9,1549,13
RFQ731-002064,V8_EXTRACTED,True,x731,CFG731_d417765b001ea99c,CFG731_83f956404d04e6cd,x731,22.563800898571394,5,1549,14
RFQ731-002065,V8_EXTRACTED,True,x731,CFG731_ad0a2fd7350b6cca,CFG731_c39096767a7ae083,x731,37.34676970914963,2,1549,15
RFQ731-002066,V8_EXTRACTED,True,x731,CFG731_ac0f372c930c2e22,CFG731_e8e7b7513a5c9544,x731,14.360112890988185,5,1549,15
RFQ731-002067,V8_EXTRACTED,True,G731ST-HT,CFG731_077cd264a0313a47,CFG731_4aa7d46b9cfa7d7b,G731ST-HT,29.416621732012388,2,151,14
RFQ731-002068,V8_EXTRACTED,True,x731,CFG731_f55693c6f4f3dcb0,CFG731_7ffc09802c7b60bf,x731,29.003617781832766,5,1549,15
RFQ731-002069,V8_EXTRACTED,True,x731,CFG731_3dd4cfcf6ee98460,CFG731_3dd4cfcf6ee98460,x731,24.173802341560013,1,1549,13
RFQ731-002070,V8_EXTRACTED,True,G731ST-HT,CFG731_0c11243388e65244,CFG731_6e53621a73b55f2c,G731ST-HT,30.579840167359023,4,151,13
RFQ731-002071,V8_EXTRACTED,True,G731ST-LT,CFG731_455da2f832a6b66d,CFG731_996314000fcfec4b,G731ST-LT,43.73403499369712,2,153,15
RFQ731-002072,V8_EXTRACTED,True,x731,CFG731_2451b1d5b9cd9ccd,CFG731_b4987f1c95e91d0d,x731,40.21787930921076,18,1549,15
RFQ731-002073,V8_EXTRACTED,True,G731ST-LT,CFG731_715a3d3226cbaffd,CFG731_715a3d3226cbaffd,G731ST-LT,38.108297099309155,1,153,17
RFQ731-002074,V8_EXTRACTED,True,x731,CFG731_1b365e0951e7dea4,CFG731_784eb334d1d77ae7,x731,32.6071519831965,6,1549,16
RFQ731-002075,V8_EXTRACTED,True,G731CA,CFG731_757fbd3e8915b462,CFG731_757fbd3e8915b462,G731CA,15.096908589272989,1,48,14
RFQ731-002076,V8_EXTRACTED,True,G731ST-HT,CFG731_37f37296c515d083,CFG731_4aa7d46b9cfa7d7b,G731ST-HT,27.850898297260365,4,151,14
RFQ731-002077,V8_EXTRACTED,True,x731,CFG731_8d78781f8753b72a,CFG731_747411fe70ba8e8d,x731,33.98107671779715,7,1549,13
RFQ731-002078,V8_EXTRACTED,True,x731,CFG731_c6a3ff6155563d17,CFG731_8d07e19298d09d34,x731,37.33735892737979,2,1549,14
RFQ731-002079,V8_EXTRACTED,True,x731,CFG731_85891d97ce4083b3,CFG731_e049618b920d59b6,x731,21.094120029922713,6,1549,17
RFQ731-002080,V8_EXTRACTED,True,x731,CFG731_27caf5a2443603ad,CFG731_27caf5a2443603ad,x731,33.57963745919299,1,1549,16
RFQ731-002081,V8_EXTRACTED,True,x731,CFG731_70b78512b89df53d,CFG731_28ac43a93658ad6b,x731,23.286111703979202,14,1549,16
RFQ731-002082,V8_EXTRACTED,True,x731,CFG731_de32c30417f0baf1,CFG731_337790e6bbcf15f4,x731,37.05526435688633,4,1549,14
RFQ731-002083,V8_EXTRACTED,True,x731,CFG731_b9f64e4d38245efe,CFG731_927f189839c665ae,x731,32.36728665642271,112,1549,12
RFQ731-002084,V8_EXTRACTED,True,F731PW,CFG731_327bfa077bbbd45e,CFG731_f9fd6a4462ec051a,F731PW,29.728088667178902,3,15,11
RFQ731-002085,V8_EXTRACTED,True,G731ST-LT,CFG731_41b81999e34ef823,CFG731_0029021d98da4557,G731ST-LT,30.53419425802727,9,153,17
RFQ731-002086,V8_EXTRACTED,True,x731,CFG731_3e782f59368b40db,CFG731_782638eae748ba9a,x731,30.028060310104188,8,1549,16
RFQ731-002087,V8_EXTRACTED,True,x731,CFG731_7585c6d1ee781d2e,CFG731_33fed5318b1a4f2f,x731,17.76715763837984,21,1549,15
RFQ731-002088,V8_EXTRACTED,True,F731TE,CFG731_54559f782190a122,CFG731_54559f782190a122,F731TE,55.02268609884385,1,30,14
RFQ731-002089,V8_EXTRACTED,True,G731ST-LT,CFG731_7f5bfa7b21e81359,CFG731_7f5bfa7b21e81359,G731ST-LT,38.916160639578145,1,153,16
RFQ731-002090,V8_EXTRACTED,True,G731ST-LT,CFG731_d982a98f914f0a87,CFG731_715a3d3226cbaffd,G731ST-LT,28.35750493829472,7,153,15
RFQ731-002091,V8_EXTRACTED,True,G731ST-HT,CFG731_cd71ec2726e971ef,CFG731_ef8d68b6d278bfec,G731ST-HT,35.37153901616764,8,151,13
RFQ731-002092,V8_EXTRACTED,True,x731,CFG731_187ec74b5c4854aa,CFG731_c3481d11b658e1e9,x731,32.59913356348601,11,1549,16
RFQ731-002093,V8_EXTRACTED,True,G731ST-HT,CFG731_7d6fec687910546d,CFG731_831a7150258499af,G731ST-HT,39.76816814338716,3,151,15
RFQ731-002094,V8_EXTRACTED,True,x731,CFG731_83b7e9be7ecdb93b,CFG731_57a2b410fc32b41a,x731,27.34307364245767,5,1549,12
RFQ731-002095,V8_EXTRACTED,True,x731,CFG731_0ed9dfc7367bb0a0,CFG731_9fcbeaf9d5010d3a,x731,32.6451230773956,24,1549,15
RFQ731-002096,V8_EXTRACTED,True,x731,CFG731_2e5bd0d53757f625,CFG731_2e5bd0d53757f625,x731,33.524375744527084,1,1549,13
RFQ731-002097,V8_EXTRACTED,True,F731TE,CFG731_b7c1a02b25610507,CFG731_8b8ba7e2341f1295,F731TE,22.732079947655507,2,30,11
RFQ731-002098,V8_EXTRACTED,True,x731,CFG731_bb61f56875b25c60,CFG731_6bdadac99b2f7b39,x731,31.902454714865357,3,1549,12
RFQ731-002099,V8_EXTRACTED,True,G731ST-LT,CFG731_4772bedc40328ae2,CFG731_4772bedc40328ae2,G731ST-LT,39.095710226672786,1,153,14
RFQ731-002100,V8_EXTRACTED,True,x731,CFG731_ad0a2fd7350b6cca,CFG731_ad0a2fd7350b6cca,x731,43.25854218354277,1,1549,16
RFQ731-002101,V8_EXTRACTED,True,x731,CFG731_4eb63c13498ac15e,CFG731_2d0a81ff4ec49480,x731,28.391122656160064,2,1549,17
RFQ731-002102,V8_EXTRACTED,True,F731TE,CFG731_d8c69b7395beabbb,CFG731_d8c69b7395beabbb,F731TE,30.535624189455373,1,30,13
RFQ731-002103,V8_EXTRACTED,True,G731CA,CFG731_2cb814ee06486282,CFG731_817824ee3a762453,G731CA,38.81449216811955,2,48,12
RFQ731-002104,V8_EXTRACTED,True,x731,CFG731_672458a8e716cdf8,CFG731_672458a8e716cdf8,x731,38.15505640914987,1,1549,14
RFQ731-002105,V8_EXTRACTED,True,F731TE,CFG731_5164655533c6a8d0,CFG731_31d150421c4341a3,F731TE,8.857746075361456,3,30,13
RFQ731-002106,V8_EXTRACTED,True,G731ST-HT,CFG731_c209599718b42485,CFG731_6e53621a73b55f2c,G731ST-HT,26.683434318271992,17,151,14
RFQ731-002107,V8_EXTRACTED,True,x731,CFG731_1434e7eedafa69d1,CFG731_e049618b920d59b6,x731,19.917367146664528,13,1549,14
RFQ731-002108,V8_EXTRACTED,True,x731,CFG731_c2add1f921eaf8c0,CFG731_6bdadac99b2f7b39,x731,42.94481485249045,25,1549,16
RFQ731-002109,V8_EXTRACTED,True,x731,CFG731_b60961340903daf0,CFG731_4e59e6fc4174afa3,x731,19.765359946828994,9,1549,12
RFQ731-002110,V8_EXTRACTED,True,x731,CFG731_92fbdd06b7923fc1,CFG731_fe9a409c6b2ba9cc,x731,27.557788870008523,4,1549,14
RFQ731-002111,V8_EXTRACTED,True,G731ST-LT,CFG731_9c6b16fef6d02aaf,CFG731_d5af433b36265df1,G731ST-LT,31.471488521525337,3,153,15
RFQ731-002112,V8_EXTRACTED,True,x731,CFG731_ef4cf0e053e2d332,CFG731_31d0a0df66872bf7,x731,30.848208436236142,7,1549,18
RFQ731-002113,V8_EXTRACTED,True,x731,CFG731_e08dfad4737be3d9,CFG731_e08dfad4737be3d9,x731,41.53383514792272,1,1549,16
RFQ731-002114,V8_EXTRACTED,True,G731ST-LT,CFG731_55620bd5ef4cd10a,CFG731_7b1edd53e8bbad40,G731ST-LT,24.650608878280703,15,153,12
RFQ731-002115,V8_EXTRACTED,True,x731,CFG731_b187fb9ad3627171,CFG731_ef980c35ed5ff3e4,x731,28.835382491495576,74,1549,13
RFQ731-002116,V8_EXTRACTED,True,x731,CFG731_962b6fcde3072947,CFG731_f87794e7a98d0b11,x731,38.8456222372728,6,1549,16
RFQ731-002117,V8_EXTRACTED,True,G731ST-LT,CFG731_d99c5302ecc2907e,CFG731_32b4b1ec4513af66,G731ST-LT,32.37591335384544,8,153,14
RFQ731-002118,V8_EXTRACTED,True,x731,CFG731_39083521b1413e72,CFG731_672458a8e716cdf8,x731,33.64756948832881,5,1549,13
RFQ731-002119,V8_EXTRACTED,True,x731,CFG731_d5d49996cad115b3,CFG731_353333bad447dbef,x731,27.969928340323868,4,1549,14
RFQ731-002120,V8_EXTRACTED,True,F731WD_SingleChannel,CFG731_e98d2be876599c40,CFG731_e98d2be876599c40,F731WD_SingleChannel,59.50969170800685,1,10,13
RFQ731-002121,V8_EXTRACTED,True,x731,CFG731_6526112621a9ee97,CFG731_05cf1a0209b4f9a8,x731,36.318748888296206,5,1549,15
RFQ731-002122,V8_EXTRACTED,True,x731,CFG731_39b102df312b9763,CFG731_6bdadac99b2f7b39,x731,22.524192267214843,12,1549,14
RFQ731-002123,V8_EXTRACTED,True,G731ST-HT,CFG731_348f97ec6945fbf8,CFG731_cc9ac35e4d9a1854,G731ST-HT,36.748666025055535,3,151,18
RFQ731-002124,V8_EXTRACTED,True,x731,CFG731_70b78512b89df53d,CFG731_a4339f07d181d686,x731,27.328969701684088,8,1549,15
RFQ731-002125,V8_EXTRACTED,True,x731,CFG731_03ef652e52353f2f,CFG731_6bdadac99b2f7b39,x731,35.2709866283464,2,1549,13
RFQ731-002126,V8_EXTRACTED,True,x731,CFG731_b10c597ca89c3f56,CFG731_c7c53fc5541f1dc1,x731,30.92070953707332,8,1549,17
RFQ731-002127,V8_EXTRACTED,True,x731,CFG731_5331dc313830f4cb,CFG731_5331dc313830f4cb,x731,30.068828616689768,1,1549,16
RFQ731-002128,V8_EXTRACTED,True,x731,CFG731_d67b44eae58dfe59,CFG731_d67b44eae58dfe59,x731,31.57921878375826,1,1549,15
RFQ731-002129,V8_EXTRACTED,True,G731ST-LT,CFG731_1d89d7fdc7355744,CFG731_ef044db10b586894,G731ST-LT,30.45176021991229,5,153,11
RFQ731-002130,V8_EXTRACTED,True,x731,CFG731_83f956404d04e6cd,CFG731_83f956404d04e6cd,x731,26.047663630300327,1,1549,15
RFQ731-002131,V8_EXTRACTED,True,x731,CFG731_031d8f2fe50bf3d1,CFG731_3611bb1fba248e38,x731,40.83666236372082,48,1549,15
RFQ731-002132,V8_EXTRACTED,True,x731,CFG731_c580e57f48a370de,CFG731_89772de94df83ba5,x731,27.961416798529218,3,1549,16
RFQ731-002133,V8_EXTRACTED,True,G731ST-HT,CFG731_0c11243388e65244,CFG731_7b2f69a7ca55041b,G731ST-HT,39.02159130697466,28,151,15
RFQ731-002134,V8_EXTRACTED,True,G731ST-LT,CFG731_9548d55d92816998,CFG731_c050936f4a70e2a0,G731ST-LT,26.293335552302704,8,153,16
RFQ731-002135,V8_EXTRACTED,True,x731,CFG731_03f5618878f919e9,CFG731_7f60255816247683,x731,31.39625129678978,2,1549,15
RFQ731-002136,V8_EXTRACTED,True,x731,CFG731_a7a446c7f3b3183f,CFG731_a9ec8cda9130252f,x731,18.96734973360985,11,1549,11
RFQ731-002137,V8_EXTRACTED,True,G731ST-HT,CFG731_a56f1437a0b4ca31,CFG731_a3b03637ed22317c,G731ST-HT,32.699951351472365,2,151,14
RFQ731-002138,V8_EXTRACTED,True,G731ST-HT,CFG731_c759934398f2381a,CFG731_eb70dc35972dc4b7,G731ST-HT,37.91745220407246,2,151,13
RFQ731-002139,V8_EXTRACTED,True,G731CA,CFG731_edf13ed38a4b54de,CFG731_b97ce0f180acf155,G731CA,18.822500353270083,9,48,12
RFQ731-002140,V8_EXTRACTED,True,x731,CFG731_9879620d23af8c96,CFG731_618cb6c1c21feda4,x731,32.813994883668194,7,1549,13
RFQ731-002141,V8_EXTRACTED,True,x731,CFG731_7c358bf1aa4ea94e,CFG731_bd2172ffd6b9273a,x731,34.0622017117565,2,1549,14
RFQ731-002142,V8_EXTRACTED,True,x731,CFG731_4dd88391f253d6d5,CFG731_e8e7b7513a5c9544,x731,21.182992506820753,5,1549,15
RFQ731-002143,V8_EXTRACTED,True,x731,CFG731_2a62b8cc0f0cd468,CFG731_a4339f07d181d686,x731,26.609866883516542,228,1549,13
RFQ731-002144,V8_EXTRACTED,True,x731,CFG731_fd10dd35c97df399,CFG731_ebb861c404a79d91,x731,18.61948428789743,3,1549,16
RFQ731-002145,V8_EXTRACTED,True,x731,CFG731_a5e5e12c08e4e838,CFG731_f4856d563cc31f77,x731,28.80006856206034,3,1549,15
RFQ731-002146,V8_EXTRACTED,True,x731,CFG731_2cc93d20b679415d,CFG731_a2313bdd95c38f2d,x731,29.020000821705395,7,1549,15
RFQ731-002147,V8_EXTRACTED,True,G731ST-HT,CFG731_1a1206cc52132df1,CFG731_bbffb73f3dff6787,G731ST-HT,30.590184723826837,3,151,14
RFQ731-002148,V8_EXTRACTED,True,F731WD_SingleChannel,CFG731_0be7d6198235486b,CFG731_11c93eca01984a14,F731WD_SingleChannel,24.08557666404152,4,10,10
RFQ731-002149,V8_EXTRACTED,True,x731,CFG731_e3b7a52ea0694eb1,CFG731_e3b7a52ea0694eb1,x731,39.35403650074846,1,1549,14
RFQ731-002150,V8_EXTRACTED,True,G731ST-LT,CFG731_77fac91021549398,CFG731_87d8ba5b87cf0a3f,G731ST-LT,28.675565148330577,3,153,14
RFQ731-002151,V8_EXTRACTED,True,G731ST-HT,CFG731_d44e54f35ee15977,CFG731_c32627af59ba1526,G731ST-HT,34.06415829434644,3,151,13
RFQ731-002152,V8_EXTRACTED,True,x731,CFG731_dca3d8725270dd93,CFG731_f87794e7a98d0b11,x731,39.87025881327322,2,1549,16
RFQ731-002153,V8_EXTRACTED,True,x731,CFG731_5fb1bce2eb72cec6,CFG731_27b6b45b43224be7,x731,18.163729480901814,5,1549,14
RFQ731-002154,V8_EXTRACTED,True,F731WD_DualChannel,CFG731_5076f1c2c0488d0e,CFG731_cd1c2b236ffda331,F731WD_DualChannel,42.17476608648724,2,19,11
RFQ731-002155,V8_EXTRACTED,True,G731ST-LT,CFG731_cc64ce3eaedacb17,CFG731_a40ab19ad6671fbe,G731ST-LT,33.26997749400209,2,153,14
RFQ731-002156,V8_EXTRACTED,True,x731,CFG731_3fcc8154cde02384,CFG731_608c0251ef380592,x731,41.129135165940916,4,1549,15
RFQ731-002157,V8_EXTRACTED,True,x731,CFG731_e5a85c19cf4647dd,CFG731_cf4bb519cec0df2f,x731,39.0671183034029,31,1549,15
RFQ731-002158,V8_EXTRACTED,True,x731,CFG731_3352d611bcf09d74,CFG731_c11c5ee5deff9a1e,x731,36.928379062202104,37,1549,14
RFQ731-002159,V8_EXTRACTED,True,x731,CFG731_63b6f6fcf28b1885,CFG731_0db950a4979d2c52,x731,39.32500778478942,26,1549,17
RFQ731-002160,V8_EXTRACTED,True,x731,CFG731_2666da4dbcc5e5bd,CFG731_3b2a32abbf148ca1,x731,19.539254283872538,45,1549,12
RFQ731-002161,V8_EXTRACTED,True,G731ST-LT,CFG731_a6345128ba3ac0ae,CFG731_b479671c7b7638f0,G731ST-LT,31.16705160775991,7,153,13
RFQ731-002162,V8_EXTRACTED,True,G731CA,CFG731_b43582909c828d95,CFG731_5bfe9492c76587ec,G731CA,29.485584165616213,2,48,12
RFQ731-002163,V8_EXTRACTED,True,x731,CFG731_24a273924830834b,CFG731_ab9e33e0db28df11,x731,30.706822706355247,4,1549,14
RFQ731-002164,V8_EXTRACTED,True,G731ST-HT,CFG731_fa50e8a725c751e0,CFG731_eb70dc35972dc4b7,G731ST-HT,33.06847789754141,14,151,11
RFQ731-002165,V8_EXTRACTED,True,G731ST-HT,CFG731_7b2f69a7ca55041b,CFG731_4aa7d46b9cfa7d7b,G731ST-HT,34.347219252197135,3,151,15
RFQ731-002166,V8_EXTRACTED,True,x731,CFG731_f430d8ebe4134533,CFG731_6bdadac99b2f7b39,x731,27.06438514760768,3,1549,15
RFQ731-002167,V8_EXTRACTED,True,x731,CFG731_cf0392d0aaac28b1,CFG731_a59cc7e57b856164,x731,16.8270336564484,2,1549,11
RFQ731-002168,V8_EXTRACTED,True,x731,CFG731_45106eaed87837a4,CFG731_c6a3ff6155563d17,x731,34.559132075974546,3,1549,14
RFQ731-002169,V8_EXTRACTED,True,x731,CFG731_ad0a2fd7350b6cca,CFG731_c39096767a7ae083,x731,37.91722436234513,2,1549,16
RFQ731-002170,V8_EXTRACTED,True,x731,CFG731_5e57a3f6d3b745b8,CFG731_a20b10157efccecb,x731,39.80779842255254,25,1549,14
RFQ731-002171,V8_EXTRACTED,True,F731TE,CFG731_b7c1a02b25610507,CFG731_8b8ba7e2341f1295,F731TE,20.474900801894897,2,30,12
RFQ731-002172,V8_EXTRACTED,True,x731,CFG731_f879c0aaba152069,CFG731_27b6b45b43224be7,x731,21.223712636145933,3,1549,14
RFQ731-002173,V8_EXTRACTED,True,G731ST-HT,CFG731_ba4b6f259b7b32c4,CFG731_eb70dc35972dc4b7,G731ST-HT,26.130298030874005,4,151,14
RFQ731-002174,V8_EXTRACTED,True,G731ST-HT,CFG731_37f37296c515d083,CFG731_4aa7d46b9cfa7d7b,G731ST-HT,32.735958641409546,10,151,14
RFQ731-002175,V8_EXTRACTED,True,x731,CFG731_02c05dd3bc721c1b,CFG731_219ac3d01befd6d1,x731,32.35386906020718,6,1549,16
