rfq_id,predicted_requirement_count,actual_requirement_count,true_positives,false_positives,false_negatives,precision,recall,f1,predicted_requirements,actual_requirements
RFQ731-000997,8,16,4,4,9,0.5,0.3076923076923077,0.380952380952381,"{'characteristic': 'TE', 'housing': 'ST', 'certification': 'IN', 'dataInterface': 'NN', 'stromSchaltbar': 'CAPABILITY', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'binaerDigitalOpenColl_MN': 'MN1'}","{'devCategory': 'G', 'characteristic': 'ST', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '2', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'binaerDigitalOpenColl_MN': 'MN1', 'waveInjector': 'FWI', 'customUserFluid': '1', 'steamApplication': 'H'}"
RFQ731-000998,6,12,3,3,7,0.5,0.3,0.37499999999999994,"{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'numberOfChannels': '1', 'certification': 'IN', 'temperaturEingaenge': 'TT1'}","{'devCategory': 'F', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'NN', 'binaerOpenColl_MP': 'MP1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1'}"
RFQ731-000999,8,15,6,2,7,0.75,0.46153846153846156,0.5714285714285714,"{'devCategory': 'G', 'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'certification': 'IN', 'dataInterface': 'NN', 'temperaturEingaenge': 'TT1'}","{'devCategory': 'G', 'characteristic': 'ST', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'K', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'NN', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'dev_advMeterVerification': '1', 'customUserFluid': '1', 'steamApplication': 'N'}"
RFQ731-001000,7,15,3,4,9,0.42857142857142855,0.25,0.3157894736842105,"{'characteristic': 'TE', 'housing': 'ST', 'certification': 'IN', 'dataInterface': 'HS', 'stromSchaltbar': 'CAPABILITY', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1'}","{'devCategory': 'G', 'characteristic': 'ST', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '2', 'explosionApproval': 'K', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'HS', 'stromSchaltbar': 'CS1', 'stromEingaenge': 'IS1', 'binaerOpenColl_MP': 'MP1', 'waveInjector': 'FWI', 'customUserFluid': '1', 'steamApplication': 'H'}"
RFQ731-001001,10,16,6,4,7,0.6,0.46153846153846156,0.5217391304347826,"{'devCategory': 'G', 'characteristic': 'TE', 'housing': 'ST', 'numberOfChannels': '1', 'explosionApproval': 'N', 'certification': 'AG', 'stromSchaltbar': 'CAPABILITY', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'binaerDigitalOpenColl_MN': 'MN1'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'N', 'protectionArea': 'N', 'certification': 'NN', 'dataInterface': 'HS', 'stromSchaltbar': 'CS1', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'binaerDigitalOpenColl_MN': 'MN1', 'waveInjector': 'FWI', 'dynamicGasMaster': '1', 'customUserFluid': '1'}"
RFQ731-001002,9,15,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,"{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'numberOfChannels': '1', 'certification': 'IN', 'dataInterface': 'HS', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'dynamicGasMaster': '1'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'K', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'HS', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'waveInjector': 'FWI', 'dynamicGasMaster': '1', 'customUserFluid': '1'}"
RFQ731-001003,8,12,5,3,4,0.625,0.5555555555555556,0.5882352941176471,"{'devCategory': 'F', 'characteristic': 'VG', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'certification': 'IN', 'stromSchaltbar': 'FUNCTIONALITY', 'dev_advMeterVerification': '1'}","{'devCategory': 'F', 'characteristic': 'PW', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'MR', 'stromSchaltbar': 'CS1', 'binaerOpenColl_MP': 'MP2', 'dev_advMeterVerification': '1'}"
RFQ731-001004,10,15,8,2,5,0.8,0.6153846153846154,0.6956521739130435,"{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'certification': 'IN', 'dataInterface': 'NN', 'stromSchaltbar': 'CAPABILITY', 'temperaturEingaenge': 'TT1', 'dev_advMeterVerification': '1'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'MN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'temperaturEingaenge': 'TT1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1', 'dynamicGasMaster': '1', 'customUserFluid': '1'}"
RFQ731-001005,8,14,4,4,7,0.5,0.36363636363636365,0.4210526315789474,"{'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'certification': 'IN', 'stromSchaltbar': 'FUNCTIONALITY', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'N', 'protectionArea': 'N', 'certification': 'MN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'binaerDigitalOpenColl_MN': 'MN1', 'waveInjector': 'FWI'}"
RFQ731-001006,6,11,4,2,5,0.6666666666666666,0.4444444444444444,0.5333333333333333,"{'devCategory': 'F', 'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '1', 'certification': 'IN', 'temperaturEingaenge': 'TT1'}","{'devCategory': 'F', 'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '2', 'explosionApproval': 'F', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'PA', 'temperaturEingaenge': 'TT2', 'dev_advMeterVerification': '1'}"
RFQ731-001007,9,13,7,2,4,0.7777777777777778,0.6363636363636364,0.7000000000000001,"{'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'N', 'certification': 'IN', 'dataInterface': 'NN', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1'}","{'devCategory': 'S', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'N', 'protectionArea': 'N', 'certification': 'MN', 'dataInterface': 'NN', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'waveInjector': 'FWI'}"
RFQ731-001008,11,14,6,5,5,0.5454545454545454,0.5454545454545454,0.5454545454545454,"{'devCategory': 'F', 'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'certification': 'AG', 'dataInterface': 'NN', 'stromSchaltbar': 'FUNCTIONALITY', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'binaerDigitalOpenColl_MN': 'MN1'}","{'devCategory': 'F', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'binaerDigitalOpenColl_MN': 'MN1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1', 'customUserFluid': '1'}"
RFQ731-001009,9,15,5,4,7,0.5555555555555556,0.4166666666666667,0.4761904761904762,"{'devCategory': 'F', 'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'certification': 'AG', 'stromSchaltbar': 'FUNCTIONALITY', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1'}","{'devCategory': 'F', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'F', 'protectionArea': '2', 'certification': 'MN', 'dataInterface': 'HS', 'stromSchaltbar': 'CS1', 'temperaturEingaenge': 'TT1', 'binaerDigitalOpenColl_MN': 'MN1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1', 'customUserFluid': '1'}"
RFQ731-001010,6,13,4,2,7,0.6666666666666666,0.36363636363636365,0.4705882352941177,"{'devCategory': 'F', 'characteristic': 'TE', 'housing': 'ST', 'numberOfChannels': '1', 'certification': 'IN', 'temperaturEingaenge': 'TT1'}","{'devCategory': 'F', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'HS', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'waveInjector': 'FWI', 'customUserFluid': '1'}"
RFQ731-001011,6,13,4,2,7,0.6666666666666666,0.36363636363636365,0.4705882352941177,"{'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'certification': 'IN', 'temperaturEingaenge': 'TT1'}","{'devCategory': 'H', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'HS', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'waveInjector': 'FWI'}"
RFQ731-001012,6,15,3,3,10,0.5,0.23076923076923078,0.3157894736842105,"{'devCategory': 'G', 'housing': 'ST', 'explosionApproval': 'N', 'certification': 'IN', 'stromSchaltbar': 'FUNCTIONALITY', 'binaerOpenColl_MP': 'MP1'}","{'devCategory': 'G', 'characteristic': 'ST', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '2', 'explosionApproval': 'N', 'protectionArea': 'N', 'certification': 'NN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'stromEingaenge': 'IS1', 'binaerDigitalOpenColl_MN': 'MN1', 'waveInjector': 'FWI', 'customUserFluid': '1', 'steamApplication': 'H'}"
RFQ731-001013,9,14,6,3,6,0.6666666666666666,0.5,0.5714285714285715,"{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'N', 'certification': 'IN', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1'}","{'devCategory': 'F', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'N', 'protectionArea': 'N', 'certification': 'MN', 'dataInterface': 'HS', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'binaerDigitalOpenColl_MN': 'MN1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1'}"
RFQ731-001014,9,14,6,3,5,0.6666666666666666,0.5454545454545454,0.6,"{'devCategory': 'F', 'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'N', 'certification': 'IN', 'stromSchaltbar': 'CAPABILITY', 'temperaturEingaenge': 'TT1'}","{'devCategory': 'F', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'N', 'protectionArea': 'N', 'certification': 'MN', 'dataInterface': 'HS', 'stromSchaltbar': 'CS1', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'waveInjector': 'FWI'}"
RFQ731-001015,9,15,6,3,6,0.6666666666666666,0.5,0.5714285714285715,"{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'certification': 'IN', 'stromSchaltbar': 'FUNCTIONALITY', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1'}","{'devCategory': 'F', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1', 'customUserFluid': '1'}"
RFQ731-001016,9,13,6,3,5,0.6666666666666666,0.5454545454545454,0.6,"{'devCategory': 'G', 'characteristic': 'VG', 'housing': 'ST', 'numberOfChannels': '1', 'certification': 'AG', 'dataInterface': 'NN', 'binaerOpenColl_MP': 'MP1', 'binaerDigitalOpenColl_MN': 'MN1', 'dev_advMeterVerification': '1'}","{'devCategory': 'G', 'characteristic': 'ST', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'NN', 'binaerDigitalOpenColl_MN': 'MN1', 'dev_advMeterVerification': '1', 'customUserFluid': '1', 'steamApplication': 'N'}"
RFQ731-001017,9,13,5,4,6,0.5555555555555556,0.45454545454545453,0.5,"{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'certification': 'IN', 'stromSchaltbar': 'FUNCTIONALITY', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'F', 'protectionArea': '2', 'certification': 'MN', 'dataInterface': 'HS', 'stromSchaltbar': 'CS1', 'stromEingaenge': 'IS1', 'binaerDigitalOpenColl_MN': 'MN1', 'waveInjector': 'FWI'}"
RFQ731-001018,11,15,8,3,4,0.7272727272727273,0.6666666666666666,0.6956521739130435,"{'devCategory': 'F', 'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'N', 'certification': 'IN', 'dataInterface': 'NN', 'stromSchaltbar': 'FUNCTIONALITY', 'temperaturEingaenge': 'TT1', 'dev_advMeterVerification': '1'}","{'devCategory': 'F', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'N', 'protectionArea': 'N', 'certification': 'NN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1'}"
RFQ731-001019,10,14,7,3,4,0.7,0.6363636363636364,0.6666666666666666,"{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'N', 'certification': 'IN', 'dataInterface': 'NN', 'stromSchaltbar': 'FUNCTIONALITY', 'temperaturEingaenge': 'TT1'}","{'devCategory': 'S', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'N', 'protectionArea': 'N', 'certification': 'MN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'waveInjector': 'FWI'}"
RFQ731-001020,8,15,5,3,7,0.625,0.4166666666666667,0.5,"{'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '1', 'explosionApproval': 'N', 'certification': 'IN', 'dataInterface': 'NN', 'stromSchaltbar': 'FUNCTIONALITY', 'temperaturEingaenge': 'TT1'}","{'devCategory': 'G', 'characteristic': 'ST', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '2', 'explosionApproval': 'N', 'protectionArea': 'N', 'certification': 'NN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'waveInjector': 'FWI', 'customUserFluid': '1', 'steamApplication': 'H'}"
RFQ731-001021,6,14,4,2,8,0.6666666666666666,0.3333333333333333,0.4444444444444444,"{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'numberOfChannels': '1', 'certification': 'IN', 'stromSchaltbar': 'FUNCTIONALITY'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'F', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1', 'dynamicGasMaster': '1', 'customUserFluid': '1'}"
RFQ731-001022,8,16,4,4,9,0.5,0.3076923076923077,0.380952380952381,"{'devCategory': 'G', 'characteristic': 'TE', 'housing': 'ST', 'certification': 'IN', 'dataInterface': 'NN', 'stromSchaltbar': 'FUNCTIONALITY', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1'}","{'devCategory': 'G', 'characteristic': 'ST', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '2', 'explosionApproval': 'K', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'binaerDigitalOpenColl_MN': 'MN1', 'waveInjector': 'FWI', 'customUserFluid': '1', 'steamApplication': 'H'}"
RFQ731-001023,5,12,3,2,7,0.6,0.3,0.4,"{'devCategory': 'F', 'characteristic': 'VG', 'housing': 'ST', 'explosionApproval': 'N', 'certification': 'IN'}","{'devCategory': 'F', 'characteristic': 'WD', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '2', 'explosionApproval': 'N', 'protectionArea': 'N', 'certification': 'NN', 'dataInterface': 'HS', 'stromSchaltbar': 'CS2', 'binaerOpenColl_MP': 'MP4', 'dev_advMeterVerification': '1'}"
RFQ731-001024,8,15,6,2,7,0.75,0.46153846153846156,0.5714285714285714,"{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'numberOfChannels': '1', 'certification': 'IN', 'dataInterface': 'HS', 'stromSchaltbar': 'CAPABILITY', 'temperaturEingaenge': 'TT1'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'HS', 'stromSchaltbar': 'CS1', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'waveInjector': 'FWI', 'customUserFluid': '1'}"
RFQ731-001025,9,14,6,3,6,0.6666666666666666,0.5,0.5714285714285715,"{'devCategory': 'G', 'characteristic': 'VG', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'N', 'certification': 'IN', 'dataInterface': 'NN', 'binaerOpenColl_MP': 'MP1'}","{'devCategory': 'G', 'characteristic': 'ST', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'N', 'protectionArea': 'N', 'certification': 'NN', 'dataInterface': 'NN', 'stromEingaenge': 'IS1', 'binaerDigitalOpenColl_MN': 'MN1', 'dev_advMeterVerification': '1', 'customUserFluid': '1', 'steamApplication': 'N'}"
RFQ731-001026,11,16,8,3,6,0.7272727272727273,0.5714285714285714,0.64,"{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'certification': 'IN', 'stromSchaltbar': 'CAPABILITY', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'binaerDigitalOpenColl_MN': 'MN1', 'dynamicGasMaster': '1'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'MN', 'dataInterface': 'HS', 'stromSchaltbar': 'CS1', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'binaerDigitalOpenColl_MN': 'MN1', 'waveInjector': 'FWI', 'dynamicGasMaster': '1', 'customUserFluid': '1'}"
RFQ731-001027,8,12,5,3,4,0.625,0.5555555555555556,0.5882352941176471,"{'devCategory': 'F', 'characteristic': 'VG', 'housing': 'ST', 'numberOfChannels': '1', 'certification': 'IN', 'dataInterface': 'NN', 'stromSchaltbar': 'FUNCTIONALITY', 'dev_advMeterVerification': '1'}","{'devCategory': 'F', 'characteristic': 'PW', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'binaerOpenColl_MP': 'MP2', 'dev_advMeterVerification': '1'}"
RFQ731-001028,10,16,7,3,6,0.7,0.5384615384615384,0.608695652173913,"{'devCategory': 'G', 'characteristic': 'VG', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'certification': 'IN', 'dataInterface': 'NN', 'stromSchaltbar': 'CAPABILITY', 'dev_advMeterVerification': '1', 'dynamicGasMaster': '1'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'K', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'stromEingaenge': 'IS1', 'binaerOpenColl_MP': 'MP1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1', 'dynamicGasMaster': '1', 'customUserFluid': '1'}"
RFQ731-001029,10,15,7,3,6,0.7,0.5384615384615384,0.608695652173913,"{'devCategory': 'G', 'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'certification': 'IN', 'dataInterface': 'NN', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'dynamicGasMaster': '1'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'F', 'protectionArea': '2', 'certification': 'MN', 'dataInterface': 'NN', 'temperaturEingaenge': 'TT1', 'binaerDigitalOpenColl_MN': 'MN1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1', 'dynamicGasMaster': '1', 'customUserFluid': '1'}"
