characteristic,phrase,occurrence_count,unique_rfqs,internal_value_count,value_variants,characteristic_evidence_score,evidence_level
dataInterface,would like advanced low-temperature,15,15,2,HS|NN,5.0,WEAK
dataInterface,would like advanced low-temperature measurement,15,15,2,HS|NN,5.0,WEAK
dataInterface,would prefer enhanced measurement,15,15,2,HS|NN,5.0,WEAK
dataInterface,would prefer enhanced measurement capability,15,15,2,HS|NN,5.0,WEAK
dataInterface,would prefer stainless-steel enclosure,10,10,1,HS,5.0,WEAK
dataInterface,would prefer the standard certification,15,15,2,HS|NN,5.0,WEAK
dataInterface,application requires gas measurement,24,24,4,HS|MT|NN|PA,4.8,MODERATE
dataInterface,requires gas measurement,24,24,4,HS|MT|NN|PA,4.8,MODERATE
dataInterface,the application requires gas measurement,24,24,4,HS|MT|NN|PA,4.8,MODERATE
dataInterface,a switchable current-output capability as,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,consider a switchable,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,consider a switchable current-output,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,consider a switchable current-output capability,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,consider an,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,if possible please provide an,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,please consider a switchable,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,please consider a switchable current-output,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,please consider an,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,possible please provide an,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,power supply as,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,power supply as a,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,power supply as a preferred,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,prefer a switchable,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,prefer a switchable current-output,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,prefer a switchable current-output capability,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,provide enhanced gas,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,provide enhanced gas measurement,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,provide enhanced gas measurement capability,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,require standard installation,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,require standard installation conditions,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,supply as,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,supply as a,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,supply as a preferred,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,supply as a preferred option,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,we require standard installation,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,we require standard installation conditions,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,we would prefer a switchable,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,would prefer a switchable,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,would prefer a switchable current-output,14,14,2,HS|NN,4.666666666666667,WEAK
dataInterface,channels,23,23,4,HS|MT|NN|PA,4.6,MODERATE
dataInterface,independent,23,23,4,HS|MT|NN|PA,4.6,MODERATE
dataInterface,independent measurement,23,23,4,HS|MT|NN|PA,4.6,MODERATE
dataInterface,independent measurement channels,23,23,4,HS|MT|NN|PA,4.6,MODERATE
dataInterface,measurement channels,23,23,4,HS|MT|NN|PA,4.6,MODERATE
dataInterface,two,23,23,4,HS|MT|NN|PA,4.6,MODERATE
dataInterface,two independent,23,23,4,HS|MT|NN|PA,4.6,MODERATE
dataInterface,two independent measurement,23,23,4,HS|MT|NN|PA,4.6,MODERATE
dataInterface,two independent measurement channels,23,23,4,HS|MT|NN|PA,4.6,MODERATE
dataInterface,an enhanced,18,18,3,HS|NN|PA,4.5,WEAK
dataInterface,an enhanced switchable,18,18,3,HS|NN|PA,4.5,WEAK
dataInterface,an enhanced switchable current-output,18,18,3,HS|NN|PA,4.5,WEAK
dataInterface,an enhanced switchable current-output capability,18,18,3,HS|NN|PA,4.5,WEAK
dataInterface,an upcoming new production,9,9,1,HS,4.5,WEAK
dataInterface,an upcoming new production line,9,9,1,HS,4.5,WEAK
dataInterface,application requires appropriate,9,9,1,HS,4.5,WEAK
dataInterface,application requires appropriate measurement,9,9,1,HS,4.5,WEAK
dataInterface,application requires appropriate measurement certification,9,9,1,HS,4.5,WEAK
dataInterface,application requires flow,18,18,3,HS|NN|PA,4.5,WEAK
dataInterface,application requires flow measurement,18,18,3,HS|NN|PA,4.5,WEAK
dataInterface,application requires flow measurement for,18,18,3,HS|NN|PA,4.5,WEAK
dataInterface,application requires one current,9,9,1,HS,4.5,WEAK
dataInterface,application requires one current input,9,9,1,HS,4.5,WEAK
dataInterface,automation systems ag,9,9,1,HS,4.5,WEAK
dataInterface,automation systems ag rfq,9,9,1,HS,4.5,WEAK
dataInterface,automation systems ag rfq reference,9,9,1,HS,4.5,WEAK
dataInterface,best regards procurement team quantum,9,9,1,HS,4.5,WEAK
dataInterface,best regards procurement team vector,9,9,1,HS,4.5,WEAK
dataInterface,consider the required datainterface,18,18,3,MR|MT|PA,4.5,WEAK
dataInterface,consider the required datainterface configuration,18,18,3,MR|MT|PA,4.5,WEAK
dataInterface,country germany we are requesting,9,9,1,HS,4.5,WEAK
dataInterface,country india we are requesting,9,9,1,HS,4.5,WEAK
dataInterface,customer quantum,9,9,1,HS,4.5,WEAK
dataInterface,customer vector,9,9,1,HS,4.5,WEAK
dataInterface,datainterface configuration as,18,18,3,MR|MT|PA,4.5,WEAK
dataInterface,datainterface configuration as a,18,18,3,MR|MT|PA,4.5,WEAK
dataInterface,datainterface configuration as a preferred,18,18,3,MR|MT|PA,4.5,WEAK
dataInterface,dear sales team customer quantum,9,9,1,HS,4.5,WEAK
dataInterface,dear sales team customer vector,9,9,1,HS,4.5,WEAK
dataInterface,enhanced switchable,18,18,3,HS|NN|PA,4.5,WEAK
dataInterface,enhanced switchable current-output,18,18,3,HS|NN|PA,4.5,WEAK
dataInterface,enhanced switchable current-output capability,18,18,3,HS|NN|PA,4.5,WEAK
dataInterface,for plant,9,9,1,HS,4.5,WEAK
dataInterface,for plant utility,9,9,1,HS,4.5,WEAK
dataInterface,germany we are requesting,9,9,1,HS,4.5,WEAK
dataInterface,germany we are requesting a,9,9,1,HS,4.5,WEAK
dataInterface,if possible please provide one,9,9,1,HS,4.5,WEAK
dataInterface,india we are requesting,9,9,1,HS,4.5,WEAK
dataInterface,india we are requesting a,9,9,1,HS,4.5,WEAK
dataInterface,must provide advanced meter,9,9,1,HS,4.5,WEAK
dataInterface,must provide advanced meter verification,9,9,1,HS,4.5,WEAK
dataInterface,must provide the required steamapplication,9,9,1,HS,4.5,WEAK
dataInterface,of an upcoming new production,9,9,1,HS,4.5,WEAK
dataInterface,our new plant,9,9,1,HS,4.5,WEAK
dataInterface,our new plant installation,9,9,1,HS,4.5,WEAK
dataInterface,our process instrumentation,9,9,1,HS,4.5,WEAK
dataInterface,our process instrumentation upgrade,9,9,1,HS,4.5,WEAK
dataInterface,please consider the required datainterface,18,18,3,MR|MT|PA,4.5,WEAK
dataInterface,please provide one,9,9,1,HS,4.5,WEAK
dataInterface,possible please provide one,9,9,1,HS,4.5,WEAK
dataInterface,prefer one,9,9,1,HS,4.5,WEAK
dataInterface,process monitoring as,9,9,1,HS,4.5,WEAK
dataInterface,process monitoring as part,9,9,1,HS,4.5,WEAK
dataInterface,process monitoring as part of,9,9,1,HS,4.5,WEAK
dataInterface,procurement team quantum,9,9,1,HS,4.5,WEAK
dataInterface,procurement team vector,9,9,1,HS,4.5,WEAK
dataInterface,provide a digital,9,9,1,HS,4.5,WEAK
dataInterface,provide a digital open-collector,9,9,1,HS,4.5,WEAK
dataInterface,provide a digital open-collector input,9,9,1,HS,4.5,WEAK
dataInterface,provide an additional,9,9,1,HS,4.5,WEAK
dataInterface,provide an additional digital,9,9,1,HS,4.5,WEAK
dataInterface,provide an additional digital signal,9,9,1,HS,4.5,WEAK
dataInterface,provide stainless-steel housing,18,18,3,HS|MT|NN,4.5,WEAK
dataInterface,quantum,9,9,1,HS,4.5,WEAK
dataInterface,regards procurement team quantum,9,9,1,HS,4.5,WEAK
dataInterface,regards procurement team vector,9,9,1,HS,4.5,WEAK
dataInterface,require a digital,9,9,1,HS,4.5,WEAK
dataInterface,require a digital open-collector,9,9,1,HS,4.5,WEAK
dataInterface,require a digital open-collector input,9,9,1,HS,4.5,WEAK
dataInterface,require advanced verification,9,9,1,HS,4.5,WEAK
dataInterface,require advanced verification functionality,9,9,1,HS,4.5,WEAK
dataInterface,require hazardous-area operation,9,9,1,HS,4.5,WEAK
dataInterface,required datainterface configuration as,18,18,3,MR|MT|PA,4.5,WEAK
dataInterface,required datainterface configuration as a,18,18,3,MR|MT|PA,4.5,WEAK
dataInterface,requirements the application requires flow,18,18,3,HS|NN|PA,4.5,WEAK
dataInterface,requires appropriate measurement certification,9,9,1,HS,4.5,WEAK
dataInterface,requires flow,18,18,3,HS|NN|PA,4.5,WEAK
dataInterface,requires flow measurement,18,18,3,HS|NN|PA,4.5,WEAK
dataInterface,requires flow measurement for,18,18,3,HS|NN|PA,4.5,WEAK
dataInterface,requires flow measurement for liquid,18,18,3,HS|NN|PA,4.5,WEAK
dataInterface,requires one current,9,9,1,HS,4.5,WEAK
dataInterface,requires one current input,9,9,1,HS,4.5,WEAK
dataInterface,sales team customer quantum,9,9,1,HS,4.5,WEAK
dataInterface,sales team customer vector,9,9,1,HS,4.5,WEAK
dataInterface,solution must provide advanced meter,9,9,1,HS,4.5,WEAK
dataInterface,systems gmbh,9,9,1,HS,4.5,WEAK
dataInterface,systems gmbh rfq,9,9,1,HS,4.5,WEAK
dataInterface,systems gmbh rfq reference,9,9,1,HS,4.5,WEAK
dataInterface,systems ltd,9,9,1,HS,4.5,WEAK
dataInterface,team customer quantum,9,9,1,HS,4.5,WEAK
dataInterface,team customer vector,9,9,1,HS,4.5,WEAK
dataInterface,team quantum,9,9,1,HS,4.5,WEAK
dataInterface,team vector,9,9,1,HS,4.5,WEAK
dataInterface,the application requires appropriate,9,9,1,HS,4.5,WEAK
dataInterface,the application requires appropriate measurement,9,9,1,HS,4.5,WEAK
dataInterface,the application requires flow,18,18,3,HS|NN|PA,4.5,WEAK
dataInterface,the application requires flow measurement,18,18,3,HS|NN|PA,4.5,WEAK
dataInterface,the application requires one current,9,9,1,HS,4.5,WEAK
dataInterface,the required datainterface configuration as,18,18,3,MR|MT|PA,4.5,WEAK
dataInterface,upcoming new production,9,9,1,HS,4.5,WEAK
dataInterface,upcoming new production line,9,9,1,HS,4.5,WEAK
dataInterface,upgrade country india,9,9,1,HS,4.5,WEAK
dataInterface,vector,9,9,1,HS,4.5,WEAK
dataInterface,we require a digital,9,9,1,HS,4.5,WEAK
dataInterface,we require a digital open-collector,9,9,1,HS,4.5,WEAK
dataInterface,we require advanced verification,9,9,1,HS,4.5,WEAK
dataInterface,we require advanced verification functionality,9,9,1,HS,4.5,WEAK
dataInterface,we require hazardous-area,9,9,1,HS,4.5,WEAK
dataInterface,we require hazardous-area operation,9,9,1,HS,4.5,WEAK
dataInterface,we would prefer one,9,9,1,HS,4.5,WEAK
dataInterface,would prefer one,9,9,1,HS,4.5,WEAK
dataInterface,consider digital,13,13,2,HS|NN,4.333333333333333,WEAK
dataInterface,consider digital signal,13,13,2,HS|NN,4.333333333333333,WEAK
dataInterface,consider digital signal input,13,13,2,HS|NN,4.333333333333333,WEAK
dataInterface,consider digital signal input capability,13,13,2,HS|NN,4.333333333333333,WEAK
dataInterface,digital signal input capability as,13,13,2,HS|NN,4.333333333333333,WEAK
dataInterface,like enhanced measurement,13,13,2,HS|NN,4.333333333333333,WEAK
dataInterface,like enhanced measurement capability,13,13,2,HS|NN,4.333333333333333,WEAK
dataInterface,like enhanced measurement capability for,13,13,2,HS|NN,4.333333333333333,WEAK
dataInterface,please consider digital,13,13,2,HS|NN,4.333333333333333,WEAK
dataInterface,please consider digital signal,13,13,2,HS|NN,4.333333333333333,WEAK
dataInterface,please consider digital signal input,13,13,2,HS|NN,4.333333333333333,WEAK
dataInterface,provide the alternative,13,13,2,HS|NN,4.333333333333333,WEAK
dataInterface,provide the alternative electrical,13,13,2,HS|NN,4.333333333333333,WEAK
dataInterface,provide the alternative electrical supply,13,13,2,HS|NN,4.333333333333333,WEAK
dataInterface,signal input capability as,13,13,2,HS|NN,4.333333333333333,WEAK
dataInterface,signal input capability as a,13,13,2,HS|NN,4.333333333333333,WEAK
dataInterface,we would like enhanced measurement,13,13,2,HS|NN,4.333333333333333,WEAK
dataInterface,would like enhanced measurement,13,13,2,HS|NN,4.333333333333333,WEAK
dataInterface,would like enhanced measurement capability,13,13,2,HS|NN,4.333333333333333,WEAK
dataInterface,is required to support liquid,17,17,3,HS|NN|PA,4.25,WEAK
dataInterface,required to support liquid,17,17,3,HS|NN|PA,4.25,WEAK
dataInterface,required to support liquid flow,17,17,3,HS|NN|PA,4.25,WEAK
dataInterface,support liquid,17,17,3,HS|NN|PA,4.25,WEAK
dataInterface,support liquid flow,17,17,3,HS|NN|PA,4.25,WEAK
dataInterface,support liquid flow measurement,17,17,3,HS|NN|PA,4.25,WEAK
dataInterface,support operation in a,17,17,3,HS|MT|PA,4.25,WEAK
dataInterface,support operation in a hazardous,17,17,3,HS|MT|PA,4.25,WEAK
dataInterface,to support liquid,17,17,3,HS|NN|PA,4.25,WEAK
dataInterface,to support liquid flow,17,17,3,HS|NN|PA,4.25,WEAK
dataInterface,to support liquid flow measurement,17,17,3,HS|NN|PA,4.25,WEAK
dataInterface,to support operation in a,17,17,3,HS|MT|PA,4.25,WEAK
dataInterface,an upgrade involving production,8,8,1,HS,4.0,WEAK
dataInterface,application requirements we require flow,20,20,4,HS|MT|NN|PA,4.0,MODERATE
dataInterface,application requires custom,8,8,1,HS,4.0,WEAK
dataInterface,application requires custom fluid,8,8,1,HS,4.0,WEAK
dataInterface,application requires custom fluid configuration,8,8,1,HS,4.0,WEAK
dataInterface,application requires installation,8,8,1,HS,4.0,WEAK
dataInterface,application requires installation in,8,8,1,HS,4.0,WEAK
dataInterface,application requires installation in a,8,8,1,HS,4.0,WEAK
dataInterface,application requires stainless-steel enclosure,12,12,2,HS|NN,4.0,WEAK
dataInterface,arab,8,8,1,HS,4.0,WEAK
dataInterface,arab emirates,8,8,1,HS,4.0,WEAK
dataInterface,automation gmbh,8,8,1,HS,4.0,WEAK
dataInterface,automation gmbh rfq,8,8,1,HS,4.0,WEAK
dataInterface,automation gmbh rfq reference,8,8,1,HS,4.0,WEAK
dataInterface,available we would like digital,12,12,2,HS|NN,4.0,WEAK
dataInterface,best regards procurement team precision,8,8,1,HS,4.0,WEAK
dataInterface,best regards procurement team prime,8,8,1,HS,4.0,WEAK
dataInterface,chemical process,8,8,1,HS,4.0,WEAK
dataInterface,chemical process measurement,8,8,1,HS,4.0,WEAK
dataInterface,consider one current,8,8,1,HS,4.0,WEAK
dataInterface,consider one current input,8,8,1,HS,4.0,WEAK
dataInterface,consider one current input as,8,8,1,HS,4.0,WEAK
dataInterface,consider one temperature,8,8,1,HS,4.0,WEAK
dataInterface,consider one temperature measurement,8,8,1,HS,4.0,WEAK
dataInterface,consider one temperature measurement input,8,8,1,HS,4.0,WEAK
dataInterface,country germany as,8,8,1,HS,4.0,WEAK
dataInterface,country germany as part,8,8,1,HS,4.0,WEAK
dataInterface,country germany as part of,8,8,1,HS,4.0,WEAK
dataInterface,country italy we,8,8,1,HS,4.0,WEAK
dataInterface,country italy we are,8,8,1,HS,4.0,WEAK
dataInterface,country united arab,8,8,1,HS,4.0,WEAK
dataInterface,country united arab emirates,8,8,1,HS,4.0,WEAK
dataInterface,current input as,8,8,1,HS,4.0,WEAK
dataInterface,current input as a,8,8,1,HS,4.0,WEAK
dataInterface,current input as a preferred,8,8,1,HS,4.0,WEAK
dataInterface,customer precision,8,8,1,HS,4.0,WEAK
dataInterface,customer prime,8,8,1,HS,4.0,WEAK
dataInterface,dear sales team customer precision,8,8,1,HS,4.0,WEAK
dataInterface,dear sales team customer prime,8,8,1,HS,4.0,WEAK
dataInterface,emirates,8,8,1,HS,4.0,WEAK
dataInterface,for chemical,8,8,1,HS,4.0,WEAK
dataInterface,germany as,8,8,1,HS,4.0,WEAK
dataInterface,germany as part,8,8,1,HS,4.0,WEAK
dataInterface,germany as part of,8,8,1,HS,4.0,WEAK
dataInterface,germany as part of our,8,8,1,HS,4.0,WEAK
dataInterface,if possible please provide custom,8,8,1,HS,4.0,WEAK
dataInterface,involving production,8,8,1,HS,4.0,WEAK
dataInterface,is required to support flow,24,24,5,HS|MR|MT|NN|PA,4.0,MODERATE
dataInterface,italy we,8,8,1,HS,4.0,WEAK
dataInterface,italy we are,8,8,1,HS,4.0,WEAK
dataInterface,like a digital,8,8,1,HS,4.0,WEAK
dataInterface,like a digital open-collector,8,8,1,HS,4.0,WEAK
dataInterface,like a digital open-collector input,8,8,1,HS,4.0,WEAK
dataInterface,like an open-collector,12,12,2,HS|NN,4.0,WEAK
dataInterface,like an open-collector input,12,12,2,HS|NN,4.0,WEAK
dataInterface,like an open-collector input capability,12,12,2,HS|NN,4.0,WEAK
dataInterface,like digital,12,12,2,HS|NN,4.0,WEAK
dataInterface,like digital signal,12,12,2,HS|NN,4.0,WEAK
dataInterface,like digital signal input,12,12,2,HS|NN,4.0,WEAK
dataInterface,like digital signal input capability,12,12,2,HS|NN,4.0,WEAK
dataInterface,like stainless-steel housing,8,8,1,HS,4.0,WEAK
dataInterface,measurement input as,8,8,1,HS,4.0,WEAK
dataInterface,measurement input as a,8,8,1,HS,4.0,WEAK
dataInterface,measurement input as a preferred,8,8,1,HS,4.0,WEAK
dataInterface,measurement solution for process,8,8,1,HS,4.0,WEAK
dataInterface,measurement system for production,8,8,1,HS,4.0,WEAK
dataInterface,measurement system upgrade country germany,8,8,1,HS,4.0,WEAK
dataInterface,measurement technologies ag,8,8,1,HS,4.0,WEAK
dataInterface,measurement technologies ag rfq,8,8,1,HS,4.0,WEAK
dataInterface,measurement technologies ag rfq reference,8,8,1,HS,4.0,WEAK
dataInterface,must provide enhanced gas,12,12,2,HS|NN,4.0,WEAK
dataInterface,must provide enhanced gas measurement,12,12,2,HS|NN,4.0,WEAK
dataInterface,must provide stainless-steel enclosure,12,12,2,HS|NN,4.0,WEAK
dataInterface,must provide the alternative,12,12,2,HS|NN,4.0,WEAK
dataInterface,must provide the alternative electrical,12,12,2,HS|NN,4.0,WEAK
