rfq_id,target_package,predicted_package,true_configuration_id,predicted_configuration_id,true_score,predicted_score,score_difference_predicted_minus_true,exact_id_match,same_technical_signature,same_package,technical_equivalent,package_technical_equivalent,top1_case_category,num_changed_characteristics,changed_characteristics,technical_equivalent_rank,package_technical_equivalent_rank,exact_id_rank
RFQ731-000791,F731TE,F731TE,CFG731_07fb816f7dc25bc8,CFG731_07fb816f7dc25bc8,33.41309765756593,33.41309765756593,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000792,x731,x731,CFG731_1b365e0951e7dea4,CFG731_1b365e0951e7dea4,22.563254164075428,22.563254164075428,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000793,G731CA,G731CA,CFG731_0bb185f546403346,CFG731_0bb185f546403346,27.034163753505783,27.034163753505783,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000794,x731,x731,CFG731_0988a349490181d9,CFG731_89772de94df83ba5,20.62009193841869,20.62009193841869,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,temperaturEingaenge|dev_advMeterVerification,2.0,2.0,2.0
RFQ731-000795,x731,x731,CFG731_26a55fc6510692e1,CFG731_26a55fc6510692e1,19.97063983418792,19.97063983418792,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000796,x731,x731,CFG731_25b84d9ab233c6bf,CFG731_25b84d9ab233c6bf,21.738110628961444,21.738110628961444,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000797,x731,x731,CFG731_ae226e31119be9bd,CFG731_ae226e31119be9bd,23.233133724164887,23.233133724164887,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000798,x731,x731,CFG731_9fd2ebe15271fc33,CFG731_9fd2ebe15271fc33,22.63043973002991,22.63043973002991,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000799,x731,x731,CFG731_4f57c7eb0fb7e785,CFG731_a70e307c2ffca857,21.66466545040624,21.66466545040624,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,2.0,2.0,2.0
RFQ731-000800,x731,x731,CFG731_b3cd6a1a19fbc328,CFG731_70b38ab75d3ca724,19.09036464899238,19.09036464899238,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerOpenColl_MP,6.0,6.0,6.0
RFQ731-000801,x731,x731,CFG731_47bb86ed234fd5e6,CFG731_47bb86ed234fd5e6,23.69372785241215,23.69372785241215,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000802,x731,x731,CFG731_efc9d6b915117e15,CFG731_efc9d6b915117e15,21.21345564266417,21.21345564266417,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000803,x731,x731,CFG731_b3506a753aafcfa3,CFG731_b3506a753aafcfa3,19.60419424824873,19.60419424824873,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000804,x731,x731,CFG731_ab9e33e0db28df11,CFG731_ab9e33e0db28df11,19.4983266421642,19.4983266421642,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000805,x731,x731,CFG731_94be99d48ade0efb,CFG731_94be99d48ade0efb,22.36680316983792,22.36680316983792,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000806,x731,x731,CFG731_daff07a8bdec497b,CFG731_daff07a8bdec497b,20.592458331954496,20.592458331954496,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000807,G731ST-LT,G731ST-LT,CFG731_dac27b97cd6b7ff8,CFG731_c050936f4a70e2a0,,20.850916447961147,,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,stromEingaenge|temperaturEingaenge|binaerDigitalOpenColl_MN,,,
RFQ731-000808,x731,x731,CFG731_12089d5d54f581ac,CFG731_12089d5d54f581ac,19.928444769984942,19.928444769984942,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000809,G731CA,G731CA,CFG731_19ec976991ce75a9,CFG731_19ec976991ce75a9,33.8413206340227,33.8413206340227,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000810,x731,x731,CFG731_868fc79316fb0836,CFG731_868fc79316fb0836,20.761121786844743,20.761121786844743,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000811,F731WD_DualChannel,F731WD_DualChannel,CFG731_a4610f5f38e7d946,CFG731_a4610f5f38e7d946,36.30115881302178,36.30115881302178,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000812,x731,x731,CFG731_8d78781f8753b72a,CFG731_8d78781f8753b72a,23.16094095540965,23.16094095540965,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000813,G731CA,G731CA,CFG731_4189e4dbecbffadb,CFG731_4189e4dbecbffadb,32.29516119553383,32.29516119553383,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000814,G731ST-HT,G731ST-HT,CFG731_d71a39e1fcf17083,CFG731_1a1206cc52132df1,24.97652934108743,24.97652934108743,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,4.0,4.0,4.0
RFQ731-000815,x731,x731,CFG731_34bf8aa6c521cef0,CFG731_747411fe70ba8e8d,18.6901604332576,18.6901604332576,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|temperaturEingaenge,9.0,9.0,9.0
RFQ731-000816,x731,x731,CFG731_fa2849b259355775,CFG731_fa2849b259355775,22.969309299781035,22.969309299781035,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000817,x731,x731,CFG731_7962ce0b7d875608,CFG731_7962ce0b7d875608,23.04221299729548,23.04221299729548,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000818,x731,x731,CFG731_20e62aeb01c953da,CFG731_20e62aeb01c953da,22.99872411197393,22.99872411197393,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000819,x731,x731,CFG731_7f60255816247683,CFG731_7f60255816247683,22.056937106531176,22.056937106531176,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000820,G731ST-HT,G731ST-HT,CFG731_fab0d81b6a0ca4e0,CFG731_288e4c99b4e02895,,23.047730215020284,,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerDigitalOpenColl_MN,,,
RFQ731-000821,G731ST-LT,G731ST-LT,CFG731_159f3a6877b5a5d2,CFG731_ef044db10b586894,22.38503222564717,22.38503222564717,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerOpenColl_MP,10.0,10.0,10.0
RFQ731-000822,x731,x731,CFG731_ef6e203c92a71c88,CFG731_24648603ca730481,20.30218618162841,20.30218618162841,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,3.0,3.0,3.0
RFQ731-000823,x731,x731,CFG731_d27f5f5f307014a8,CFG731_d27f5f5f307014a8,24.138800788866316,24.138800788866316,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000824,G731ST-HT,G731ST-HT,CFG731_646d8903da63e1f0,CFG731_646d8903da63e1f0,26.99506413179173,26.99506413179173,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000825,G731ST-LT,G731ST-LT,CFG731_5be9d749d8317fd3,CFG731_49cd4cbef1081333,23.680576411450417,23.680576411450417,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,temperaturEingaenge,2.0,2.0,2.0
RFQ731-000826,G731ST-LT,G731ST-LT,CFG731_ad54a3e31832f7d2,CFG731_e6c0885eb14e429c,24.50812321931896,24.50812321931896,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromEingaenge,4.0,4.0,4.0
RFQ731-000827,x731,x731,CFG731_eea9998b9f9a0bdb,CFG731_8c50542218db5cb0,19.58463058381313,19.58463058381313,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,stromSchaltbar|temperaturEingaenge|dev_advMeterVerification,5.0,5.0,5.0
RFQ731-000828,x731,x731,CFG731_78ea99817ca8be6a,CFG731_12089d5d54f581ac,17.94564785417283,17.94564785417283,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerDigitalOpenColl_MN,10.0,10.0,10.0
RFQ731-000829,x731,x731,CFG731_91111a4a3e291c8a,CFG731_1af3f9470bd904d5,21.084381085637645,21.084381085637645,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|temperaturEingaenge,2.0,2.0,2.0
RFQ731-000830,x731,x731,CFG731_8d78781f8753b72a,CFG731_8d78781f8753b72a,23.16094095540965,23.16094095540965,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000831,x731,x731,CFG731_9267914435603df0,CFG731_89772de94df83ba5,19.45311787161997,19.45311787161997,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,stromSchaltbar|dev_advMeterVerification|customUserFluid,5.0,5.0,5.0
RFQ731-000832,x731,x731,CFG731_cb6654d77e7e4d72,CFG731_cb6654d77e7e4d72,22.01931799686645,22.01931799686645,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000833,x731,x731,CFG731_d7c031e2b589d088,CFG731_1f31b1bf8dc9e962,20.552666625124424,20.552666625124424,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,customUserFluid,4.0,4.0,4.0
RFQ731-000834,x731,x731,CFG731_d8843ca5e91f93ae,CFG731_011ca4ba794bd4d6,21.530976197241333,21.530976197241333,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,2.0,2.0,2.0
RFQ731-000835,G731ST-LT,G731ST-LT,CFG731_77fac91021549398,CFG731_87d8ba5b87cf0a3f,22.1571212140856,22.1571212140856,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,temperaturEingaenge|binaerDigitalOpenColl_MN,3.0,3.0,3.0
RFQ731-000836,x731,x731,CFG731_4ba013fed31fb45f,CFG731_4ba013fed31fb45f,22.31949416394986,22.31949416394986,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000837,x731,x731,CFG731_7756caaf4e5e2963,CFG731_c7c53fc5541f1dc1,20.294850710305862,20.294850710305862,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,dev_advMeterVerification,4.0,4.0,4.0
RFQ731-000838,x731,x731,CFG731_8366eceddaf01e58,CFG731_8f470181ad32eeae,22.795058998749354,22.795058998749354,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|dev_advMeterVerification,2.0,2.0,2.0
RFQ731-000839,G731ST-LT,G731ST-LT,CFG731_87d8ba5b87cf0a3f,CFG731_87d8ba5b87cf0a3f,25.495135339943342,25.495135339943342,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000840,x731,x731,CFG731_2e5bd0d53757f625,CFG731_2e5bd0d53757f625,20.50658751141085,20.50658751141085,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000841,x731,x731,CFG731_3ac187941df4fdac,CFG731_a41a2d2cef1a675f,20.38633510662119,20.38633510662119,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerOpenColl_MP,3.0,3.0,3.0
RFQ731-000842,x731,x731,CFG731_29521f988dd233e6,CFG731_3d652e6a54b1c68b,18.377256883164137,18.377256883164137,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,stromSchaltbar|temperaturEingaenge|dynamicGasMaster,6.0,6.0,6.0
RFQ731-000843,G731CA,G731CA,CFG731_817824ee3a762453,CFG731_817824ee3a762453,30.89132327360409,30.89132327360409,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000844,G731ST-HT,G731ST-HT,CFG731_ff04d32ca467d2a5,CFG731_4aa7d46b9cfa7d7b,24.974426943297008,24.974426943297008,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromEingaenge|binaerDigitalOpenColl_MN,3.0,3.0,3.0
RFQ731-000845,G731CA,G731CA,CFG731_5bfe9492c76587ec,CFG731_5bfe9492c76587ec,35.89643793735161,35.89643793735161,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000846,x731,x731,CFG731_63b50b6b631946e6,CFG731_63b50b6b631946e6,22.267604404058048,22.267604404058048,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000847,F731WD_DualChannel,F731WD_DualChannel,CFG731_c0f6f70a47ed04ba,CFG731_c0f6f70a47ed04ba,34.491549867105086,34.491549867105086,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000848,x731,x731,CFG731_77ac60f5637770e9,CFG731_3727d181b2806370,20.43174105611727,20.43174105611727,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,temperaturEingaenge,3.0,3.0,3.0
RFQ731-000849,x731,x731,CFG731_6d44172bc82c7ed7,CFG731_6d44172bc82c7ed7,21.311039687399248,21.311039687399248,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000850,G731ST-HT,G731ST-HT,CFG731_8216f56c8f1b8479,CFG731_8216f56c8f1b8479,24.931663900077588,24.931663900077588,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000851,x731,x731,CFG731_260c36430f7c2d03,CFG731_260c36430f7c2d03,24.010745481975945,24.010745481975945,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000852,x731,x731,CFG731_bb4f0886ba308d63,CFG731_9a0f0b26c7f24725,21.6927433020168,21.6927433020168,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,dev_advMeterVerification|customUserFluid,6.0,6.0,6.0
RFQ731-000853,x731,x731,CFG731_eea9998b9f9a0bdb,CFG731_8c50542218db5cb0,19.58463058381313,19.58463058381313,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,stromSchaltbar|temperaturEingaenge|dev_advMeterVerification,5.0,5.0,5.0
RFQ731-000854,x731,x731,CFG731_c775e192f3d489e9,CFG731_c775e192f3d489e9,23.09283964630521,23.09283964630521,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000855,F731TE,F731TE,CFG731_ec26805bdf93259f,CFG731_ec26805bdf93259f,33.91463444021619,33.91463444021619,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000856,G731ST-HT,G731ST-HT,CFG731_ad49f2ad57627f46,CFG731_4aa7d46b9cfa7d7b,24.14792620826305,24.14792620826305,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,stromSchaltbar|stromEingaenge|temperaturEingaenge,2.0,2.0,2.0
RFQ731-000857,x731,x731,CFG731_4d7e108ea05eeb07,CFG731_4d7e108ea05eeb07,24.41540546526024,24.41540546526024,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000858,G731CA,G731CA,CFG731_95a64c12c70f922a,CFG731_95a64c12c70f922a,32.28750463962656,32.28750463962656,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000859,x731,x731,CFG731_6d0d64ab66a91d89,CFG731_04a53b6cc81d57d6,19.661844167223474,19.661844167223474,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerDigitalOpenColl_MN,3.0,3.0,3.0
RFQ731-000860,x731,x731,CFG731_54b63f2628adfc32,CFG731_54b63f2628adfc32,21.42339329466883,21.42339329466883,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000861,x731,x731,CFG731_cb2e63f823697ceb,CFG731_cb2e63f823697ceb,20.34826529534199,20.34826529534199,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000862,G731ST-HT,G731ST-HT,CFG731_4de012f7232f644d,CFG731_4de012f7232f644d,27.07146405668334,27.07146405668334,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000863,x731,x731,CFG731_0fbee36816b7af98,CFG731_0fbee36816b7af98,24.76533442179821,24.76533442179821,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000864,x731,x731,CFG731_1f0c09edcd967945,CFG731_1f0c09edcd967945,21.265857819077038,21.265857819077038,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000865,x731,x731,CFG731_9267914435603df0,CFG731_89772de94df83ba5,19.45311787161997,19.45311787161997,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,stromSchaltbar|dev_advMeterVerification|customUserFluid,5.0,5.0,5.0
RFQ731-000866,x731,x731,CFG731_af755e9c46cfadd4,CFG731_af755e9c46cfadd4,23.659186771792086,23.659186771792086,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000867,x731,x731,CFG731_7157b3d45716ad8f,CFG731_33fed5318b1a4f2f,20.58200003606862,20.58200003606862,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerOpenColl_MP,2.0,2.0,2.0
RFQ731-000868,x731,x731,CFG731_acd18bc8a73cfdde,CFG731_acd18bc8a73cfdde,23.761675921936444,23.761675921936444,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000869,x731,x731,CFG731_b60961340903daf0,CFG731_14299a2a74e42d7f,22.142336399122044,22.142336399122044,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerDigitalOpenColl_MN,3.0,3.0,3.0
RFQ731-000870,F731WD_SingleChannel,F731WD_SingleChannel,CFG731_ee8e327bbb737abf,CFG731_a7d2a5a9ae465701,25.90038174659436,25.90038174659436,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|binaerOpenColl_MP,2.0,2.0,2.0
RFQ731-000871,G731CA,G731CA,CFG731_14235f3888d71408,CFG731_14235f3888d71408,30.74134520113768,30.74134520113768,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000872,x731,x731,CFG731_7895bfd97573c2b8,CFG731_28ac43a93658ad6b,21.742933342623115,21.742933342623115,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,4.0,4.0,4.0
RFQ731-000873,F731WD_SingleChannel,F731WD_SingleChannel,CFG731_e98d2be876599c40,CFG731_e98d2be876599c40,34.75499937453291,34.75499937453291,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000874,F731WD_SingleChannel,F731WD_SingleChannel,CFG731_6357400dd5c2804a,CFG731_6357400dd5c2804a,29.501658488412136,29.501658488412136,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000875,x731,x731,CFG731_b7c5e5eddd92ed3a,CFG731_b7c5e5eddd92ed3a,20.3609959057809,20.3609959057809,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000876,G731ST-HT,G731ST-HT,CFG731_c32627af59ba1526,CFG731_c32627af59ba1526,26.82599456367052,26.82599456367052,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000877,x731,x731,CFG731_4340f11ba9a46e42,CFG731_9fcbeaf9d5010d3a,20.32403734037662,20.32403734037662,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,temperaturEingaenge,3.0,3.0,3.0
RFQ731-000878,F731TE,F731TE,CFG731_ec26805bdf93259f,CFG731_ec26805bdf93259f,33.91463444021619,33.91463444021619,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000879,x731,x731,CFG731_214b769209164299,CFG731_fb16e30f5bbb87f2,21.59136264897544,21.59136264897544,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,dev_advMeterVerification,3.0,3.0,3.0
RFQ731-000880,G731ST-LT,G731ST-LT,CFG731_1d89d7fdc7355744,CFG731_1d89d7fdc7355744,26.013318501830994,26.013318501830994,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000881,G731ST-HT,G731ST-HT,CFG731_076cad91966d4c34,CFG731_076cad91966d4c34,28.24433712957877,28.24433712957877,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000882,G731ST-LT,G731ST-LT,CFG731_0dd81a588b2a1411,CFG731_0dd81a588b2a1411,24.32563407725631,24.32563407725631,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000883,x731,x731,CFG731_48e71c5ae6615397,CFG731_48e71c5ae6615397,20.842938775450506,20.842938775450506,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000884,x731,x731,CFG731_608c0251ef380592,CFG731_608c0251ef380592,24.273411668115067,24.273411668115067,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000885,x731,x731,CFG731_7756caaf4e5e2963,CFG731_c7c53fc5541f1dc1,20.294850710305862,20.294850710305862,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,dev_advMeterVerification,4.0,4.0,4.0
RFQ731-000886,G731CA,G731CA,CFG731_c7ca2f069d01e42d,CFG731_c7ca2f069d01e42d,32.39528764789,32.39528764789,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000887,x731,x731,CFG731_b418359232bf5862,CFG731_219ac3d01befd6d1,18.04451108492764,18.04451108492764,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,stromEingaenge|temperaturEingaenge|binaerOpenColl_MP,6.0,6.0,6.0
RFQ731-000888,G731ST-LT,G731ST-LT,CFG731_0e0f01b5586b92da,CFG731_a40ab19ad6671fbe,23.54807629902342,23.54807629902342,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromEingaenge|binaerDigitalOpenColl_MN,2.0,2.0,2.0
RFQ731-000889,G731CA,G731CA,CFG731_16b53411ff7f6c9b,CFG731_16b53411ff7f6c9b,37.442597375840485,37.442597375840485,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000890,G731ST-LT,G731ST-LT,CFG731_750dd83a06ba43cb,CFG731_750dd83a06ba43cb,25.785407490269424,25.785407490269424,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000891,x731,x731,CFG731_c1d02f1d1235ec05,CFG731_c1d02f1d1235ec05,23.65685791919671,23.65685791919671,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000892,F731PW,F731PW,CFG731_ef211cb97feaddc8,CFG731_ef211cb97feaddc8,29.504288687985053,29.504288687985053,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000893,G731ST-HT,G731ST-HT,CFG731_8b18ac1c34209d63,CFG731_8b18ac1c34209d63,28.09435905711236,28.09435905711236,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000894,G731ST-HT,G731ST-HT,CFG731_646d8903da63e1f0,CFG731_646d8903da63e1f0,26.99506413179173,26.99506413179173,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000895,x731,x731,CFG731_3cfe26a4a6491587,CFG731_04a53b6cc81d57d6,19.20174937251044,19.20174937251044,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,temperaturEingaenge|dev_advMeterVerification,3.0,3.0,3.0
RFQ731-000896,x731,x731,CFG731_17dba025c91c278d,CFG731_17dba025c91c278d,21.37148745963936,21.37148745963936,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000897,x731,x731,CFG731_2205a8cc5d1ff08b,CFG731_5ae746dac49a854b,20.04699214187284,20.04699214187284,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,dev_advMeterVerification|dynamicGasMaster,4.0,4.0,4.0
RFQ731-000898,F731WD_DualChannel,F731WD_DualChannel,CFG731_5076f1c2c0488d0e,CFG731_5076f1c2c0488d0e,31.047817926901008,31.047817926901008,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000899,x731,x731,CFG731_1147f9711c4bff84,CFG731_1147f9711c4bff84,24.08068821755677,24.08068821755677,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000900,x731,x731,CFG731_f0496d00d34377f6,CFG731_24648603ca730481,18.883843615720163,18.883843615720163,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|stromEingaenge,5.0,5.0,5.0
RFQ731-000901,x731,x731,CFG731_491a198d9cd06e17,CFG731_491a198d9cd06e17,20.41637482797922,20.41637482797922,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000902,G731ST-LT,G731ST-LT,CFG731_50a4a25852666336,CFG731_d124ccffa669c3a2,25.008613929134643,25.008613929134643,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerDigitalOpenColl_MN,3.0,3.0,3.0
RFQ731-000903,G731CA,G731CA,CFG731_1dfb5999b1debe3a,CFG731_1dfb5999b1debe3a,35.99656438970778,35.99656438970778,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000904,x731,x731,CFG731_d5a8b991307aace7,CFG731_3b2a32abbf148ca1,20.389152183856776,20.389152183856776,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,dev_advMeterVerification|dynamicGasMaster|customUserFluid,6.0,6.0,6.0
RFQ731-000905,G731CA,G731CA,CFG731_508d465d4c518290,CFG731_508d465d4c518290,30.69915013693471,30.69915013693471,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000906,G731ST-HT,G731ST-HT,CFG731_83a3644f76b45069,CFG731_4aa7d46b9cfa7d7b,26.95722385910912,26.95722385910912,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromEingaenge,2.0,2.0,2.0
