rfq_id,target_package,true_rank,top1,top3,top5,top10,reciprocal_rank,recommended_configuration_id,recommended_package,recommended_score,true_configuration_ids,mode,package_aware
RFQ731-000688,x731,3,0,1,1,1,0.3333333333333333,CFG731_31aa13473958d7d3,x731,35.66064757720329,CFG731_2683cf7e09782f5e,V8_EXTRACTED,True
RFQ731-000689,x731,272,0,0,0,0,0.003676470588235294,CFG731_927f189839c665ae,x731,32.02392567501528,CFG731_76d13dd0246c6ccc,V8_EXTRACTED,True
RFQ731-000690,x731,7,0,0,0,1,0.14285714285714285,CFG731_962b6fcde3072947,x731,38.812031067050626,CFG731_f693af423cd0a85a,V8_EXTRACTED,True
RFQ731-000691,x731,15,0,0,0,0,0.06666666666666667,CFG731_353333bad447dbef,x731,17.94154969625749,CFG731_3727d181b2806370,V8_EXTRACTED,True
RFQ731-000692,G731ST-HT,9,0,0,0,1,0.1111111111111111,CFG731_cc9ac35e4d9a1854,G731ST-HT,38.0501299379421,CFG731_348f97ec6945fbf8,V8_EXTRACTED,True
RFQ731-000693,G731ST-HT,2,0,1,1,1,0.5,CFG731_cc9ac35e4d9a1854,G731ST-HT,37.10960929752838,CFG731_143205a81a2e7efc,V8_EXTRACTED,True
RFQ731-000694,x731,6,0,0,0,1,0.16666666666666666,CFG731_219ac3d01befd6d1,x731,33.0382624580824,CFG731_ca05869cc5edc073,V8_EXTRACTED,True
RFQ731-000695,G731ST-LT,3,0,1,1,1,0.3333333333333333,CFG731_750dd83a06ba43cb,G731ST-LT,31.423081871394043,CFG731_3c070a82e4102784,V8_EXTRACTED,True
RFQ731-000696,G731ST-HT,32,0,0,0,0,0.03125,CFG731_ef8d68b6d278bfec,G731ST-HT,37.4599576821484,CFG731_b3ed2928d6d65710,V8_EXTRACTED,True
RFQ731-000697,x731,6,0,0,0,1,0.16666666666666666,CFG731_da02526d254e2e35,x731,38.628287792207665,CFG731_b4987f1c95e91d0d,V8_EXTRACTED,True
RFQ731-000698,F731WD_SingleChannel,4,0,0,1,1,0.25,CFG731_11c93eca01984a14,F731WD_SingleChannel,31.639175472153187,CFG731_0be7d6198235486b,V8_EXTRACTED,True
RFQ731-000699,F731WD_SingleChannel,13,0,0,0,0,0.07692307692307693,CFG731_6357400dd5c2804a,F731WD_SingleChannel,35.95918505459957,CFG731_ee8e327bbb737abf,V8_EXTRACTED,True
RFQ731-000700,x731,5,0,0,1,1,0.2,CFG731_5dd42015f6f61801,x731,35.075628674500166,CFG731_a6849487313f00ac,V8_EXTRACTED,True
RFQ731-000701,x731,2,0,1,1,1,0.5,CFG731_7c358bf1aa4ea94e,x731,34.41092932578636,CFG731_7a6e9e503add9a86,V8_EXTRACTED,True
RFQ731-000702,x731,8,0,0,0,1,0.125,CFG731_e8e7b7513a5c9544,x731,32.400195368130596,CFG731_a7422430db553ad5,V8_EXTRACTED,True
RFQ731-000703,x731,4,0,0,1,1,0.25,CFG731_f430d8ebe4134533,x731,39.67792204698671,CFG731_c42374cc9dea3494,V8_EXTRACTED,True
RFQ731-000704,x731,56,0,0,0,0,0.017857142857142856,CFG731_3b2a32abbf148ca1,x731,30.853386462764778,CFG731_ae226e31119be9bd,V8_EXTRACTED,True
RFQ731-000705,G731ST-LT,1,1,1,1,1,1.0,CFG731_e03b41992c837b34,G731ST-LT,36.265666096686346,CFG731_e03b41992c837b34,V8_EXTRACTED,True
RFQ731-000706,x731,8,0,0,0,1,0.125,CFG731_3bcde7f8df32303c,x731,30.459541552664405,CFG731_30ccf87da13edf1e,V8_EXTRACTED,True
RFQ731-000707,x731,8,0,0,0,1,0.125,CFG731_6b809c836e3ca8a1,x731,22.300787098054556,CFG731_faa6b560b4d99a0a,V8_EXTRACTED,True
RFQ731-000708,x731,3,0,1,1,1,0.3333333333333333,CFG731_45106eaed87837a4,x731,23.70331719304388,CFG731_07364aa0260e0bc7,V8_EXTRACTED,True
RFQ731-000709,x731,194,0,0,0,0,0.005154639175257732,CFG731_3611bb1fba248e38,x731,31.409097590988452,CFG731_9d1ffcce07240574,V8_EXTRACTED,True
RFQ731-000710,G731ST-LT,5,0,0,1,1,0.2,CFG731_d5af433b36265df1,G731ST-LT,27.97278023379563,CFG731_d982a98f914f0a87,V8_EXTRACTED,True
RFQ731-000711,x731,4,0,0,1,1,0.25,CFG731_31aa13473958d7d3,x731,33.85852337817654,CFG731_4d39aa53959ccce3,V8_EXTRACTED,True
RFQ731-000712,G731ST-LT,1,1,1,1,1,1.0,CFG731_455da2f832a6b66d,G731ST-LT,33.50085544379728,CFG731_455da2f832a6b66d,V8_EXTRACTED,True
RFQ731-000713,x731,1,1,1,1,1,1.0,CFG731_4eb28f7e77f7ba51,x731,25.885950343396892,CFG731_4eb28f7e77f7ba51,V8_EXTRACTED,True
RFQ731-000714,x731,36,0,0,0,0,0.027777777777777776,CFG731_8d07e19298d09d34,x731,20.501823449951935,CFG731_20fe81ae7d0a406e,V8_EXTRACTED,True
RFQ731-000715,G731ST-LT,26,0,0,0,0,0.038461538461538464,CFG731_49cd4cbef1081333,G731ST-LT,34.109226384659415,CFG731_671960d0fb04b698,V8_EXTRACTED,True
RFQ731-000716,x731,77,0,0,0,0,0.012987012987012988,CFG731_6b36d25fda044bf5,x731,34.91167556239045,CFG731_a59bfb67e03ca4c8,V8_EXTRACTED,True
RFQ731-000717,G731ST-LT,30,0,0,0,0,0.03333333333333333,CFG731_49cd4cbef1081333,G731ST-LT,33.86470565344689,CFG731_e67173c88f9460f6,V8_EXTRACTED,True
RFQ731-000718,F731TE,1,1,1,1,1,1.0,CFG731_874928f24c55285e,F731TE,33.69427492367857,CFG731_874928f24c55285e,V8_EXTRACTED,True
RFQ731-000719,x731,13,0,0,0,0,0.07692307692307693,CFG731_c39096767a7ae083,x731,38.900646137450984,CFG731_deb3d65220135a9e,V8_EXTRACTED,True
RFQ731-000720,x731,2,0,1,1,1,0.5,CFG731_70a71b60723e910d,x731,37.23017017336599,CFG731_e5e722b510c96bb7,V8_EXTRACTED,True
RFQ731-000721,G731ST-HT,37,0,0,0,0,0.02702702702702703,CFG731_a4416ae9d698efa6,G731ST-HT,33.068924933459044,CFG731_4d6c56202edf3f41,V8_EXTRACTED,True
RFQ731-000722,F731WD_DualChannel,13,0,0,0,0,0.07692307692307693,CFG731_c37386a371e13fa8,F731WD_DualChannel,30.97073551022575,CFG731_d135404efcd6265d,V8_EXTRACTED,True
RFQ731-000723,x731,10,0,0,0,1,0.1,CFG731_337790e6bbcf15f4,x731,33.99475114905476,CFG731_48cf6bd4ca59e583,V8_EXTRACTED,True
RFQ731-000724,F731TE,1,1,1,1,1,1.0,CFG731_d8c69b7395beabbb,F731TE,38.18799102440271,CFG731_d8c69b7395beabbb,V8_EXTRACTED,True
RFQ731-000725,x731,9,0,0,0,1,0.1111111111111111,CFG731_5cfa203ca7029f1c,x731,42.236593007981185,CFG731_3c85eeb43bc9e42a,V8_EXTRACTED,True
RFQ731-000726,x731,33,0,0,0,0,0.030303030303030304,CFG731_4458dc2930ba5c51,x731,38.035001277977884,CFG731_9676c8784fca6c61,V8_EXTRACTED,True
RFQ731-000727,x731,313,0,0,0,0,0.003194888178913738,CFG731_1f978c234895178c,x731,42.860426073287826,CFG731_ba522ec0a7a74924,V8_EXTRACTED,True
RFQ731-000728,F731WD_DualChannel,1,1,1,1,1,1.0,CFG731_a4610f5f38e7d946,F731WD_DualChannel,41.664824161758574,CFG731_a4610f5f38e7d946,V8_EXTRACTED,True
RFQ731-000729,x731,11,0,0,0,0,0.09090909090909091,CFG731_91e51485b56960b2,x731,42.89681207790718,CFG731_c8d4383220ad607a,V8_EXTRACTED,True
RFQ731-000730,x731,27,0,0,0,0,0.037037037037037035,CFG731_3b2a32abbf148ca1,x731,33.580470140587636,CFG731_d4be02ad7e56a796,V8_EXTRACTED,True
RFQ731-000731,G731ST-LT,104,0,0,0,0,0.009615384615384616,CFG731_32b4b1ec4513af66,G731ST-LT,34.76690640183815,CFG731_3c070a82e4102784,V8_EXTRACTED,True
RFQ731-000732,x731,9,0,0,0,1,0.1111111111111111,CFG731_91e51485b56960b2,x731,43.06938554112382,CFG731_16f81be390fdae7e,V8_EXTRACTED,True
RFQ731-000733,x731,9,0,0,0,1,0.1111111111111111,CFG731_c39096767a7ae083,x731,38.82515043028837,CFG731_ab67f4ca670c9841,V8_EXTRACTED,True
RFQ731-000734,x731,11,0,0,0,0,0.09090909090909091,CFG731_219ac3d01befd6d1,x731,32.032469781394056,CFG731_5718ef9495972b30,V8_EXTRACTED,True
RFQ731-000735,G731ST-LT,7,0,0,0,1,0.14285714285714285,CFG731_d5af433b36265df1,G731ST-LT,27.97278023379563,CFG731_9c6b16fef6d02aaf,V8_EXTRACTED,True
RFQ731-000736,x731,133,0,0,0,0,0.007518796992481203,CFG731_747411fe70ba8e8d,x731,31.40880450556658,CFG731_8defc1a0775e52a5,V8_EXTRACTED,True
RFQ731-000737,x731,2,0,1,1,1,0.5,CFG731_7822370b42865359,x731,38.26561126284996,CFG731_8956c16bd3b9a345,V8_EXTRACTED,True
RFQ731-000738,x731,26,0,0,0,0,0.038461538461538464,CFG731_5e61ce3b60d15e11,x731,23.119714234058975,CFG731_ceb13e5602925e38,V8_EXTRACTED,True
RFQ731-000739,x731,1,1,1,1,1,1.0,CFG731_c0de9fcc26bbc71b,x731,33.76364260421166,CFG731_c0de9fcc26bbc71b,V8_EXTRACTED,True
RFQ731-000740,x731,152,0,0,0,0,0.006578947368421052,CFG731_8d07e19298d09d34,x731,22.774474863321075,CFG731_33fed5318b1a4f2f,V8_EXTRACTED,True
RFQ731-000741,x731,12,0,0,0,0,0.08333333333333333,CFG731_5e61ce3b60d15e11,x731,31.447385013039217,CFG731_04a704e692f8fd05,V8_EXTRACTED,True
RFQ731-000742,F731WD_DualChannel,2,0,1,1,1,0.5,CFG731_a4610f5f38e7d946,F731WD_DualChannel,39.50336790762407,CFG731_e8331b2a91577f04,V8_EXTRACTED,True
RFQ731-000743,F731TE,2,0,1,1,1,0.5,CFG731_07fb816f7dc25bc8,F731TE,32.330408167164705,CFG731_3d8c1bbc0ef4249a,V8_EXTRACTED,True
RFQ731-000744,x731,1,1,1,1,1,1.0,CFG731_9fcbeaf9d5010d3a,x731,39.059767965546236,CFG731_9fcbeaf9d5010d3a,V8_EXTRACTED,True
RFQ731-000745,G731ST-HT,1,1,1,1,1,1.0,CFG731_a4416ae9d698efa6,G731ST-HT,35.412811388214394,CFG731_a4416ae9d698efa6,V8_EXTRACTED,True
RFQ731-000746,G731ST-LT,4,0,0,1,1,0.25,CFG731_1d89d7fdc7355744,G731ST-LT,34.96286985495302,CFG731_2eae9204301f61ab,V8_EXTRACTED,True
RFQ731-000747,G731ST-HT,3,0,1,1,1,0.3333333333333333,CFG731_fcc72e9951376cf3,G731ST-HT,37.790650618407625,CFG731_dabfe16503f243e3,V8_EXTRACTED,True
RFQ731-000748,x731,11,0,0,0,0,0.09090909090909091,CFG731_5e61ce3b60d15e11,x731,34.93010095163747,CFG731_a4b44df449e9d78d,V8_EXTRACTED,True
RFQ731-000749,x731,43,0,0,0,0,0.023255813953488372,CFG731_5d255cf6dd296018,x731,32.40015439186115,CFG731_2a6e9b57f90048ca,V8_EXTRACTED,True
RFQ731-000750,G731ST-LT,7,0,0,0,1,0.14285714285714285,CFG731_dbd5a2176d0b595a,G731ST-LT,28.20189630461405,CFG731_1d59f25068204b01,V8_EXTRACTED,True
RFQ731-000751,x731,25,0,0,0,0,0.04,CFG731_7630270d2245c283,x731,36.605690033947084,CFG731_eea573acdafa9ee3,V8_EXTRACTED,True
RFQ731-000752,x731,28,0,0,0,0,0.03571428571428571,CFG731_3bcde7f8df32303c,x731,31.088785732861247,CFG731_f9254a8bb3738033,V8_EXTRACTED,True
RFQ731-000753,x731,41,0,0,0,0,0.024390243902439025,CFG731_6f8c15548921e4c2,x731,31.67143970674691,CFG731_75b93da9dd9b0316,V8_EXTRACTED,True
RFQ731-000754,G731ST-HT,134,0,0,0,0,0.007462686567164179,CFG731_bbffb73f3dff6787,G731ST-HT,26.171497167980284,CFG731_86a2340212c01d2a,V8_EXTRACTED,True
RFQ731-000755,x731,1,1,1,1,1,1.0,CFG731_c6a3ff6155563d17,x731,25.61373416894736,CFG731_c6a3ff6155563d17,V8_EXTRACTED,True
RFQ731-000756,G731ST-HT,209,0,0,0,0,0.004784688995215311,CFG731_b30ceef5c5f902ca,G731ST-HT,31.07056638773207,CFG731_ad49f2ad57627f46,V8_EXTRACTED,True
RFQ731-000757,x731,1,1,1,1,1,1.0,CFG731_3611bb1fba248e38,x731,33.476156079718095,CFG731_3611bb1fba248e38,V8_EXTRACTED,True
RFQ731-000758,x731,1,1,1,1,1,1.0,CFG731_6526112621a9ee97,x731,38.93569812807787,CFG731_6526112621a9ee97,V8_EXTRACTED,True
RFQ731-000759,x731,23,0,0,0,0,0.043478260869565216,CFG731_496bd7a964d6cd85,x731,26.079450697759363,CFG731_aef3ebf3cdf884c1,V8_EXTRACTED,True
RFQ731-000760,x731,4,0,0,1,1,0.25,CFG731_440f9c9b032b7d0a,x731,34.17718730771624,CFG731_aa8c30a4f1baca2e,V8_EXTRACTED,True
RFQ731-000761,x731,1,1,1,1,1,1.0,CFG731_243419c6708378b3,x731,27.68745056546301,CFG731_243419c6708378b3,V8_EXTRACTED,True
RFQ731-000762,x731,2,0,1,1,1,0.5,CFG731_8d07e19298d09d34,x731,26.057313586129368,CFG731_ddfa4ab00c1bcdd0,V8_EXTRACTED,True
RFQ731-000763,x731,12,0,0,0,0,0.08333333333333333,CFG731_3b2a32abbf148ca1,x731,35.74089543139,CFG731_5c624ef6fa2b6510,V8_EXTRACTED,True
RFQ731-000764,G731CA,1,1,1,1,1,1.0,CFG731_95a64c12c70f922a,G731CA,36.40056958147229,CFG731_95a64c12c70f922a,V8_EXTRACTED,True
RFQ731-000765,x731,12,0,0,0,0,0.08333333333333333,CFG731_abcee67081353f16,x731,36.84873441054806,CFG731_19ca9bcd323192d2,V8_EXTRACTED,True
RFQ731-000766,F731WD_SingleChannel,1,1,1,1,1,1.0,CFG731_a7d2a5a9ae465701,F731WD_SingleChannel,42.576023433991345,CFG731_a7d2a5a9ae465701,V8_EXTRACTED,True
RFQ731-000767,x731,14,0,0,0,0,0.07142857142857142,CFG731_fa2849b259355775,x731,34.44745863899678,CFG731_75466cb810218a66,V8_EXTRACTED,True
RFQ731-000768,G731CA,93,0,0,0,0,0.010752688172043012,CFG731_0738cd529389f266,G731CA,24.293221034333094,CFG731_19ec976991ce75a9,V8_EXTRACTED,True
RFQ731-000769,x731,12,0,0,0,0,0.08333333333333333,CFG731_70a71b60723e910d,x731,34.83033720491862,CFG731_140a9819128d92da,V8_EXTRACTED,True
RFQ731-000770,G731ST-LT,4,0,0,1,1,0.25,CFG731_4772bedc40328ae2,G731ST-LT,35.930288050189425,CFG731_bdfa7cd2dbcb13f7,V8_EXTRACTED,True
RFQ731-000771,x731,2,0,1,1,1,0.5,CFG731_94be99d48ade0efb,x731,27.7490577439082,CFG731_c9498cf6f4410d44,V8_EXTRACTED,True
RFQ731-000772,x731,47,0,0,0,0,0.02127659574468085,CFG731_8d07e19298d09d34,x731,18.476209983733057,CFG731_565e3731063ff5c5,V8_EXTRACTED,True
RFQ731-000773,x731,1,1,1,1,1,1.0,CFG731_8a1a8cb1f6a30d3a,x731,19.981168957526698,CFG731_8a1a8cb1f6a30d3a,V8_EXTRACTED,True
RFQ731-000774,x731,143,0,0,0,0,0.006993006993006993,CFG731_36d7686aca1200ae,x731,23.134333186588435,CFG731_d3db38843cf9fb81,V8_EXTRACTED,True
RFQ731-000775,x731,85,0,0,0,0,0.011764705882352941,CFG731_4e7f75dd9496e7b1,x731,20.061764695146074,CFG731_0ef26d136a7182e8,V8_EXTRACTED,True
RFQ731-000776,x731,20,0,0,0,0,0.05,CFG731_5e61ce3b60d15e11,x731,37.375352825171305,CFG731_fd3397424975992e,V8_EXTRACTED,True
RFQ731-000777,G731CA,1,1,1,1,1,1.0,CFG731_691a8f2ff165671d,G731CA,27.006643565007806,CFG731_691a8f2ff165671d,V8_EXTRACTED,True
RFQ731-000778,x731,4,0,0,1,1,0.25,CFG731_cf543b1c3927ab71,x731,34.05303204316316,CFG731_4b5262a517204cb5,V8_EXTRACTED,True
RFQ731-000779,x731,24,0,0,0,0,0.041666666666666664,CFG731_3b2a32abbf148ca1,x731,29.98310666396028,CFG731_ade755d80d357018,V8_EXTRACTED,True
RFQ731-000780,F731TE,3,0,1,1,1,0.3333333333333333,CFG731_574aa7a29f75cd60,F731TE,38.4930579524451,CFG731_3fe2202b70f330b1,V8_EXTRACTED,True
RFQ731-000781,x731,17,0,0,0,0,0.058823529411764705,CFG731_2e57977cf2dd500a,x731,44.007773727309214,CFG731_b44b2e6818291871,V8_EXTRACTED,True
RFQ731-000782,x731,22,0,0,0,0,0.045454545454545456,CFG731_747411fe70ba8e8d,x731,32.08125017760405,CFG731_6472ab3bf7316498,V8_EXTRACTED,True
RFQ731-000783,x731,58,0,0,0,0,0.017241379310344827,CFG731_9fcbeaf9d5010d3a,x731,35.80087409412971,CFG731_daff07a8bdec497b,V8_EXTRACTED,True
RFQ731-000784,x731,47,0,0,0,0,0.02127659574468085,CFG731_243419c6708378b3,x731,27.68745056546301,CFG731_bce0bc4b7b3a4799,V8_EXTRACTED,True
RFQ731-000785,x731,7,0,0,0,1,0.14285714285714285,CFG731_71dcda3a004aaa52,x731,41.697508799273095,CFG731_6e27958dc8215006,V8_EXTRACTED,True
RFQ731-000786,F731TE,83,0,0,0,0,0.012048192771084338,CFG731_54559f782190a122,F731TE,24.590822848895243,CFG731_090330aa38b8e80b,V8_EXTRACTED,True
RFQ731-000787,G731ST-LT,50,0,0,0,0,0.02,CFG731_515a31451814aae9,G731ST-LT,25.119934899610094,CFG731_214106ade9f79641,V8_EXTRACTED,True
RFQ731-000788,x731,10,0,0,0,1,0.1,CFG731_1f978c234895178c,x731,42.86042607328782,CFG731_ac8195f5cce7d089,V8_EXTRACTED,True
RFQ731-000789,x731,1,1,1,1,1,1.0,CFG731_31d0a0df66872bf7,x731,45.01445740929359,CFG731_31d0a0df66872bf7,V8_EXTRACTED,True
RFQ731-000790,x731,1,1,1,1,1,1.0,CFG731_5052a216a260faff,x731,46.87850281869491,CFG731_5052a216a260faff,V8_EXTRACTED,True
RFQ731-000791,F731TE,1,1,1,1,1,1.0,CFG731_07fb816f7dc25bc8,F731TE,31.780247900323214,CFG731_07fb816f7dc25bc8,V8_EXTRACTED,True
RFQ731-000792,x731,29,0,0,0,0,0.034482758620689655,CFG731_784eb334d1d77ae7,x731,39.95206960389564,CFG731_1b365e0951e7dea4,V8_EXTRACTED,True
RFQ731-000793,G731CA,9,0,0,0,1,0.1111111111111111,CFG731_98ec9650b5463fd0,G731CA,31.168616546304243,CFG731_0bb185f546403346,V8_EXTRACTED,True
RFQ731-000794,x731,2,0,1,1,1,0.5,CFG731_89772de94df83ba5,x731,30.206200645410004,CFG731_0988a349490181d9,V8_EXTRACTED,True
RFQ731-000795,x731,2,0,1,1,1,0.5,CFG731_0ed9dfc7367bb0a0,x731,33.015361976727704,CFG731_26a55fc6510692e1,V8_EXTRACTED,True
RFQ731-000796,x731,34,0,0,0,0,0.029411764705882353,CFG731_9fa436b39059149d,x731,30.492385815694767,CFG731_25b84d9ab233c6bf,V8_EXTRACTED,True
RFQ731-000797,x731,5,0,0,1,1,0.2,CFG731_3b2a32abbf148ca1,x731,29.029104493773136,CFG731_ae226e31119be9bd,V8_EXTRACTED,True
RFQ731-000798,x731,7,0,0,0,1,0.14285714285714285,CFG731_27b6b45b43224be7,x731,30.54804210344885,CFG731_9fd2ebe15271fc33,V8_EXTRACTED,True
RFQ731-000799,x731,242,0,0,0,0,0.004132231404958678,CFG731_3b2a32abbf148ca1,x731,34.73819223565003,CFG731_4f57c7eb0fb7e785,V8_EXTRACTED,True
RFQ731-000800,x731,121,0,0,0,0,0.008264462809917356,CFG731_cf4bb519cec0df2f,x731,33.237367400858346,CFG731_b3cd6a1a19fbc328,V8_EXTRACTED,True
RFQ731-000801,x731,1,1,1,1,1,1.0,CFG731_47bb86ed234fd5e6,x731,36.885190746071174,CFG731_47bb86ed234fd5e6,V8_EXTRACTED,True
RFQ731-000802,x731,30,0,0,0,0,0.03333333333333333,CFG731_1f978c234895178c,x731,38.494439370863226,CFG731_efc9d6b915117e15,V8_EXTRACTED,True
RFQ731-000803,x731,48,0,0,0,0,0.020833333333333332,CFG731_c6a3ff6155563d17,x731,21.676803874691288,CFG731_b3506a753aafcfa3,V8_EXTRACTED,True
RFQ731-000804,x731,62,0,0,0,0,0.016129032258064516,CFG731_fd3397424975992e,x731,36.04872438002289,CFG731_ab9e33e0db28df11,V8_EXTRACTED,True
RFQ731-000805,x731,1,1,1,1,1,1.0,CFG731_94be99d48ade0efb,x731,33.86291391100198,CFG731_94be99d48ade0efb,V8_EXTRACTED,True
RFQ731-000806,x731,10,0,0,0,1,0.1,CFG731_1cbb464ec15ba84f,x731,36.16542752166757,CFG731_daff07a8bdec497b,V8_EXTRACTED,True
RFQ731-000807,G731ST-LT,257,0,0,0,0,0.0038910505836575876,CFG731_49cd4cbef1081333,G731ST-LT,25.214394449135714,CFG731_dac27b97cd6b7ff8,V8_EXTRACTED,True
RFQ731-000808,x731,1,1,1,1,1,1.0,CFG731_12089d5d54f581ac,x731,31.324693404823275,CFG731_12089d5d54f581ac,V8_EXTRACTED,True
RFQ731-000809,G731CA,93,0,0,0,0,0.010752688172043012,CFG731_0738cd529389f266,G731CA,25.285275297878243,CFG731_19ec976991ce75a9,V8_EXTRACTED,True
RFQ731-000810,x731,8,0,0,0,1,0.125,CFG731_9fcbeaf9d5010d3a,x731,33.840771612205906,CFG731_868fc79316fb0836,V8_EXTRACTED,True
RFQ731-000811,F731WD_DualChannel,1,1,1,1,1,1.0,CFG731_a4610f5f38e7d946,F731WD_DualChannel,38.1910258841281,CFG731_a4610f5f38e7d946,V8_EXTRACTED,True
RFQ731-000812,x731,165,0,0,0,0,0.006060606060606061,CFG731_6f8c15548921e4c2,x731,34.068531526231965,CFG731_8d78781f8753b72a,V8_EXTRACTED,True
RFQ731-000813,G731CA,201,0,0,0,0,0.004975124378109453,CFG731_2aca30183aab25a9,G731CA,31.727363972431384,CFG731_4189e4dbecbffadb,V8_EXTRACTED,True
RFQ731-000814,G731ST-HT,10,0,0,0,1,0.1,CFG731_bbffb73f3dff6787,G731ST-HT,25.018730735784683,CFG731_d71a39e1fcf17083,V8_EXTRACTED,True
RFQ731-000815,x731,16,0,0,0,0,0.0625,CFG731_747411fe70ba8e8d,x731,31.67962785585015,CFG731_34bf8aa6c521cef0,V8_EXTRACTED,True
RFQ731-000816,x731,54,0,0,0,0,0.018518518518518517,CFG731_5d345c0f49f6f272,x731,22.581233266675774,CFG731_fa2849b259355775,V8_EXTRACTED,True
RFQ731-000817,x731,1,1,1,1,1,1.0,CFG731_7962ce0b7d875608,x731,34.75380774449913,CFG731_7962ce0b7d875608,V8_EXTRACTED,True
RFQ731-000818,x731,1,1,1,1,1,1.0,CFG731_20e62aeb01c953da,x731,43.19111900954705,CFG731_20e62aeb01c953da,V8_EXTRACTED,True
RFQ731-000819,x731,14,0,0,0,0,0.07142857142857142,CFG731_1f978c234895178c,x731,40.783707057480484,CFG731_7f60255816247683,V8_EXTRACTED,True
RFQ731-000820,G731ST-HT,48,0,0,0,0,0.020833333333333332,CFG731_288e4c99b4e02895,G731ST-HT,33.500809762833185,CFG731_fab0d81b6a0ca4e0,V8_EXTRACTED,True
RFQ731-000821,G731ST-LT,62,0,0,0,0,0.016129032258064516,CFG731_ef044db10b586894,G731ST-LT,23.21320090784463,CFG731_159f3a6877b5a5d2,V8_EXTRACTED,True
RFQ731-000822,x731,14,0,0,0,0,0.07142857142857142,CFG731_31b475abe3d16a99,x731,36.61596574075571,CFG731_ef6e203c92a71c88,V8_EXTRACTED,True
RFQ731-000823,x731,6,0,0,0,1,0.16666666666666666,CFG731_5cfa203ca7029f1c,x731,30.42654906367295,CFG731_d27f5f5f307014a8,V8_EXTRACTED,True
RFQ731-000824,G731ST-HT,2,0,1,1,1,0.5,CFG731_a3b03637ed22317c,G731ST-HT,28.37663835698248,CFG731_646d8903da63e1f0,V8_EXTRACTED,True
RFQ731-000825,G731ST-LT,2,0,1,1,1,0.5,CFG731_49cd4cbef1081333,G731ST-LT,35.09841391620915,CFG731_5be9d749d8317fd3,V8_EXTRACTED,True
RFQ731-000826,G731ST-LT,30,0,0,0,0,0.03333333333333333,CFG731_455da2f832a6b66d,G731ST-LT,29.86643018136617,CFG731_ad54a3e31832f7d2,V8_EXTRACTED,True
RFQ731-000827,x731,15,0,0,0,0,0.06666666666666667,CFG731_8c50542218db5cb0,x731,23.198809873670093,CFG731_eea9998b9f9a0bdb,V8_EXTRACTED,True
RFQ731-000828,x731,307,0,0,0,0,0.003257328990228013,CFG731_357a7724550c556f,x731,34.96883230687884,CFG731_78ea99817ca8be6a,V8_EXTRACTED,True
RFQ731-000829,x731,7,0,0,0,1,0.14285714285714285,CFG731_a4339f07d181d686,x731,42.91628221499752,CFG731_91111a4a3e291c8a,V8_EXTRACTED,True
RFQ731-000830,x731,8,0,0,0,1,0.125,CFG731_747411fe70ba8e8d,x731,32.071877991131515,CFG731_8d78781f8753b72a,V8_EXTRACTED,True
RFQ731-000831,x731,7,0,0,0,1,0.14285714285714285,CFG731_89772de94df83ba5,x731,24.219987509909355,CFG731_9267914435603df0,V8_EXTRACTED,True
RFQ731-000832,x731,35,0,0,0,0,0.02857142857142857,CFG731_e8e7b7513a5c9544,x731,26.506130484736477,CFG731_cb6654d77e7e4d72,V8_EXTRACTED,True
RFQ731-000833,x731,6,0,0,0,1,0.16666666666666666,CFG731_14269a1a57ac4cbc,x731,42.943382843275685,CFG731_d7c031e2b589d088,V8_EXTRACTED,True
RFQ731-000834,x731,31,0,0,0,0,0.03225806451612903,CFG731_91e51485b56960b2,x731,27.760415656682188,CFG731_d8843ca5e91f93ae,V8_EXTRACTED,True
RFQ731-000835,G731ST-LT,211,0,0,0,0,0.004739336492890996,CFG731_49cd4cbef1081333,G731ST-LT,33.86470565344689,CFG731_77fac91021549398,V8_EXTRACTED,True
RFQ731-000836,x731,159,0,0,0,0,0.006289308176100629,CFG731_f1355b6f00fd7f67,x731,25.990430500668744,CFG731_4ba013fed31fb45f,V8_EXTRACTED,True
RFQ731-000837,x731,17,0,0,0,0,0.058823529411764705,CFG731_516629085c122a4e,x731,33.880749626313914,CFG731_7756caaf4e5e2963,V8_EXTRACTED,True
RFQ731-000838,x731,2,0,1,1,1,0.5,CFG731_8f470181ad32eeae,x731,21.58222402627113,CFG731_8366eceddaf01e58,V8_EXTRACTED,True
RFQ731-000839,G731ST-LT,17,0,0,0,0,0.058823529411764705,CFG731_750dd83a06ba43cb,G731ST-LT,29.778359304985027,CFG731_87d8ba5b87cf0a3f,V8_EXTRACTED,True
RFQ731-000840,x731,6,0,0,0,1,0.16666666666666666,CFG731_226e375c4e7aa2a0,x731,33.4036204889917,CFG731_2e5bd0d53757f625,V8_EXTRACTED,True
RFQ731-000841,x731,47,0,0,0,0,0.02127659574468085,CFG731_6f8c15548921e4c2,x731,31.67143970674691,CFG731_3ac187941df4fdac,V8_EXTRACTED,True
RFQ731-000842,x731,158,0,0,0,0,0.006329113924050633,CFG731_3b2a32abbf148ca1,x731,27.98367306916181,CFG731_29521f988dd233e6,V8_EXTRACTED,True
RFQ731-000843,G731CA,3,0,1,1,1,0.3333333333333333,CFG731_d2a75fda6f761c1b,G731CA,40.883335246332834,CFG731_817824ee3a762453,V8_EXTRACTED,True
