rfq_id,mode,package_aware,target_package,true_configuration_id,recommended_configuration_id,true_rank,candidate_count,requirement_count
RFQ731-003368,V8_EXTRACTED,True,x731,CFG731_35443b2ee17ecca9,CFG731_9db378257f9cf6a7,13,1549,11
RFQ731-003370,V8_EXTRACTED,True,x731,CFG731_d517f4f2d9736ee5,CFG731_3b2a32abbf148ca1,12,1549,14
RFQ731-003372,V8_EXTRACTED,True,G731ST-HT,CFG731_6649a4899673b05e,CFG731_4aa7d46b9cfa7d7b,21,151,13
RFQ731-003373,V8_EXTRACTED,True,G731ST-HT,CFG731_4d6c56202edf3f41,CFG731_8216f56c8f1b8479,26,151,12
RFQ731-003374,V8_EXTRACTED,True,G731ST-HT,CFG731_6e53621a73b55f2c,CFG731_7b2f69a7ca55041b,14,151,14
RFQ731-003381,V8_EXTRACTED,True,x731,CFG731_4ba013fed31fb45f,CFG731_f1355b6f00fd7f67,28,1549,12
RFQ731-003393,V8_EXTRACTED,True,x731,CFG731_8956c16bd3b9a345,CFG731_e8e7b7513a5c9544,12,1549,13
RFQ731-003395,V8_EXTRACTED,True,x731,CFG731_d67b44eae58dfe59,CFG731_ef980c35ed5ff3e4,58,1549,15
RFQ731-003398,V8_EXTRACTED,True,G731ST-HT,CFG731_fa50e8a725c751e0,CFG731_eb70dc35972dc4b7,27,151,12
RFQ731-003400,V8_EXTRACTED,True,x731,CFG731_8cf35251fcd54982,CFG731_32a4bb12438a37ab,19,1549,16
RFQ731-003407,V8_EXTRACTED,True,x731,CFG731_dbb33a574e3ad4d8,CFG731_8d07e19298d09d34,36,1549,13
RFQ731-003408,V8_EXTRACTED,True,x731,CFG731_33fed5318b1a4f2f,CFG731_353333bad447dbef,43,1549,14
RFQ731-003412,V8_EXTRACTED,True,x731,CFG731_5f07d1fd22503872,CFG731_f1355b6f00fd7f67,102,1549,10
RFQ731-003422,V8_EXTRACTED,True,x731,CFG731_fe424f85d85e1c0c,CFG731_3c119308d8305ad4,92,1549,13
RFQ731-003427,V8_EXTRACTED,True,x731,CFG731_b80e7ed679169677,CFG731_6f7a5cd92e9a022d,24,1549,14
RFQ731-003429,V8_EXTRACTED,True,x731,CFG731_ab7c99e095bc84f9,CFG731_3b2a32abbf148ca1,12,1549,18
RFQ731-003431,V8_EXTRACTED,True,G731ST-HT,CFG731_fab0d81b6a0ca4e0,CFG731_288e4c99b4e02895,12,151,11
RFQ731-003439,V8_EXTRACTED,True,x731,CFG731_5789f006b670582c,CFG731_e1c54b5b080fabb2,54,1549,13
RFQ731-003441,V8_EXTRACTED,True,x731,CFG731_b761b914f76d159e,CFG731_927f189839c665ae,19,1549,11
RFQ731-003443,V8_EXTRACTED,True,x731,CFG731_ef2da8cd513b19be,CFG731_3727d181b2806370,19,1549,13
RFQ731-003448,V8_EXTRACTED,True,G731ST-LT,CFG731_1d89d7fdc7355744,CFG731_32b4b1ec4513af66,11,153,14
RFQ731-003451,V8_EXTRACTED,True,G731ST-LT,CFG731_098817d766a37bc2,CFG731_0e146b48e4ed8b98,21,153,15
RFQ731-003457,V8_EXTRACTED,True,x731,CFG731_fe424f85d85e1c0c,CFG731_2683cf7e09782f5e,19,1549,18
RFQ731-003459,V8_EXTRACTED,True,x731,CFG731_bb4f0886ba308d63,CFG731_27b6b45b43224be7,12,1549,13
RFQ731-003461,V8_EXTRACTED,True,G731ST-LT,CFG731_bd771effc0c19f23,CFG731_49cd4cbef1081333,37,153,13
RFQ731-003462,V8_EXTRACTED,True,x731,CFG731_ae226e31119be9bd,CFG731_9e4fccece4d272d3,107,1549,14
RFQ731-003465,V8_EXTRACTED,True,x731,CFG731_4f69dda45b9029b5,CFG731_60f3aae8ede70fe0,115,1549,17
RFQ731-003467,V8_EXTRACTED,True,x731,CFG731_ef02695e374fc418,CFG731_c39096767a7ae083,19,1549,15
RFQ731-003473,V8_EXTRACTED,True,x731,CFG731_63f33b68f29fecef,CFG731_3662a471d9ce3167,20,1549,16
RFQ731-003476,V8_EXTRACTED,True,x731,CFG731_95e2d680672ff303,CFG731_482678d927834b42,267,1549,12
RFQ731-003479,V8_EXTRACTED,True,x731,CFG731_35443b2ee17ecca9,CFG731_e1c54b5b080fabb2,18,1549,11
RFQ731-003480,V8_EXTRACTED,True,x731,CFG731_fa063863b8688588,CFG731_7942d32924313c96,52,1549,13
RFQ731-003482,V8_EXTRACTED,True,x731,CFG731_9228cc48e333917c,CFG731_0fbee36816b7af98,11,1549,17
RFQ731-003484,V8_EXTRACTED,True,G731ST-HT,CFG731_ff5d8da56ff22796,CFG731_288e4c99b4e02895,44,151,12
RFQ731-003486,V8_EXTRACTED,True,G731ST-HT,CFG731_86a2340212c01d2a,CFG731_6e53621a73b55f2c,14,151,16
RFQ731-003494,V8_EXTRACTED,True,x731,CFG731_9fcbeaf9d5010d3a,CFG731_357a7724550c556f,24,1549,13
RFQ731-003497,V8_EXTRACTED,True,G731ST-LT,CFG731_515a31451814aae9,CFG731_e03b41992c837b34,46,153,15
RFQ731-003510,V8_EXTRACTED,True,x731,CFG731_7942d32924313c96,CFG731_1f0c09edcd967945,16,1549,14
RFQ731-003511,V8_EXTRACTED,True,x731,CFG731_fe9a409c6b2ba9cc,CFG731_b4987f1c95e91d0d,41,1549,16
RFQ731-003512,V8_EXTRACTED,True,x731,CFG731_cf93550b4257fc7d,CFG731_5c624ef6fa2b6510,11,1549,14
RFQ731-003519,V8_EXTRACTED,True,G731ST-HT,CFG731_3c6c3a0686e047ad,CFG731_288e4c99b4e02895,46,151,13
RFQ731-003521,V8_EXTRACTED,True,G731ST-LT,CFG731_159f3a6877b5a5d2,CFG731_a57ffd88d58eb498,21,153,12
RFQ731-003527,V8_EXTRACTED,True,x731,CFG731_3d652e6a54b1c68b,CFG731_ef980c35ed5ff3e4,32,1549,17
RFQ731-003535,V8_EXTRACTED,True,x731,CFG731_c0f829ddab491342,CFG731_83f956404d04e6cd,19,1549,13
RFQ731-003537,V8_EXTRACTED,True,x731,CFG731_917fc613cc9bf56a,CFG731_7ffc09802c7b60bf,11,1549,17
RFQ731-003552,V8_EXTRACTED,True,x731,CFG731_bf8f7d1a25ad0a6e,CFG731_747411fe70ba8e8d,23,1549,10
RFQ731-003560,V8_EXTRACTED,True,x731,CFG731_6638f62366414007,CFG731_f87794e7a98d0b11,51,1549,16
RFQ731-003564,V8_EXTRACTED,True,x731,CFG731_999fe1a8f2314c11,CFG731_3c119308d8305ad4,99,1549,15
RFQ731-003565,V8_EXTRACTED,True,x731,CFG731_8e67aa9e7165e68f,CFG731_27caf5a2443603ad,29,1549,15
RFQ731-003569,V8_EXTRACTED,True,x731,CFG731_0799b36c303c0978,CFG731_0fbee36816b7af98,17,1549,16
RFQ731-003572,V8_EXTRACTED,True,x731,CFG731_de67d4c164ed05bc,CFG731_8c50542218db5cb0,57,1549,15
RFQ731-003577,V8_EXTRACTED,True,x731,CFG731_8048d4394d2fbde3,CFG731_6526112621a9ee97,162,1549,11
RFQ731-003578,V8_EXTRACTED,True,x731,CFG731_337790e6bbcf15f4,CFG731_efc9d6b915117e15,12,1549,15
RFQ731-003588,V8_EXTRACTED,True,x731,CFG731_618cb6c1c21feda4,CFG731_1f978c234895178c,44,1549,14
RFQ731-003589,V8_EXTRACTED,True,x731,CFG731_96c2ea74f0083869,CFG731_e80085d86d0bbfa9,43,1549,16
RFQ731-003595,V8_EXTRACTED,True,x731,CFG731_cd4f211fbf872f2e,CFG731_da02526d254e2e35,96,1549,16
RFQ731-003597,V8_EXTRACTED,True,x731,CFG731_260c36430f7c2d03,CFG731_4d7e108ea05eeb07,11,1549,15
RFQ731-003600,V8_EXTRACTED,True,x731,CFG731_6204dd6ea742eb13,CFG731_92d4ed621aef46c2,71,1549,12
RFQ731-003604,V8_EXTRACTED,True,G731ST-LT,CFG731_515a31451814aae9,CFG731_e03b41992c837b34,30,153,12
RFQ731-003622,V8_EXTRACTED,True,x731,CFG731_61e03f690afcaa1a,CFG731_05cf1a0209b4f9a8,40,1549,17
RFQ731-003624,V8_EXTRACTED,True,x731,CFG731_644efca41c3e2def,CFG731_f0cf22354800092d,18,1549,14
RFQ731-003629,V8_EXTRACTED,True,x731,CFG731_2666da4dbcc5e5bd,CFG731_241d60e6ef5278be,21,1549,13
RFQ731-003639,V8_EXTRACTED,True,x731,CFG731_557eff71f11cfc98,CFG731_3662a471d9ce3167,26,1549,17
RFQ731-003646,V8_EXTRACTED,True,x731,CFG731_b418359232bf5862,CFG731_219ac3d01befd6d1,26,1549,14
RFQ731-003647,V8_EXTRACTED,True,x731,CFG731_b1196e0942d6104e,CFG731_05cf1a0209b4f9a8,204,1549,14
RFQ731-003649,V8_EXTRACTED,True,x731,CFG731_53cffcda6b4f1ffb,CFG731_8d07e19298d09d34,131,1549,12
RFQ731-003654,V8_EXTRACTED,True,x731,CFG731_563ef0dc6253e3f7,CFG731_7822370b42865359,52,1549,14
RFQ731-003656,V8_EXTRACTED,True,x731,CFG731_7a885e8a3e0ce8ad,CFG731_6bdadac99b2f7b39,338,1549,12
RFQ731-003666,V8_EXTRACTED,True,x731,CFG731_031d8f2fe50bf3d1,CFG731_219ac3d01befd6d1,11,1549,15
RFQ731-003670,V8_EXTRACTED,True,x731,CFG731_9228cc48e333917c,CFG731_0fbee36816b7af98,15,1549,15
RFQ731-003673,V8_EXTRACTED,True,G731CA,CFG731_452fb8d2c450816e,CFG731_b97ce0f180acf155,15,48,12
RFQ731-003675,V8_EXTRACTED,True,x731,CFG731_7eb5b2d6a16dd3a3,CFG731_da02526d254e2e35,47,1549,16
RFQ731-003684,V8_EXTRACTED,True,G731ST-LT,CFG731_9e44a82e6c1db982,CFG731_49cd4cbef1081333,42,153,12
RFQ731-003686,V8_EXTRACTED,True,G731ST-LT,CFG731_0bc9c3b6375d4380,CFG731_32b4b1ec4513af66,11,153,13
RFQ731-003690,V8_EXTRACTED,True,x731,CFG731_33d5b52db510e046,CFG731_63eea9420833169a,69,1549,13
RFQ731-003691,V8_EXTRACTED,True,x731,CFG731_917fc613cc9bf56a,CFG731_05cf1a0209b4f9a8,98,1549,16
RFQ731-003692,V8_EXTRACTED,True,x731,CFG731_fb76e1a3b49d565f,CFG731_6b36d25fda044bf5,17,1549,14
RFQ731-003693,V8_EXTRACTED,True,x731,CFG731_258498329a834b05,CFG731_e049618b920d59b6,12,1549,15
RFQ731-003697,V8_EXTRACTED,True,x731,CFG731_3cfe26a4a6491587,CFG731_04a53b6cc81d57d6,23,1549,15
RFQ731-003698,V8_EXTRACTED,True,x731,CFG731_b1196e0942d6104e,CFG731_d67b44eae58dfe59,99,1549,13
RFQ731-003703,V8_EXTRACTED,True,x731,CFG731_2d4ebd2132481193,CFG731_219ac3d01befd6d1,16,1549,15
RFQ731-003725,V8_EXTRACTED,True,x731,CFG731_1f7c154d7e34e86e,CFG731_962b6fcde3072947,59,1549,13
RFQ731-003728,V8_EXTRACTED,True,G731ST-HT,CFG731_fa50e8a725c751e0,CFG731_c32627af59ba1526,28,151,12
RFQ731-003735,V8_EXTRACTED,True,x731,CFG731_6920f76e20b3b3ac,CFG731_6bdadac99b2f7b39,31,1549,12
RFQ731-003748,V8_EXTRACTED,True,x731,CFG731_3d79b5ed69541acc,CFG731_219ac3d01befd6d1,15,1549,16
RFQ731-003750,V8_EXTRACTED,True,x731,CFG731_cbbe948e572a42e8,CFG731_8d07e19298d09d34,11,1549,15
RFQ731-003753,V8_EXTRACTED,True,x731,CFG731_56310c55a01272a3,CFG731_6f8c15548921e4c2,13,1549,12
RFQ731-003757,V8_EXTRACTED,True,G731ST-LT,CFG731_8da1da530d6ae54d,CFG731_32b4b1ec4513af66,19,153,14
RFQ731-003779,V8_EXTRACTED,True,x731,CFG731_fdb901ceaee1caed,CFG731_6b36d25fda044bf5,17,1549,12
RFQ731-003780,V8_EXTRACTED,True,x731,CFG731_3352d611bcf09d74,CFG731_c11c5ee5deff9a1e,82,1549,15
RFQ731-003782,V8_EXTRACTED,True,x731,CFG731_f030e97d69c5c359,CFG731_0db950a4979d2c52,17,1549,17
RFQ731-003784,V8_EXTRACTED,True,G731CA,CFG731_b43582909c828d95,CFG731_b97ce0f180acf155,12,48,11
RFQ731-003787,V8_EXTRACTED,True,G731ST-LT,CFG731_0d6df01ace2df68d,CFG731_49cd4cbef1081333,19,153,13
RFQ731-003791,V8_EXTRACTED,True,x731,CFG731_9fcbeaf9d5010d3a,CFG731_357a7724550c556f,11,1549,13
RFQ731-003801,V8_EXTRACTED,True,x731,CFG731_df5f598a914fb1cc,CFG731_27b6b45b43224be7,19,1549,14
RFQ731-003802,V8_EXTRACTED,True,x731,CFG731_bb61f56875b25c60,CFG731_9c182e1af1606c9d,36,1549,12
RFQ731-003805,V8_EXTRACTED,True,x731,CFG731_2e5bd0d53757f625,CFG731_97fec9a076550ea5,13,1549,16
RFQ731-003807,V8_EXTRACTED,True,x731,CFG731_ab7c99e095bc84f9,CFG731_3b2a32abbf148ca1,15,1549,16
RFQ731-003808,V8_EXTRACTED,True,x731,CFG731_86b45f3244313c4c,CFG731_618cb6c1c21feda4,12,1549,12
RFQ731-003813,V8_EXTRACTED,True,x731,CFG731_e7462b3bbda81f78,CFG731_a59cc7e57b856164,24,1549,11
RFQ731-003815,V8_EXTRACTED,True,x731,CFG731_deb3d65220135a9e,CFG731_3c119308d8305ad4,44,1549,14
RFQ731-003820,V8_EXTRACTED,True,G731ST-LT,CFG731_b86bbf24b1c3a419,CFG731_0fdf5c36c9c41e69,18,153,15
RFQ731-003822,V8_EXTRACTED,True,x731,CFG731_90dc5a2ccc9e8c22,CFG731_663e1e93ec389f08,20,1549,17
RFQ731-003826,V8_EXTRACTED,True,G731ST-LT,CFG731_d32eee68715fee63,CFG731_32b4b1ec4513af66,14,153,15
RFQ731-003836,V8_EXTRACTED,True,x731,CFG731_18e687233239e907,CFG731_e8e7b7513a5c9544,15,1549,16
RFQ731-003854,V8_EXTRACTED,True,x731,CFG731_bf345eee1e43eaf0,CFG731_8c50542218db5cb0,90,1549,15
RFQ731-003857,V8_EXTRACTED,True,x731,CFG731_33fed5318b1a4f2f,CFG731_353333bad447dbef,41,1549,14
RFQ731-003859,V8_EXTRACTED,True,G731ST-LT,CFG731_d5af433b36265df1,CFG731_996314000fcfec4b,28,153,17
RFQ731-003861,V8_EXTRACTED,True,x731,CFG731_dd35920267346811,CFG731_6b36d25fda044bf5,90,1549,15
RFQ731-003863,V8_EXTRACTED,True,x731,CFG731_ef2da8cd513b19be,CFG731_9be0c5ce20280448,40,1549,13
RFQ731-003866,V8_EXTRACTED,True,x731,CFG731_2d75c413dea7052f,CFG731_496bd7a964d6cd85,12,1549,16
RFQ731-003867,V8_EXTRACTED,True,x731,CFG731_c62952cfd77a9c9c,CFG731_a4339f07d181d686,94,1549,16
RFQ731-003873,V8_EXTRACTED,True,x731,CFG731_260c36430f7c2d03,CFG731_36d7686aca1200ae,193,1549,12
RFQ731-003877,V8_EXTRACTED,True,x731,CFG731_a84a367ef61c4e59,CFG731_516629085c122a4e,12,1549,15
RFQ731-003888,V8_EXTRACTED,True,G731CA,CFG731_04d132f563cdece8,CFG731_0738cd529389f266,22,48,12
RFQ731-003900,V8_EXTRACTED,True,x731,CFG731_633572f6d3593691,CFG731_9be0c5ce20280448,76,1549,13
RFQ731-003903,V8_EXTRACTED,True,x731,CFG731_81fb6648eb2086c4,CFG731_3b2a32abbf148ca1,187,1549,9
RFQ731-003905,V8_EXTRACTED,True,x731,CFG731_0dc23d4863b02213,CFG731_fa2849b259355775,14,1549,11
RFQ731-003906,V8_EXTRACTED,True,x731,CFG731_6472ab3bf7316498,CFG731_747411fe70ba8e8d,13,1549,11
RFQ731-003908,V8_EXTRACTED,True,x731,CFG731_11a99741e1f7cce9,CFG731_8d07e19298d09d34,19,1549,12
RFQ731-003910,V8_EXTRACTED,True,G731ST-LT,CFG731_0d6df01ace2df68d,CFG731_49cd4cbef1081333,19,153,11
RFQ731-003911,V8_EXTRACTED,True,G731ST-LT,CFG731_00533f723f7496de,CFG731_750dd83a06ba43cb,12,153,14
RFQ731-003913,V8_EXTRACTED,True,x731,CFG731_4158c57c64fd4dcc,CFG731_e8e7b7513a5c9544,16,1549,12
RFQ731-003914,V8_EXTRACTED,True,x731,CFG731_952a687c71f51b58,CFG731_2a8793475d827bb6,13,1549,13
RFQ731-003917,V8_EXTRACTED,True,x731,CFG731_dbfcde407c4d2524,CFG731_54b63f2628adfc32,92,1549,13
RFQ731-003918,V8_EXTRACTED,True,x731,CFG731_b7e96d5717c40fd6,CFG731_60f3aae8ede70fe0,52,1549,17
RFQ731-003924,V8_EXTRACTED,True,x731,CFG731_eb61aaa216c2435b,CFG731_c3481d11b658e1e9,11,1549,15
RFQ731-003926,V8_EXTRACTED,True,x731,CFG731_5362e45ac22e6417,CFG731_05cf1a0209b4f9a8,156,1549,15
RFQ731-003928,V8_EXTRACTED,True,x731,CFG731_5f2fdad66cde083e,CFG731_7822370b42865359,69,1549,14
RFQ731-003930,V8_EXTRACTED,True,x731,CFG731_0de2f6a333d94863,CFG731_357a7724550c556f,257,1549,14
RFQ731-003932,V8_EXTRACTED,True,x731,CFG731_cf0d36d335e0ac93,CFG731_7ffc09802c7b60bf,19,1549,17
RFQ731-003945,V8_EXTRACTED,True,x731,CFG731_f2984ef18273dd81,CFG731_353333bad447dbef,137,1549,14
RFQ731-003947,V8_EXTRACTED,True,x731,CFG731_5718ef9495972b30,CFG731_b4987f1c95e91d0d,24,1549,15
RFQ731-003954,V8_EXTRACTED,True,x731,CFG731_695e540255cc94da,CFG731_3b2a32abbf148ca1,29,1549,12
RFQ731-003956,V8_EXTRACTED,True,x731,CFG731_be2582bdf5536cbf,CFG731_91e51485b56960b2,28,1549,13
RFQ731-003958,V8_EXTRACTED,True,x731,CFG731_8af4adfbdf504482,CFG731_073f991a6c9a4683,13,1549,14
RFQ731-003959,V8_EXTRACTED,True,x731,CFG731_aa82c10f35e81f8d,CFG731_6f7a5cd92e9a022d,12,1549,14
RFQ731-003963,V8_EXTRACTED,True,x731,CFG731_fa063863b8688588,CFG731_7942d32924313c96,61,1549,14
RFQ731-003965,V8_EXTRACTED,True,x731,CFG731_5362e45ac22e6417,CFG731_31aa13473958d7d3,30,1549,15
RFQ731-003968,V8_EXTRACTED,True,x731,CFG731_92fbdd06b7923fc1,CFG731_241d60e6ef5278be,12,1549,17
RFQ731-003972,V8_EXTRACTED,True,x731,CFG731_9d5d3b4d2ce8a49a,CFG731_927f189839c665ae,32,1549,12
RFQ731-003975,V8_EXTRACTED,True,x731,CFG731_557eff71f11cfc98,CFG731_8c50542218db5cb0,16,1549,15
RFQ731-003977,V8_EXTRACTED,True,G731ST-HT,CFG731_fab0d81b6a0ca4e0,CFG731_288e4c99b4e02895,12,151,12
RFQ731-003979,V8_EXTRACTED,True,x731,CFG731_6472ab3bf7316498,CFG731_747411fe70ba8e8d,49,1549,11
RFQ731-003985,V8_EXTRACTED,True,G731ST-HT,CFG731_bbffb73f3dff6787,CFG731_8b18ac1c34209d63,11,151,15
RFQ731-004005,V8_EXTRACTED,True,x731,CFG731_5feb84333ab424ba,CFG731_2692d4e8945eb6ee,18,1549,13
RFQ731-004007,V8_EXTRACTED,True,x731,CFG731_32a4bb12438a37ab,CFG731_0db950a4979d2c52,27,1549,17
RFQ731-004008,V8_EXTRACTED,True,x731,CFG731_62d0f0f6bab9bdcb,CFG731_da02526d254e2e35,19,1549,15
RFQ731-004015,V8_EXTRACTED,True,x731,CFG731_c775e192f3d489e9,CFG731_7630270d2245c283,15,1549,15
RFQ731-004024,V8_EXTRACTED,True,x731,CFG731_9447ab27cf261b9e,CFG731_6bdadac99b2f7b39,689,1549,11
RFQ731-004027,V8_EXTRACTED,True,G731ST-LT,CFG731_1d89d7fdc7355744,CFG731_32b4b1ec4513af66,18,153,13
RFQ731-004033,V8_EXTRACTED,True,x731,CFG731_4b7f2cba3cb67912,CFG731_bba93a1b44b6ab73,127,1549,14
RFQ731-004036,V8_EXTRACTED,True,x731,CFG731_bf8f7d1a25ad0a6e,CFG731_747411fe70ba8e8d,18,1549,10
RFQ731-004045,V8_EXTRACTED,True,G731ST-LT,CFG731_19bcffd0eb2806b8,CFG731_49cd4cbef1081333,43,153,12
RFQ731-004048,V8_EXTRACTED,True,x731,CFG731_9755a9db60d7534d,CFG731_1147f9711c4bff84,11,1549,14
RFQ731-004049,V8_EXTRACTED,True,x731,CFG731_3ac187941df4fdac,CFG731_3b2a32abbf148ca1,61,1549,10
RFQ731-004062,V8_EXTRACTED,True,x731,CFG731_c640b5e8e10ff5e6,CFG731_9db378257f9cf6a7,129,1549,12
RFQ731-004063,V8_EXTRACTED,True,x731,CFG731_932b427eaa87c8fa,CFG731_4346df46838fd57e,87,1549,13
RFQ731-004065,V8_EXTRACTED,True,G731ST-HT,CFG731_aa4779c40e6c2de0,CFG731_e7ac403b81e86f8f,51,151,13
RFQ731-004066,V8_EXTRACTED,True,x731,CFG731_4666e845a9f787f7,CFG731_4374ad7ccac15076,44,1549,14
RFQ731-004069,V8_EXTRACTED,True,x731,CFG731_917fc613cc9bf56a,CFG731_7ffc09802c7b60bf,17,1549,17
RFQ731-004071,V8_EXTRACTED,True,x731,CFG731_df5f598a914fb1cc,CFG731_27b6b45b43224be7,13,1549,15
RFQ731-004078,V8_EXTRACTED,True,x731,CFG731_d22124ab181ae0a4,CFG731_579057193c092394,111,1549,15
RFQ731-004079,V8_EXTRACTED,True,x731,CFG731_d057ad35aef0eea2,CFG731_9fcbeaf9d5010d3a,15,1549,12
RFQ731-004084,V8_EXTRACTED,True,x731,CFG731_8aefa69bf25cc5a6,CFG731_3b2a32abbf148ca1,152,1549,12
RFQ731-004090,V8_EXTRACTED,True,x731,CFG731_0d3b04d12b4208a2,CFG731_1f978c234895178c,14,1549,16
RFQ731-004094,V8_EXTRACTED,True,x731,CFG731_ede0b25f5f83644d,CFG731_e8e7b7513a5c9544,21,1549,16
RFQ731-004097,V8_EXTRACTED,True,G731ST-LT,CFG731_2a738780f0517f67,CFG731_49cd4cbef1081333,20,153,14
RFQ731-004111,V8_EXTRACTED,True,x731,CFG731_f5876a81d70adf82,CFG731_b3506a753aafcfa3,16,1549,13
RFQ731-004117,V8_EXTRACTED,True,x731,CFG731_5aad423ad5989441,CFG731_0fbee36816b7af98,94,1549,16
RFQ731-004118,V8_EXTRACTED,True,x731,CFG731_d08861146b2a8dfa,CFG731_5e50b9bcbfa0b051,162,1549,13
RFQ731-004125,V8_EXTRACTED,True,G731ST-LT,CFG731_0d6df01ace2df68d,CFG731_32b4b1ec4513af66,32,153,13
RFQ731-004128,V8_EXTRACTED,True,G731ST-HT,CFG731_dde2f7fe043f7ade,CFG731_7b2f69a7ca55041b,15,151,14
RFQ731-004137,V8_EXTRACTED,True,x731,CFG731_bf8f7d1a25ad0a6e,CFG731_747411fe70ba8e8d,13,1549,11
RFQ731-004138,V8_EXTRACTED,True,x731,CFG731_341c747ed8aff14e,CFG731_496bd7a964d6cd85,150,1549,16
RFQ731-004145,V8_EXTRACTED,True,x731,CFG731_73e28cb740f9cabe,CFG731_94be99d48ade0efb,13,1549,14
RFQ731-004148,V8_EXTRACTED,True,x731,CFG731_923f6cb4226dc2a4,CFG731_3b2a32abbf148ca1,11,1549,14
RFQ731-004157,V8_EXTRACTED,True,x731,CFG731_aa1770e6c2806f71,CFG731_ef980c35ed5ff3e4,142,1549,15
RFQ731-004168,V8_EXTRACTED,True,x731,CFG731_162b59c5f8cf5a72,CFG731_073f991a6c9a4683,11,1549,14
RFQ731-004172,V8_EXTRACTED,True,x731,CFG731_85b1e9bcb8b0b8be,CFG731_219ac3d01befd6d1,11,1549,15
RFQ731-004173,V8_EXTRACTED,True,x731,CFG731_c9498cf6f4410d44,CFG731_ef980c35ed5ff3e4,114,1549,13
RFQ731-004175,V8_EXTRACTED,True,G731ST-LT,CFG731_cc03e3852895ae99,CFG731_49cd4cbef1081333,13,153,12
RFQ731-004176,V8_EXTRACTED,True,x731,CFG731_8ad503c0be7c64be,CFG731_496bd7a964d6cd85,23,1549,14
RFQ731-004180,V8_EXTRACTED,True,x731,CFG731_945ec45cf3b7cf9b,CFG731_8d07e19298d09d34,72,1549,13
RFQ731-004187,V8_EXTRACTED,True,x731,CFG731_338a3238e967f681,CFG731_45cf7219dd66904b,22,1549,15
RFQ731-004194,V8_EXTRACTED,True,x731,CFG731_4fcdf4e48e247790,CFG731_8d07e19298d09d34,13,1549,15
RFQ731-004206,V8_EXTRACTED,True,G731ST-HT,CFG731_baab4a7f51aced1f,CFG731_288e4c99b4e02895,18,151,13
RFQ731-004207,V8_EXTRACTED,True,x731,CFG731_e4d6e304563c3bae,CFG731_b4987f1c95e91d0d,60,1549,15
RFQ731-004208,V8_EXTRACTED,True,x731,CFG731_c52e06c2d714087a,CFG731_7822370b42865359,25,1549,16
RFQ731-004215,V8_EXTRACTED,True,x731,CFG731_97c654bf006e698e,CFG731_6b36d25fda044bf5,37,1549,14
RFQ731-004220,V8_EXTRACTED,True,x731,CFG731_7157b3d45716ad8f,CFG731_353333bad447dbef,88,1549,13
RFQ731-004221,V8_EXTRACTED,True,G731ST-HT,CFG731_c209599718b42485,CFG731_6e53621a73b55f2c,14,151,16
RFQ731-004225,V8_EXTRACTED,True,x731,CFG731_ffc5c52898046e13,CFG731_3c119308d8305ad4,17,1549,12
RFQ731-004228,V8_EXTRACTED,True,G731ST-HT,CFG731_ea138d51de519353,CFG731_7c70763d4cf79560,11,151,12
RFQ731-004238,V8_EXTRACTED,True,G731ST-HT,CFG731_7c70763d4cf79560,CFG731_831a7150258499af,13,151,13
RFQ731-004239,V8_EXTRACTED,True,x731,CFG731_db395082b1a3b8ac,CFG731_b7e96d5717c40fd6,15,1549,15
RFQ731-004240,V8_EXTRACTED,True,x731,CFG731_c35b817e9679c657,CFG731_e8e7b7513a5c9544,16,1549,10
RFQ731-004251,V8_EXTRACTED,True,x731,CFG731_5690130201345e77,CFG731_e1c54b5b080fabb2,22,1549,13
RFQ731-004260,V8_EXTRACTED,True,x731,CFG731_5a8170a3daa0efb9,CFG731_c39096767a7ae083,15,1549,14
RFQ731-004263,V8_EXTRACTED,True,x731,CFG731_b121cee26f3c8168,CFG731_e8e7b7513a5c9544,14,1549,11
RFQ731-004270,V8_EXTRACTED,True,G731ST-HT,CFG731_37f66c3948c00e57,CFG731_e7ac403b81e86f8f,40,151,12
RFQ731-004276,V8_EXTRACTED,True,G731ST-LT,CFG731_1123bef3c890d293,CFG731_0fdf5c36c9c41e69,32,153,16
RFQ731-004287,V8_EXTRACTED,True,x731,CFG731_48cf6bd4ca59e583,CFG731_efc9d6b915117e15,77,1549,14
RFQ731-004291,V8_EXTRACTED,True,x731,CFG731_b60961340903daf0,CFG731_6b809c836e3ca8a1,52,1549,12
RFQ731-004293,V8_EXTRACTED,True,x731,CFG731_78ea99817ca8be6a,CFG731_12089d5d54f581ac,19,1549,13
RFQ731-004294,V8_EXTRACTED,True,G731ST-LT,CFG731_d432b6fd40e9e78c,CFG731_e03b41992c837b34,11,153,15
RFQ731-004298,V8_EXTRACTED,True,x731,CFG731_8634a8a0a780401d,CFG731_3b2a32abbf148ca1,69,1549,13
RFQ731-004300,V8_EXTRACTED,True,x731,CFG731_1147f9711c4bff84,CFG731_e1c54b5b080fabb2,161,1549,12
RFQ731-004302,V8_EXTRACTED,True,x731,CFG731_4ba013fed31fb45f,CFG731_f1355b6f00fd7f67,28,1549,10
RFQ731-004308,V8_EXTRACTED,True,x731,CFG731_99b0e8b3e87f779a,CFG731_f1355b6f00fd7f67,265,1549,11
RFQ731-004310,V8_EXTRACTED,True,x731,CFG731_461b65559193c662,CFG731_5e61ce3b60d15e11,181,1549,13
