rfq_id,mode,package_aware,target_package,true_configuration_id,recommended_configuration_id,recommended_package,top_score,true_rank,candidate_count,requirement_count,mandatory_matches,mandatory_conflicts,preferred_matches,preferred_conflicts,refinement_distance,is_top1
RFQ731-003136,V8_EXTRACTED,False,G731ST-LT,CFG731_22da0d6030817265,CFG731_996314000fcfec4b,G731ST-LT,120.52783148015307,39.0,344,16,8,0,7,1,1.4,False
RFQ731-003137,V8_EXTRACTED,False,G731ST-HT,CFG731_49bb1327a04ca706,CFG731_831a7150258499af,G731ST-HT,126.14678527020563,279.0,350,15,8,0,6,1,1.6,False
RFQ731-003138,V8_EXTRACTED,False,G731ST-LT,CFG731_845802fc60449063,CFG731_6e088ee30195b6c4,G731ST-LT,110.09351327116212,190.0,268,13,8,0,4,1,1.3,False
RFQ731-003139,V8_EXTRACTED,False,x731,CFG731_fe5ec1b0bcdbd396,CFG731_7ffc09802c7b60bf,x731,131.62476901004305,171.0,188,16,9,0,6,1,0.0,False
RFQ731-003140,V8_EXTRACTED,False,x731,CFG731_8189439864af87ea,CFG731_e513d349f418c5df,x731,120.06725770115975,2.0,98,14,9,0,4,1,1.3,False
RFQ731-003141,V8_EXTRACTED,False,F731WD_DualChannel,CFG731_d2034bb5aa313dac,CFG731_d2034bb5aa313dac,F731WD_DualChannel,112.9889066236251,1.0,524,13,9,0,3,1,1.4,True
RFQ731-003142,V8_EXTRACTED,False,x731,CFG731_b1631f2fb876e4f4,CFG731_a33c667d1d10050f,x731,93.90147250119563,,134,11,8,0,2,1,1.6,False
RFQ731-003143,V8_EXTRACTED,False,F731WD_SingleChannel,CFG731_70b6eaf9262ca4d0,CFG731_70b6eaf9262ca4d0,F731WD_SingleChannel,141.9450397537064,1.0,564,13,11,0,2,0,0.0,True
RFQ731-003144,V8_EXTRACTED,False,x731,CFG731_b2ad61cdb45a54fb,CFG731_7cbccce939e500bd,x731,100.14055762792924,25.0,132,14,8,0,4,2,2.5,False
RFQ731-003145,V8_EXTRACTED,False,x731,CFG731_296392aa95929245,CFG731_296392aa95929245,x731,146.67459655667145,1.0,128,15,11,0,3,1,1.3,True
RFQ731-003146,V8_EXTRACTED,False,x731,CFG731_14ec1773441318c2,CFG731_da4c25a66741a917,x731,110.24460652797707,,116,12,8,0,3,1,1.2,False
RFQ731-003147,V8_EXTRACTED,False,G731ST-LT,CFG731_58b9913d8024b015,CFG731_515a31451814aae9,G731ST-LT,97.87228485174559,38.0,228,10,8,0,2,0,0.0,False
RFQ731-003148,V8_EXTRACTED,False,G731ST-LT,CFG731_cc03e3852895ae99,CFG731_19bcffd0eb2806b8,G731ST-LT,86.69138336920135,2.0,170,11,7,0,3,1,1.6,False
RFQ731-003149,V8_EXTRACTED,False,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_cc9ac35e4d9a1854,G731ST-HT,121.98878436154953,1.0,310,13,8,0,5,0,0.0,True
RFQ731-003150,V8_EXTRACTED,False,G731CA,CFG731_817824ee3a762453,CFG731_2aca30183aab25a9,G731CA,127.30450693448113,176.0,446,14,10,0,3,1,1.4,False
RFQ731-003151,V8_EXTRACTED,False,x731,CFG731_5362e45ac22e6417,CFG731_48b8ef3dd5c49a10,x731,131.0711004976686,116.0,136,14,9,0,5,0,0.0,False
RFQ731-003152,V8_EXTRACTED,False,G731ST-LT,CFG731_d982a98f914f0a87,CFG731_9c6b16fef6d02aaf,G731ST-LT,105.43640202056434,13.0,266,14,8,0,4,2,2.7,False
RFQ731-003153,V8_EXTRACTED,False,x731,CFG731_24648603ca730481,CFG731_8d2c10e2688ee31d,x731,144.74550223816357,6.0,128,17,9,0,7,1,1.5,False
RFQ731-003154,V8_EXTRACTED,False,G731CA,CFG731_817824ee3a762453,CFG731_d2a75fda6f761c1b,G731CA,136.5223038020086,17.0,382,12,10,0,2,0,0.0,False
RFQ731-003155,V8_EXTRACTED,False,G731CA,CFG731_f235f4dd7693c885,CFG731_52d6df1869142d7d,x731,102.79385141678624,,128,11,7,0,4,0,0.0,False
RFQ731-003156,V8_EXTRACTED,False,x731,CFG731_9b931b5025055c84,CFG731_9b931b5025055c84,x731,87.00130081300814,1.0,176,10,6,0,4,0,0.0,True
RFQ731-003157,V8_EXTRACTED,False,x731,CFG731_9eee2266c8068ada,CFG731_9eee2266c8068ada,x731,128.09750593591582,1.0,136,14,9,0,4,1,1.6,True
RFQ731-003158,V8_EXTRACTED,False,x731,CFG731_0cf73cced42104be,CFG731_467283c67651467d,x731,127.1032697348757,23.0,90,16,10,0,4,2,3.1,False
RFQ731-003159,V8_EXTRACTED,False,G731ST-LT,CFG731_5be384035f37d372,CFG731_0e0f01b5586b92da,G731ST-LT,123.40561281683406,254.0,314,15,10,0,3,2,2.7,False
RFQ731-003160,V8_EXTRACTED,False,x731,CFG731_86a57b7488e60012,CFG731_1e04c9611da5e298,x731,137.94362542593254,5.0,146,14,11,0,2,1,1.5,False
RFQ731-003161,V8_EXTRACTED,False,x731,CFG731_d0bd848c8f934b33,CFG731_d0bd848c8f934b33,x731,99.13652869440459,1.0,176,12,7,0,4,1,1.2,True
RFQ731-003162,V8_EXTRACTED,False,x731,CFG731_62d0f0f6bab9bdcb,CFG731_62d0f0f6bab9bdcb,x731,140.36463582018175,1.0,180,15,10,0,5,0,0.0,True
RFQ731-003163,V8_EXTRACTED,False,x731,CFG731_1f31b1bf8dc9e962,CFG731_1f31b1bf8dc9e962,x731,121.79892844332856,1.0,156,13,9,0,4,0,0.0,True
RFQ731-003164,V8_EXTRACTED,False,G731CA,CFG731_452fb8d2c450816e,CFG731_452fb8d2c450816e,G731CA,102.61563414634148,1.0,408,11,8,0,2,1,1.3,True
RFQ731-003165,V8_EXTRACTED,False,x731,CFG731_da757fc78485b6cc,CFG731_0064bc7bf2ed5868,x731,94.87921323529413,,104,11,7,0,3,1,1.2,False
RFQ731-003166,V8_EXTRACTED,False,x731,CFG731_8216171cc39f78aa,CFG731_8216171cc39f78aa,x731,152.75976150197278,1.0,168,16,10,0,6,0,0.0,True
RFQ731-003167,V8_EXTRACTED,False,x731,CFG731_7d4c803343a40a05,CFG731_1f978c234895178c,x731,132.89720247489237,114.0,194,15,9,0,6,0,0.0,False
RFQ731-003168,V8_EXTRACTED,False,x731,CFG731_7e2eb98eda74b038,CFG731_007c0829be0a9482,x731,154.96456934884625,91.0,200,15,13,0,2,0,0.0,False
RFQ731-003169,V8_EXTRACTED,False,x731,CFG731_8e5ce09a779d2284,CFG731_8e5ce09a779d2284,x731,139.2918097090208,1.0,180,14,11,0,3,0,0.0,True
RFQ731-003170,V8_EXTRACTED,False,x731,CFG731_563ef0dc6253e3f7,CFG731_563ef0dc6253e3f7,x731,105.51694823051172,1.0,140,13,9,0,2,2,2.8,True
RFQ731-003171,V8_EXTRACTED,False,G731ST-LT,CFG731_8da1da530d6ae54d,CFG731_7882c72c21497015,G731ST-LT,135.86687051649926,10.0,262,13,9,0,4,0,0.0,False
RFQ731-003172,V8_EXTRACTED,False,x731,CFG731_22fecf5bb26e1132,CFG731_22fecf5bb26e1132,x731,113.68843096156147,1.0,180,16,10,0,3,3,4.1000000000000005,True
RFQ731-003173,V8_EXTRACTED,False,G731CA,CFG731_faff6da73df00950,CFG731_b97ce0f180acf155,G731CA,138.5405112984218,21.0,430,12,10,0,2,0,0.0,False
RFQ731-003174,V8_EXTRACTED,False,F731TE,CFG731_f79503cf8f87ea49,CFG731_f79503cf8f87ea49,F731TE,69.37646872177055,1.0,328,12,6,0,4,2,3.2,True
RFQ731-003175,V8_EXTRACTED,False,F731TE,CFG731_4d0235c9d5cc61be,CFG731_f2b6724ca609efbb,x731,100.1444717838355,,134,10,8,0,2,0,0.0,False
RFQ731-003176,V8_EXTRACTED,False,x731,CFG731_9ccdadb28a07accd,CFG731_9ccdadb28a07accd,x731,106.98110098517456,1.0,168,13,7,0,5,1,1.2,True
RFQ731-003177,V8_EXTRACTED,False,x731,CFG731_93ba38caebb455ef,CFG731_93ba38caebb455ef,x731,131.6655159732186,1.0,104,16,11,0,3,2,2.9000000000000004,True
RFQ731-003178,V8_EXTRACTED,False,x731,CFG731_af5b0ebc51685059,CFG731_af5b0ebc51685059,x731,141.9157707324546,1.0,154,18,11,0,5,2,2.9000000000000004,True
RFQ731-003179,V8_EXTRACTED,False,x731,CFG731_36c553adc9f5ebf3,CFG731_36c553adc9f5ebf3,x731,149.14302809660452,1.0,160,16,12,0,2,2,2.8,True
RFQ731-003180,V8_EXTRACTED,False,G731ST-HT,CFG731_63eca10a00ae1f5d,CFG731_63eca10a00ae1f5d,G731ST-HT,133.63152708034437,1.0,360,13,9,0,4,0,0.0,True
RFQ731-003181,V8_EXTRACTED,False,x731,CFG731_038a2660d5cee54f,CFG731_038a2660d5cee54f,x731,179.74017366092778,1.0,168,16,14,0,2,0,0.0,True
RFQ731-003182,V8_EXTRACTED,False,G731CA,CFG731_55e37d2b9d20276c,CFG731_c4b74e40f4a24125,G731CA,138.51457962697276,3.0,430,13,10,0,3,0,0.0,False
RFQ731-003183,V8_EXTRACTED,False,x731,CFG731_abc11b72fc871228,CFG731_140a9819128d92da,x731,139.05626819554044,122.0,160,15,11,0,3,1,1.6,False
RFQ731-003184,V8_EXTRACTED,False,G731ST-LT,CFG731_0bc9c3b6375d4380,CFG731_9e13de19970e4646,x731,106.5048535628886,,160,15,8,0,5,2,2.6,False
RFQ731-003185,V8_EXTRACTED,False,x731,CFG731_69502d87794881ea,CFG731_804fd97f3e73ed8a,x731,132.5437775107604,81.0,130,14,11,0,2,1,1.3,False
RFQ731-003186,V8_EXTRACTED,False,x731,CFG731_87274fb3dc8d442a,CFG731_87274fb3dc8d442a,x731,125.12196090387376,1.0,172,12,10,0,2,0,0.0,True
RFQ731-003187,V8_EXTRACTED,False,x731,CFG731_d6304b0cfae9a548,CFG731_d6304b0cfae9a548,x731,133.45313880350315,1.0,138,15,10,0,4,1,1.2,True
RFQ731-003188,V8_EXTRACTED,False,x731,CFG731_bf8f7d1a25ad0a6e,CFG731_066f7ea81f7d110c,x731,124.04256456241035,3.0,194,12,9,0,3,0,0.0,False
RFQ731-003189,V8_EXTRACTED,False,x731,CFG731_2686ab8bb7012e53,CFG731_0aa987e1ae960c88,x731,118.22863235294119,24.0,132,12,8,0,4,0,0.0,False
RFQ731-003190,V8_EXTRACTED,False,F731WD_DualChannel,CFG731_783ba1dc5751818d,CFG731_ba992c997be2c116,F731WD_DualChannel,96.40645564323292,11.0,344,12,8,0,2,2,3.2,False
RFQ731-003191,V8_EXTRACTED,False,x731,CFG731_8956c16bd3b9a345,CFG731_8956c16bd3b9a345,x731,123.3452493125299,1.0,114,13,10,0,2,1,1.2,True
RFQ731-003192,V8_EXTRACTED,False,x731,CFG731_bb61f56875b25c60,CFG731_ab5177144fa1d704,x731,107.73023254423723,4.0,80,13,8,0,4,1,1.6,False
RFQ731-003193,V8_EXTRACTED,False,F731PW,CFG731_0d8116f4900c6919,CFG731_327bfa077bbbd45e,F731PW,89.28935156623626,11.0,260,13,9,0,1,3,4.5,False
RFQ731-003194,V8_EXTRACTED,False,x731,CFG731_5fe81a6927bfed57,CFG731_5fe81a6927bfed57,x731,128.81069314921092,1.0,130,14,8,0,6,0,0.0,True
RFQ731-003195,V8_EXTRACTED,False,x731,CFG731_0be1e83a71642630,CFG731_4d39aa53959ccce3,x731,130.99885652872433,32.0,124,16,10,0,4,2,2.9000000000000004,False
RFQ731-003196,V8_EXTRACTED,False,x731,CFG731_d779331ce0b0c6c1,CFG731_d779331ce0b0c6c1,x731,163.6639904837697,1.0,120,16,13,0,3,0,0.0,True
RFQ731-003197,V8_EXTRACTED,False,G731ST-HT,CFG731_831a7150258499af,CFG731_831a7150258499af,G731ST-HT,163.26042144906742,1.0,290,15,12,0,3,0,0.0,True
RFQ731-003198,V8_EXTRACTED,False,x731,CFG731_39a1207c373ce8a2,CFG731_39a1207c373ce8a2,x731,108.97757836113104,1.0,130,15,8,0,5,2,3.1,True
RFQ731-003199,V8_EXTRACTED,False,G731VG,CFG731_7f63e10e4938ed7a,CFG731_7f63e10e4938ed7a,G731VG,122.9961635700622,1.0,608,16,10,0,3,3,4.5,True
RFQ731-003200,V8_EXTRACTED,False,x731,CFG731_e1a359096a360a7b,CFG731_e1a359096a360a7b,x731,169.10494888809183,1.0,152,15,13,0,2,0,0.0,True
RFQ731-003201,V8_EXTRACTED,False,x731,CFG731_214b093bf98ca9ef,CFG731_214b093bf98ca9ef,x731,143.5720975684481,1.0,148,16,11,0,3,2,3.1,True
RFQ731-003202,V8_EXTRACTED,False,G731ST-HT,CFG731_f23946dbf617272b,CFG731_f23946dbf617272b,G731ST-HT,100.4045400227164,1.0,438,13,7,0,5,1,1.2,True
RFQ731-003203,V8_EXTRACTED,False,G731ST-HT,CFG731_1060da033d1aaed1,CFG731_a4416ae9d698efa6,G731ST-HT,100.40804818268774,315.0,440,14,7,0,6,1,1.6,False
RFQ731-003204,V8_EXTRACTED,False,G731ST-HT,CFG731_b7a7770d19b6f648,CFG731_31715eb409a1602f,G731ST-HT,96.85676141798184,,342,13,6,0,6,1,1.6,False
RFQ731-003205,V8_EXTRACTED,False,G731ST-HT,CFG731_4aa7d46b9cfa7d7b,CFG731_4aa7d46b9cfa7d7b,G731ST-HT,162.99043766140602,1.0,344,16,13,0,2,1,1.3,True
RFQ731-003206,V8_EXTRACTED,False,x731,CFG731_11a99741e1f7cce9,CFG731_c0de9fcc26bbc71b,x731,134.23374730989957,7.0,104,13,10,0,2,1,1.2,False
RFQ731-003207,V8_EXTRACTED,False,G731ST-LT,CFG731_e03b41992c837b34,CFG731_e03b41992c837b34,G731ST-LT,130.79406997250123,1.0,280,15,9,0,5,1,1.4,True
RFQ731-003208,V8_EXTRACTED,False,x731,CFG731_8634a8a0a780401d,CFG731_f2b81de0fc70d489,x731,101.24968102582498,7.0,150,12,7,0,4,1,1.3,False
RFQ731-003209,V8_EXTRACTED,False,G731ST-HT,CFG731_e2d64e127f97296d,CFG731_e2d64e127f97296d,G731ST-HT,137.51642144906742,1.0,336,13,11,0,2,0,0.0,True
RFQ731-003210,V8_EXTRACTED,False,F731WD_DualChannel,CFG731_8281908b452128f3,CFG731_8281908b452128f3,F731WD_DualChannel,129.77669308943092,1.0,474,13,11,0,1,1,1.8,True
RFQ731-003211,V8_EXTRACTED,False,x731,CFG731_69502d87794881ea,CFG731_69502d87794881ea,x731,116.39725509325682,1.0,130,12,10,0,1,1,1.3,True
RFQ731-003212,V8_EXTRACTED,False,x731,CFG731_eaca39956a83b99d,CFG731_eaca39956a83b99d,x731,108.89592688904831,1.0,170,12,9,0,2,1,1.2,True
RFQ731-003213,V8_EXTRACTED,False,x731,CFG731_b1693ef6b18686ac,CFG731_04d60387371e1885,x731,150.86816074844572,2.0,156,15,12,0,3,0,0.0,False
RFQ731-003214,V8_EXTRACTED,False,x731,CFG731_9d5f3b4b7b2dfa7b,CFG731_9e1cb28372f6bf0e,x731,144.06819799139168,10.0,158,12,12,0,0,0,0.0,False
RFQ731-003215,V8_EXTRACTED,False,G731ST-LT,CFG731_49cd4cbef1081333,CFG731_49cd4cbef1081333,G731ST-LT,118.95205121951223,1.0,326,14,7,0,7,0,0.0,True
RFQ731-003216,V8_EXTRACTED,False,x731,CFG731_1147f9711c4bff84,CFG731_ac0f372c930c2e22,x731,111.31550282161646,5.0,158,14,8,0,5,1,1.3,False
RFQ731-003217,V8_EXTRACTED,False,F731PW,CFG731_7785b2914ebb6eaf,CFG731_48a4e554ffcf39e6,x731,103.77973883309421,61.0,222,14,8,0,4,2,2.9000000000000004,False
RFQ731-003218,V8_EXTRACTED,False,x731,CFG731_bb61f56875b25c60,CFG731_bb61f56875b25c60,x731,113.79986792354138,1.0,80,12,8,0,4,0,0.0,True
RFQ731-003219,V8_EXTRACTED,False,x731,CFG731_b74fb5418dad3b38,CFG731_9cb3c996fff3863c,x731,133.5022449186992,2.0,136,16,11,0,3,2,2.8,False
RFQ731-003220,V8_EXTRACTED,False,F731PW,CFG731_0781a0fecc8f46d5,CFG731_ef211cb97feaddc8,F731PW,74.15756097560975,,240,11,5,0,5,1,1.6,False
RFQ731-003221,V8_EXTRACTED,False,G731VG,CFG731_7f63e10e4938ed7a,CFG731_6a47b38d62a9fed3,G731VG,103.1309461979914,366.0,608,15,8,0,5,2,3.1,False
RFQ731-003222,V8_EXTRACTED,False,G731ST-LT,CFG731_fa6ab94f1cf566b3,CFG731_fa6ab94f1cf566b3,G731ST-LT,146.4644718436155,1.0,292,13,11,0,2,0,0.0,True
RFQ731-003223,V8_EXTRACTED,False,x731,CFG731_c9190efaaf22bb3f,CFG731_c9190efaaf22bb3f,x731,127.610961000269,1.0,180,14,10,0,3,1,1.2,True
RFQ731-003224,V8_EXTRACTED,False,x731,CFG731_31d0a0df66872bf7,CFG731_31d0a0df66872bf7,x731,115.32991013943689,1.0,150,13,8,0,4,1,1.2,True
RFQ731-003225,V8_EXTRACTED,False,F731PW,CFG731_327bfa077bbbd45e,CFG731_f9fd6a4462ec051a,F731PW,71.50867575322815,23.0,268,12,5,0,5,2,3.1,False
RFQ731-003226,V8_EXTRACTED,False,x731,CFG731_6bdadac99b2f7b39,CFG731_6bdadac99b2f7b39,x731,148.66484481109515,1.0,132,15,10,0,5,0,0.0,True
RFQ731-003227,V8_EXTRACTED,False,x731,CFG731_0848f22447616e6f,CFG731_0848f22447616e6f,x731,132.19753455284555,1.0,144,14,10,0,4,0,0.0,True
RFQ731-003228,V8_EXTRACTED,False,F731WD_SingleChannel,CFG731_0be7d6198235486b,CFG731_0be7d6198235486b,F731WD_SingleChannel,105.1653149210904,1.0,548,10,9,0,1,0,0.0,True
RFQ731-003229,V8_EXTRACTED,False,G731ST-HT,CFG731_3c6c3a0686e047ad,CFG731_3c6c3a0686e047ad,G731ST-HT,115.27215936304401,1.0,246,15,10,0,3,2,2.9000000000000004,True
RFQ731-003230,V8_EXTRACTED,False,x731,CFG731_8b9239fd1c516750,CFG731_8b9239fd1c516750,x731,101.0810709476626,1.0,136,14,8,0,4,2,2.8,True
RFQ731-003231,V8_EXTRACTED,False,G731ST-LT,CFG731_845802fc60449063,CFG731_6e088ee30195b6c4,G731ST-LT,88.9786728837877,220.0,266,14,7,0,5,2,2.7,False
RFQ731-003232,V8_EXTRACTED,False,G731ST-HT,CFG731_c32627af59ba1526,CFG731_c32627af59ba1526,G731ST-HT,134.88955945869202,1.0,292,14,10,0,4,0,0.0,True
RFQ731-003233,V8_EXTRACTED,False,G731ST-LT,CFG731_715a3d3226cbaffd,CFG731_715a3d3226cbaffd,G731ST-LT,158.67126322333814,1.0,284,18,13,0,2,3,4.300000000000001,True
RFQ731-003234,V8_EXTRACTED,False,G731CA,CFG731_04d132f563cdece8,CFG731_19f7d73d8e42e7bd,G731CA,101.07847317073173,31.0,396,14,9,0,2,3,2.7,False
RFQ731-003235,V8_EXTRACTED,False,G731ST-HT,CFG731_4d6c56202edf3f41,CFG731_4d6c56202edf3f41,G731ST-HT,119.73321072453373,1.0,268,12,9,0,3,0,0.0,True
RFQ731-003236,V8_EXTRACTED,False,x731,CFG731_169a8482d2028dff,CFG731_169a8482d2028dff,x731,129.1953023672884,1.0,166,15,9,0,5,1,1.2,True
RFQ731-003237,V8_EXTRACTED,False,x731,CFG731_9eee2266c8068ada,CFG731_9eee2266c8068ada,x731,111.3156067670971,1.0,168,13,8,0,4,1,1.2,True
RFQ731-003238,V8_EXTRACTED,False,G731CA,CFG731_2aca30183aab25a9,CFG731_faff6da73df00950,G731CA,116.2446829268293,19.0,392,12,9,0,3,0,0.0,False
RFQ731-003239,V8_EXTRACTED,False,x731,CFG731_8bd839e0c8855562,CFG731_8bd839e0c8855562,x731,89.6158986131038,1.0,208,12,7,0,4,1,1.2,True
RFQ731-003240,V8_EXTRACTED,False,G731CA,CFG731_adf77af8b73e9cdc,CFG731_adf77af8b73e9cdc,G731CA,129.43818379092215,1.0,394,15,10,0,3,2,1.6,True
RFQ731-003241,V8_EXTRACTED,False,G731ST-LT,CFG731_d432b6fd40e9e78c,CFG731_e03b41992c837b34,G731ST-LT,120.91413898852224,,402,13,8,0,5,0,0.0,False
RFQ731-003242,V8_EXTRACTED,False,x731,CFG731_d47fa87df22e968e,CFG731_d47fa87df22e968e,x731,154.97304705882354,1.0,172,16,12,0,3,1,1.3,True
RFQ731-003243,V8_EXTRACTED,False,G731VG,CFG731_40b6e1db6c80bcc1,CFG731_40b6e1db6c80bcc1,G731VG,164.65317528694402,1.0,630,15,13,0,1,1,1.3,True
RFQ731-003244,V8_EXTRACTED,False,x731,CFG731_a4038243bb1e609e,CFG731_a4038243bb1e609e,x731,112.67474157849115,1.0,142,14,9,0,3,2,2.8,True
RFQ731-003245,V8_EXTRACTED,False,G731ST-HT,CFG731_b7a7770d19b6f648,CFG731_b7a7770d19b6f648,G731ST-HT,121.4868149210904,1.0,302,11,9,0,2,0,0.0,True
RFQ731-003246,V8_EXTRACTED,False,G731ST-LT,CFG731_d124ccffa669c3a2,CFG731_d124ccffa669c3a2,G731ST-LT,143.28881880679103,1.0,300,16,10,0,5,1,1.6,True
RFQ731-003247,V8_EXTRACTED,False,x731,CFG731_af755e9c46cfadd4,CFG731_2e57977cf2dd500a,x731,113.4962913378766,59.0,164,14,8,0,5,1,1.6,False
RFQ731-003248,V8_EXTRACTED,False,G731ST-HT,CFG731_b5710e5f11e2cbc2,CFG731_b5710e5f11e2cbc2,G731ST-HT,99.56292730750837,1.0,178,14,8,0,4,2,2.9000000000000004,True
RFQ731-003249,V8_EXTRACTED,False,x731,CFG731_241261e6f2e0673c,CFG731_241261e6f2e0673c,x731,164.3303032639885,1.0,148,13,13,0,0,0,0.0,True
RFQ731-003250,V8_EXTRACTED,False,G731ST-HT,CFG731_aa4779c40e6c2de0,CFG731_520443190e22a436,G731ST-HT,96.08999479913918,,284,14,7,0,5,2,1.5,False
RFQ731-003251,V8_EXTRACTED,False,G731ST-HT,CFG731_ab3b0ae98d7b2345,CFG731_ab3b0ae98d7b2345,G731ST-HT,139.27361236400046,1.0,344,13,11,0,2,0,0.0,True
RFQ731-003252,V8_EXTRACTED,False,x731,CFG731_93048b37febc2c6d,CFG731_93048b37febc2c6d,x731,121.02742737924439,1.0,132,16,10,0,3,3,4.1000000000000005,True
RFQ731-003253,V8_EXTRACTED,False,x731,CFG731_a385518a9f31baa0,CFG731_a385518a9f31baa0,x731,111.57475000000001,1.0,104,17,9,0,5,3,4.4,True
RFQ731-003254,V8_EXTRACTED,False,x731,CFG731_c66891bf502d2d83,CFG731_c66891bf502d2d83,x731,147.88958153993306,1.0,128,17,11,0,4,2,1.6,True
RFQ731-003255,V8_EXTRACTED,False,x731,CFG731_624c46bfa7e46ad0,CFG731_624c46bfa7e46ad0,x731,152.11879751389887,1.0,166,14,12,0,2,0,0.0,True
RFQ731-003256,V8_EXTRACTED,False,x731,CFG731_35443b2ee17ecca9,CFG731_35443b2ee17ecca9,x731,109.17153948469632,1.0,172,12,8,0,3,1,1.2,True
RFQ731-003257,V8_EXTRACTED,False,x731,CFG731_b74fb5418dad3b38,CFG731_b74fb5418dad3b38,x731,147.61195480631275,1.0,142,16,10,0,5,1,1.2,True
RFQ731-003258,V8_EXTRACTED,False,F731WD_SingleChannel,CFG731_9a761e6bfde35917,CFG731_9a761e6bfde35917,F731WD_SingleChannel,118.06847130559542,1.0,460,12,9,0,3,0,0.0,True
RFQ731-003259,V8_EXTRACTED,False,G731CA,CFG731_757fbd3e8915b462,CFG731_40b6e1db6c80bcc1,G731VG,134.61501262553801,197.0,578,14,10,0,3,1,1.3,False
RFQ731-003260,V8_EXTRACTED,False,F731PW,CFG731_b265e25b7baf721d,CFG731_b265e25b7baf721d,F731PW,82.24648780487804,1.0,496,9,6,0,3,0,0.0,True
RFQ731-003261,V8_EXTRACTED,False,x731,CFG731_c9f99492e564a888,CFG731_b8db8783f5774853,x731,119.72283371443089,46.0,114,13,10,0,2,1,1.2,False
RFQ731-003262,V8_EXTRACTED,False,x731,CFG731_ef02695e374fc418,CFG731_ef02695e374fc418,x731,144.70935586800576,1.0,150,13,12,0,1,0,0.0,True
RFQ731-003263,V8_EXTRACTED,False,F731WD_DualChannel,CFG731_d2034bb5aa313dac,CFG731_d2034bb5aa313dac,F731WD_DualChannel,107.86655380200862,1.0,512,11,8,0,3,0,0.0,True
RFQ731-003264,V8_EXTRACTED,False,x731,CFG731_6ad3ec8ed100118e,CFG731_511f0780429774e2,x731,139.47203225579872,12.0,156,17,11,0,4,2,2.9000000000000004,False
RFQ731-003265,V8_EXTRACTED,False,G731ST-LT,CFG731_1d89d7fdc7355744,CFG731_1d89d7fdc7355744,G731ST-LT,146.24651614060255,1.0,286,13,11,0,2,0,0.0,True
RFQ731-003266,V8_EXTRACTED,False,G731ST-HT,CFG731_a69c8345e2cbb480,CFG731_76101c3f14778541,G731ST-HT,133.57737583931134,51.0,234,16,11,0,3,2,0.0,False
RFQ731-003267,V8_EXTRACTED,False,x731,CFG731_3b06d9bface617d0,CFG731_3b06d9bface617d0,x731,170.71619178622672,1.0,136,16,13,0,2,1,1.3,True
RFQ731-003268,V8_EXTRACTED,False,x731,CFG731_7157b3d45716ad8f,CFG731_7157b3d45716ad8f,x731,105.17362027737926,1.0,134,12,8,0,3,1,1.2,True
RFQ731-003269,V8_EXTRACTED,False,x731,CFG731_77a90bfd81b5c2c1,CFG731_021f4647ad1035b8,x731,154.31538665710184,11.0,174,18,13,0,3,2,1.6,False
RFQ731-003270,V8_EXTRACTED,False,x731,CFG731_031d8f2fe50bf3d1,CFG731_2590cdb37d481b9a,x731,136.50690459110473,80.0,188,14,9,0,5,0,0.0,False
RFQ731-003271,V8_EXTRACTED,False,G731ST-LT,CFG731_9e44a82e6c1db982,CFG731_e1516ef53069d5e2,G731ST-LT,106.58264287422287,249.0,286,16,9,0,4,3,3.0,False
RFQ731-003272,V8_EXTRACTED,False,G731CA,CFG731_95a64c12c70f922a,CFG731_95a64c12c70f922a,G731CA,129.5037350549976,1.0,382,14,9,0,4,1,1.4,True
RFQ731-003273,V8_EXTRACTED,False,F731PW,CFG731_5995fa9fd5d1242f,CFG731_a9f22ebc14287e5d,F731PW,87.38039024390247,19.0,496,10,6,0,4,0,0.0,False
RFQ731-003274,V8_EXTRACTED,False,x731,CFG731_33f869b0c10dd59d,CFG731_33f869b0c10dd59d,x731,114.32459253945481,1.0,122,14,8,0,5,1,0.0,True
RFQ731-003275,V8_EXTRACTED,False,G731CA,CFG731_6fae22c89116fc5e,CFG731_6fae22c89116fc5e,G731CA,144.25560306073646,1.0,382,13,12,0,0,1,1.4,True
RFQ731-003276,V8_EXTRACTED,False,x731,CFG731_6526112621a9ee97,CFG731_6526112621a9ee97,x731,130.55838851028216,1.0,140,15,10,0,4,1,1.6,True
RFQ731-003277,V8_EXTRACTED,False,x731,CFG731_b10c597ca89c3f56,CFG731_b10c597ca89c3f56,x731,143.88541965566716,1.0,148,15,11,0,3,1,0.0,True
RFQ731-003278,V8_EXTRACTED,False,x731,CFG731_cf543b1c3927ab71,CFG731_e8e7b7513a5c9544,x731,136.94047778335727,6.0,128,18,9,0,7,2,2.5,False
RFQ731-003279,V8_EXTRACTED,False,G731ST-HT,CFG731_a56f1437a0b4ca31,CFG731_cf4fb8862e2ab5fc,G731ST-HT,126.45659667623148,29.0,358,15,11,0,2,2,2.9000000000000004,False
RFQ731-003280,V8_EXTRACTED,False,x731,CFG731_b48a547ba9b64245,CFG731_b48a547ba9b64245,x731,115.3649504199546,1.0,142,14,10,0,2,2,2.5,True
RFQ731-003281,V8_EXTRACTED,False,x731,CFG731_d40b624cb7b84a81,CFG731_d40b624cb7b84a81,x731,120.03826774270685,1.0,140,14,8,0,6,0,0.0,True
