rfq_id,characteristic,internal_value,error_type
RFQ731-001733,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-004069,characteristic,GP,TRUE_POSITIVE
RFQ731-000062,devCategory,F,TRUE_POSITIVE
RFQ731-002007,devCategory,G,TRUE_POSITIVE
RFQ731-004982,devCategory,G,TRUE_POSITIVE
RFQ731-003947,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-004269,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-003301,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-001037,powerSupply,4,TRUE_POSITIVE
RFQ731-000791,certification,NN,TRUE_POSITIVE
RFQ731-001140,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-003078,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-004801,housing,ST,TRUE_POSITIVE
RFQ731-001528,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-002877,waveInjector,FWI,TRUE_POSITIVE
RFQ731-003672,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-003513,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-002250,stromSchaltbar,CS2,TRUE_POSITIVE
RFQ731-004031,numberOfChannels,1,TRUE_POSITIVE
RFQ731-000807,protectionArea,2,TRUE_POSITIVE
RFQ731-001938,housing,ST,TRUE_POSITIVE
RFQ731-004636,dataInterface,NN,TRUE_POSITIVE
RFQ731-003724,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-004372,explosionApproval,A,TRUE_POSITIVE
RFQ731-000566,powerSupply,4,TRUE_POSITIVE
RFQ731-001778,explosionApproval,K,TRUE_POSITIVE
RFQ731-000527,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-002706,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-002283,protectionArea,2,TRUE_POSITIVE
RFQ731-003147,powerSupply,1,TRUE_POSITIVE
RFQ731-001051,protectionArea,2,TRUE_POSITIVE
RFQ731-003854,characteristic,GP,TRUE_POSITIVE
RFQ731-004360,numberOfChannels,1,TRUE_POSITIVE
RFQ731-004465,devCategory,F,TRUE_POSITIVE
RFQ731-002538,devCategory,G,TRUE_POSITIVE
RFQ731-000205,characteristic,GP,TRUE_POSITIVE
RFQ731-004440,powerSupply,4,TRUE_POSITIVE
RFQ731-001283,customUserFluid,1,TRUE_POSITIVE
RFQ731-001706,explosionApproval,N,TRUE_POSITIVE
RFQ731-002408,customUserFluid,1,TRUE_POSITIVE
RFQ731-000758,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-001993,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-003740,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-000534,numberOfChannels,1,TRUE_POSITIVE
RFQ731-001535,protectionArea,2,TRUE_POSITIVE
RFQ731-000470,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-000913,numberOfChannels,1,TRUE_POSITIVE
RFQ731-004884,devCategory,G,TRUE_POSITIVE
RFQ731-003016,housing,ST,TRUE_POSITIVE
RFQ731-002876,certification,NN,TRUE_POSITIVE
RFQ731-002800,explosionApproval,A,TRUE_POSITIVE
RFQ731-000023,powerSupply,4,TRUE_POSITIVE
RFQ731-001558,explosionApproval,N,TRUE_POSITIVE
RFQ731-003036,housing,ST,TRUE_POSITIVE
RFQ731-000757,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-001714,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-004709,devCategory,F,TRUE_POSITIVE
RFQ731-001740,powerSupply,1,TRUE_POSITIVE
RFQ731-003404,devCategory,G,TRUE_POSITIVE
RFQ731-002799,characteristic,GP,TRUE_POSITIVE
RFQ731-002264,numberOfChannels,1,TRUE_POSITIVE
RFQ731-004326,devCategory,G,TRUE_POSITIVE
RFQ731-000121,devCategory,G,TRUE_POSITIVE
RFQ731-002071,dataInterface,NN,TRUE_POSITIVE
RFQ731-001831,numberOfChannels,2,TRUE_POSITIVE
RFQ731-001805,devCategory,G,TRUE_POSITIVE
RFQ731-002244,customUserFluid,1,TRUE_POSITIVE
RFQ731-004402,characteristic,CA,TRUE_POSITIVE
RFQ731-004132,devCategory,G,TRUE_POSITIVE
RFQ731-002392,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-002907,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-004284,powerSupply,1,TRUE_POSITIVE
RFQ731-001155,housing,ST,TRUE_POSITIVE
RFQ731-004209,numberOfChannels,1,TRUE_POSITIVE
RFQ731-001349,explosionApproval,N,TRUE_POSITIVE
RFQ731-002135,customUserFluid,1,TRUE_POSITIVE
RFQ731-004582,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-000371,numberOfChannels,1,TRUE_POSITIVE
RFQ731-004532,certification,NN,TRUE_POSITIVE
RFQ731-001656,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-000333,waveInjector,FWI,TRUE_POSITIVE
RFQ731-002812,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-004596,housing,ST,TRUE_POSITIVE
RFQ731-001734,protectionArea,2,TRUE_POSITIVE
RFQ731-004672,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-001324,powerSupply,1,TRUE_POSITIVE
RFQ731-000825,numberOfChannels,1,TRUE_POSITIVE
RFQ731-002052,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-002319,housing,ST,TRUE_POSITIVE
RFQ731-003030,housing,ST,TRUE_POSITIVE
RFQ731-001658,numberOfChannels,1,TRUE_POSITIVE
RFQ731-003322,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-004039,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-002765,powerSupply,1,TRUE_POSITIVE
RFQ731-000363,customUserFluid,1,TRUE_POSITIVE
RFQ731-000293,housing,ST,TRUE_POSITIVE
RFQ731-004840,powerSupply,4,TRUE_POSITIVE
RFQ731-000300,customUserFluid,1,TRUE_POSITIVE
RFQ731-000754,characteristic,ST,TRUE_POSITIVE
RFQ731-001756,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-002651,binaerOpenColl_MP,MP4,TRUE_POSITIVE
RFQ731-003772,characteristic,GP,TRUE_POSITIVE
RFQ731-001199,powerSupply,1,TRUE_POSITIVE
RFQ731-002034,devCategory,G,TRUE_POSITIVE
RFQ731-002274,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-004193,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-000932,powerSupply,4,TRUE_POSITIVE
RFQ731-001643,devCategory,F,TRUE_POSITIVE
RFQ731-004393,dataInterface,NN,TRUE_POSITIVE
RFQ731-002107,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-003415,powerSupply,1,TRUE_POSITIVE
RFQ731-004416,characteristic,GP,TRUE_POSITIVE
RFQ731-003158,customUserFluid,1,TRUE_POSITIVE
RFQ731-001916,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-000434,characteristic,ST,TRUE_POSITIVE
RFQ731-004481,certification,NN,TRUE_POSITIVE
RFQ731-001702,powerSupply,1,TRUE_POSITIVE
RFQ731-004630,waveInjector,FWI,TRUE_POSITIVE
RFQ731-000320,steamApplication,H,TRUE_POSITIVE
RFQ731-000073,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-002751,powerSupply,4,TRUE_POSITIVE
RFQ731-003353,devCategory,G,TRUE_POSITIVE
RFQ731-004186,protectionArea,N,TRUE_POSITIVE
RFQ731-001052,explosionApproval,A,TRUE_POSITIVE
RFQ731-000074,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-004406,numberOfChannels,1,TRUE_POSITIVE
RFQ731-002664,protectionArea,2,TRUE_POSITIVE
RFQ731-002855,devCategory,G,TRUE_POSITIVE
RFQ731-003095,housing,ST,TRUE_POSITIVE
RFQ731-004420,housing,ST,TRUE_POSITIVE
RFQ731-001322,numberOfChannels,2,TRUE_POSITIVE
RFQ731-004574,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-002811,housing,ST,TRUE_POSITIVE
RFQ731-001229,characteristic,GP,TRUE_POSITIVE
RFQ731-004653,certification,NN,TRUE_POSITIVE
RFQ731-003508,steamApplication,H,TRUE_POSITIVE
RFQ731-001411,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-002356,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-000714,characteristic,GP,TRUE_POSITIVE
RFQ731-001694,customUserFluid,1,TRUE_POSITIVE
RFQ731-001822,certification,NN,TRUE_POSITIVE
RFQ731-002050,certification,NN,TRUE_POSITIVE
RFQ731-003843,characteristic,GP,TRUE_POSITIVE
RFQ731-000584,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-004112,explosionApproval,N,TRUE_POSITIVE
RFQ731-001511,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-001243,certification,NN,TRUE_POSITIVE
RFQ731-002941,protectionArea,2,TRUE_POSITIVE
RFQ731-003785,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-000559,explosionApproval,A,TRUE_POSITIVE
RFQ731-002321,devCategory,G,TRUE_POSITIVE
RFQ731-002001,powerSupply,4,TRUE_POSITIVE
RFQ731-003635,explosionApproval,K,TRUE_POSITIVE
RFQ731-002504,explosionApproval,N,TRUE_POSITIVE
RFQ731-002731,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-003369,explosionApproval,N,TRUE_POSITIVE
RFQ731-000857,housing,ST,TRUE_POSITIVE
RFQ731-003076,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-004218,protectionArea,2,TRUE_POSITIVE
RFQ731-003634,explosionApproval,K,TRUE_POSITIVE
RFQ731-003738,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-000237,certification,NN,TRUE_POSITIVE
RFQ731-004705,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-002946,explosionApproval,F,TRUE_POSITIVE
RFQ731-001544,protectionArea,2,TRUE_POSITIVE
RFQ731-000188,numberOfChannels,1,TRUE_POSITIVE
RFQ731-002220,protectionArea,2,TRUE_POSITIVE
RFQ731-002436,waveInjector,FWI,TRUE_POSITIVE
RFQ731-004443,characteristic,GP,TRUE_POSITIVE
RFQ731-001273,numberOfChannels,1,TRUE_POSITIVE
RFQ731-000458,certification,NN,TRUE_POSITIVE
RFQ731-000862,characteristic,ST,TRUE_POSITIVE
RFQ731-001663,explosionApproval,A,TRUE_POSITIVE
RFQ731-003627,devCategory,F,TRUE_POSITIVE
RFQ731-001870,protectionArea,2,TRUE_POSITIVE
RFQ731-003921,protectionArea,N,TRUE_POSITIVE
RFQ731-000526,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-000957,customUserFluid,1,TRUE_POSITIVE
RFQ731-000045,devCategory,F,TRUE_POSITIVE
RFQ731-001242,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-000435,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-001007,characteristic,GP,TRUE_POSITIVE
RFQ731-004606,explosionApproval,A,TRUE_POSITIVE
RFQ731-000568,steamApplication,H,TRUE_POSITIVE
RFQ731-003876,housing,ST,TRUE_POSITIVE
RFQ731-002276,powerSupply,1,TRUE_POSITIVE
RFQ731-002021,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-000094,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-002349,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-004355,devCategory,G,TRUE_POSITIVE
RFQ731-000616,housing,ST,TRUE_POSITIVE
RFQ731-004962,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-001779,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-000959,waveInjector,FWI,TRUE_POSITIVE
RFQ731-004542,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-003849,certification,NN,TRUE_POSITIVE
RFQ731-003305,devCategory,F,TRUE_POSITIVE
RFQ731-001689,powerSupply,1,TRUE_POSITIVE
RFQ731-003910,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-002766,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-003424,powerSupply,4,TRUE_POSITIVE
RFQ731-001900,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-002107,waveInjector,FWI,TRUE_POSITIVE
RFQ731-001210,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-002432,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-004551,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-000686,explosionApproval,F,TRUE_POSITIVE
RFQ731-001586,numberOfChannels,1,TRUE_POSITIVE
RFQ731-002929,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-001391,housing,ST,TRUE_POSITIVE
RFQ731-003242,housing,ST,TRUE_POSITIVE
RFQ731-001331,characteristic,GP,TRUE_POSITIVE
RFQ731-000407,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-002282,housing,ST,TRUE_POSITIVE
RFQ731-003562,waveInjector,FWI,TRUE_POSITIVE
RFQ731-004137,numberOfChannels,1,TRUE_POSITIVE
RFQ731-004517,steamApplication,H,TRUE_POSITIVE
RFQ731-003582,devCategory,G,TRUE_POSITIVE
RFQ731-002629,explosionApproval,A,TRUE_POSITIVE
RFQ731-002365,powerSupply,4,TRUE_POSITIVE
RFQ731-000413,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-002042,housing,ST,TRUE_POSITIVE
RFQ731-002391,devCategory,G,TRUE_POSITIVE
RFQ731-002250,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-001350,housing,ST,TRUE_POSITIVE
RFQ731-002943,numberOfChannels,1,TRUE_POSITIVE
RFQ731-003486,steamApplication,H,TRUE_POSITIVE
RFQ731-000624,devCategory,F,TRUE_POSITIVE
RFQ731-001814,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-002158,numberOfChannels,1,TRUE_POSITIVE
RFQ731-001465,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-002339,customUserFluid,1,TRUE_POSITIVE
RFQ731-003753,protectionArea,2,TRUE_POSITIVE
RFQ731-004293,housing,ST,TRUE_POSITIVE
RFQ731-002210,waveInjector,FWI,TRUE_POSITIVE
RFQ731-002104,explosionApproval,N,TRUE_POSITIVE
RFQ731-003200,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-001762,characteristic,ST,TRUE_POSITIVE
RFQ731-003747,powerSupply,1,TRUE_POSITIVE
RFQ731-004652,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-004230,protectionArea,2,TRUE_POSITIVE
RFQ731-002690,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-003752,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-004073,numberOfChannels,1,TRUE_POSITIVE
RFQ731-003333,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-001815,housing,ST,TRUE_POSITIVE
RFQ731-000745,certification,NN,TRUE_POSITIVE
RFQ731-003633,customUserFluid,1,TRUE_POSITIVE
RFQ731-002008,numberOfChannels,1,TRUE_POSITIVE
RFQ731-003301,waveInjector,FWI,TRUE_POSITIVE
RFQ731-003820,customUserFluid,1,TRUE_POSITIVE
RFQ731-004549,characteristic,GP,TRUE_POSITIVE
RFQ731-002812,stromSchaltbar,CS2,TRUE_POSITIVE
RFQ731-001209,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-003342,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-003435,numberOfChannels,1,TRUE_POSITIVE
RFQ731-001221,numberOfChannels,1,TRUE_POSITIVE
RFQ731-004861,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-001987,characteristic,GP,TRUE_POSITIVE
RFQ731-001313,devCategory,G,TRUE_POSITIVE
RFQ731-000490,certification,NN,TRUE_POSITIVE
RFQ731-000299,devCategory,G,TRUE_POSITIVE
RFQ731-003785,explosionApproval,A,TRUE_POSITIVE
RFQ731-004838,binaerOpenColl_MP,MP4,TRUE_POSITIVE
RFQ731-000386,housing,ST,TRUE_POSITIVE
RFQ731-002304,explosionApproval,K,TRUE_POSITIVE
RFQ731-001443,temperaturEingaenge,TT2,TRUE_POSITIVE
RFQ731-002416,characteristic,GP,TRUE_POSITIVE
RFQ731-000811,dataInterface,NN,TRUE_POSITIVE
RFQ731-003049,devCategory,F,TRUE_POSITIVE
RFQ731-000774,waveInjector,FWI,TRUE_POSITIVE
RFQ731-002103,numberOfChannels,1,TRUE_POSITIVE
RFQ731-003293,characteristic,ST,TRUE_POSITIVE
RFQ731-002334,protectionArea,2,TRUE_POSITIVE
RFQ731-001536,characteristic,GP,TRUE_POSITIVE
RFQ731-004624,characteristic,GP,TRUE_POSITIVE
RFQ731-002215,housing,ST,TRUE_POSITIVE
RFQ731-003961,protectionArea,2,TRUE_POSITIVE
RFQ731-003456,devCategory,G,TRUE_POSITIVE
RFQ731-003811,numberOfChannels,2,TRUE_POSITIVE
RFQ731-000137,dataInterface,NN,TRUE_POSITIVE
RFQ731-003612,certification,NN,TRUE_POSITIVE
RFQ731-000527,protectionArea,N,TRUE_POSITIVE
RFQ731-001779,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-002491,devCategory,G,TRUE_POSITIVE
RFQ731-003370,characteristic,GP,TRUE_POSITIVE
RFQ731-000576,housing,ST,TRUE_POSITIVE
RFQ731-002308,explosionApproval,N,TRUE_POSITIVE
RFQ731-002620,numberOfChannels,2,TRUE_POSITIVE
RFQ731-001125,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-000446,powerSupply,4,TRUE_POSITIVE
RFQ731-002875,certification,NN,TRUE_POSITIVE
RFQ731-003047,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-001451,dataInterface,NN,TRUE_POSITIVE
RFQ731-000934,characteristic,GP,TRUE_POSITIVE
RFQ731-003471,certification,NN,TRUE_POSITIVE
RFQ731-001705,customUserFluid,1,TRUE_POSITIVE
RFQ731-002821,devCategory,G,TRUE_POSITIVE
RFQ731-004405,certification,NN,TRUE_POSITIVE
RFQ731-001532,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-001553,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-001697,waveInjector,FWI,TRUE_POSITIVE
RFQ731-002299,characteristic,GP,TRUE_POSITIVE
RFQ731-002428,protectionArea,2,TRUE_POSITIVE
RFQ731-000247,certification,NN,TRUE_POSITIVE
RFQ731-001904,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-001490,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-001230,explosionApproval,F,TRUE_POSITIVE
RFQ731-002228,certification,NN,TRUE_POSITIVE
RFQ731-000066,powerSupply,1,TRUE_POSITIVE
RFQ731-004635,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-004271,protectionArea,2,TRUE_POSITIVE
RFQ731-002500,protectionArea,2,TRUE_POSITIVE
RFQ731-000482,customUserFluid,1,TRUE_POSITIVE
RFQ731-002527,customUserFluid,1,TRUE_POSITIVE
RFQ731-001351,numberOfChannels,1,TRUE_POSITIVE
RFQ731-001900,waveInjector,FWI,TRUE_POSITIVE
RFQ731-003729,certification,NN,TRUE_POSITIVE
RFQ731-001892,customUserFluid,1,TRUE_POSITIVE
RFQ731-004297,devCategory,G,TRUE_POSITIVE
RFQ731-001117,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-002362,characteristic,ST,TRUE_POSITIVE
RFQ731-004580,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-003077,binaerDigitalOpenColl_MN,MN2,TRUE_POSITIVE
RFQ731-003920,protectionArea,2,TRUE_POSITIVE
RFQ731-004101,powerSupply,1,TRUE_POSITIVE
RFQ731-004342,devCategory,F,TRUE_POSITIVE
RFQ731-002326,explosionApproval,K,TRUE_POSITIVE
RFQ731-003495,housing,ST,TRUE_POSITIVE
RFQ731-004774,certification,NN,TRUE_POSITIVE
RFQ731-003103,housing,ST,TRUE_POSITIVE
RFQ731-001353,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-002191,housing,ST,TRUE_POSITIVE
RFQ731-002952,housing,ST,TRUE_POSITIVE
RFQ731-001465,waveInjector,FWI,TRUE_POSITIVE
RFQ731-004392,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-002090,numberOfChannels,1,TRUE_POSITIVE
RFQ731-001778,dataInterface,NN,TRUE_POSITIVE
RFQ731-004199,certification,NN,TRUE_POSITIVE
RFQ731-001873,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-004762,waveInjector,FWI,TRUE_POSITIVE
RFQ731-004966,explosionApproval,A,TRUE_POSITIVE
RFQ731-004061,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-003895,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-001291,characteristic,CA,TRUE_POSITIVE
RFQ731-000286,waveInjector,FWI,TRUE_POSITIVE
RFQ731-001248,powerSupply,1,TRUE_POSITIVE
RFQ731-000276,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-004613,powerSupply,4,TRUE_POSITIVE
RFQ731-000914,characteristic,GP,TRUE_POSITIVE
RFQ731-003410,waveInjector,FWI,TRUE_POSITIVE
RFQ731-003752,explosionApproval,A,TRUE_POSITIVE
RFQ731-001079,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-004686,powerSupply,1,TRUE_POSITIVE
RFQ731-000858,dataInterface,NN,TRUE_POSITIVE
RFQ731-001055,numberOfChannels,1,TRUE_POSITIVE
RFQ731-003869,characteristic,WD,TRUE_POSITIVE
RFQ731-001932,housing,ST,TRUE_POSITIVE
RFQ731-000101,devCategory,F,TRUE_POSITIVE
RFQ731-000153,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-003901,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-001905,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-002667,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-004552,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-004385,dataInterface,NN,TRUE_POSITIVE
RFQ731-002097,powerSupply,1,TRUE_POSITIVE
RFQ731-004395,characteristic,ST,TRUE_POSITIVE
RFQ731-000831,explosionApproval,F,TRUE_POSITIVE
RFQ731-002934,characteristic,GP,TRUE_POSITIVE
RFQ731-004378,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-004685,customUserFluid,1,TRUE_POSITIVE
RFQ731-001595,customUserFluid,1,TRUE_POSITIVE
RFQ731-003092,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-000282,housing,ST,TRUE_POSITIVE
RFQ731-002268,dataInterface,NN,TRUE_POSITIVE
RFQ731-002768,explosionApproval,K,TRUE_POSITIVE
RFQ731-002554,characteristic,GP,TRUE_POSITIVE
RFQ731-001284,powerSupply,4,TRUE_POSITIVE
RFQ731-002087,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-003180,numberOfChannels,2,TRUE_POSITIVE
RFQ731-000456,devCategory,F,TRUE_POSITIVE
RFQ731-000027,certification,NN,TRUE_POSITIVE
RFQ731-004291,numberOfChannels,1,TRUE_POSITIVE
RFQ731-000981,certification,NN,TRUE_POSITIVE
RFQ731-002912,numberOfChannels,1,TRUE_POSITIVE
RFQ731-000445,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-001881,waveInjector,FWI,TRUE_POSITIVE
RFQ731-003328,devCategory,G,TRUE_POSITIVE
RFQ731-003757,devCategory,G,TRUE_POSITIVE
RFQ731-002639,powerSupply,1,TRUE_POSITIVE
RFQ731-002555,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-003904,numberOfChannels,1,TRUE_POSITIVE
RFQ731-001949,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-003854,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-000683,protectionArea,N,TRUE_POSITIVE
RFQ731-001135,powerSupply,4,TRUE_POSITIVE
RFQ731-004987,powerSupply,4,TRUE_POSITIVE
RFQ731-000425,explosionApproval,N,TRUE_POSITIVE
RFQ731-002379,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-000037,housing,ST,TRUE_POSITIVE
RFQ731-001613,certification,NN,TRUE_POSITIVE
RFQ731-002293,customUserFluid,1,TRUE_POSITIVE
RFQ731-000714,protectionArea,N,TRUE_POSITIVE
RFQ731-001041,characteristic,GP,TRUE_POSITIVE
RFQ731-003925,dataInterface,NN,TRUE_POSITIVE
RFQ731-002338,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-001846,certification,NN,TRUE_POSITIVE
RFQ731-002959,powerSupply,1,TRUE_POSITIVE
RFQ731-003734,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-002879,explosionApproval,K,TRUE_POSITIVE
RFQ731-003214,devCategory,F,TRUE_POSITIVE
RFQ731-002018,devCategory,F,TRUE_POSITIVE
RFQ731-002862,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-003909,customUserFluid,1,TRUE_POSITIVE
RFQ731-001957,explosionApproval,K,TRUE_POSITIVE
RFQ731-000765,customUserFluid,1,TRUE_POSITIVE
RFQ731-000119,housing,ST,TRUE_POSITIVE
RFQ731-000396,devCategory,F,TRUE_POSITIVE
RFQ731-004795,protectionArea,2,TRUE_POSITIVE
RFQ731-003253,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-003556,devCategory,G,TRUE_POSITIVE
RFQ731-000846,protectionArea,N,TRUE_POSITIVE
RFQ731-002597,characteristic,ST,TRUE_POSITIVE
RFQ731-004516,housing,ST,TRUE_POSITIVE
RFQ731-004145,protectionArea,2,TRUE_POSITIVE
RFQ731-000355,housing,ST,TRUE_POSITIVE
RFQ731-002350,waveInjector,FWI,TRUE_POSITIVE
RFQ731-002539,protectionArea,N,TRUE_POSITIVE
RFQ731-001376,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-003021,stromSchaltbar,CS2,TRUE_POSITIVE
RFQ731-001184,explosionApproval,K,TRUE_POSITIVE
RFQ731-003729,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-004191,explosionApproval,N,TRUE_POSITIVE
RFQ731-002291,devCategory,F,TRUE_POSITIVE
RFQ731-000016,characteristic,GP,TRUE_POSITIVE
RFQ731-000457,numberOfChannels,1,TRUE_POSITIVE
RFQ731-000802,certification,NN,TRUE_POSITIVE
RFQ731-004010,characteristic,GP,TRUE_POSITIVE
RFQ731-002842,explosionApproval,F,TRUE_POSITIVE
RFQ731-004222,powerSupply,1,TRUE_POSITIVE
RFQ731-001955,characteristic,GP,TRUE_POSITIVE
RFQ731-002963,powerSupply,1,TRUE_POSITIVE
RFQ731-002568,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-001546,devCategory,F,TRUE_POSITIVE
RFQ731-004787,customUserFluid,1,TRUE_POSITIVE
RFQ731-002154,explosionApproval,N,TRUE_POSITIVE
RFQ731-004655,housing,ST,TRUE_POSITIVE
RFQ731-001069,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-004724,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-003912,certification,NN,TRUE_POSITIVE
RFQ731-001788,characteristic,GP,TRUE_POSITIVE
RFQ731-001023,stromSchaltbar,CS2,TRUE_POSITIVE
RFQ731-003877,explosionApproval,K,TRUE_POSITIVE
RFQ731-002672,customUserFluid,1,TRUE_POSITIVE
RFQ731-002403,protectionArea,2,TRUE_POSITIVE
RFQ731-003542,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-001095,temperaturEingaenge,TT1,TRUE_POSITIVE
