rfq_id,mode,package_aware,target_package,recommended_configuration_id,true_configuration_id,true_rank,error_type,top_score,mandatory_matches,mandatory_conflicts,preferred_matches,preferred_conflicts,refinement_distance
RFQ731-000391,V8_EXTRACTED,True,G731ST-HT,CFG731_a4416ae9d698efa6,CFG731_a4416ae9d698efa6,1.0,CORRECT_TOP1,114.6837999139168,8,0,4,1,1.2
RFQ731-000392,V8_EXTRACTED,True,F731PW,CFG731_7785b2914ebb6eaf,CFG731_7785b2914ebb6eaf,1.0,CORRECT_TOP1,113.79853486370159,9,0,2,1,1.3
RFQ731-000393,V8_EXTRACTED,True,x731,CFG731_2009b1ab4cbc0ffb,CFG731_2009b1ab4cbc0ffb,1.0,CORRECT_TOP1,137.5893125784613,11,0,3,0,0.0
RFQ731-000394,V8_EXTRACTED,True,x731,CFG731_d9c736acc178c66d,CFG731_2e60fd0380ec7150,50.0,TRUE_BEYOND_TOP10,125.263097398374,9,0,5,2,2.5
RFQ731-000395,V8_EXTRACTED,True,x731,CFG731_af36a6c70f11950b,CFG731_af36a6c70f11950b,1.0,CORRECT_TOP1,99.20482659014827,9,0,2,2,2.9000000000000004
RFQ731-000396,V8_EXTRACTED,True,F731TE,CFG731_31d150421c4341a3,CFG731_31d150421c4341a3,1.0,CORRECT_TOP1,82.25554634146341,7,0,2,1,1.3
RFQ731-000397,V8_EXTRACTED,True,x731,CFG731_0ef26d136a7182e8,CFG731_0ef26d136a7182e8,1.0,CORRECT_TOP1,112.63900813008134,10,0,1,2,2.7
RFQ731-000398,V8_EXTRACTED,True,G731VG,CFG731_7f63e10e4938ed7a,CFG731_7f63e10e4938ed7a,1.0,CORRECT_TOP1,132.13792080344336,10,0,4,2,2.7
RFQ731-000399,V8_EXTRACTED,True,x731,CFG731_7895bfd97573c2b8,CFG731_df5f598a914fb1cc,,TRUE_UNRANKED,121.24309992901122,9,0,5,1,1.2
RFQ731-000400,V8_EXTRACTED,True,x731,CFG731_b228aa35c0b027ac,CFG731_fd10dd35c97df399,3.0,TRUE_IN_TOP3,108.11624533715927,9,0,2,2,2.5
RFQ731-000401,V8_EXTRACTED,True,x731,CFG731_31b475abe3d16a99,CFG731_31b475abe3d16a99,1.0,CORRECT_TOP1,166.70689805266616,12,0,3,0,0.0
RFQ731-000402,V8_EXTRACTED,True,F731WD_SingleChannel,CFG731_11c93eca01984a14,CFG731_11c93eca01984a14,1.0,CORRECT_TOP1,113.2947598637016,9,0,3,2,3.2
RFQ731-000403,V8_EXTRACTED,True,G731CA,CFG731_afa90db347a19822,CFG731_dc8a3bad7d99b8ea,7.0,TRUE_IN_TOP10,105.23230200860834,9,0,2,1,0.0
RFQ731-000404,V8_EXTRACTED,True,x731,CFG731_6526112621a9ee97,CFG731_6526112621a9ee97,1.0,CORRECT_TOP1,129.75830463892873,8,0,7,1,1.6
RFQ731-000405,V8_EXTRACTED,True,x731,CFG731_235ee3a364b5b6ec,CFG731_235ee3a364b5b6ec,1.0,CORRECT_TOP1,124.83146969153516,10,0,2,2,2.5
RFQ731-000406,V8_EXTRACTED,True,x731,CFG731_256f254632c47939,CFG731_256f254632c47939,1.0,CORRECT_TOP1,117.60424437470112,8,0,6,1,1.6
RFQ731-000407,V8_EXTRACTED,True,G731CA,CFG731_4af82641f975d9aa,CFG731_4af82641f975d9aa,1.0,CORRECT_TOP1,119.24003246054521,10,0,1,2,2.5
RFQ731-000408,V8_EXTRACTED,True,x731,CFG731_63fe6cb51777cd72,CFG731_162b59c5f8cf5a72,48.0,TRUE_BEYOND_TOP10,97.1451004878049,5,0,7,0,0.0
RFQ731-000409,V8_EXTRACTED,True,x731,CFG731_60f3aae8ede70fe0,CFG731_65da22cd215fbcf6,53.0,TRUE_BEYOND_TOP10,163.21658035419657,12,0,5,1,0.0
RFQ731-000410,V8_EXTRACTED,True,x731,CFG731_511f0780429774e2,CFG731_6ad3ec8ed100118e,12.0,TRUE_BEYOND_TOP10,123.03360043041609,9,0,5,2,2.9000000000000004
RFQ731-000411,V8_EXTRACTED,True,x731,CFG731_8d9f29ebcd8f04bd,CFG731_509cb555eca833a1,3.0,TRUE_IN_TOP3,141.5248440414275,10,0,4,1,1.5
RFQ731-000412,V8_EXTRACTED,True,x731,CFG731_8d07e19298d09d34,CFG731_8d07e19298d09d34,1.0,CORRECT_TOP1,142.99071186035388,10,0,4,1,1.2
RFQ731-000413,V8_EXTRACTED,True,x731,CFG731_66527c2cd3f93f64,CFG731_66527c2cd3f93f64,1.0,CORRECT_TOP1,121.41386226685798,10,0,3,2,1.5
RFQ731-000414,V8_EXTRACTED,True,x731,CFG731_0c05dd0ad4f3894a,CFG731_0c05dd0ad4f3894a,1.0,CORRECT_TOP1,133.25517934002872,9,0,5,0,0.0
RFQ731-000415,V8_EXTRACTED,True,x731,CFG731_62d0f0f6bab9bdcb,CFG731_62d0f0f6bab9bdcb,1.0,CORRECT_TOP1,139.98656470588236,9,0,6,1,1.6
RFQ731-000416,V8_EXTRACTED,True,x731,CFG731_1a94d4f54519245f,CFG731_ef02695e374fc418,,TRUE_UNRANKED,130.13810437589672,7,0,9,0,0.0
RFQ731-000417,V8_EXTRACTED,True,G731CA,CFG731_691a8f2ff165671d,CFG731_24b3128196e55c23,10.0,TRUE_IN_TOP10,94.92400573888092,6,0,5,0,0.0
RFQ731-000418,V8_EXTRACTED,True,F731TE,CFG731_344778a042931752,CFG731_b27467571d893d92,116.0,TRUE_BEYOND_TOP10,81.47333572453373,6,0,2,0,0.0
RFQ731-000419,V8_EXTRACTED,True,x731,CFG731_8d2d91c46ccfb471,CFG731_acd18bc8a73cfdde,17.0,TRUE_BEYOND_TOP10,135.268012302726,8,0,7,1,1.2
RFQ731-000420,V8_EXTRACTED,True,x731,CFG731_f9097d199501f9dc,CFG731_c9829182065e0285,6.0,TRUE_IN_TOP10,105.35949940219992,8,0,2,1,1.6
RFQ731-000421,V8_EXTRACTED,True,G731ST-HT,CFG731_84352197821d09de,CFG731_403f51b2e914043b,180.0,TRUE_BEYOND_TOP10,123.5276817312291,10,0,3,1,0.0
RFQ731-000422,V8_EXTRACTED,True,x731,CFG731_7ffc09802c7b60bf,CFG731_cf0d36d335e0ac93,34.0,TRUE_BEYOND_TOP10,136.63874031563844,10,0,4,1,1.3
RFQ731-000423,V8_EXTRACTED,True,x731,CFG731_516629085c122a4e,CFG731_241d60e6ef5278be,4.0,TRUE_IN_TOP5,145.63469231229075,12,0,3,2,1.6
RFQ731-000424,V8_EXTRACTED,True,x731,CFG731_962b6fcde3072947,CFG731_962b6fcde3072947,1.0,CORRECT_TOP1,137.97944763271164,7,0,9,0,0.0
RFQ731-000425,V8_EXTRACTED,True,x731,CFG731_22fecf5bb26e1132,CFG731_22fecf5bb26e1132,1.0,CORRECT_TOP1,147.66644935512315,12,0,2,1,1.6
RFQ731-000426,V8_EXTRACTED,True,G731ST-HT,CFG731_eb70dc35972dc4b7,CFG731_7f0b42d2b9f7fcc2,81.0,TRUE_BEYOND_TOP10,104.85269918699188,8,0,5,2,3.2
RFQ731-000427,V8_EXTRACTED,True,F731WD_SingleChannel,CFG731_ee8e327bbb737abf,CFG731_ee8e327bbb737abf,1.0,CORRECT_TOP1,70.25599982065997,6,0,3,2,3.2
RFQ731-000428,V8_EXTRACTED,True,G731ST-HT,CFG731_31715eb409a1602f,CFG731_b7a7770d19b6f648,139.0,TRUE_BEYOND_TOP10,100.46045987565759,7,0,5,1,1.6
RFQ731-000429,V8_EXTRACTED,True,x731,CFG731_cb2e63f823697ceb,CFG731_cb2e63f823697ceb,1.0,CORRECT_TOP1,138.36811960859038,11,0,2,1,1.8
RFQ731-000430,V8_EXTRACTED,True,G731CA,CFG731_c7ca2f069d01e42d,CFG731_1dfb5999b1debe3a,21.0,TRUE_BEYOND_TOP10,117.84029340028697,9,0,3,2,1.4
RFQ731-000431,V8_EXTRACTED,True,x731,CFG731_c517a14f9cf12c39,CFG731_091f946b84ae26df,16.0,TRUE_BEYOND_TOP10,129.01227152080344,9,0,4,0,0.0
RFQ731-000432,V8_EXTRACTED,True,G731ST-LT,CFG731_903051672b581bab,CFG731_903051672b581bab,1.0,CORRECT_TOP1,135.90770283357247,9,0,4,0,0.0
RFQ731-000433,V8_EXTRACTED,True,x731,CFG731_c525a37447671864,CFG731_a9a1b4f80067a4f8,15.0,TRUE_BEYOND_TOP10,115.83603754184603,7,0,6,0,0.0
RFQ731-000434,V8_EXTRACTED,True,G731ST-HT,CFG731_8b18ac1c34209d63,CFG731_8b18ac1c34209d63,1.0,CORRECT_TOP1,125.67443611908179,9,0,6,2,3.2
RFQ731-000435,V8_EXTRACTED,True,x731,CFG731_ab67f4ca670c9841,CFG731_ab67f4ca670c9841,1.0,CORRECT_TOP1,121.59695169775227,8,0,6,1,1.6
RFQ731-000436,V8_EXTRACTED,True,G731ST-LT,CFG731_7203705eed387b0a,CFG731_7203705eed387b0a,1.0,CORRECT_TOP1,125.78941291248208,11,0,3,3,4.2
RFQ731-000437,V8_EXTRACTED,True,x731,CFG731_9e4e2d60f553c3c1,CFG731_9e4e2d60f553c3c1,1.0,CORRECT_TOP1,124.77274765737089,9,0,4,1,1.2
RFQ731-000438,V8_EXTRACTED,True,F731PW,CFG731_a9f22ebc14287e5d,CFG731_a9f22ebc14287e5d,1.0,CORRECT_TOP1,84.43648780487807,5,0,5,0,0.0
RFQ731-000439,V8_EXTRACTED,True,x731,CFG731_7630270d2245c283,CFG731_7630270d2245c283,1.0,CORRECT_TOP1,162.47101201578192,13,0,2,1,0.0
RFQ731-000440,V8_EXTRACTED,True,x731,CFG731_b228aa35c0b027ac,CFG731_fd10dd35c97df399,5.0,TRUE_IN_TOP5,123.10857630798665,10,0,2,2,2.5
RFQ731-000441,V8_EXTRACTED,True,G731ST-HT,CFG731_80619ff0be976225,CFG731_d44e54f35ee15977,161.0,TRUE_BEYOND_TOP10,126.06661107125778,8,0,6,0,0.0
RFQ731-000442,V8_EXTRACTED,True,x731,CFG731_3d5919a152529e0c,CFG731_ebf26b0112810ef9,9.0,TRUE_IN_TOP10,148.03955322662603,11,0,3,0,0.0
RFQ731-000443,V8_EXTRACTED,True,G731CA,CFG731_691a8f2ff165671d,CFG731_2cb814ee06486282,35.0,TRUE_BEYOND_TOP10,105.37873475609757,8,0,2,0,0.0
RFQ731-000444,V8_EXTRACTED,True,G731ST-LT,CFG731_77fac91021549398,CFG731_77fac91021549398,1.0,CORRECT_TOP1,136.84690997130556,11,0,1,1,0.0
RFQ731-000445,V8_EXTRACTED,True,x731,CFG731_447ecefb64ae83c3,CFG731_a4e34b496fb393e8,6.0,TRUE_IN_TOP10,170.25960186513635,12,0,4,1,1.6
RFQ731-000446,V8_EXTRACTED,True,x731,CFG731_a4038243bb1e609e,CFG731_a4038243bb1e609e,1.0,CORRECT_TOP1,128.21073845124945,9,0,4,1,1.2
RFQ731-000447,V8_EXTRACTED,True,x731,CFG731_214b093bf98ca9ef,CFG731_bac2c72e10051b21,4.0,TRUE_IN_TOP5,104.38397875567911,8,0,4,0,0.0
RFQ731-000448,V8_EXTRACTED,True,x731,CFG731_ddd1ce28a3456ff6,CFG731_e8f6cbe0006a0957,5.0,TRUE_IN_TOP5,154.73185953939506,11,0,4,0,0.0
RFQ731-000449,V8_EXTRACTED,True,x731,CFG731_6ba028da3bba9c41,CFG731_6ba028da3bba9c41,1.0,CORRECT_TOP1,128.11825565668343,11,0,1,1,1.2
RFQ731-000450,V8_EXTRACTED,True,F731TE,CFG731_3d8c1bbc0ef4249a,CFG731_3d8c1bbc0ef4249a,1.0,CORRECT_TOP1,120.857218615495,9,0,2,1,1.8
RFQ731-000451,V8_EXTRACTED,True,x731,CFG731_df5f598a914fb1cc,CFG731_22fecf5bb26e1132,41.0,TRUE_BEYOND_TOP10,88.26274301321139,7,0,4,2,2.8
RFQ731-000452,V8_EXTRACTED,True,F731WD_SingleChannel,CFG731_70b6eaf9262ca4d0,CFG731_70b6eaf9262ca4d0,1.0,CORRECT_TOP1,89.45553831898617,7,0,4,2,2.7
RFQ731-000453,V8_EXTRACTED,True,G731ST-HT,CFG731_eb70dc35972dc4b7,CFG731_7f0b42d2b9f7fcc2,181.0,TRUE_BEYOND_TOP10,113.64796554678783,8,0,6,2,3.2
RFQ731-000454,V8_EXTRACTED,True,F731WD_SingleChannel,CFG731_a7d2a5a9ae465701,CFG731_9a761e6bfde35917,38.0,TRUE_BEYOND_TOP10,102.7349330463893,7,0,4,1,1.8
RFQ731-000455,V8_EXTRACTED,True,x731,CFG731_3611bb1fba248e38,CFG731_3611bb1fba248e38,1.0,CORRECT_TOP1,152.67295265423243,12,0,1,0,0.0
RFQ731-000456,V8_EXTRACTED,True,F731PW,CFG731_b4ae6be198effc31,CFG731_92efd7a3c43da152,,TRUE_UNRANKED,82.1407806791009,7,0,4,3,2.9000000000000004
RFQ731-000457,V8_EXTRACTED,True,x731,CFG731_cf57963000260b1d,CFG731_cf57963000260b1d,1.0,CORRECT_TOP1,143.88814396700144,11,0,4,1,1.3
RFQ731-000458,V8_EXTRACTED,True,x731,CFG731_04d60387371e1885,CFG731_04d60387371e1885,1.0,CORRECT_TOP1,138.10568884505022,9,0,6,0,0.0
RFQ731-000459,V8_EXTRACTED,True,G731CA,CFG731_164591062a2b3589,CFG731_164591062a2b3589,1.0,CORRECT_TOP1,122.87720946915353,11,0,2,3,2.9000000000000004
RFQ731-000460,V8_EXTRACTED,True,x731,CFG731_4cb67cdc021380a4,CFG731_d0927fe178fd9279,15.0,TRUE_BEYOND_TOP10,128.5567443806791,10,0,4,1,0.0
RFQ731-000461,V8_EXTRACTED,True,x731,CFG731_338a3238e967f681,CFG731_450eff458b4fe00f,94.0,TRUE_BEYOND_TOP10,144.1332586083214,10,0,5,0,0.0
RFQ731-000462,V8_EXTRACTED,True,G731ST-LT,CFG731_50a4a25852666336,CFG731_50a4a25852666336,1.0,CORRECT_TOP1,145.01717916068867,11,0,2,0,0.0
RFQ731-000463,V8_EXTRACTED,True,G731ST-LT,CFG731_a54fd8962307be18,CFG731_1feda2f4109d616a,2.0,TRUE_IN_TOP3,96.384293699187,8,0,2,2,2.9
RFQ731-000464,V8_EXTRACTED,True,G731ST-LT,CFG731_32b4b1ec4513af66,CFG731_22da0d6030817265,45.0,TRUE_BEYOND_TOP10,128.26492140602585,9,0,5,0,0.0
RFQ731-000465,V8_EXTRACTED,True,F731TE,CFG731_5164655533c6a8d0,CFG731_5164655533c6a8d0,1.0,CORRECT_TOP1,99.58351344917372,9,0,3,3,4.7
RFQ731-000466,V8_EXTRACTED,True,x731,CFG731_337790e6bbcf15f4,CFG731_337790e6bbcf15f4,1.0,CORRECT_TOP1,158.48246671000715,12,0,3,1,1.5
RFQ731-000467,V8_EXTRACTED,True,x731,CFG731_5b19041707affaab,CFG731_db983e07a279051a,11.0,TRUE_BEYOND_TOP10,126.33526168699187,9,0,5,1,1.6
RFQ731-000468,V8_EXTRACTED,True,G731ST-LT,CFG731_32b4b1ec4513af66,CFG731_32b4b1ec4513af66,1.0,CORRECT_TOP1,159.2018993902439,11,0,3,0,0.0
RFQ731-000469,V8_EXTRACTED,True,x731,CFG731_a385518a9f31baa0,CFG731_cb6654d77e7e4d72,11.0,TRUE_BEYOND_TOP10,115.79524186991871,9,0,4,2,2.9000000000000004
RFQ731-000470,V8_EXTRACTED,True,x731,CFG731_d687214b96c6966a,CFG731_aa7f1abab518f995,,TRUE_UNRANKED,116.47598730422048,8,0,5,1,1.6
RFQ731-000471,V8_EXTRACTED,True,G731ST-HT,CFG731_a56f1437a0b4ca31,CFG731_240d537f14b1a01d,50.0,TRUE_BEYOND_TOP10,132.94015835724537,10,0,5,2,2.9000000000000004
RFQ731-000472,V8_EXTRACTED,True,G731ST-LT,CFG731_455da2f832a6b66d,CFG731_c5da2661a169f82b,51.0,TRUE_BEYOND_TOP10,125.14117706838836,9,0,5,1,1.4
RFQ731-000473,V8_EXTRACTED,True,x731,CFG731_d5d49996cad115b3,CFG731_a38141e3f47b5259,3.0,TRUE_IN_TOP3,112.91379908686038,9,0,3,2,2.7
RFQ731-000474,V8_EXTRACTED,True,G731VG,CFG731_6a47b38d62a9fed3,CFG731_6a47b38d62a9fed3,1.0,CORRECT_TOP1,101.48318332536269,6,0,7,3,3.9
RFQ731-000475,V8_EXTRACTED,True,x731,CFG731_15ced4cc8d86bb53,CFG731_91e51485b56960b2,2.0,TRUE_IN_TOP3,137.4973561767695,10,0,4,1,1.6
RFQ731-000476,V8_EXTRACTED,True,x731,CFG731_a92ad5294d9187e9,CFG731_260c36430f7c2d03,103.0,TRUE_BEYOND_TOP10,108.75182669775229,8,0,3,2,2.8
RFQ731-000477,V8_EXTRACTED,True,G731ST-HT,CFG731_4b2c0e571415f5cc,CFG731_4b2c0e571415f5cc,1.0,CORRECT_TOP1,93.07432317073173,7,0,4,1,1.3
RFQ731-000478,V8_EXTRACTED,True,F731TE,CFG731_f79503cf8f87ea49,CFG731_b7c1a02b25610507,300.0,TRUE_BEYOND_TOP10,73.27225926590151,5,0,4,1,1.4
RFQ731-000479,V8_EXTRACTED,True,x731,CFG731_648b3a822a947c68,CFG731_648b3a822a947c68,1.0,CORRECT_TOP1,123.9038872623745,8,0,5,0,0.0
RFQ731-000480,V8_EXTRACTED,True,x731,CFG731_0aa987e1ae960c88,CFG731_ebf26b0112810ef9,29.0,TRUE_BEYOND_TOP10,154.33653084648492,12,0,2,0,0.0
RFQ731-000481,V8_EXTRACTED,True,x731,CFG731_9a0f0b26c7f24725,CFG731_5fb1bce2eb72cec6,71.0,TRUE_BEYOND_TOP10,134.52184081330705,10,0,4,0,0.0
RFQ731-000482,V8_EXTRACTED,True,x731,CFG731_3662a471d9ce3167,CFG731_c348ae803bb36511,24.0,TRUE_BEYOND_TOP10,156.83793878527027,11,0,5,1,1.6
RFQ731-000483,V8_EXTRACTED,True,x731,CFG731_b80f5441ee56ff19,CFG731_f84a3b5f8ae2ffee,19.0,TRUE_BEYOND_TOP10,146.4566949769847,12,0,2,1,1.3
RFQ731-000484,V8_EXTRACTED,True,F731WD_DualChannel,CFG731_a4610f5f38e7d946,CFG731_a4610f5f38e7d946,1.0,CORRECT_TOP1,150.10684104495456,12,0,0,0,0.0
RFQ731-000485,V8_EXTRACTED,True,x731,CFG731_620cb319c2b7c332,CFG731_f4e451f0b68379ff,,TRUE_UNRANKED,130.35042969870878,9,0,5,0,0.0
RFQ731-000486,V8_EXTRACTED,True,x731,CFG731_de6efef3a5b620bb,CFG731_6077133dce604e06,58.0,TRUE_BEYOND_TOP10,157.1002967262293,12,0,3,0,0.0
RFQ731-000487,V8_EXTRACTED,True,F731TE,CFG731_3c2aedfb429dc226,CFG731_4d0235c9d5cc61be,46.0,TRUE_BEYOND_TOP10,80.5514869081779,6,0,3,1,1.8
RFQ731-000488,V8_EXTRACTED,True,x731,CFG731_7b9680fed3d10056,CFG731_631ccc0b317dc962,58.0,TRUE_BEYOND_TOP10,122.54428780338355,10,0,2,0,0.0
RFQ731-000489,V8_EXTRACTED,True,x731,CFG731_5ae746dac49a854b,CFG731_10dc89dcc8388903,71.0,TRUE_BEYOND_TOP10,121.50663254423722,10,0,3,3,4.1000000000000005
RFQ731-000490,V8_EXTRACTED,True,x731,CFG731_6b36d25fda044bf5,CFG731_6b36d25fda044bf5,1.0,CORRECT_TOP1,157.45450609756097,12,0,3,0,0.0
RFQ731-000491,V8_EXTRACTED,True,x731,CFG731_aef6446574fba0ea,CFG731_7d4c803343a40a05,86.0,TRUE_BEYOND_TOP10,137.6585682164634,9,0,5,0,0.0
RFQ731-000492,V8_EXTRACTED,True,x731,CFG731_85186d46695354e6,CFG731_5d2495d91e9fa868,2.0,TRUE_IN_TOP3,95.16787857559183,6,0,5,1,1.2
RFQ731-000493,V8_EXTRACTED,True,x731,CFG731_eea9998b9f9a0bdb,CFG731_eea9998b9f9a0bdb,1.0,CORRECT_TOP1,130.25142919057868,10,0,3,1,1.6
RFQ731-000494,V8_EXTRACTED,True,F731WD_SingleChannel,CFG731_70b6eaf9262ca4d0,CFG731_70b6eaf9262ca4d0,1.0,CORRECT_TOP1,122.52159253945483,9,0,2,0,0.0
RFQ731-000495,V8_EXTRACTED,True,x731,CFG731_04e7216b1ba7f935,CFG731_04e7216b1ba7f935,1.0,CORRECT_TOP1,136.08391917742705,10,0,4,0,0.0
RFQ731-000496,V8_EXTRACTED,True,x731,CFG731_5052a216a260faff,CFG731_5052a216a260faff,1.0,CORRECT_TOP1,158.31129268292685,12,0,2,1,1.2
RFQ731-000497,V8_EXTRACTED,True,x731,CFG731_021f4647ad1035b8,CFG731_4346df46838fd57e,2.0,TRUE_IN_TOP3,159.35378670567314,13,0,4,2,2.9000000000000004
RFQ731-000498,V8_EXTRACTED,True,F731PW,CFG731_b265e25b7baf721d,CFG731_b265e25b7baf721d,1.0,CORRECT_TOP1,97.31397274031565,8,0,0,0,0.0
RFQ731-000499,V8_EXTRACTED,True,x731,CFG731_7962ce0b7d875608,CFG731_6e791fbe7ba5db5e,70.0,TRUE_BEYOND_TOP10,114.9890616929699,9,0,2,1,1.2
RFQ731-000500,V8_EXTRACTED,True,x731,CFG731_a41fe4e67e82e94f,CFG731_038da5d3a7dc468b,20.0,TRUE_BEYOND_TOP10,134.6748723696796,10,0,4,1,1.2
RFQ731-000501,V8_EXTRACTED,True,G731ST-LT,CFG731_0bc9c3b6375d4380,CFG731_58b9913d8024b015,47.0,TRUE_BEYOND_TOP10,122.27990016738404,10,0,3,1,1.4
RFQ731-000502,V8_EXTRACTED,True,x731,CFG731_59f86789e43d86f1,CFG731_5cfa203ca7029f1c,19.0,TRUE_BEYOND_TOP10,137.01533077026542,10,0,4,0,0.0
RFQ731-000503,V8_EXTRACTED,True,G731CA,CFG731_b97ce0f180acf155,CFG731_faff6da73df00950,77.0,TRUE_BEYOND_TOP10,123.52228018890484,9,0,3,1,1.4
RFQ731-000504,V8_EXTRACTED,True,G731ST-LT,CFG731_2db6c530f35d47b9,CFG731_2db6c530f35d47b9,1.0,CORRECT_TOP1,123.66564131994264,10,0,3,1,0.0
RFQ731-000505,V8_EXTRACTED,True,x731,CFG731_22fecf5bb26e1132,CFG731_df5f598a914fb1cc,96.0,TRUE_BEYOND_TOP10,139.47168041606886,10,0,5,0,0.0
RFQ731-000506,V8_EXTRACTED,True,x731,CFG731_b7e47b5e3ac0c072,CFG731_5cded878b0996b37,5.0,TRUE_IN_TOP5,83.30688787661407,6,0,5,2,2.8
RFQ731-000507,V8_EXTRACTED,True,x731,CFG731_3dd4cfcf6ee98460,CFG731_3dd4cfcf6ee98460,1.0,CORRECT_TOP1,116.36391969302967,11,0,1,4,5.6000000000000005
RFQ731-000508,V8_EXTRACTED,True,x731,CFG731_61aecba5f711a3bf,CFG731_61aecba5f711a3bf,1.0,CORRECT_TOP1,118.07431153903634,9,0,4,0,0.0
RFQ731-000509,V8_EXTRACTED,True,F731WD_DualChannel,CFG731_5076f1c2c0488d0e,CFG731_5076f1c2c0488d0e,1.0,CORRECT_TOP1,101.25225000000002,8,0,2,0,0.0
RFQ731-000510,V8_EXTRACTED,True,x731,CFG731_79d5571d44c945f6,CFG731_79d5571d44c945f6,1.0,CORRECT_TOP1,171.7256956599713,12,0,3,0,0.0
RFQ731-000511,V8_EXTRACTED,True,G731ST-HT,CFG731_1b33a9ed446bc0fd,CFG731_1b33a9ed446bc0fd,1.0,CORRECT_TOP1,114.2118136657102,9,0,1,0,0.0
RFQ731-000512,V8_EXTRACTED,True,x731,CFG731_79d5571d44c945f6,CFG731_9676c8784fca6c61,2.0,TRUE_IN_TOP3,133.9381980960067,10,0,4,1,1.5
RFQ731-000513,V8_EXTRACTED,True,G731ST-LT,CFG731_996314000fcfec4b,CFG731_7203705eed387b0a,134.0,TRUE_BEYOND_TOP10,143.32241513629842,11,0,3,1,1.6
RFQ731-000514,V8_EXTRACTED,True,G731ST-HT,CFG731_ab3b0ae98d7b2345,CFG731_ab3b0ae98d7b2345,1.0,CORRECT_TOP1,121.2222398388929,10,0,3,2,2.9000000000000004
RFQ731-000515,V8_EXTRACTED,True,G731CA,CFG731_b97ce0f180acf155,CFG731_edf13ed38a4b54de,309.0,TRUE_BEYOND_TOP10,115.85016284074608,9,0,3,1,1.6
RFQ731-000516,V8_EXTRACTED,True,x731,CFG731_32b1041fd68aac23,CFG731_97796c9ac2811c94,36.0,TRUE_BEYOND_TOP10,156.98234321377333,11,0,5,0,0.0
RFQ731-000517,V8_EXTRACTED,True,x731,CFG731_bcf12907155d8b64,CFG731_95e2d680672ff303,3.0,TRUE_IN_TOP3,137.82296753945482,11,0,2,1,0.0
RFQ731-000518,V8_EXTRACTED,True,F731WD_DualChannel,CFG731_d2034bb5aa313dac,CFG731_d2034bb5aa313dac,1.0,CORRECT_TOP1,97.16250161406028,8,0,3,2,3.2
RFQ731-000519,V8_EXTRACTED,True,x731,CFG731_d67b44eae58dfe59,CFG731_d67b44eae58dfe59,1.0,CORRECT_TOP1,134.77089096126258,11,0,2,1,0.0
RFQ731-000520,V8_EXTRACTED,True,x731,CFG731_9a5bfa9148a9b604,CFG731_9a5bfa9148a9b604,1.0,CORRECT_TOP1,125.04423588623867,10,0,2,1,1.2
RFQ731-000521,V8_EXTRACTED,True,x731,CFG731_b228aa35c0b027ac,CFG731_b228aa35c0b027ac,1.0,CORRECT_TOP1,133.02500724533718,11,0,2,2,2.5
RFQ731-000522,V8_EXTRACTED,True,G731ST-LT,CFG731_7f5bfa7b21e81359,CFG731_2469d1b04bd775f6,55.0,TRUE_BEYOND_TOP10,143.61229346006695,11,0,4,2,2.4
RFQ731-000523,V8_EXTRACTED,True,x731,CFG731_d67b44eae58dfe59,CFG731_d67b44eae58dfe59,1.0,CORRECT_TOP1,126.92190961262554,10,0,3,1,0.0
RFQ731-000524,V8_EXTRACTED,True,x731,CFG731_23aa00a5306a83b2,CFG731_23aa00a5306a83b2,1.0,CORRECT_TOP1,127.90709511746776,10,0,3,1,1.2
RFQ731-000525,V8_EXTRACTED,True,x731,CFG731_4c78b52d0d6ffd12,CFG731_4c78b52d0d6ffd12,1.0,CORRECT_TOP1,139.16308603090624,10,0,4,1,1.5
RFQ731-000526,V8_EXTRACTED,True,x731,CFG731_6638f62366414007,CFG731_6638f62366414007,1.0,CORRECT_TOP1,153.5174094332855,12,0,3,1,0.0
RFQ731-000527,V8_EXTRACTED,True,F731WD_DualChannel,CFG731_d2034bb5aa313dac,CFG731_c0f6f70a47ed04ba,23.0,TRUE_BEYOND_TOP10,103.69021951219514,7,0,4,0,0.0
RFQ731-000528,V8_EXTRACTED,True,x731,CFG731_f0dab232b993fcfd,CFG731_932b427eaa87c8fa,164.0,TRUE_BEYOND_TOP10,111.51861104136776,8,0,5,1,1.6
RFQ731-000529,V8_EXTRACTED,True,x731,CFG731_7895bfd97573c2b8,CFG731_70b78512b89df53d,11.0,TRUE_BEYOND_TOP10,132.2560909141858,9,0,6,0,0.0
RFQ731-000530,V8_EXTRACTED,True,G731ST-LT,CFG731_7ea8c51038ca5bfd,CFG731_7ea8c51038ca5bfd,1.0,CORRECT_TOP1,132.3165480631277,10,0,3,0,0.0
RFQ731-000531,V8_EXTRACTED,True,G731VG,CFG731_7f63e10e4938ed7a,CFG731_7f63e10e4938ed7a,1.0,CORRECT_TOP1,115.07390726999644,8,0,6,2,3.1
RFQ731-000532,V8_EXTRACTED,True,F731TE,CFG731_b7c1a02b25610507,CFG731_b7c1a02b25610507,1.0,CORRECT_TOP1,76.87694835007174,7,0,2,2,1.8
RFQ731-000533,V8_EXTRACTED,True,x731,CFG731_9879620d23af8c96,CFG731_9879620d23af8c96,1.0,CORRECT_TOP1,139.74263843555715,11,0,2,0,0.0
