rfq_id,rank,configuration_id,ground_truth_configuration_id,is_ground_truth_configuration,package_context,target_package,record_type,evidence_level,score,mandatory_total,mandatory_satisfied,mandatory_violated,mandatory_fully_satisfied,preferred_total,preferred_satisfied,preferred_different,unmentioned_features,candidate_status
RFQ731-001079,7,CFG731_07fb816f7dc25bc8,CFG731_ec26805bdf93259f,False,F731TE,F731TE,OBSERVED,OBSERVED,25.22024279426197,8,7,1,False,5,4,1,0,MANDATORY_VIOLATION
RFQ731-001079,8,CFG731_7c93880f0c6b22c5,CFG731_ec26805bdf93259f,False,F731TE,F731TE,OBSERVED,OBSERVED,25.22024279426197,8,7,1,False,5,4,1,0,MANDATORY_VIOLATION
RFQ731-001079,9,CFG731_54559f782190a122,CFG731_ec26805bdf93259f,False,F731TE,F731TE,OBSERVED,OBSERVED,23.38476874724174,8,6,2,False,5,4,1,0,MANDATORY_VIOLATION
RFQ731-001079,10,CFG731_1962af6277da6f54,CFG731_ec26805bdf93259f,False,F731TE,F731TE,OBSERVED,OBSERVED,23.38476874724174,8,6,2,False,5,4,1,0,MANDATORY_VIOLATION
RFQ731-001080,1,CFG731_2e57977cf2dd500a,CFG731_7bf14027ad7b0060,False,x731,x731,DERIVED,LOW,20.563187124121264,10,10,0,True,4,4,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001080,2,CFG731_0fbee36816b7af98,CFG731_7bf14027ad7b0060,False,x731,x731,DERIVED,LOW,20.563187124121264,10,10,0,True,4,4,0,3,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001080,3,CFG731_c353dea77be13566,CFG731_7bf14027ad7b0060,False,x731,x731,DERIVED,LOW,20.563187124121264,10,10,0,True,4,4,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001080,4,CFG731_27a6a5d76bec9515,CFG731_7bf14027ad7b0060,False,x731,x731,DERIVED,LOW,20.563187124121264,10,10,0,True,4,4,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001080,5,CFG731_7bf14027ad7b0060,CFG731_7bf14027ad7b0060,True,x731,x731,DERIVED,LOW,20.563187124121264,10,10,0,True,4,4,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001080,6,CFG731_f1355b6f00fd7f67,CFG731_7bf14027ad7b0060,False,x731,x731,DERIVED,LOW,18.115919498042352,10,9,1,False,4,4,0,2,MANDATORY_VIOLATION
RFQ731-001080,7,CFG731_52ce549ff41a9332,CFG731_7bf14027ad7b0060,False,x731,x731,DERIVED,LOW,18.115919498042352,10,9,1,False,4,4,0,0,MANDATORY_VIOLATION
RFQ731-001080,8,CFG731_30ccf87da13edf1e,CFG731_7bf14027ad7b0060,False,x731,x731,DERIVED,LOW,18.115919498042352,10,9,1,False,4,4,0,3,MANDATORY_VIOLATION
RFQ731-001080,9,CFG731_d7fc392c1c9df495,CFG731_7bf14027ad7b0060,False,x731,x731,DERIVED,LOW,18.115919498042352,10,9,1,False,4,4,0,1,MANDATORY_VIOLATION
RFQ731-001080,10,CFG731_0a5e675a5cd95b86,CFG731_7bf14027ad7b0060,False,x731,x731,DERIVED,LOW,18.115919498042352,10,9,1,False,4,4,0,2,MANDATORY_VIOLATION
RFQ731-001081,1,CFG731_9fd2ebe15271fc33,CFG731_9fd2ebe15271fc33,True,x731,x731,DERIVED,VERY_STRONG,22.63043973002991,10,10,0,True,5,5,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001081,2,CFG731_8d2d91c46ccfb471,CFG731_9fd2ebe15271fc33,False,x731,x731,DERIVED,VERY_STRONG,22.63043973002991,10,10,0,True,5,5,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001081,3,CFG731_181ea7d5a9c21b8c,CFG731_9fd2ebe15271fc33,False,x731,x731,DERIVED,VERY_STRONG,22.63043973002991,10,10,0,True,5,5,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001081,4,CFG731_5fb1bce2eb72cec6,CFG731_9fd2ebe15271fc33,False,x731,x731,DERIVED,VERY_STRONG,20.183172103951,10,9,1,False,5,5,0,1,MANDATORY_VIOLATION
RFQ731-001081,5,CFG731_48772fd385d8dcd5,CFG731_9fd2ebe15271fc33,False,x731,x731,DERIVED,VERY_STRONG,20.183172103951,10,9,1,False,5,5,0,1,MANDATORY_VIOLATION
RFQ731-001081,6,CFG731_c87cb45e3d711af0,CFG731_9fd2ebe15271fc33,False,x731,x731,DERIVED,VERY_STRONG,19.58120100742724,10,9,1,False,5,5,0,0,MANDATORY_VIOLATION
RFQ731-001081,7,CFG731_acd18bc8a73cfdde,CFG731_9fd2ebe15271fc33,False,x731,x731,DERIVED,VERY_STRONG,19.58120100742724,10,9,1,False,5,5,0,2,MANDATORY_VIOLATION
RFQ731-001081,8,CFG731_22fecf5bb26e1132,CFG731_9fd2ebe15271fc33,False,x731,x731,DERIVED,VERY_STRONG,19.35875873822892,10,10,0,True,5,4,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001081,9,CFG731_ff3460f478ef969b,CFG731_9fd2ebe15271fc33,False,x731,x731,DERIVED,VERY_STRONG,19.35875873822892,10,10,0,True,5,4,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001081,10,CFG731_5ea309f998205da7,CFG731_9fd2ebe15271fc33,False,x731,x731,DERIVED,VERY_STRONG,18.85053868315656,10,10,0,True,5,4,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001082,1,CFG731_844c64c49c2e5514,CFG731_7fec165d30a3c1b5,False,x731,x731,DERIVED,LOW,18.987343972251317,11,11,0,True,3,3,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001082,2,CFG731_aa082226d44cd876,CFG731_7fec165d30a3c1b5,False,x731,x731,DERIVED,LOW,18.987343972251317,11,11,0,True,3,3,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001082,3,CFG731_b1693ef6b18686ac,CFG731_7fec165d30a3c1b5,False,x731,x731,DERIVED,LOW,18.987343972251317,11,11,0,True,3,3,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001082,4,CFG731_32dadb8e9fd49d04,CFG731_7fec165d30a3c1b5,False,x731,x731,DERIVED,LOW,18.987343972251317,11,11,0,True,3,3,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001082,5,CFG731_7fec165d30a3c1b5,CFG731_7fec165d30a3c1b5,True,x731,x731,DERIVED,LOW,18.987343972251317,11,11,0,True,3,3,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001082,6,CFG731_a41fe4e67e82e94f,CFG731_7fec165d30a3c1b5,False,x731,x731,DERIVED,LOW,16.584094591152507,11,10,1,False,3,3,0,2,MANDATORY_VIOLATION
RFQ731-001082,7,CFG731_a9c6923b0758fd61,CFG731_7fec165d30a3c1b5,False,x731,x731,DERIVED,LOW,16.584094591152507,11,10,1,False,3,3,0,1,MANDATORY_VIOLATION
RFQ731-001082,8,CFG731_efa8c18fb6c75fe9,CFG731_7fec165d30a3c1b5,False,x731,x731,DERIVED,LOW,16.540076346172405,11,10,1,False,3,3,0,1,MANDATORY_VIOLATION
RFQ731-001082,9,CFG731_36d7686aca1200ae,CFG731_7fec165d30a3c1b5,False,x731,x731,DERIVED,LOW,16.20927804200168,11,10,1,False,3,3,0,2,MANDATORY_VIOLATION
RFQ731-001082,10,CFG731_e24b476e4eb9ee5d,CFG731_7fec165d30a3c1b5,False,x731,x731,DERIVED,LOW,16.20927804200168,11,10,1,False,3,3,0,1,MANDATORY_VIOLATION
RFQ731-001083,1,CFG731_62d0f0f6bab9bdcb,CFG731_62d0f0f6bab9bdcb,True,x731,x731,OBSERVED,OBSERVED,23.13333499122269,8,8,0,True,8,8,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001083,2,CFG731_34e092c266a308aa,CFG731_62d0f0f6bab9bdcb,False,x731,x731,OBSERVED,OBSERVED,20.73008561012388,8,8,0,True,8,7,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001083,3,CFG731_2322a268d0a898f9,CFG731_62d0f0f6bab9bdcb,False,x731,x731,OBSERVED,OBSERVED,20.686067365143774,8,8,0,True,8,7,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001083,4,CFG731_9e1cb28372f6bf0e,CFG731_62d0f0f6bab9bdcb,False,x731,x731,OBSERVED,OBSERVED,20.08409626862002,8,7,1,False,8,8,0,0,MANDATORY_VIOLATION
RFQ731-001083,5,CFG731_337790e6bbcf15f4,CFG731_62d0f0f6bab9bdcb,False,x731,x731,OBSERVED,OBSERVED,19.94206421792913,8,8,0,True,8,7,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001083,6,CFG731_9fcbeaf9d5010d3a,CFG731_62d0f0f6bab9bdcb,False,x731,x731,OBSERVED,OBSERVED,19.861653999421694,8,8,0,True,8,7,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001083,7,CFG731_b8b11650a048baf7,CFG731_62d0f0f6bab9bdcb,False,x731,x731,OBSERVED,OBSERVED,18.655083776218216,8,8,0,True,8,7,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001083,8,CFG731_ee2238f976bbbb50,CFG731_62d0f0f6bab9bdcb,False,x731,x731,OBSERVED,OBSERVED,18.282817984044968,8,8,0,True,8,6,2,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001083,9,CFG731_228013cfd0470f7a,CFG731_62d0f0f6bab9bdcb,False,x731,x731,OBSERVED,OBSERVED,18.21520866691824,8,7,1,False,8,7,1,0,MANDATORY_VIOLATION
RFQ731-001083,10,CFG731_c39096767a7ae083,CFG731_62d0f0f6bab9bdcb,False,x731,x731,OBSERVED,OBSERVED,18.142573078718165,8,7,1,False,8,8,0,1,MANDATORY_VIOLATION
RFQ731-001084,1,CFG731_482678d927834b42,CFG731_482678d927834b42,True,x731,x731,DERIVED,STRONG,23.07780323680367,9,9,0,True,5,5,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001084,2,CFG731_f3fed379f1eb01f9,CFG731_482678d927834b42,False,x731,x731,DERIVED,STRONG,20.29973730655404,9,9,0,True,5,4,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001084,3,CFG731_1f2a166cde9ede02,CFG731_482678d927834b42,False,x731,x731,DERIVED,STRONG,19.958979062547797,9,8,1,False,5,5,0,0,MANDATORY_VIOLATION
RFQ731-001084,4,CFG731_0bc45368878bdc1d,CFG731_482678d927834b42,False,x731,x731,DERIVED,STRONG,19.806122245002683,9,8,1,False,5,5,0,0,MANDATORY_VIOLATION
RFQ731-001084,5,CFG731_7bb5689e4b06bfe5,CFG731_482678d927834b42,False,x731,x731,DERIVED,STRONG,18.26210135874978,9,8,1,False,5,5,0,0,MANDATORY_VIOLATION
RFQ731-001084,6,CFG731_9d5d3b4d2ce8a49a,CFG731_482678d927834b42,False,x731,x731,DERIVED,STRONG,17.963397837992733,9,9,0,True,5,4,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001084,7,CFG731_162b59c5f8cf5a72,CFG731_482678d927834b42,False,x731,x731,DERIVED,STRONG,17.793370947849418,9,8,1,False,5,5,0,0,MANDATORY_VIOLATION
RFQ731-001084,8,CFG731_0a1a1c7c495ec1de,CFG731_482678d927834b42,False,x731,x731,DERIVED,STRONG,17.02805631475305,9,8,1,False,5,4,1,0,MANDATORY_VIOLATION
RFQ731-001084,9,CFG731_fdb901ceaee1caed,CFG731_482678d927834b42,False,x731,x731,DERIVED,STRONG,16.687298070746806,9,7,2,False,5,5,0,0,MANDATORY_VIOLATION
RFQ731-001084,10,CFG731_7393da73e12c3f06,CFG731_482678d927834b42,False,x731,x731,DERIVED,STRONG,15.511869351812548,9,7,2,False,5,5,0,0,MANDATORY_VIOLATION
RFQ731-001085,1,CFG731_a56f1437a0b4ca31,CFG731_a56f1437a0b4ca31,True,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,28.413406697699983,12,12,0,True,4,4,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001085,2,CFG731_240d537f14b1a01d,CFG731_a56f1437a0b4ca31,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,25.364167975097317,12,11,1,False,4,4,0,0,MANDATORY_VIOLATION
RFQ731-001085,3,CFG731_646d8903da63e1f0,CFG731_a56f1437a0b4ca31,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,25.22213592440642,12,11,1,False,4,4,0,0,MANDATORY_VIOLATION
RFQ731-001085,4,CFG731_e489ae1a5426e276,CFG731_a56f1437a0b4ca31,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,25.141725705898992,12,11,1,False,4,4,0,0,MANDATORY_VIOLATION
RFQ731-001085,5,CFG731_1a1206cc52132df1,CFG731_a56f1437a0b4ca31,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,23.95211363712273,12,11,1,False,4,4,0,0,MANDATORY_VIOLATION
RFQ731-001085,6,CFG731_c3a136a8630f644d,CFG731_a56f1437a0b4ca31,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,23.95211363712273,12,11,1,False,4,4,0,1,MANDATORY_VIOLATION
RFQ731-001085,7,CFG731_a3b03637ed22317c,CFG731_a56f1437a0b4ca31,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,23.59770481964609,12,11,1,False,4,4,0,0,MANDATORY_VIOLATION
RFQ731-001085,8,CFG731_00e033bb831be6d5,CFG731_a56f1437a0b4ca31,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,22.17289720180375,12,10,2,False,4,4,0,0,MANDATORY_VIOLATION
RFQ731-001085,9,CFG731_329b582435fea539,CFG731_a56f1437a0b4ca31,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,22.095455542239318,12,11,1,False,4,4,0,0,MANDATORY_VIOLATION
RFQ731-001085,10,CFG731_831a7150258499af,CFG731_a56f1437a0b4ca31,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,22.095455542239318,12,11,1,False,4,4,0,0,MANDATORY_VIOLATION
RFQ731-001086,1,CFG731_e8e7b7513a5c9544,CFG731_d80fde42f7354305,False,x731,x731,DERIVED,LOW,19.320192291621915,11,11,0,True,2,2,0,3,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001086,2,CFG731_d80fde42f7354305,CFG731_d80fde42f7354305,True,x731,x731,DERIVED,LOW,19.320192291621915,11,11,0,True,2,2,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001086,3,CFG731_34247ec265566826,CFG731_d80fde42f7354305,False,x731,x731,DERIVED,LOW,19.320192291621915,11,11,0,True,2,2,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001086,4,CFG731_20e0d69972310e9f,CFG731_d80fde42f7354305,False,x731,x731,DERIVED,LOW,16.916942910523105,11,10,1,False,2,2,0,1,MANDATORY_VIOLATION
RFQ731-001086,5,CFG731_2a8793475d827bb6,CFG731_d80fde42f7354305,False,x731,x731,DERIVED,LOW,16.542126361372283,11,10,1,False,2,2,0,2,MANDATORY_VIOLATION
RFQ731-001086,6,CFG731_cf543b1c3927ab71,CFG731_d80fde42f7354305,False,x731,x731,DERIVED,LOW,16.542126361372283,11,10,1,False,2,2,0,3,MANDATORY_VIOLATION
RFQ731-001086,7,CFG731_70eca1c499fc63ad,CFG731_d80fde42f7354305,False,x731,x731,DERIVED,LOW,16.542126361372283,11,10,1,False,2,2,0,1,MANDATORY_VIOLATION
RFQ731-001086,8,CFG731_3b06d9bface617d0,CFG731_d80fde42f7354305,False,x731,x731,DERIVED,LOW,16.542126361372283,11,10,1,False,2,2,0,2,MANDATORY_VIOLATION
RFQ731-001086,9,CFG731_df7fcee65b69a449,CFG731_d80fde42f7354305,False,x731,x731,DERIVED,LOW,16.542126361372283,11,10,1,False,2,2,0,0,MANDATORY_VIOLATION
RFQ731-001086,10,CFG731_65b9beb5d5675c99,CFG731_d80fde42f7354305,False,x731,x731,DERIVED,LOW,16.542126361372283,11,10,1,False,2,2,0,1,MANDATORY_VIOLATION
RFQ731-001087,1,CFG731_70b38ab75d3ca724,CFG731_70b38ab75d3ca724,True,x731,x731,OBSERVED,OBSERVED,21.363433715130576,7,7,0,True,8,8,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001087,2,CFG731_32b1041fd68aac23,CFG731_70b38ab75d3ca724,False,x731,x731,OBSERVED,OBSERVED,21.363433715130576,7,7,0,True,8,8,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001087,3,CFG731_7e8127b22098c853,CFG731_70b38ab75d3ca724,False,x731,x731,OBSERVED,OBSERVED,18.96018433403177,7,7,0,True,8,7,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001087,4,CFG731_35252ee33f546158,CFG731_70b38ab75d3ca724,False,x731,x731,OBSERVED,OBSERVED,18.96018433403177,7,7,0,True,8,7,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001087,5,CFG731_aa31c7019e5fef74,CFG731_70b38ab75d3ca724,False,x731,x731,OBSERVED,OBSERVED,18.916166089051664,7,6,1,False,8,8,0,0,MANDATORY_VIOLATION
RFQ731-001087,6,CFG731_92d4ed621aef46c2,CFG731_70b38ab75d3ca724,False,x731,x731,OBSERVED,OBSERVED,18.84855677192494,7,6,1,False,8,8,0,0,MANDATORY_VIOLATION
RFQ731-001087,7,CFG731_6e27958dc8215006,CFG731_70b38ab75d3ca724,False,x731,x731,OBSERVED,OBSERVED,18.84855677192494,7,6,1,False,8,8,0,1,MANDATORY_VIOLATION
RFQ731-001087,8,CFG731_d61fcc328619f135,CFG731_70b38ab75d3ca724,False,x731,x731,OBSERVED,OBSERVED,18.314194992527906,7,6,1,False,8,8,0,1,MANDATORY_VIOLATION
RFQ731-001087,9,CFG731_3611bb1fba248e38,CFG731_70b38ab75d3ca724,False,x731,x731,OBSERVED,OBSERVED,18.091752723329588,7,7,0,True,8,7,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001087,10,CFG731_54eb49b16de55b41,CFG731_70b38ab75d3ca724,False,x731,x731,OBSERVED,OBSERVED,18.091752723329588,7,7,0,True,8,7,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001088,1,CFG731_3f42c988dc83cb23,CFG731_37f37296c515d083,False,G731ST-HT,G731ST-HT,DERIVED,VERY_STRONG,25.71624684663771,12,12,0,True,2,2,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001088,2,CFG731_4de012f7232f644d,CFG731_37f37296c515d083,False,G731ST-HT,G731ST-HT,DERIVED,VERY_STRONG,25.71624684663771,12,12,0,True,2,2,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001088,3,CFG731_37f37296c515d083,CFG731_37f37296c515d083,True,G731ST-HT,G731ST-HT,DERIVED,VERY_STRONG,25.71624684663771,12,12,0,True,2,2,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001088,4,CFG731_329b582435fea539,CFG731_37f37296c515d083,False,G731ST-HT,G731ST-HT,DERIVED,VERY_STRONG,25.71624684663771,12,12,0,True,2,2,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001088,5,CFG731_d03860c1f327a8d1,CFG731_37f37296c515d083,False,G731ST-HT,G731ST-HT,DERIVED,VERY_STRONG,22.524976073344146,12,11,1,False,2,2,0,2,MANDATORY_VIOLATION
RFQ731-001088,6,CFG731_5882bd12beb09203,CFG731_37f37296c515d083,False,G731ST-HT,G731ST-HT,DERIVED,VERY_STRONG,22.524976073344146,12,11,1,False,2,2,0,1,MANDATORY_VIOLATION
RFQ731-001088,7,CFG731_b5710e5f11e2cbc2,CFG731_37f37296c515d083,False,G731ST-HT,G731ST-HT,DERIVED,VERY_STRONG,22.524976073344146,12,11,1,False,2,2,0,1,MANDATORY_VIOLATION
RFQ731-001088,8,CFG731_8fd0ed37b442c386,CFG731_37f37296c515d083,False,G731ST-HT,G731ST-HT,DERIVED,VERY_STRONG,21.254953786060454,12,11,1,False,2,2,0,2,MANDATORY_VIOLATION
RFQ731-001088,9,CFG731_4aa7d46b9cfa7d7b,CFG731_37f37296c515d083,False,G731ST-HT,G731ST-HT,DERIVED,VERY_STRONG,20.900544968583816,12,11,1,False,2,2,0,2,MANDATORY_VIOLATION
RFQ731-001088,10,CFG731_a41486ba2b9da31d,CFG731_37f37296c515d083,False,G731ST-HT,G731ST-HT,DERIVED,VERY_STRONG,20.900544968583816,12,11,1,False,2,2,0,1,MANDATORY_VIOLATION
RFQ731-001089,1,CFG731_9228cc48e333917c,CFG731_9228cc48e333917c,True,x731,x731,DERIVED,VERY_STRONG,21.956036770952142,10,10,0,True,5,5,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001089,2,CFG731_0fbee36816b7af98,CFG731_9228cc48e333917c,False,x731,x731,DERIVED,VERY_STRONG,21.956036770952142,10,10,0,True,5,5,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001089,3,CFG731_9cb3c996fff3863c,CFG731_9228cc48e333917c,False,x731,x731,DERIVED,VERY_STRONG,21.956036770952142,10,10,0,True,5,5,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001089,4,CFG731_2e57977cf2dd500a,CFG731_9228cc48e333917c,False,x731,x731,DERIVED,VERY_STRONG,19.552787389853336,10,9,1,False,5,5,0,2,MANDATORY_VIOLATION
RFQ731-001089,5,CFG731_c353dea77be13566,CFG731_9228cc48e333917c,False,x731,x731,DERIVED,VERY_STRONG,19.552787389853336,10,9,1,False,5,5,0,1,MANDATORY_VIOLATION
RFQ731-001089,6,CFG731_b44b2e6818291871,CFG731_9228cc48e333917c,False,x731,x731,DERIVED,VERY_STRONG,19.552787389853336,10,9,1,False,5,5,0,0,MANDATORY_VIOLATION
RFQ731-001089,7,CFG731_f1355b6f00fd7f67,CFG731_9228cc48e333917c,False,x731,x731,DERIVED,VERY_STRONG,19.50876914487323,10,10,0,True,5,4,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001089,8,CFG731_9e4e2d60f553c3c1,CFG731_9228cc48e333917c,False,x731,x731,DERIVED,VERY_STRONG,19.50876914487323,10,10,0,True,5,4,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001089,9,CFG731_30ccf87da13edf1e,CFG731_9228cc48e333917c,False,x731,x731,DERIVED,VERY_STRONG,19.50876914487323,10,10,0,True,5,4,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001089,10,CFG731_b74fb5418dad3b38,CFG731_9228cc48e333917c,False,x731,x731,DERIVED,VERY_STRONG,18.76476599765858,10,9,1,False,5,5,0,2,MANDATORY_VIOLATION
RFQ731-001090,1,CFG731_4346df46838fd57e,CFG731_bcb75237dcbc3975,False,x731,x731,DERIVED,LOW,20.361371770466807,8,8,0,True,6,6,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001090,2,CFG731_761c71e98da39553,CFG731_bcb75237dcbc3975,False,x731,x731,DERIVED,LOW,20.361371770466807,8,8,0,True,6,6,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001090,3,CFG731_bcb75237dcbc3975,CFG731_bcb75237dcbc3975,True,x731,x731,DERIVED,LOW,20.361371770466807,8,8,0,True,6,6,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001090,4,CFG731_021f4647ad1035b8,CFG731_bcb75237dcbc3975,False,x731,x731,DERIVED,LOW,20.361371770466807,8,8,0,True,6,6,0,3,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001090,5,CFG731_4138a046f10b4aa8,CFG731_bcb75237dcbc3975,False,x731,x731,DERIVED,LOW,20.361371770466807,8,8,0,True,6,6,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001090,6,CFG731_63bbe1210f9fb0c1,CFG731_bcb75237dcbc3975,False,x731,x731,DERIVED,LOW,17.914104144387895,8,8,0,True,6,5,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001090,7,CFG731_663e1e93ec389f08,CFG731_bcb75237dcbc3975,False,x731,x731,DERIVED,LOW,17.242547596210937,8,7,1,False,6,6,0,1,MANDATORY_VIOLATION
RFQ731-001090,8,CFG731_3a6a87d7cf07cb7c,CFG731_bcb75237dcbc3975,False,x731,x731,DERIVED,LOW,17.242547596210937,8,7,1,False,6,6,0,1,MANDATORY_VIOLATION
RFQ731-001090,9,CFG731_3d652e6a54b1c68b,CFG731_bcb75237dcbc3975,False,x731,x731,DERIVED,LOW,17.242547596210937,8,7,1,False,6,6,0,2,MANDATORY_VIOLATION
RFQ731-001090,10,CFG731_5dd42015f6f61801,CFG731_bcb75237dcbc3975,False,x731,x731,DERIVED,LOW,17.242547596210937,8,7,1,False,6,6,0,3,MANDATORY_VIOLATION
RFQ731-001091,1,CFG731_7962ce0b7d875608,CFG731_7962ce0b7d875608,True,x731,x731,DERIVED,VERY_STRONG,23.04221299729548,11,11,0,True,3,3,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001091,2,CFG731_6e791fbe7ba5db5e,CFG731_7962ce0b7d875608,False,x731,x731,DERIVED,VERY_STRONG,20.264147067045844,11,11,0,True,3,2,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001091,3,CFG731_6f8c15548921e4c2,CFG731_7962ce0b7d875608,False,x731,x731,DERIVED,VERY_STRONG,19.9233888230396,11,10,1,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-001091,4,CFG731_63fe6cb51777cd72,CFG731_7962ce0b7d875608,False,x731,x731,DERIVED,VERY_STRONG,18.563961782291003,11,10,1,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-001091,5,CFG731_04bb9195f752ca8c,CFG731_7962ce0b7d875608,False,x731,x731,DERIVED,VERY_STRONG,17.927807598484538,11,11,0,True,3,2,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-001091,6,CFG731_9fa436b39059149d,CFG731_7962ce0b7d875608,False,x731,x731,DERIVED,VERY_STRONG,17.757780708341222,11,10,1,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-001091,7,CFG731_10829a99d0812ab9,CFG731_7962ce0b7d875608,False,x731,x731,DERIVED,VERY_STRONG,16.65170783123861,11,9,2,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-001091,8,CFG731_11a99741e1f7cce9,CFG731_7962ce0b7d875608,False,x731,x731,DERIVED,VERY_STRONG,15.785895852041367,11,10,1,False,3,2,1,0,MANDATORY_VIOLATION
RFQ731-001091,9,CFG731_4e59e6fc4174afa3,CFG731_7962ce0b7d875608,False,x731,x731,DERIVED,VERY_STRONG,15.476279112304352,11,9,2,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-001091,10,CFG731_aba447e5ca3ac7ba,CFG731_7962ce0b7d875608,False,x731,x731,DERIVED,VERY_STRONG,15.445137608035123,11,9,2,False,3,3,0,0,MANDATORY_VIOLATION
