source_row,characteristic,raw_value,rule_type,parsed_values,value_count
150,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2'}",allowed_values,NOVALUE|IS1|IS2,3
150,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2'}",allowed_values,NOVALUE|TT1|TT2,3
150,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
150,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
150,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
150,dynamicGasMaster,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
150,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
151,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
151,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
151,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
151,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
151,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
151,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
151,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
151,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
151,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2', 'IS3'}",allowed_values,NOVALUE|IS1|IS2|IS3,4
151,temperaturEingaenge," in {NOVALUE, 'TT1'}",allowed_values,NOVALUE|TT1,2
151,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
151,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
151,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
151,dynamicGasMaster,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
151,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
152,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
152,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
152,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
152,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
152,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
152,certification,"in {'NN', 'FN'}",allowed_values,NN|FN,2
152,dataInterface,"in {'NN', 'MT'}",allowed_values,NN|MT,2
152,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
152,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,NOVALUE|CS1|CS2|CS3,4
152,temperaturEingaenge," in {'TT1', 'TT2', 'TT3'}",allowed_values,TT1|TT2|TT3,3
152,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
152,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
153,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
153,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
153,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
153,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
153,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
153,certification,"in {'NN', 'FN'}",allowed_values,NN|FN,2
153,dataInterface,"in {'NN', 'MT'}",allowed_values,NN|MT,2
153,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
153,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
153,stromEingaenge,"in {'IS1', 'IS2'}",allowed_values,IS1|IS2,2
153,temperaturEingaenge," in {'TT1', 'TT2'}",allowed_values,TT1|TT2,2
153,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
153,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
154,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
154,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
154,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
154,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
154,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
154,certification,"in {'NN', 'FN'}",allowed_values,NN|FN,2
154,dataInterface,"in {'NN', 'MT'}",allowed_values,NN|MT,2
154,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
154,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
154,stromEingaenge,"in {'IS1', 'IS2', 'IS3'}",allowed_values,IS1|IS2|IS3,3
154,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
154,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
155,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
155,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
155,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
155,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
155,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
155,certification,"in {'NN', 'FN'}",allowed_values,NN|FN,2
155,dataInterface,"in {'NN', 'PA', 'MR', 'FF'}",allowed_values,NN|PA|MR|FF,4
155,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
155,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,NOVALUE|CS1|CS2|CS3,4
155,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
155,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
156,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
156,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
156,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
156,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
156,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
156,certification,"in {'NN', 'FN'}",allowed_values,NN|FN,2
156,dataInterface,"in {'NN', 'PA', 'MR', 'FF'}",allowed_values,NN|PA|MR|FF,4
156,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
156,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
156,temperaturEingaenge," in {'TT1', 'TT2', 'TT3'}",allowed_values,TT1|TT2|TT3,3
156,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
156,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
157,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
157,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
157,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
157,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
157,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
157,certification,"in {'NN', 'FN'}",allowed_values,NN|FN,2
157,dataInterface,"in {'NN', 'PA', 'MR', 'FF'}",allowed_values,NN|PA|MR|FF,4
157,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
157,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
157,stromEingaenge,"in {'IS1', 'IS2'}",allowed_values,IS1|IS2,2
157,temperaturEingaenge," in {'TT1', 'TT2'}",allowed_values,TT1|TT2,2
157,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
157,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
158,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
158,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
158,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
158,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
158,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
158,certification,"in {'NN', 'FN'}",allowed_values,NN|FN,2
158,dataInterface,"in {'NN', 'PA', 'MR', 'FF'}",allowed_values,NN|PA|MR|FF,4
158,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
158,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
158,stromEingaenge,"in {'IS1', 'IS2', 'IS3'}",allowed_values,IS1|IS2|IS3,3
158,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
158,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
159,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
159,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
159,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
159,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
159,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
159,certification,"in {'NN', 'FN'}",allowed_values,NN|FN,2
159,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
159,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
159,temperaturEingaenge," in {'TT1', 'TT2', 'TT3'}",allowed_values,TT1|TT2|TT3,3
159,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
159,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
160,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
160,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
160,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
160,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
160,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
160,certification,"in {'NN', 'FN'}",allowed_values,NN|FN,2
160,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
160,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
160,stromEingaenge,"in {'IS1', 'IS2'}",allowed_values,IS1|IS2,2
160,temperaturEingaenge," in {'TT1', 'TT2'}",allowed_values,TT1|TT2,2
160,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
160,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
161,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
161,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
161,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
161,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
161,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
161,certification,"in {'NN', 'FN'}",allowed_values,NN|FN,2
161,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
161,stromEingaenge,"in {'IS1', 'IS2', 'IS3'}",allowed_values,IS1|IS2|IS3,3
161,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
161,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
162,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
162,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
162,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
162,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
162,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
162,certification,"in {'NN', 'FN'}",allowed_values,NN|FN,2
162,dataInterface,"in {'NN', 'MT'}",allowed_values,NN|MT,2
162,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
162,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,NOVALUE|CS1|CS2|CS3,4
162,temperaturEingaenge," in {'TT1', 'TT2', 'TT3'}",allowed_values,TT1|TT2|TT3,3
162,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
162,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
163,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
163,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
163,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
163,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
163,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
163,certification,"in {'NN', 'FN'}",allowed_values,NN|FN,2
163,dataInterface,"in {'NN', 'MT'}",allowed_values,NN|MT,2
163,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
163,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
163,stromEingaenge,"in {'IS1', 'IS2'}",allowed_values,IS1|IS2,2
163,temperaturEingaenge," in {'TT1', 'TT2'}",allowed_values,TT1|TT2,2
163,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
163,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
164,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
164,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
164,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
164,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
164,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
164,certification,"in {'NN', 'FN'}",allowed_values,NN|FN,2
164,dataInterface,"in {'NN', 'MT'}",allowed_values,NN|MT,2
164,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
164,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
164,stromEingaenge,"in {'IS1', 'IS2', 'IS3'}",allowed_values,IS1|IS2|IS3,3
164,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
164,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
165,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
165,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
165,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
165,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
165,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
165,certification,"in {'NN', 'FN'}",allowed_values,NN|FN,2
165,dataInterface,"in {'NN', 'PA', 'MR', 'FF'}",allowed_values,NN|PA|MR|FF,4
165,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
165,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,NOVALUE|CS1|CS2|CS3,4
165,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
165,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
166,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
166,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
166,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
166,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
166,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
166,certification,"in {'NN', 'FN'}",allowed_values,NN|FN,2
166,dataInterface,"in {'NN', 'PA', 'MR', 'FF'}",allowed_values,NN|PA|MR|FF,4
166,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
166,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
166,temperaturEingaenge," in {'TT1', 'TT2', 'TT3'}",allowed_values,TT1|TT2|TT3,3
166,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
166,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
167,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
167,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
167,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
167,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
167,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
167,certification,"in {'NN', 'FN'}",allowed_values,NN|FN,2
167,dataInterface,"in {'NN', 'PA', 'MR', 'FF'}",allowed_values,NN|PA|MR|FF,4
167,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
167,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
167,stromEingaenge,"in {'IS1', 'IS2'}",allowed_values,IS1|IS2,2
167,temperaturEingaenge," in {'TT1', 'TT2'}",allowed_values,TT1|TT2,2
167,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
167,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
168,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
168,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
168,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
168,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
168,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
168,certification,"in {'NN', 'FN'}",allowed_values,NN|FN,2
168,dataInterface,"in {'NN', 'PA', 'MR', 'FF'}",allowed_values,NN|PA|MR|FF,4
168,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
168,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
168,stromEingaenge,"in {'IS1', 'IS2', 'IS3'}",allowed_values,IS1|IS2|IS3,3
168,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
168,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
169,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
169,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
169,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
169,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
169,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
169,certification,"in {'NN', 'FN'}",allowed_values,NN|FN,2
169,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
169,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
169,temperaturEingaenge," in {'TT1', 'TT2', 'TT3'}",allowed_values,TT1|TT2|TT3,3
169,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
169,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
170,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
170,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
170,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
170,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
170,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
170,certification,"in {'NN', 'FN'}",allowed_values,NN|FN,2
170,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
170,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
170,stromEingaenge,"in {'IS1', 'IS2'}",allowed_values,IS1|IS2,2
170,temperaturEingaenge," in {'TT1', 'TT2'}",allowed_values,TT1|TT2,2
170,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
170,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
171,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
171,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
171,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
171,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
171,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
171,certification,"in {'NN', 'FN'}",allowed_values,NN|FN,2
171,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
171,stromEingaenge,"in {'IS1', 'IS2', 'IS3'}",allowed_values,IS1|IS2|IS3,3
171,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
171,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
172,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
172,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
172,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
172,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
172,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
172,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
172,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
172,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,NOVALUE|CS1|CS2|CS3,4
172,temperaturEingaenge," in {'TT1', 'TT2', 'TT3'}",allowed_values,TT1|TT2|TT3,3
172,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
172,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
173,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
173,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
173,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
173,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
173,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
173,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
173,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
173,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
173,stromEingaenge,"in {'IS1', 'IS2'}",allowed_values,IS1|IS2,2
173,temperaturEingaenge," in {'TT1', 'TT2'}",allowed_values,TT1|TT2,2
173,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
173,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
174,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
174,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
174,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
174,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
174,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
174,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
174,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
174,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
174,stromEingaenge,"in {'IS1', 'IS2', 'IS3'}",allowed_values,IS1|IS2|IS3,3
174,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
174,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
175,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
175,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
175,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
175,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
175,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
175,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
175,dataInterface,"in {'NN', 'PA', 'MR', 'FF'}",allowed_values,NN|PA|MR|FF,4
175,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
175,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,NOVALUE|CS1|CS2|CS3,4
175,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
175,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
176,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
