rfq_id,customer_id,canonical_configuration_id,target_package,record_type,evidence_level,nearest_real_distance,source_canonical_configuration_id,ground_truth_hidden_from_customer
RFQ731-000733,CUST73100084,CFG731_ab67f4ca670c9841,x731,DERIVED,VERY_STRONG,1,CFG731_9d03b3ff10a7b30e,True
RFQ731-000734,CUST73100212,CFG731_5718ef9495972b30,x731,DERIVED,VERY_STRONG,1,CFG731_c7c53fc5541f1dc1,True
RFQ731-000735,CUST73100159,CFG731_9c6b16fef6d02aaf,G731ST-LT,DERIVED,MODERATE,1,CFG731_455da2f832a6b66d,True
RFQ731-000736,CUST73100071,CFG731_8defc1a0775e52a5,x731,DERIVED,MODERATE,2,CFG731_ac3a4ff61341aa72,True
RFQ731-000737,CUST73100050,CFG731_8956c16bd3b9a345,x731,DERIVED,MODERATE,1,CFG731_5bb390da70b6fee3,True
RFQ731-000738,CUST73100146,CFG731_ceb13e5602925e38,x731,DERIVED,LOW,2,CFG731_07364aa0260e0bc7,True
RFQ731-000739,CUST73100024,CFG731_c0de9fcc26bbc71b,x731,DERIVED,MODERATE,2,CFG731_aba447e5ca3ac7ba,True
RFQ731-000740,CUST73100192,CFG731_33fed5318b1a4f2f,x731,OBSERVED,OBSERVED,0,CFG731_33fed5318b1a4f2f,True
RFQ731-000741,CUST73100114,CFG731_04a704e692f8fd05,x731,OBSERVED,OBSERVED,0,CFG731_04a704e692f8fd05,True
RFQ731-000742,CUST73100194,CFG731_e8331b2a91577f04,F731WD_DualChannel,OBSERVED,OBSERVED,0,CFG731_e8331b2a91577f04,True
RFQ731-000743,CUST73100134,CFG731_3d8c1bbc0ef4249a,F731TE,DERIVED,VERY_STRONG,1,CFG731_07fb816f7dc25bc8,True
RFQ731-000744,CUST73100159,CFG731_9fcbeaf9d5010d3a,x731,DERIVED,VERY_STRONG,1,CFG731_337790e6bbcf15f4,True
RFQ731-000745,CUST73100044,CFG731_a4416ae9d698efa6,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_a288340143e53b7f,True
RFQ731-000746,CUST73100128,CFG731_2eae9204301f61ab,G731ST-LT,DERIVED,MODERATE,1,CFG731_175641fe8d1c7f37,True
RFQ731-000747,CUST73100111,CFG731_dabfe16503f243e3,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_dabfe16503f243e3,True
RFQ731-000748,CUST73100029,CFG731_a4b44df449e9d78d,x731,DERIVED,MODERATE,2,CFG731_24a2c6ef94654845,True
RFQ731-000749,CUST73100078,CFG731_2a6e9b57f90048ca,x731,DERIVED,MODERATE,1,CFG731_241d60e6ef5278be,True
RFQ731-000750,CUST73100128,CFG731_1d59f25068204b01,G731ST-LT,DERIVED,MODERATE,1,CFG731_32b4b1ec4513af66,True
RFQ731-000751,CUST73100080,CFG731_eea573acdafa9ee3,x731,DERIVED,LOW,2,CFG731_fde1ab2a4808b544,True
RFQ731-000752,CUST73100116,CFG731_f9254a8bb3738033,x731,DERIVED,MODERATE,1,CFG731_14299a2a74e42d7f,True
RFQ731-000753,CUST73100069,CFG731_75b93da9dd9b0316,x731,DERIVED,VERY_STRONG,1,CFG731_6f8c15548921e4c2,True
RFQ731-000754,CUST73100250,CFG731_86a2340212c01d2a,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_0c11243388e65244,True
RFQ731-000755,CUST73100133,CFG731_c6a3ff6155563d17,x731,DERIVED,VERY_STRONG,1,CFG731_353333bad447dbef,True
RFQ731-000756,CUST73100124,CFG731_ad49f2ad57627f46,G731ST-HT,DERIVED,MODERATE,1,CFG731_f2a296f2bedae0e8,True
RFQ731-000757,CUST73100022,CFG731_3611bb1fba248e38,x731,OBSERVED,OBSERVED,0,CFG731_3611bb1fba248e38,True
RFQ731-000758,CUST73100139,CFG731_6526112621a9ee97,x731,DERIVED,MODERATE,1,CFG731_e80085d86d0bbfa9,True
RFQ731-000759,CUST73100089,CFG731_aef3ebf3cdf884c1,x731,DERIVED,MODERATE,1,CFG731_3bcde7f8df32303c,True
RFQ731-000760,CUST73100219,CFG731_aa8c30a4f1baca2e,x731,DERIVED,VERY_STRONG,1,CFG731_24a2c6ef94654845,True
RFQ731-000761,CUST73100188,CFG731_243419c6708378b3,x731,DERIVED,VERY_STRONG,1,CFG731_de6efef3a5b620bb,True
RFQ731-000762,CUST73100117,CFG731_ddfa4ab00c1bcdd0,x731,OBSERVED,OBSERVED,0,CFG731_ddfa4ab00c1bcdd0,True
RFQ731-000763,CUST73100249,CFG731_5c624ef6fa2b6510,x731,DERIVED,VERY_STRONG,1,CFG731_775c3458f44938c0,True
RFQ731-000764,CUST73100124,CFG731_95a64c12c70f922a,G731CA,OBSERVED,OBSERVED,0,CFG731_95a64c12c70f922a,True
RFQ731-000765,CUST73100081,CFG731_19ca9bcd323192d2,x731,DERIVED,MODERATE,1,CFG731_b54844b4c5cc208b,True
RFQ731-000766,CUST73100006,CFG731_a7d2a5a9ae465701,F731WD_SingleChannel,OBSERVED,OBSERVED,0,CFG731_a7d2a5a9ae465701,True
RFQ731-000767,CUST73100083,CFG731_75466cb810218a66,x731,OBSERVED,OBSERVED,0,CFG731_75466cb810218a66,True
RFQ731-000768,CUST73100003,CFG731_19ec976991ce75a9,G731CA,OBSERVED,OBSERVED,0,CFG731_19ec976991ce75a9,True
RFQ731-000769,CUST73100101,CFG731_140a9819128d92da,x731,DERIVED,VERY_STRONG,1,CFG731_24a2c6ef94654845,True
RFQ731-000770,CUST73100024,CFG731_bdfa7cd2dbcb13f7,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_175641fe8d1c7f37,True
RFQ731-000771,CUST73100118,CFG731_c9498cf6f4410d44,x731,OBSERVED,OBSERVED,0,CFG731_c9498cf6f4410d44,True
RFQ731-000772,CUST73100123,CFG731_565e3731063ff5c5,x731,OBSERVED,OBSERVED,0,CFG731_565e3731063ff5c5,True
RFQ731-000773,CUST73100083,CFG731_8a1a8cb1f6a30d3a,x731,DERIVED,MODERATE,1,CFG731_353333bad447dbef,True
RFQ731-000774,CUST73100143,CFG731_d3db38843cf9fb81,x731,OBSERVED,OBSERVED,0,CFG731_d3db38843cf9fb81,True
RFQ731-000775,CUST73100037,CFG731_0ef26d136a7182e8,x731,DERIVED,VERY_STRONG,1,CFG731_353333bad447dbef,True
RFQ731-000776,CUST73100028,CFG731_fd3397424975992e,x731,DERIVED,VERY_STRONG,1,CFG731_efc9d6b915117e15,True
RFQ731-000777,CUST73100022,CFG731_691a8f2ff165671d,G731CA,OBSERVED,OBSERVED,0,CFG731_691a8f2ff165671d,True
RFQ731-000778,CUST73100071,CFG731_4b5262a517204cb5,x731,DERIVED,MODERATE,1,CFG731_8c50542218db5cb0,True
RFQ731-000779,CUST73100125,CFG731_ade755d80d357018,x731,DERIVED,LOW,2,CFG731_f1614000023c2800,True
RFQ731-000780,CUST73100141,CFG731_3fe2202b70f330b1,F731TE,DERIVED,MODERATE,1,CFG731_ec26805bdf93259f,True
RFQ731-000781,CUST73100124,CFG731_b44b2e6818291871,x731,DERIVED,LOW,2,CFG731_258498329a834b05,True
RFQ731-000782,CUST73100231,CFG731_6472ab3bf7316498,x731,DERIVED,VERY_STRONG,1,CFG731_8c8856d21252930e,True
RFQ731-000783,CUST73100101,CFG731_daff07a8bdec497b,x731,DERIVED,VERY_STRONG,1,CFG731_4340f11ba9a46e42,True
RFQ731-000784,CUST73100094,CFG731_bce0bc4b7b3a4799,x731,DERIVED,MODERATE,1,CFG731_de6efef3a5b620bb,True
RFQ731-000785,CUST73100169,CFG731_6e27958dc8215006,x731,DERIVED,MODERATE,1,CFG731_da02526d254e2e35,True
RFQ731-000786,CUST73100016,CFG731_090330aa38b8e80b,F731TE,DERIVED,MODERATE,1,CFG731_6886c948a9d1ec0c,True
RFQ731-000787,CUST73100228,CFG731_214106ade9f79641,G731ST-LT,DERIVED,LOW,2,CFG731_a2a709ad804cc5a2,True
RFQ731-000788,CUST73100186,CFG731_ac8195f5cce7d089,x731,OBSERVED,OBSERVED,0,CFG731_ac8195f5cce7d089,True
RFQ731-000789,CUST73100016,CFG731_31d0a0df66872bf7,x731,DERIVED,VERY_STRONG,1,CFG731_1c5301147dd0cfb1,True
RFQ731-000790,CUST73100157,CFG731_5052a216a260faff,x731,DERIVED,VERY_STRONG,1,CFG731_1c5301147dd0cfb1,True
RFQ731-000791,CUST73100017,CFG731_07fb816f7dc25bc8,F731TE,OBSERVED,OBSERVED,0,CFG731_07fb816f7dc25bc8,True
RFQ731-000792,CUST73100138,CFG731_1b365e0951e7dea4,x731,DERIVED,VERY_STRONG,1,CFG731_e24b476e4eb9ee5d,True
RFQ731-000793,CUST73100248,CFG731_0bb185f546403346,G731CA,DERIVED,MODERATE,1,CFG731_691a8f2ff165671d,True
RFQ731-000794,CUST73100001,CFG731_0988a349490181d9,x731,DERIVED,LOW,2,CFG731_89772de94df83ba5,True
RFQ731-000795,CUST73100198,CFG731_26a55fc6510692e1,x731,DERIVED,VERY_STRONG,1,CFG731_b54844b4c5cc208b,True
RFQ731-000796,CUST73100007,CFG731_25b84d9ab233c6bf,x731,DERIVED,MODERATE,1,CFG731_aba447e5ca3ac7ba,True
RFQ731-000797,CUST73100143,CFG731_ae226e31119be9bd,x731,OBSERVED,OBSERVED,0,CFG731_ae226e31119be9bd,True
RFQ731-000798,CUST73100035,CFG731_9fd2ebe15271fc33,x731,DERIVED,VERY_STRONG,1,CFG731_181ea7d5a9c21b8c,True
RFQ731-000799,CUST73100153,CFG731_4f57c7eb0fb7e785,x731,DERIVED,MODERATE,1,CFG731_ae226e31119be9bd,True
RFQ731-000800,CUST73100090,CFG731_b3cd6a1a19fbc328,x731,DERIVED,MODERATE,1,CFG731_efc9d6b915117e15,True
RFQ731-000801,CUST73100002,CFG731_47bb86ed234fd5e6,x731,DERIVED,MODERATE,1,CFG731_8c8856d21252930e,True
RFQ731-000802,CUST73100127,CFG731_efc9d6b915117e15,x731,OBSERVED,OBSERVED,0,CFG731_efc9d6b915117e15,True
RFQ731-000803,CUST73100139,CFG731_b3506a753aafcfa3,x731,DERIVED,VERY_STRONG,1,CFG731_fc0b29ae617f0a6b,True
RFQ731-000804,CUST73100138,CFG731_ab9e33e0db28df11,x731,DERIVED,LOW,2,CFG731_c4cc21845d696c93,True
RFQ731-000805,CUST73100069,CFG731_94be99d48ade0efb,x731,DERIVED,MODERATE,1,CFG731_b4987f1c95e91d0d,True
RFQ731-000806,CUST73100125,CFG731_daff07a8bdec497b,x731,DERIVED,VERY_STRONG,1,CFG731_4340f11ba9a46e42,True
RFQ731-000807,CUST73100101,CFG731_dac27b97cd6b7ff8,G731ST-LT,DERIVED,LOW,2,CFG731_9548d55d92816998,True
RFQ731-000808,CUST73100148,CFG731_12089d5d54f581ac,x731,DERIVED,VERY_STRONG,1,CFG731_c7c53fc5541f1dc1,True
RFQ731-000809,CUST73100059,CFG731_19ec976991ce75a9,G731CA,OBSERVED,OBSERVED,0,CFG731_19ec976991ce75a9,True
RFQ731-000810,CUST73100073,CFG731_868fc79316fb0836,x731,DERIVED,MODERATE,1,CFG731_b8b11650a048baf7,True
RFQ731-000811,CUST73100114,CFG731_a4610f5f38e7d946,F731WD_DualChannel,OBSERVED,OBSERVED,0,CFG731_a4610f5f38e7d946,True
RFQ731-000812,CUST73100028,CFG731_8d78781f8753b72a,x731,OBSERVED,OBSERVED,0,CFG731_8d78781f8753b72a,True
RFQ731-000813,CUST73100178,CFG731_4189e4dbecbffadb,G731CA,DERIVED,VERY_STRONG,1,CFG731_164591062a2b3589,True
RFQ731-000814,CUST73100236,CFG731_d71a39e1fcf17083,G731ST-HT,DERIVED,MODERATE,1,CFG731_c3a136a8630f644d,True
RFQ731-000815,CUST73100124,CFG731_34bf8aa6c521cef0,x731,DERIVED,LOW,2,CFG731_4340f11ba9a46e42,True
RFQ731-000816,CUST73100064,CFG731_fa2849b259355775,x731,OBSERVED,OBSERVED,0,CFG731_fa2849b259355775,True
RFQ731-000817,CUST73100133,CFG731_7962ce0b7d875608,x731,DERIVED,VERY_STRONG,1,CFG731_6f8c15548921e4c2,True
RFQ731-000818,CUST73100135,CFG731_20e62aeb01c953da,x731,OBSERVED,OBSERVED,0,CFG731_20e62aeb01c953da,True
RFQ731-000819,CUST73100062,CFG731_7f60255816247683,x731,OBSERVED,OBSERVED,0,CFG731_7f60255816247683,True
RFQ731-000820,CUST73100132,CFG731_fab0d81b6a0ca4e0,G731ST-HT,DERIVED,MODERATE,1,CFG731_80619ff0be976225,True
RFQ731-000821,CUST73100152,CFG731_159f3a6877b5a5d2,G731ST-LT,DERIVED,LOW,2,CFG731_ad54a3e31832f7d2,True
RFQ731-000822,CUST73100081,CFG731_ef6e203c92a71c88,x731,DERIVED,VERY_STRONG,1,CFG731_ebf26b0112810ef9,True
RFQ731-000823,CUST73100077,CFG731_d27f5f5f307014a8,x731,OBSERVED,OBSERVED,0,CFG731_d27f5f5f307014a8,True
RFQ731-000824,CUST73100247,CFG731_646d8903da63e1f0,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_646d8903da63e1f0,True
RFQ731-000825,CUST73100217,CFG731_5be9d749d8317fd3,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_5be9d749d8317fd3,True
RFQ731-000826,CUST73100224,CFG731_ad54a3e31832f7d2,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_ad54a3e31832f7d2,True
RFQ731-000827,CUST73100074,CFG731_eea9998b9f9a0bdb,x731,DERIVED,VERY_STRONG,1,CFG731_fc0b29ae617f0a6b,True
RFQ731-000828,CUST73100001,CFG731_78ea99817ca8be6a,x731,DERIVED,LOW,2,CFG731_f1614000023c2800,True
RFQ731-000829,CUST73100040,CFG731_91111a4a3e291c8a,x731,DERIVED,LOW,2,CFG731_d12e9bbf7c4763ee,True
RFQ731-000830,CUST73100036,CFG731_8d78781f8753b72a,x731,OBSERVED,OBSERVED,0,CFG731_8d78781f8753b72a,True
RFQ731-000831,CUST73100062,CFG731_9267914435603df0,x731,DERIVED,MODERATE,1,CFG731_ccd90dd68635b2e9,True
RFQ731-000832,CUST73100102,CFG731_cb6654d77e7e4d72,x731,DERIVED,MODERATE,1,CFG731_ccd90dd68635b2e9,True
RFQ731-000833,CUST73100186,CFG731_d7c031e2b589d088,x731,DERIVED,MODERATE,2,CFG731_d40b624cb7b84a81,True
RFQ731-000834,CUST73100104,CFG731_d8843ca5e91f93ae,x731,DERIVED,VERY_STRONG,1,CFG731_011ca4ba794bd4d6,True
RFQ731-000835,CUST73100066,CFG731_77fac91021549398,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_a2a709ad804cc5a2,True
RFQ731-000836,CUST73100087,CFG731_4ba013fed31fb45f,x731,OBSERVED,OBSERVED,0,CFG731_4ba013fed31fb45f,True
RFQ731-000837,CUST73100197,CFG731_7756caaf4e5e2963,x731,DERIVED,VERY_STRONG,1,CFG731_c7c53fc5541f1dc1,True
RFQ731-000838,CUST73100236,CFG731_8366eceddaf01e58,x731,DERIVED,MODERATE,1,CFG731_09ae68fe03e9d026,True
RFQ731-000839,CUST73100116,CFG731_87d8ba5b87cf0a3f,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_098817d766a37bc2,True
RFQ731-000840,CUST73100057,CFG731_2e5bd0d53757f625,x731,DERIVED,MODERATE,1,CFG731_b54844b4c5cc208b,True
RFQ731-000841,CUST73100083,CFG731_3ac187941df4fdac,x731,DERIVED,MODERATE,1,CFG731_6f8c15548921e4c2,True
RFQ731-000842,CUST73100145,CFG731_29521f988dd233e6,x731,DERIVED,LOW,2,CFG731_8c4d7fb3ded028ab,True
RFQ731-000843,CUST73100050,CFG731_817824ee3a762453,G731CA,OBSERVED,OBSERVED,0,CFG731_817824ee3a762453,True
RFQ731-000844,CUST73100230,CFG731_ff04d32ca467d2a5,G731ST-HT,DERIVED,MODERATE,1,CFG731_80619ff0be976225,True
RFQ731-000845,CUST73100110,CFG731_5bfe9492c76587ec,G731CA,DERIVED,VERY_STRONG,1,CFG731_164591062a2b3589,True
RFQ731-000846,CUST73100183,CFG731_63b50b6b631946e6,x731,DERIVED,STRONG,1,CFG731_ddd1ce28a3456ff6,True
RFQ731-000847,CUST73100038,CFG731_c0f6f70a47ed04ba,F731WD_DualChannel,DERIVED,VERY_STRONG,1,CFG731_d2034bb5aa313dac,True
RFQ731-000848,CUST73100223,CFG731_77ac60f5637770e9,x731,DERIVED,MODERATE,1,CFG731_33fed5318b1a4f2f,True
RFQ731-000849,CUST73100053,CFG731_6d44172bc82c7ed7,x731,DERIVED,MODERATE,1,CFG731_775c3458f44938c0,True
RFQ731-000850,CUST73100182,CFG731_8216f56c8f1b8479,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_617247356a7014fb,True
RFQ731-000851,CUST73100147,CFG731_260c36430f7c2d03,x731,OBSERVED,OBSERVED,0,CFG731_260c36430f7c2d03,True
RFQ731-000852,CUST73100041,CFG731_bb4f0886ba308d63,x731,DERIVED,MODERATE,2,CFG731_9a0f0b26c7f24725,True
RFQ731-000853,CUST73100160,CFG731_eea9998b9f9a0bdb,x731,DERIVED,VERY_STRONG,1,CFG731_fc0b29ae617f0a6b,True
RFQ731-000854,CUST73100246,CFG731_c775e192f3d489e9,x731,OBSERVED,OBSERVED,0,CFG731_c775e192f3d489e9,True
RFQ731-000855,CUST73100153,CFG731_ec26805bdf93259f,F731TE,OBSERVED,OBSERVED,0,CFG731_ec26805bdf93259f,True
RFQ731-000856,CUST73100239,CFG731_ad49f2ad57627f46,G731ST-HT,DERIVED,MODERATE,1,CFG731_f2a296f2bedae0e8,True
RFQ731-000857,CUST73100003,CFG731_4d7e108ea05eeb07,x731,OBSERVED,OBSERVED,0,CFG731_4d7e108ea05eeb07,True
RFQ731-000858,CUST73100227,CFG731_95a64c12c70f922a,G731CA,OBSERVED,OBSERVED,0,CFG731_95a64c12c70f922a,True
RFQ731-000859,CUST73100176,CFG731_6d0d64ab66a91d89,x731,DERIVED,MODERATE,1,CFG731_70b38ab75d3ca724,True
RFQ731-000860,CUST73100110,CFG731_54b63f2628adfc32,x731,DERIVED,MODERATE,1,CFG731_b4987f1c95e91d0d,True
RFQ731-000861,CUST73100096,CFG731_cb2e63f823697ceb,x731,DERIVED,LOW,2,CFG731_b83ac25dbd4e47ee,True
RFQ731-000862,CUST73100141,CFG731_4de012f7232f644d,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_4de012f7232f644d,True
RFQ731-000863,CUST73100023,CFG731_0fbee36816b7af98,x731,OBSERVED,OBSERVED,0,CFG731_0fbee36816b7af98,True
RFQ731-000864,CUST73100075,CFG731_1f0c09edcd967945,x731,DERIVED,VERY_STRONG,1,CFG731_353333bad447dbef,True
RFQ731-000865,CUST73100057,CFG731_9267914435603df0,x731,DERIVED,MODERATE,1,CFG731_ccd90dd68635b2e9,True
RFQ731-000866,CUST73100016,CFG731_af755e9c46cfadd4,x731,OBSERVED,OBSERVED,0,CFG731_af755e9c46cfadd4,True
RFQ731-000867,CUST73100154,CFG731_7157b3d45716ad8f,x731,DERIVED,VERY_STRONG,1,CFG731_33fed5318b1a4f2f,True
RFQ731-000868,CUST73100110,CFG731_acd18bc8a73cfdde,x731,DERIVED,VERY_STRONG,1,CFG731_181ea7d5a9c21b8c,True
RFQ731-000869,CUST73100124,CFG731_b60961340903daf0,x731,DERIVED,VERY_STRONG,1,CFG731_4d7e108ea05eeb07,True
RFQ731-000870,CUST73100200,CFG731_ee8e327bbb737abf,F731WD_SingleChannel,OBSERVED,OBSERVED,0,CFG731_ee8e327bbb737abf,True
RFQ731-000871,CUST73100170,CFG731_14235f3888d71408,G731CA,OBSERVED,OBSERVED,0,CFG731_14235f3888d71408,True
RFQ731-000872,CUST73100008,CFG731_7895bfd97573c2b8,x731,DERIVED,VERY_STRONG,1,CFG731_28ac43a93658ad6b,True
RFQ731-000873,CUST73100104,CFG731_e98d2be876599c40,F731WD_SingleChannel,OBSERVED,OBSERVED,0,CFG731_e98d2be876599c40,True
RFQ731-000874,CUST73100086,CFG731_6357400dd5c2804a,F731WD_SingleChannel,OBSERVED,OBSERVED,0,CFG731_6357400dd5c2804a,True
RFQ731-000875,CUST73100064,CFG731_b7c5e5eddd92ed3a,x731,DERIVED,MODERATE,1,CFG731_710090cc99f7a772,True
RFQ731-000876,CUST73100125,CFG731_c32627af59ba1526,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_c32627af59ba1526,True
RFQ731-000877,CUST73100053,CFG731_4340f11ba9a46e42,x731,OBSERVED,OBSERVED,0,CFG731_4340f11ba9a46e42,True
RFQ731-000878,CUST73100061,CFG731_ec26805bdf93259f,F731TE,OBSERVED,OBSERVED,0,CFG731_ec26805bdf93259f,True
RFQ731-000879,CUST73100127,CFG731_214b769209164299,x731,DERIVED,MODERATE,1,CFG731_a36b8a2d3a209134,True
RFQ731-000880,CUST73100084,CFG731_1d89d7fdc7355744,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_1d89d7fdc7355744,True
RFQ731-000881,CUST73100051,CFG731_076cad91966d4c34,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_076cad91966d4c34,True
RFQ731-000882,CUST73100161,CFG731_0dd81a588b2a1411,G731ST-LT,DERIVED,MODERATE,1,CFG731_098817d766a37bc2,True
RFQ731-000883,CUST73100042,CFG731_48e71c5ae6615397,x731,DERIVED,MODERATE,2,CFG731_20e62aeb01c953da,True
RFQ731-000884,CUST73100068,CFG731_608c0251ef380592,x731,OBSERVED,OBSERVED,0,CFG731_608c0251ef380592,True
RFQ731-000885,CUST73100164,CFG731_7756caaf4e5e2963,x731,DERIVED,VERY_STRONG,1,CFG731_c7c53fc5541f1dc1,True
RFQ731-000886,CUST73100028,CFG731_c7ca2f069d01e42d,G731CA,OBSERVED,OBSERVED,0,CFG731_c7ca2f069d01e42d,True
RFQ731-000887,CUST73100115,CFG731_b418359232bf5862,x731,DERIVED,MODERATE,1,CFG731_f1614000023c2800,True
RFQ731-000888,CUST73100071,CFG731_0e0f01b5586b92da,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_c5da2661a169f82b,True
RFQ731-000889,CUST73100137,CFG731_16b53411ff7f6c9b,G731CA,DERIVED,MODERATE,1,CFG731_164591062a2b3589,True
RFQ731-000890,CUST73100151,CFG731_750dd83a06ba43cb,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_c5da2661a169f82b,True
RFQ731-000891,CUST73100145,CFG731_c1d02f1d1235ec05,x731,DERIVED,MODERATE,1,CFG731_36c553adc9f5ebf3,True
RFQ731-000892,CUST73100122,CFG731_ef211cb97feaddc8,F731PW,OBSERVED,OBSERVED,0,CFG731_ef211cb97feaddc8,True
RFQ731-000893,CUST73100124,CFG731_8b18ac1c34209d63,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_8b18ac1c34209d63,True
RFQ731-000894,CUST73100160,CFG731_646d8903da63e1f0,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_646d8903da63e1f0,True
RFQ731-000895,CUST73100090,CFG731_3cfe26a4a6491587,x731,DERIVED,LOW,2,CFG731_2205291b8ed2fc34,True
RFQ731-000896,CUST73100034,CFG731_17dba025c91c278d,x731,DERIVED,LOW,2,CFG731_b86fda83f997f894,True
RFQ731-000897,CUST73100076,CFG731_2205a8cc5d1ff08b,x731,DERIVED,MODERATE,1,CFG731_4ba013fed31fb45f,True
RFQ731-000898,CUST73100176,CFG731_5076f1c2c0488d0e,F731WD_DualChannel,OBSERVED,OBSERVED,0,CFG731_5076f1c2c0488d0e,True
RFQ731-000899,CUST73100154,CFG731_1147f9711c4bff84,x731,OBSERVED,OBSERVED,0,CFG731_1147f9711c4bff84,True
RFQ731-000900,CUST73100065,CFG731_f0496d00d34377f6,x731,DERIVED,LOW,2,CFG731_ebf26b0112810ef9,True
RFQ731-000901,CUST73100249,CFG731_491a198d9cd06e17,x731,DERIVED,VERY_STRONG,1,CFG731_07364aa0260e0bc7,True
RFQ731-000902,CUST73100219,CFG731_50a4a25852666336,G731ST-LT,DERIVED,MODERATE,1,CFG731_175641fe8d1c7f37,True
RFQ731-000903,CUST73100013,CFG731_1dfb5999b1debe3a,G731CA,DERIVED,MODERATE,1,CFG731_508d465d4c518290,True
RFQ731-000904,CUST73100233,CFG731_d5a8b991307aace7,x731,DERIVED,VERY_STRONG,1,CFG731_ae226e31119be9bd,True
RFQ731-000905,CUST73100238,CFG731_508d465d4c518290,G731CA,OBSERVED,OBSERVED,0,CFG731_508d465d4c518290,True
RFQ731-000906,CUST73100061,CFG731_83a3644f76b45069,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_83a3644f76b45069,True
RFQ731-000907,CUST73100028,CFG731_b7c1a02b25610507,F731TE,OBSERVED,OBSERVED,0,CFG731_b7c1a02b25610507,True
RFQ731-000908,CUST73100223,CFG731_be171d4bbfab2b66,x731,DERIVED,MODERATE,1,CFG731_7f60255816247683,True
RFQ731-000909,CUST73100100,CFG731_8f2f3a7ba66ea526,x731,DERIVED,MODERATE,1,CFG731_32b1041fd68aac23,True
RFQ731-000910,CUST73100010,CFG731_6886c948a9d1ec0c,F731TE,OBSERVED,OBSERVED,0,CFG731_6886c948a9d1ec0c,True
RFQ731-000911,CUST73100150,CFG731_1f0c09edcd967945,x731,DERIVED,VERY_STRONG,1,CFG731_353333bad447dbef,True
RFQ731-000912,CUST73100025,CFG731_631dadb7c0c7adf5,x731,DERIVED,VERY_STRONG,1,CFG731_337790e6bbcf15f4,True
RFQ731-000913,CUST73100028,CFG731_bbd32ea73f3dabf1,G731ST-LT,DERIVED,MODERATE,1,CFG731_0fdf5c36c9c41e69,True
RFQ731-000914,CUST73100220,CFG731_910ee0b4b8287063,x731,DERIVED,MODERATE,2,CFG731_557eff71f11cfc98,True
RFQ731-000915,CUST73100009,CFG731_5d88e63d941ec6fd,x731,DERIVED,VERY_STRONG,1,CFG731_24a2c6ef94654845,True
RFQ731-000916,CUST73100225,CFG731_15f034f7c265528f,x731,DERIVED,VERY_STRONG,1,CFG731_5bb390da70b6fee3,True
RFQ731-000917,CUST73100205,CFG731_b3ed2928d6d65710,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_cd71ec2726e971ef,True
RFQ731-000918,CUST73100105,CFG731_c3b5b1049b2ed7bb,x731,DERIVED,LOW,2,CFG731_809af1b5bbfb38fb,True
RFQ731-000919,CUST73100241,CFG731_d8c69b7395beabbb,F731TE,DERIVED,VERY_STRONG,1,CFG731_ec26805bdf93259f,True
RFQ731-000920,CUST73100232,CFG731_3d79b5ed69541acc,x731,DERIVED,VERY_STRONG,1,CFG731_f1614000023c2800,True
RFQ731-000921,CUST73100086,CFG731_9548d55d92816998,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_9548d55d92816998,True
RFQ731-000922,CUST73100011,CFG731_910ee0b4b8287063,x731,DERIVED,MODERATE,2,CFG731_557eff71f11cfc98,True
RFQ731-000923,CUST73100090,CFG731_58b9913d8024b015,G731ST-LT,DERIVED,LOW,2,CFG731_ae877a3b18b65d0a,True
RFQ731-000924,CUST73100235,CFG731_1434e7eedafa69d1,x731,DERIVED,MODERATE,1,CFG731_a92ad5294d9187e9,True
RFQ731-000925,CUST73100027,CFG731_b46f92852addf866,G731ST-HT,DERIVED,MODERATE,1,CFG731_a288340143e53b7f,True
RFQ731-000926,CUST73100215,CFG731_b7a7770d19b6f648,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_7c5284fb5f15d1d6,True
RFQ731-000927,CUST73100102,CFG731_57b3b3a6958ee330,x731,DERIVED,VERY_STRONG,1,CFG731_337790e6bbcf15f4,True
RFQ731-000928,CUST73100106,CFG731_f2a296f2bedae0e8,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_f2a296f2bedae0e8,True
