synthetic_record_id,canonical_configuration_id,package_context,record_type,generation_method,source_canonical_configuration_id,source_frequency,nearest_real_distance,num_changed_characteristics,changed_characteristics,constraint_valid,evidence_level,evidence_score,devCategory,characteristic,housing,powerSupply,numberOfChannels,explosionApproval,protectionArea,certification,dataInterface,stromSchaltbar,stromEingaenge,temperaturEingaenge,binaerDigitalOpenColl_MN,binaerOpenColl_MP,waveInjector,dev_advMeterVerification,dynamicGasMaster,customUserFluid,steamApplication,synthetic_dataset,technical_configuration_status
SYN731_001546,CFG731_aa82c10f35e81f8d,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_28ac43a93658ad6b,0,1,1,customUserFluid,True,VERY_STRONG,94.0,G,GP,ST,4,1,A,2,MN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001547,CFG731_c1474b769ba134e4,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_3611bb1fba248e38,0,1,2,explosionApproval|binaerOpenColl_MP,True,MODERATE,65.5,F,GP,ST,1,1,F,2,NN,HS,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001548,CFG731_6920f76e20b3b3ac,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_011ca4ba794bd4d6,0,1,2,powerSupply|dataInterface,True,MODERATE,65.8,H,GP,ST,4,1,N,N,NN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001549,CFG731_d4c4d2d88d653c5d,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_608c0251ef380592,0,2,2,stromSchaltbar|dev_advMeterVerification,True,LOW,54.2,F,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001550,CFG731_874928f24c55285e,F731TE,DERIVED,TWO_CHARACTERISTIC,CFG731_7c93880f0c6b22c5,0,1,2,numberOfChannels|dataInterface,True,MODERATE,61.6,F,TE,ST,1,2,K,2,NN,PA,CS2,NOVALUE,TT2,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001551,CFG731_3662a471d9ce3167,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_24a2c6ef94654845,0,1,2,powerSupply|stromEingaenge,True,MODERATE,62.6,F,GP,ST,4,1,A,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001552,CFG731_bb61f56875b25c60,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_710090cc99f7a772,0,1,2,powerSupply|stromSchaltbar,True,MODERATE,67.4,H,GP,ST,4,1,A,2,NN,HS,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001553,CFG731_efa8c18fb6c75fe9,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_3c119308d8305ad4,0,2,2,powerSupply|dev_advMeterVerification,True,LOW,54.8,G,GP,ST,4,1,A,2,NN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001554,CFG731_0bb38b2038fb1e69,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_b54844b4c5cc208b,0,1,2,devCategory|stromEingaenge,True,MODERATE,67.0,G,GP,ST,1,1,N,N,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001555,CFG731_9e051f7b4daa8c5e,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_9d03b3ff10a7b30e,0,1,2,stromEingaenge|dev_advMeterVerification,True,MODERATE,64.4,G,GP,ST,1,1,N,N,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001556,CFG731_117f19eb2913314e,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_1fb424bf591da0b3,0,1,1,powerSupply,True,VERY_STRONG,93.0,G,GP,ST,4,1,K,2,NN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001557,CFG731_97796c9ac2811c94,x731,OBSERVED,REAL_OBSERVED,CFG731_97796c9ac2811c94,2,0,0,,True,OBSERVED,100.0,F,GP,ST,1,1,K,2,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE,731_V5,REAL_OBSERVED
SYN731_001558,CFG731_0c05dd0ad4f3894a,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_c39096767a7ae083,0,2,2,powerSupply|dev_advMeterVerification,True,LOW,54.8,G,GP,ST,4,1,N,N,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001559,CFG731_77dd17c48f15826c,G731ST-LT,OBSERVED,REAL_OBSERVED,CFG731_77dd17c48f15826c,2,0,0,,True,OBSERVED,100.0,G,ST,ST,1,1,F,2,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,REAL_OBSERVED
SYN731_001560,CFG731_d584b35cfce34cc7,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_de67d4c164ed05bc,0,1,2,devCategory|temperaturEingaenge,True,STRONG,70.0,G,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001561,CFG731_eb70dc35972dc4b7,G731ST-HT,OBSERVED,REAL_OBSERVED,CFG731_eb70dc35972dc4b7,4,0,0,,True,OBSERVED,100.0,G,ST,ST,1,2,N,N,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,REAL_OBSERVED
SYN731_001562,CFG731_8b8ba7e2341f1295,F731TE,DERIVED,ONE_CHARACTERISTIC,CFG731_7c93880f0c6b22c5,0,1,1,dataInterface,True,VERY_STRONG,95.1,F,TE,ST,1,1,K,2,NN,PA,CS2,NOVALUE,TT2,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001563,CFG731_d982a98f914f0a87,G731ST-LT,DERIVED,TWO_CHARACTERISTIC,CFG731_3ebdd541d6efe614,0,1,2,explosionApproval|binaerOpenColl_MP,True,MODERATE,65.5,G,ST,ST,1,1,F,2,NN,HS,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,SYNTHETIC_DERIVED
SYN731_001564,CFG731_9548d55d92816998,G731ST-LT,OBSERVED,REAL_OBSERVED,CFG731_9548d55d92816998,2,0,0,,True,OBSERVED,100.0,G,ST,ST,1,1,F,2,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,REAL_OBSERVED
SYN731_001565,CFG731_395f3e5588a2c3c0,G731ST-LT,OBSERVED,REAL_OBSERVED,CFG731_395f3e5588a2c3c0,2,0,0,,True,OBSERVED,100.0,G,ST,ST,1,1,N,N,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,REAL_OBSERVED
SYN731_001566,CFG731_66704b9e741527e4,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_3fe779486d988e69,0,2,2,stromSchaltbar|customUserFluid,True,LOW,54.2,G,GP,ST,4,1,A,2,MN,HS,NOVALUE,NOVALUE,TT1,NOVALUE,MP1,FWI,1,1,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001567,CFG731_faff6da73df00950,G731CA,DERIVED,ONE_CHARACTERISTIC,CFG731_b97ce0f180acf155,0,1,1,dataInterface,True,VERY_STRONG,95.1,G,CA,ST,1,1,A,2,NN,PA,CS2,IS1,TT1,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001568,CFG731_9cc92f888af32c8a,G731CA,DERIVED,ONE_CHARACTERISTIC,CFG731_d3d0547b464f691d,0,1,1,explosionApproval,True,VERY_STRONG,90.1,G,CA,ST,1,1,F,2,NN,PA,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001569,CFG731_0b33555ff08fcd28,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_2be17a56b0589fd1,0,1,2,dataInterface|temperaturEingaenge,True,MODERATE,66.4,F,GP,ST,4,1,A,2,MN,HS,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001570,CFG731_07fb816f7dc25bc8,F731TE,OBSERVED,REAL_OBSERVED,CFG731_07fb816f7dc25bc8,2,0,0,,True,OBSERVED,100.0,F,TE,ST,1,1,A,2,NN,NN,CS2,NOVALUE,TT2,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_001571,CFG731_b7c1a02b25610507,F731TE,OBSERVED,REAL_OBSERVED,CFG731_b7c1a02b25610507,1,0,0,,True,OBSERVED,100.0,F,TE,ST,1,1,K,2,NN,PA,NOVALUE,NOVALUE,TT2,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_001572,CFG731_1f978c234895178c,x731,OBSERVED,REAL_OBSERVED,CFG731_1f978c234895178c,4,0,0,,True,OBSERVED,100.0,G,GP,ST,1,1,A,2,NN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE,731_V5,REAL_OBSERVED
SYN731_001573,CFG731_fe424f85d85e1c0c,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_3c119308d8305ad4,0,1,2,explosionApproval|dev_advMeterVerification,True,MODERATE,62.8,G,GP,ST,1,1,F,2,NN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001574,CFG731_6f79ea186fcb433f,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_f2009d42f55088a9,0,2,2,dev_advMeterVerification|customUserFluid,True,MODERATE,55.0,G,GP,ST,1,1,F,2,NN,HS,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,1,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001575,CFG731_0cf73cced42104be,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_c7c53fc5541f1dc1,0,1,2,powerSupply|dataInterface,True,MODERATE,65.8,F,GP,ST,4,1,K,2,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001576,CFG731_450eff458b4fe00f,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_1fb424bf591da0b3,0,1,1,binaerOpenColl_MP,True,VERY_STRONG,93.7,G,GP,ST,1,1,K,2,NN,NN,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,1,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001577,CFG731_b228aa35c0b027ac,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_353333bad447dbef,0,1,2,explosionApproval|binaerOpenColl_MP,True,MODERATE,65.5,F,GP,ST,4,1,F,2,MN,NN,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001578,CFG731_07fb816f7dc25bc8,F731TE,OBSERVED,REAL_OBSERVED,CFG731_07fb816f7dc25bc8,2,0,0,,True,OBSERVED,100.0,F,TE,ST,1,1,A,2,NN,NN,CS2,NOVALUE,TT2,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_001579,CFG731_5bcbd41401fcf7c5,G731ST-LT,DERIVED,TWO_CHARACTERISTIC,CFG731_32b4b1ec4513af66,0,1,2,stromSchaltbar|binaerOpenColl_MP,True,MODERATE,67.9,G,ST,ST,1,1,A,2,NN,HS,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,SYNTHETIC_DERIVED
SYN731_001580,CFG731_02cc92e24847d6c0,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_5d345c0f49f6f272,0,2,2,binaerOpenColl_MP|customUserFluid,True,LOW,52.0,G,GP,ST,4,1,N,N,MN,HS,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,1,1,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001581,CFG731_4e59e6fc4174afa3,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_8c8856d21252930e,0,1,1,powerSupply,True,VERY_STRONG,93.0,H,GP,ST,4,1,N,N,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001582,CFG731_6cc2f5d089c01baf,G731ST-HT,OBSERVED,REAL_OBSERVED,CFG731_6cc2f5d089c01baf,1,0,0,,True,OBSERVED,100.0,G,ST,ST,1,2,K,2,NN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,REAL_OBSERVED
SYN731_001583,CFG731_b7c1a02b25610507,F731TE,OBSERVED,REAL_OBSERVED,CFG731_b7c1a02b25610507,1,0,0,,True,OBSERVED,100.0,F,TE,ST,1,1,K,2,NN,PA,NOVALUE,NOVALUE,TT2,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_001584,CFG731_ccfa4fc470f78c5b,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_04a704e692f8fd05,0,2,2,stromEingaenge|binaerOpenColl_MP,True,LOW,48.2,G,GP,ST,4,1,A,2,MN,NN,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,1,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001585,CFG731_3794187f0a0c3133,F731TE,DERIVED,TWO_CHARACTERISTIC,CFG731_07fb816f7dc25bc8,0,1,2,numberOfChannels|dataInterface,True,MODERATE,61.6,F,TE,ST,1,2,A,2,NN,PA,CS2,NOVALUE,TT2,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001586,CFG731_2aca30183aab25a9,G731CA,OBSERVED,REAL_OBSERVED,CFG731_2aca30183aab25a9,1,0,0,,True,OBSERVED,100.0,G,CA,ST,1,1,A,2,NN,HS,CS2,IS1,TT1,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_001587,CFG731_6d44172bc82c7ed7,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_775c3458f44938c0,0,1,2,dataInterface|temperaturEingaenge,True,MODERATE,66.4,G,GP,ST,1,1,K,2,NN,HS,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001588,CFG731_1f0c09edcd967945,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_353333bad447dbef,0,1,1,dev_advMeterVerification,True,VERY_STRONG,94.0,F,GP,ST,4,1,A,2,MN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001589,CFG731_0ef26d136a7182e8,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_353333bad447dbef,0,1,2,stromSchaltbar|temperaturEingaenge,True,VERY_STRONG,98.2,F,GP,ST,4,1,A,2,MN,NN,NOVALUE,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001590,CFG731_e8331b2a91577f04,F731WD_DualChannel,OBSERVED,REAL_OBSERVED,CFG731_e8331b2a91577f04,1,0,0,,True,OBSERVED,100.0,F,WD,ST,1,2,N,N,CN,NN,CS2,NOVALUE,NOVALUE,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_001591,CFG731_698d5a2452cfb0ae,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_31aa13473958d7d3,0,2,2,temperaturEingaenge|dev_advMeterVerification,True,LOW,51.8,G,GP,ST,1,1,F,2,NN,HS,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001592,CFG731_400b0d973c930668,F731WD_SingleChannel,OBSERVED,REAL_OBSERVED,CFG731_400b0d973c930668,1,0,0,,True,OBSERVED,100.0,F,WD,ST,1,1,N,N,NN,HS,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_001593,CFG731_164591062a2b3589,G731CA,OBSERVED,REAL_OBSERVED,CFG731_164591062a2b3589,1,0,0,,True,OBSERVED,100.0,G,CA,ST,1,1,F,2,NN,NN,CS2,IS1,TT1,MN4,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_001594,CFG731_c1474b769ba134e4,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_3611bb1fba248e38,0,1,2,explosionApproval|binaerOpenColl_MP,True,MODERATE,65.5,F,GP,ST,1,1,F,2,NN,HS,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001595,CFG731_3727d181b2806370,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_33fed5318b1a4f2f,0,1,1,customUserFluid,True,VERY_STRONG,94.0,F,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001596,CFG731_076cad91966d4c34,G731ST-HT,OBSERVED,REAL_OBSERVED,CFG731_076cad91966d4c34,2,0,0,,True,OBSERVED,100.0,G,ST,ST,1,2,A,2,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,H,731_V5,REAL_OBSERVED
SYN731_001597,CFG731_aa8c30a4f1baca2e,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_24a2c6ef94654845,0,1,2,stromSchaltbar|temperaturEingaenge,True,VERY_STRONG,98.2,F,GP,ST,1,1,A,2,NN,NN,NOVALUE,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001598,CFG731_e41b982d6fc688b8,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_33fed5318b1a4f2f,0,1,1,dev_advMeterVerification,True,VERY_STRONG,94.0,F,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001599,CFG731_169a8482d2028dff,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_608c0251ef380592,0,1,2,devCategory|dataInterface,True,MODERATE,65.4,G,GP,ST,4,1,N,N,MN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001600,CFG731_f2b305fda5b7c1ed,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_07364aa0260e0bc7,0,2,2,stromEingaenge|customUserFluid,True,LOW,49.4,F,GP,ST,4,1,A,2,MN,NN,NOVALUE,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001601,CFG731_fb9edbaa4769eb64,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_d12e9bbf7c4763ee,0,1,2,explosionApproval|dev_advMeterVerification,True,MODERATE,62.8,G,GP,ST,1,1,F,2,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001602,CFG731_9cc92f888af32c8a,G731CA,DERIVED,ONE_CHARACTERISTIC,CFG731_d3d0547b464f691d,0,1,1,explosionApproval,True,VERY_STRONG,90.1,G,CA,ST,1,1,F,2,NN,PA,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001603,CFG731_fa2849b259355775,x731,OBSERVED,REAL_OBSERVED,CFG731_fa2849b259355775,1,0,0,,True,OBSERVED,100.0,F,GP,ST,4,1,N,N,MN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE,731_V5,REAL_OBSERVED
SYN731_001604,CFG731_d3d0547b464f691d,G731CA,OBSERVED,REAL_OBSERVED,CFG731_d3d0547b464f691d,1,0,0,,True,OBSERVED,100.0,G,CA,ST,1,1,A,2,NN,PA,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_001605,CFG731_6c87238a454f6526,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_33fed5318b1a4f2f,0,1,2,devCategory|temperaturEingaenge,True,STRONG,70.0,G,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001606,CFG731_cc9ac35e4d9a1854,G731ST-HT,OBSERVED,REAL_OBSERVED,CFG731_cc9ac35e4d9a1854,7,0,0,,True,OBSERVED,100.0,G,ST,ST,1,2,N,N,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,REAL_OBSERVED
SYN731_001607,CFG731_cfb2b92dd8f09f39,G731VG,OBSERVED,REAL_OBSERVED,CFG731_cfb2b92dd8f09f39,1,0,0,,True,OBSERVED,100.0,G,VG,ST,1,2,F,2,NN,HS,CS1,IS2,TT1,MN2,NOVALUE,NOVALUE,1,1,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_001608,CFG731_624f3002b3cf1e19,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_1b5b895b5e259903,0,1,2,devCategory|explosionApproval,True,MODERATE,62.6,F,GP,ST,4,1,F,2,MN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001609,CFG731_70b6eaf9262ca4d0,F731WD_SingleChannel,OBSERVED,REAL_OBSERVED,CFG731_70b6eaf9262ca4d0,1,0,0,,True,OBSERVED,100.0,F,WD,ST,1,1,N,N,NN,HS,CS2,IS1,NOVALUE,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_001610,CFG731_a8031a74f6d1710d,G731ST-HT,DERIVED,ONE_CHARACTERISTIC,CFG731_f2a296f2bedae0e8,0,1,1,dataInterface,True,VERY_STRONG,95.1,G,ST,ST,1,2,A,2,NN,HS,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,SYNTHETIC_DERIVED
SYN731_001611,CFG731_a3b03637ed22317c,G731ST-HT,OBSERVED,REAL_OBSERVED,CFG731_a3b03637ed22317c,7,0,0,,True,OBSERVED,100.0,G,ST,ST,1,2,K,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,REAL_OBSERVED
SYN731_001612,CFG731_32b4b1ec4513af66,G731ST-LT,OBSERVED,REAL_OBSERVED,CFG731_32b4b1ec4513af66,2,0,0,,True,OBSERVED,100.0,G,ST,ST,1,1,A,2,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,NOVALUE,1,NOVALUE,1,N,731_V5,REAL_OBSERVED
SYN731_001613,CFG731_cfb2b92dd8f09f39,G731VG,OBSERVED,REAL_OBSERVED,CFG731_cfb2b92dd8f09f39,1,0,0,,True,OBSERVED,100.0,G,VG,ST,1,2,F,2,NN,HS,CS1,IS2,TT1,MN2,NOVALUE,NOVALUE,1,1,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_001614,CFG731_d61788aab0d61e0f,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_7f60255816247683,0,1,2,explosionApproval|customUserFluid,True,MODERATE,62.8,G,GP,ST,1,1,F,2,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001615,CFG731_9421d0dfc4fe58b8,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_901acdfc4a61ad77,0,1,1,dev_advMeterVerification,True,VERY_STRONG,94.0,F,GP,ST,1,1,A,2,NN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001616,CFG731_6fae22c89116fc5e,G731CA,DERIVED,TWO_CHARACTERISTIC,CFG731_14235f3888d71408,0,1,2,numberOfChannels|dataInterface,True,MODERATE,61.6,G,CA,ST,1,2,N,N,NN,PA,CS2,IS1,TT1,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001617,CFG731_77a90bfd81b5c2c1,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_b5f8987a85e1ce9a,0,1,1,powerSupply,True,VERY_STRONG,93.0,G,GP,ST,4,1,K,2,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_001618,CFG731_d5af433b36265df1,G731ST-LT,OBSERVED,REAL_OBSERVED,CFG731_d5af433b36265df1,4,0,0,,True,OBSERVED,100.0,G,ST,ST,1,1,F,2,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,REAL_OBSERVED
