canonical_configuration_id,package_context,source_canonical_configuration_id,source_row,generation_method,num_changed_characteristics,changed_characteristics,nearest_real_distance,constraint_valid,devCategory,characteristic,housing,powerSupply,numberOfChannels,explosionApproval,protectionArea,certification,dataInterface,stromSchaltbar,stromEingaenge,temperaturEingaenge,binaerDigitalOpenColl_MN,binaerOpenColl_MP,waveInjector,dev_advMeterVerification,dynamicGasMaster,customUserFluid,steamApplication
CFG731_47a2bfb081a4f8cd,x731,CFG731_6e096e946540ab4e,130,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|dev_advMeterVerification,2,True,G,GP,ST,1,1,A,2,NN,HS,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_e34c3619fdd4a36b,x731,CFG731_6e096e946540ab4e,130,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|customUserFluid,2,True,G,GP,ST,1,1,A,2,NN,HS,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_8f09aec272635dca,x731,CFG731_6e096e946540ab4e,130,TWO_CHARACTERISTIC,2,dev_advMeterVerification|customUserFluid,2,True,G,GP,ST,1,1,A,2,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,1,NOVALUE,NOVALUE
CFG731_fb13ef28d0b6a435,x731,CFG731_6b36d25fda044bf5,132,TWO_CHARACTERISTIC,2,powerSupply|binaerOpenColl_MP,2,True,G,GP,ST,4,1,A,2,NN,HS,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_7521d5a6673c8628,x731,CFG731_6b36d25fda044bf5,132,TWO_CHARACTERISTIC,2,powerSupply|dev_advMeterVerification,2,True,G,GP,ST,4,1,A,2,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,1,1,NOVALUE
CFG731_1874bc8458e7c07e,x731,CFG731_6b36d25fda044bf5,132,TWO_CHARACTERISTIC,2,powerSupply|customUserFluid,2,True,G,GP,ST,4,1,A,2,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,1,1,NOVALUE,NOVALUE
CFG731_1775189d911ac453,x731,CFG731_6b36d25fda044bf5,132,TWO_CHARACTERISTIC,2,explosionApproval|binaerOpenColl_MP,1,True,G,GP,ST,1,1,F,2,NN,HS,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_d55db3e487bc1adc,x731,CFG731_6b36d25fda044bf5,132,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|dev_advMeterVerification,2,True,G,GP,ST,1,1,A,2,NN,HS,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_8aed1176247cf879,x731,CFG731_6b36d25fda044bf5,132,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|customUserFluid,2,True,G,GP,ST,1,1,A,2,NN,HS,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_256f254632c47939,x731,CFG731_6b36d25fda044bf5,132,TWO_CHARACTERISTIC,2,dev_advMeterVerification|customUserFluid,2,True,G,GP,ST,1,1,A,2,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,1,NOVALUE,NOVALUE
CFG731_b1693ef6b18686ac,x731,CFG731_7f60255816247683,133,ONE_CHARACTERISTIC,1,powerSupply,1,True,G,GP,ST,4,1,A,2,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_579057193c092394,x731,CFG731_7f60255816247683,133,ONE_CHARACTERISTIC,1,stromSchaltbar,1,True,G,GP,ST,1,1,A,2,NN,NN,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_d3256527bf7fe65c,x731,CFG731_7f60255816247683,133,ONE_CHARACTERISTIC,1,dev_advMeterVerification,1,True,G,GP,ST,1,1,A,2,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_36045858c7c7e468,x731,CFG731_7f60255816247683,133,ONE_CHARACTERISTIC,1,customUserFluid,1,True,G,GP,ST,1,1,A,2,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_ad672c682712eda8,x731,CFG731_7f60255816247683,133,DEPENDENCY_TWO_CHARACTERISTIC,2,stromEingaenge|temperaturEingaenge,1,True,G,GP,ST,1,1,A,2,NN,NN,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_05cf1a0209b4f9a8,x731,CFG731_7f60255816247683,133,DEPENDENCY_TWO_CHARACTERISTIC,2,stromSchaltbar|stromEingaenge,1,True,G,GP,ST,1,1,A,2,NN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_0d3b04d12b4208a2,x731,CFG731_7f60255816247683,133,DEPENDENCY_TWO_CHARACTERISTIC,2,stromSchaltbar|temperaturEingaenge,1,True,G,GP,ST,1,1,A,2,NN,NN,NOVALUE,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_999fe1a8f2314c11,x731,CFG731_7f60255816247683,133,TWO_CHARACTERISTIC,2,powerSupply|explosionApproval,1,True,G,GP,ST,4,1,F,2,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_04d60387371e1885,x731,CFG731_7f60255816247683,133,TWO_CHARACTERISTIC,2,powerSupply|dataInterface,1,True,G,GP,ST,4,1,A,2,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_82bb36fa947727c9,x731,CFG731_7f60255816247683,133,TWO_CHARACTERISTIC,2,powerSupply|stromSchaltbar,2,True,G,GP,ST,4,1,A,2,NN,NN,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_11a7681c9c36d156,x731,CFG731_7f60255816247683,133,TWO_CHARACTERISTIC,2,powerSupply|stromEingaenge,1,True,G,GP,ST,4,1,A,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_32dadb8e9fd49d04,x731,CFG731_7f60255816247683,133,TWO_CHARACTERISTIC,2,powerSupply|temperaturEingaenge,1,True,G,GP,ST,4,1,A,2,NN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_51e3de9d21664683,x731,CFG731_7f60255816247683,133,TWO_CHARACTERISTIC,2,powerSupply|dev_advMeterVerification,2,True,G,GP,ST,4,1,A,2,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_7def5c504f81b004,x731,CFG731_7f60255816247683,133,TWO_CHARACTERISTIC,2,powerSupply|customUserFluid,2,True,G,GP,ST,4,1,A,2,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_20d5aa6969b4ff70,x731,CFG731_7f60255816247683,133,TWO_CHARACTERISTIC,2,explosionApproval|stromSchaltbar,1,True,G,GP,ST,1,1,F,2,NN,NN,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_cbcc0cf44cde6b53,x731,CFG731_7f60255816247683,133,TWO_CHARACTERISTIC,2,explosionApproval|dev_advMeterVerification,1,True,G,GP,ST,1,1,F,2,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_d61788aab0d61e0f,x731,CFG731_7f60255816247683,133,TWO_CHARACTERISTIC,2,explosionApproval|customUserFluid,1,True,G,GP,ST,1,1,F,2,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_2e6a2f2496db9434,x731,CFG731_7f60255816247683,133,TWO_CHARACTERISTIC,2,dataInterface|stromSchaltbar,1,True,G,GP,ST,1,1,A,2,NN,HS,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_442632297b57c94c,x731,CFG731_7f60255816247683,133,TWO_CHARACTERISTIC,2,dataInterface|temperaturEingaenge,1,True,G,GP,ST,1,1,A,2,NN,HS,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_02dc397796156de1,x731,CFG731_7f60255816247683,133,TWO_CHARACTERISTIC,2,dataInterface|dev_advMeterVerification,1,True,G,GP,ST,1,1,A,2,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_be171d4bbfab2b66,x731,CFG731_7f60255816247683,133,TWO_CHARACTERISTIC,2,dataInterface|customUserFluid,1,True,G,GP,ST,1,1,A,2,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_6b389c8399a2a1fa,x731,CFG731_7f60255816247683,133,TWO_CHARACTERISTIC,2,stromSchaltbar|dev_advMeterVerification,2,True,G,GP,ST,1,1,A,2,NN,NN,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_6f7e46771043e8fb,x731,CFG731_7f60255816247683,133,TWO_CHARACTERISTIC,2,stromSchaltbar|customUserFluid,2,True,G,GP,ST,1,1,A,2,NN,NN,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_1cfadf20495f86bf,x731,CFG731_7f60255816247683,133,TWO_CHARACTERISTIC,2,stromEingaenge|dev_advMeterVerification,1,True,G,GP,ST,1,1,A,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_ef980c35ed5ff3e4,x731,CFG731_7f60255816247683,133,TWO_CHARACTERISTIC,2,stromEingaenge|customUserFluid,1,True,G,GP,ST,1,1,A,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_cf82df3e43c0adfd,x731,CFG731_7f60255816247683,133,TWO_CHARACTERISTIC,2,temperaturEingaenge|dev_advMeterVerification,1,True,G,GP,ST,1,1,A,2,NN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_c26c90b4ef53f0a8,x731,CFG731_7f60255816247683,133,TWO_CHARACTERISTIC,2,temperaturEingaenge|customUserFluid,1,True,G,GP,ST,1,1,A,2,NN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_414f059dc1b5ce96,x731,CFG731_7f60255816247683,133,TWO_CHARACTERISTIC,2,dev_advMeterVerification|customUserFluid,2,True,G,GP,ST,1,1,A,2,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,1,NOVALUE,NOVALUE
CFG731_2d0a81ff4ec49480,x731,CFG731_60f3aae8ede70fe0,135,TWO_CHARACTERISTIC,2,powerSupply|explosionApproval,1,True,G,GP,ST,4,1,F,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_1af3f9470bd904d5,x731,CFG731_60f3aae8ede70fe0,135,TWO_CHARACTERISTIC,2,powerSupply|dataInterface,1,True,G,GP,ST,4,1,A,2,NN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_a4339f07d181d686,x731,CFG731_60f3aae8ede70fe0,135,TWO_CHARACTERISTIC,2,powerSupply|stromSchaltbar,2,True,G,GP,ST,4,1,A,2,NN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_aa082226d44cd876,x731,CFG731_60f3aae8ede70fe0,135,TWO_CHARACTERISTIC,2,powerSupply|temperaturEingaenge,2,True,G,GP,ST,4,1,A,2,NN,NN,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_55f354ea8b3cf6de,x731,CFG731_60f3aae8ede70fe0,135,TWO_CHARACTERISTIC,2,powerSupply|dev_advMeterVerification,2,True,G,GP,ST,4,1,A,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_f99a34a057dc6325,x731,CFG731_60f3aae8ede70fe0,135,TWO_CHARACTERISTIC,2,powerSupply|customUserFluid,2,True,G,GP,ST,4,1,A,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_61e03f690afcaa1a,x731,CFG731_60f3aae8ede70fe0,135,TWO_CHARACTERISTIC,2,explosionApproval|stromSchaltbar,1,True,G,GP,ST,1,1,F,2,NN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_cb9d6c11077bd307,x731,CFG731_60f3aae8ede70fe0,135,TWO_CHARACTERISTIC,2,explosionApproval|temperaturEingaenge,1,True,G,GP,ST,1,1,F,2,NN,NN,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_62901c7ad6d16875,x731,CFG731_60f3aae8ede70fe0,135,TWO_CHARACTERISTIC,2,explosionApproval|dev_advMeterVerification,1,True,G,GP,ST,1,1,F,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_bcc5933e6fc2a98c,x731,CFG731_60f3aae8ede70fe0,135,TWO_CHARACTERISTIC,2,explosionApproval|customUserFluid,1,True,G,GP,ST,1,1,F,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_321300502a4a4a51,x731,CFG731_60f3aae8ede70fe0,135,TWO_CHARACTERISTIC,2,dataInterface|temperaturEingaenge,1,True,G,GP,ST,1,1,A,2,NN,HS,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_023dfc4f10c6aae5,x731,CFG731_60f3aae8ede70fe0,135,TWO_CHARACTERISTIC,2,dataInterface|dev_advMeterVerification,1,True,G,GP,ST,1,1,A,2,NN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_c3481d11b658e1e9,x731,CFG731_60f3aae8ede70fe0,135,TWO_CHARACTERISTIC,2,dataInterface|customUserFluid,1,True,G,GP,ST,1,1,A,2,NN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_06e4df8b996a2785,x731,CFG731_60f3aae8ede70fe0,135,TWO_CHARACTERISTIC,2,stromSchaltbar|dev_advMeterVerification,2,True,G,GP,ST,1,1,A,2,NN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_90bf288defae71e7,x731,CFG731_60f3aae8ede70fe0,135,TWO_CHARACTERISTIC,2,stromSchaltbar|customUserFluid,2,True,G,GP,ST,1,1,A,2,NN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_edd75aa315314a3a,x731,CFG731_60f3aae8ede70fe0,135,TWO_CHARACTERISTIC,2,temperaturEingaenge|dev_advMeterVerification,2,True,G,GP,ST,1,1,A,2,NN,NN,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_14b9d068df675bfb,x731,CFG731_60f3aae8ede70fe0,135,TWO_CHARACTERISTIC,2,temperaturEingaenge|customUserFluid,2,True,G,GP,ST,1,1,A,2,NN,NN,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_5b19041707affaab,x731,CFG731_60f3aae8ede70fe0,135,TWO_CHARACTERISTIC,2,dev_advMeterVerification|customUserFluid,2,True,G,GP,ST,1,1,A,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,1,NOVALUE,NOVALUE
CFG731_e1a359096a360a7b,x731,CFG731_d12e9bbf7c4763ee,138,ONE_CHARACTERISTIC,1,powerSupply,1,True,G,GP,ST,4,1,A,2,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_63eea9420833169a,x731,CFG731_d12e9bbf7c4763ee,138,ONE_CHARACTERISTIC,1,dataInterface,1,True,G,GP,ST,1,1,A,2,NN,HS,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_9f5e30c041afd4b8,x731,CFG731_d12e9bbf7c4763ee,138,ONE_CHARACTERISTIC,1,dev_advMeterVerification,1,True,G,GP,ST,1,1,A,2,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_79a3938f47d28a2e,x731,CFG731_d12e9bbf7c4763ee,138,ONE_CHARACTERISTIC,1,customUserFluid,1,True,G,GP,ST,1,1,A,2,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_c63da0cdbb0b3444,x731,CFG731_d12e9bbf7c4763ee,138,DEPENDENCY_TWO_CHARACTERISTIC,2,dataInterface|explosionApproval,1,True,G,GP,ST,1,1,F,2,NN,HS,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_bc031097bb774d17,x731,CFG731_d12e9bbf7c4763ee,138,TWO_CHARACTERISTIC,2,powerSupply|explosionApproval,1,True,G,GP,ST,4,1,F,2,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_91111a4a3e291c8a,x731,CFG731_d12e9bbf7c4763ee,138,TWO_CHARACTERISTIC,2,powerSupply|dataInterface,2,True,G,GP,ST,4,1,A,2,NN,HS,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_994cfc1e82e63269,x731,CFG731_d12e9bbf7c4763ee,138,TWO_CHARACTERISTIC,2,powerSupply|stromEingaenge,2,True,G,GP,ST,4,1,A,2,NN,NN,NOVALUE,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_c8e6e037783469c6,x731,CFG731_d12e9bbf7c4763ee,138,TWO_CHARACTERISTIC,2,powerSupply|dev_advMeterVerification,2,True,G,GP,ST,4,1,A,2,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_7839c4bf2c81322d,x731,CFG731_d12e9bbf7c4763ee,138,TWO_CHARACTERISTIC,2,powerSupply|customUserFluid,2,True,G,GP,ST,4,1,A,2,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_e0b367441bde560f,x731,CFG731_d12e9bbf7c4763ee,138,TWO_CHARACTERISTIC,2,explosionApproval|stromEingaenge,1,True,G,GP,ST,1,1,F,2,NN,NN,NOVALUE,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_fb9edbaa4769eb64,x731,CFG731_d12e9bbf7c4763ee,138,TWO_CHARACTERISTIC,2,explosionApproval|dev_advMeterVerification,1,True,G,GP,ST,1,1,F,2,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_0be1e83a71642630,x731,CFG731_d12e9bbf7c4763ee,138,TWO_CHARACTERISTIC,2,explosionApproval|customUserFluid,1,True,G,GP,ST,1,1,F,2,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_f820729317fd89ef,x731,CFG731_d12e9bbf7c4763ee,138,TWO_CHARACTERISTIC,2,dataInterface|stromEingaenge,2,True,G,GP,ST,1,1,A,2,NN,HS,NOVALUE,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_83154899326ad07d,x731,CFG731_d12e9bbf7c4763ee,138,TWO_CHARACTERISTIC,2,dataInterface|dev_advMeterVerification,2,True,G,GP,ST,1,1,A,2,NN,HS,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_9293a32b2be09506,x731,CFG731_d12e9bbf7c4763ee,138,TWO_CHARACTERISTIC,2,dataInterface|customUserFluid,2,True,G,GP,ST,1,1,A,2,NN,HS,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_cc1ffa8901b19c27,x731,CFG731_d12e9bbf7c4763ee,138,TWO_CHARACTERISTIC,2,stromEingaenge|dev_advMeterVerification,2,True,G,GP,ST,1,1,A,2,NN,NN,NOVALUE,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_98df4663ccb6b2ba,x731,CFG731_d12e9bbf7c4763ee,138,TWO_CHARACTERISTIC,2,stromEingaenge|customUserFluid,2,True,G,GP,ST,1,1,A,2,NN,NN,NOVALUE,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_cec9a2038983964a,x731,CFG731_d12e9bbf7c4763ee,138,TWO_CHARACTERISTIC,2,dev_advMeterVerification|customUserFluid,2,True,G,GP,ST,1,1,A,2,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,1,NOVALUE,NOVALUE
CFG731_1c1fb7a32bf0146b,x731,CFG731_3c119308d8305ad4,139,DEPENDENCY_TWO_CHARACTERISTIC,2,dataInterface|explosionApproval,1,True,G,GP,ST,1,1,F,2,NN,HS,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_4fe012dc9114303e,x731,CFG731_3c119308d8305ad4,139,TWO_CHARACTERISTIC,2,powerSupply|explosionApproval,1,True,G,GP,ST,4,1,F,2,NN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_fb400e5cbf56d98b,x731,CFG731_3c119308d8305ad4,139,TWO_CHARACTERISTIC,2,powerSupply|dataInterface,2,True,G,GP,ST,4,1,A,2,NN,HS,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_efa8c18fb6c75fe9,x731,CFG731_3c119308d8305ad4,139,TWO_CHARACTERISTIC,2,powerSupply|dev_advMeterVerification,2,True,G,GP,ST,4,1,A,2,NN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_a9c6923b0758fd61,x731,CFG731_3c119308d8305ad4,139,TWO_CHARACTERISTIC,2,powerSupply|customUserFluid,2,True,G,GP,ST,4,1,A,2,NN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_fe424f85d85e1c0c,x731,CFG731_3c119308d8305ad4,139,TWO_CHARACTERISTIC,2,explosionApproval|dev_advMeterVerification,1,True,G,GP,ST,1,1,F,2,NN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_c5aac471a2e214bc,x731,CFG731_3c119308d8305ad4,139,TWO_CHARACTERISTIC,2,explosionApproval|customUserFluid,1,True,G,GP,ST,1,1,F,2,NN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_50049112552ad3a5,x731,CFG731_3c119308d8305ad4,139,TWO_CHARACTERISTIC,2,dataInterface|dev_advMeterVerification,2,True,G,GP,ST,1,1,A,2,NN,HS,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_e0b8f60eaa8199fb,x731,CFG731_3c119308d8305ad4,139,TWO_CHARACTERISTIC,2,dataInterface|customUserFluid,2,True,G,GP,ST,1,1,A,2,NN,HS,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_1020f6befb1da4c2,x731,CFG731_3c119308d8305ad4,139,TWO_CHARACTERISTIC,2,dev_advMeterVerification|customUserFluid,2,True,G,GP,ST,1,1,A,2,NN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,1,NOVALUE,NOVALUE
CFG731_b80f5441ee56ff19,x731,CFG731_cf4bb519cec0df2f,147,TWO_CHARACTERISTIC,2,powerSupply|explosionApproval,1,True,G,GP,ST,4,1,F,2,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_de8a319ae89e649b,x731,CFG731_cf4bb519cec0df2f,147,TWO_CHARACTERISTIC,2,powerSupply|stromSchaltbar,2,True,G,GP,ST,4,1,A,2,NN,HS,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_fc1126251a26fe9b,x731,CFG731_cf4bb519cec0df2f,147,TWO_CHARACTERISTIC,2,powerSupply|dev_advMeterVerification,2,True,G,GP,ST,4,1,A,2,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_e065ffe7eb97bd9c,x731,CFG731_cf4bb519cec0df2f,147,TWO_CHARACTERISTIC,2,powerSupply|customUserFluid,2,True,G,GP,ST,4,1,A,2,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_d22124ab181ae0a4,x731,CFG731_cf4bb519cec0df2f,147,TWO_CHARACTERISTIC,2,explosionApproval|stromSchaltbar,1,True,G,GP,ST,1,1,F,2,NN,HS,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
CFG731_efa5660b14315cb2,x731,CFG731_cf4bb519cec0df2f,147,TWO_CHARACTERISTIC,2,explosionApproval|dev_advMeterVerification,1,True,G,GP,ST,1,1,F,2,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_205404302204a46b,x731,CFG731_cf4bb519cec0df2f,147,TWO_CHARACTERISTIC,2,explosionApproval|customUserFluid,1,True,G,GP,ST,1,1,F,2,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_c5397bb07c4ed6a0,x731,CFG731_cf4bb519cec0df2f,147,TWO_CHARACTERISTIC,2,stromSchaltbar|dev_advMeterVerification,2,True,G,GP,ST,1,1,A,2,NN,HS,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE
CFG731_95af87ce23de8312,x731,CFG731_cf4bb519cec0df2f,147,TWO_CHARACTERISTIC,2,stromSchaltbar|customUserFluid,2,True,G,GP,ST,1,1,A,2,NN,HS,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
CFG731_233b539ec29130f8,x731,CFG731_cf4bb519cec0df2f,147,TWO_CHARACTERISTIC,2,dev_advMeterVerification|customUserFluid,2,True,G,GP,ST,1,1,A,2,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,1,NOVALUE,NOVALUE
