rfq_id,regime,model,package,predicted_configuration_id,synthetic_engineer_configuration_id,model_probability,candidate_count,exact_choice,mandatory_equivalent,mandatory_preferred_equivalent,predicted_mandatory_total,predicted_mandatory_satisfied,predicted_mandatory_violations,predicted_preferred_total,predicted_preferred_satisfied,predicted_preferred_differences,ground_truth_mandatory_valid,ground_truth_mandatory_preferred_valid,outcome_category
RFQ731-000370,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-LT,CFG731_d124ccffa669c3a2,CFG731_6e088ee30195b6c4,0.9450831372400984,4,False,True,True,11,11,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000375,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_7a885e8a3e0ce8ad,CFG731_7a885e8a3e0ce8ad,0.8109948613050576,1,True,True,True,10,10,0,4,4,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000379,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,F731WD_SINGLECHANNEL,CFG731_70b6eaf9262ca4d0,CFG731_70b6eaf9262ca4d0,0.9846856533191984,1,True,True,True,10,10,0,3,3,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000384,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-LT,CFG731_0fdf5c36c9c41e69,CFG731_671960d0fb04b698,0.8117966069689408,4,False,True,True,10,10,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000391,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-HT,CFG731_63eca10a00ae1f5d,CFG731_a4416ae9d698efa6,0.9354952299903712,4,False,True,True,9,9,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000396,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,F731TE,CFG731_31d150421c4341a3,CFG731_31d150421c4341a3,0.9838971807324912,2,True,True,True,9,9,0,2,2,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000410,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_89772de94df83ba5,CFG731_6ad3ec8ed100118e,0.9165457477339573,3,False,True,True,9,9,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000419,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_8d2d91c46ccfb471,CFG731_acd18bc8a73cfdde,0.9903122417391178,2,False,True,True,10,10,0,6,6,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000427,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,F731WD_SINGLECHANNEL,CFG731_a7d2a5a9ae465701,CFG731_ee8e327bbb737abf,0.8886252946294612,2,False,True,True,7,7,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000433,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_c39096767a7ae083,CFG731_a9a1b4f80067a4f8,0.9859796063064546,2,False,True,True,10,10,0,6,6,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000471,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-HT,CFG731_a56f1437a0b4ca31,CFG731_240d537f14b1a01d,0.9115608763197643,2,False,True,True,11,11,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000480,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_abcee67081353f16,CFG731_ebf26b0112810ef9,0.9653154898307093,4,False,True,True,12,12,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000481,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_8d2d91c46ccfb471,CFG731_5fb1bce2eb72cec6,0.9775492672705736,3,False,True,True,12,12,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000484,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,F731WD_DUALCHANNEL,CFG731_a4610f5f38e7d946,CFG731_a4610f5f38e7d946,0.9192170564703342,1,True,True,True,13,13,0,0,0,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000511,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-HT,CFG731_7b2f69a7ca55041b,CFG731_1b33a9ed446bc0fd,0.6538482954194198,23,False,True,True,10,10,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000512,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_d9234c84a58b99ae,CFG731_9676c8784fca6c61,0.7092503394734744,2,False,True,True,10,10,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000513,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-LT,CFG731_7203705eed387b0a,CFG731_7203705eed387b0a,0.9565002424442642,1,True,True,True,14,14,0,2,2,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000524,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_5e61ce3b60d15e11,CFG731_23aa00a5306a83b2,0.9598973820178202,4,False,True,True,12,12,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000543,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_c775e192f3d489e9,CFG731_fd7b09f495a568bc,0.8757974228653962,2,False,True,True,11,11,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000552,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-HT,CFG731_a56f1437a0b4ca31,CFG731_e489ae1a5426e276,0.9115608763197643,2,False,True,True,11,11,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000563,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-HT,CFG731_2a989bd6dba74d9f,CFG731_7c70763d4cf79560,0.938355592164182,3,False,True,True,11,11,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000564,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_6e096e946540ab4e,CFG731_dc94cc026338b073,0.3726731495197299,12,False,True,True,11,11,0,1,1,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000572,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,F731TE,CFG731_8b8ba7e2341f1295,CFG731_8b8ba7e2341f1295,0.9237980924849004,1,True,True,True,11,11,0,2,2,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000573,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_219ac3d01befd6d1,CFG731_8ce087647633b913,0.878138884797761,8,False,True,True,9,9,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000582,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,F731WD_DUALCHANNEL,CFG731_5076f1c2c0488d0e,CFG731_5076f1c2c0488d0e,0.9464622102507976,2,True,True,True,7,7,0,4,4,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000589,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-LT,CFG731_d124ccffa669c3a2,CFG731_ae2e4cfccaff4f50,0.9759390899290968,2,False,True,True,8,8,0,7,7,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000592,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_77fac91021549398,0.8339521919789089,10,False,True,True,10,10,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000636,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-LT,CFG731_996314000fcfec4b,CFG731_455da2f832a6b66d,0.9564267744040617,2,False,True,True,12,12,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000637,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_8c50542218db5cb0,CFG731_e268c539b23ee9e5,0.9572915189636372,6,False,True,True,10,10,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000638,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_d27f5f5f307014a8,CFG731_54946322ece48230,0.5107974352999158,6,False,True,True,10,10,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000646,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_9755a9db60d7534d,CFG731_5be5a82ac0b29989,0.9220669697634124,2,False,True,True,9,9,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000647,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_5dd42015f6f61801,CFG731_a6849487313f00ac,0.9819893408527492,2,False,True,True,8,8,0,8,8,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000652,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-HT,CFG731_4aa7d46b9cfa7d7b,CFG731_ff04d32ca467d2a5,0.940991214994892,4,False,True,True,11,11,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000653,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,F731WD_SINGLECHANNEL,CFG731_e98d2be876599c40,CFG731_e98d2be876599c40,0.5674028143781354,1,True,True,True,10,10,0,3,3,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000655,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_f97e51d1da57d99f,CFG731_f97e51d1da57d99f,0.9871043737792704,1,True,True,True,8,8,0,8,8,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000664,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-HT,CFG731_831a7150258499af,CFG731_db27f1c998b6e675,0.8044315295154014,6,False,True,True,9,9,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000667,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_d27f5f5f307014a8,CFG731_74d881f8ffd9c565,0.7061983448491534,3,False,True,True,13,13,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000677,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,F731WD_DUALCHANNEL,CFG731_a4610f5f38e7d946,CFG731_a4610f5f38e7d946,0.9206632909678296,1,True,True,True,8,8,0,5,5,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000682,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-HT,CFG731_a56f1437a0b4ca31,CFG731_1a1206cc52132df1,0.9106064053410952,3,False,True,True,14,14,0,1,1,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000685,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,F731WD_DUALCHANNEL,CFG731_819cb4e76943eca6,CFG731_819cb4e76943eca6,0.9957618789834912,1,True,True,True,9,9,0,4,4,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000686,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_ac0f372c930c2e22,CFG731_ac0f372c930c2e22,0.9871192059760832,1,True,True,True,8,8,0,6,6,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000687,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_77fac91021549398,0.8339521919789089,10,False,True,True,10,10,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000688,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_b7e96d5717c40fd6,CFG731_2683cf7e09782f5e,0.9873315107765884,2,False,True,True,10,10,0,6,6,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000689,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_8189439864af87ea,CFG731_76d13dd0246c6ccc,0.9110239470347792,2,False,True,True,9,9,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000691,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_608c0251ef380592,CFG731_3727d181b2806370,0.9696679830254614,4,False,True,True,7,7,0,7,7,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000692,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_348f97ec6945fbf8,0.9747980850475412,2,False,True,True,7,7,0,8,8,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000693,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_143205a81a2e7efc,0.974604396463131,2,False,True,True,9,9,0,6,6,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000705,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-LT,CFG731_996314000fcfec4b,CFG731_e03b41992c837b34,0.9564267744040617,2,False,True,True,12,12,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000708,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_2be17a56b0589fd1,CFG731_07364aa0260e0bc7,0.951400133079033,4,False,True,True,12,12,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000711,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_31aa13473958d7d3,CFG731_4d39aa53959ccce3,0.9306930421588534,3,False,True,True,9,9,0,6,6,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000714,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_ddd1ce28a3456ff6,CFG731_20fe81ae7d0a406e,0.9258300210643894,4,False,True,True,13,13,0,1,1,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000734,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_516629085c122a4e,CFG731_5718ef9495972b30,0.9778119530225788,2,False,True,True,11,11,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000736,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_eee37571734035ae,CFG731_8defc1a0775e52a5,0.972742363195277,2,False,True,True,11,11,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000737,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_36c553adc9f5ebf3,CFG731_8956c16bd3b9a345,0.8999602990501179,4,False,True,True,9,9,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000741,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_5e61ce3b60d15e11,CFG731_04a704e692f8fd05,0.9598973820178202,4,False,True,True,12,12,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000744,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_62d0f0f6bab9bdcb,CFG731_9fcbeaf9d5010d3a,0.9828443714378527,2,False,True,True,11,11,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000751,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_11da8cc369b71f5a,CFG731_eea573acdafa9ee3,0.7782007601797989,6,False,True,True,10,10,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000761,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_0db950a4979d2c52,CFG731_243419c6708378b3,0.9646631919959754,6,False,True,True,11,11,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000767,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_608c0251ef380592,CFG731_75466cb810218a66,0.9694361033962868,4,False,True,True,9,9,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000768,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731CA,CFG731_19ec976991ce75a9,CFG731_19ec976991ce75a9,0.9996154916001276,1,True,True,True,12,12,0,2,2,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000771,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_c9498cf6f4410d44,CFG731_c9498cf6f4410d44,0.9833220797907966,1,True,True,True,12,12,0,2,2,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000773,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_3bcde7f8df32303c,CFG731_8a1a8cb1f6a30d3a,0.9057197205646328,3,False,True,True,11,11,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000781,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_0fbee36816b7af98,CFG731_b44b2e6818291871,0.8223923030385406,6,False,True,True,14,14,0,0,0,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000783,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_daff07a8bdec497b,CFG731_daff07a8bdec497b,0.8029417776288381,1,True,True,True,11,11,0,3,3,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000787,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_214106ade9f79641,0.6840075728238519,22,False,True,True,9,9,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000790,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_e08dfad4737be3d9,CFG731_5052a216a260faff,0.9890514890343388,2,False,True,True,9,9,0,7,7,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000795,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_abcee67081353f16,CFG731_26a55fc6510692e1,0.9654467450853984,4,False,True,True,11,11,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000800,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_fb1ab4b34e9c8a75,CFG731_b3cd6a1a19fbc328,0.8746195098474415,6,False,True,True,11,11,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000801,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_47bb86ed234fd5e6,CFG731_47bb86ed234fd5e6,0.9923639957631816,1,True,True,True,11,11,0,3,3,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000802,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_da02526d254e2e35,CFG731_efc9d6b915117e15,0.9726010877350788,2,False,True,True,13,13,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000805,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_b7e96d5717c40fd6,CFG731_94be99d48ade0efb,0.9870333570389488,2,False,True,True,16,16,0,0,0,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000807,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-LT,CFG731_715a3d3226cbaffd,CFG731_dac27b97cd6b7ff8,0.7571977205095196,14,False,True,True,9,9,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000816,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_ddd1ce28a3456ff6,CFG731_fa2849b259355775,0.9671273882590008,2,False,True,True,10,10,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000828,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_516629085c122a4e,CFG731_78ea99817ca8be6a,0.8907609087843149,12,False,True,True,10,10,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000833,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_d40b624cb7b84a81,CFG731_d7c031e2b589d088,0.4810703882850796,5,False,True,True,10,10,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000838,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_8f470181ad32eeae,CFG731_8366eceddaf01e58,0.9443857275401694,3,False,True,True,12,12,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000839,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_87d8ba5b87cf0a3f,0.9646017969585216,2,False,True,True,10,10,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000843,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731CA,CFG731_817824ee3a762453,CFG731_817824ee3a762453,0.994097046395614,1,True,True,True,13,13,0,1,1,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000844,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-HT,CFG731_4aa7d46b9cfa7d7b,CFG731_ff04d32ca467d2a5,0.940991214994892,4,False,True,True,11,11,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000850,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-HT,CFG731_7b2f69a7ca55041b,CFG731_8216f56c8f1b8479,0.9107823292538096,4,False,True,True,11,11,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000859,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_89772de94df83ba5,CFG731_6d0d64ab66a91d89,0.9168456622702243,4,False,True,True,8,8,0,6,6,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000863,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_0fbee36816b7af98,CFG731_0fbee36816b7af98,0.9834565133157852,1,True,True,True,10,10,0,7,7,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000865,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_89772de94df83ba5,CFG731_9267914435603df0,0.8255863072351853,5,False,True,True,8,8,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000874,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,F731WD_SINGLECHANNEL,CFG731_6357400dd5c2804a,CFG731_6357400dd5c2804a,0.8287064909059427,2,True,True,True,8,8,0,3,3,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000889,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731CA,CFG731_16b53411ff7f6c9b,CFG731_16b53411ff7f6c9b,0.949329940395266,1,True,True,True,9,9,0,5,5,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000894,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-HT,CFG731_a56f1437a0b4ca31,CFG731_646d8903da63e1f0,0.9115608763197643,2,False,True,True,11,11,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000897,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_8f470181ad32eeae,CFG731_2205a8cc5d1ff08b,0.7592908679922794,9,False,True,True,10,10,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000899,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_1147f9711c4bff84,CFG731_1147f9711c4bff84,0.9855903756128026,1,True,True,True,11,11,0,3,3,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000916,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_8c50542218db5cb0,CFG731_15f034f7c265528f,0.981134228547858,2,False,True,True,11,11,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000934,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_3b2a32abbf148ca1,CFG731_ade755d80d357018,0.8969893305168971,6,False,True,True,12,12,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000947,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_5be384035f37d372,0.8334076277907521,11,False,True,True,11,11,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000956,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731CA,CFG731_faff6da73df00950,CFG731_faff6da73df00950,0.9260363790809132,1,True,True,True,10,10,0,4,4,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000967,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_e08dfad4737be3d9,CFG731_9637b2f8d628ff9d,0.9744753937399194,2,False,True,True,13,13,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000989,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,G731CA,CFG731_691a8f2ff165671d,CFG731_691a8f2ff165671d,0.8897663336530398,2,True,True,True,11,11,0,1,1,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000992,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_7308ee8503151ef3,CFG731_867e73503f493aa1,0.9559691443083672,2,False,True,True,9,9,0,7,7,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-001018,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,X731,CFG731_62d0f0f6bab9bdcb,CFG731_34e092c266a308aa,0.9828443714378527,2,False,True,True,11,11,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
