rfq_id,ml_split,candidate_count,positive_candidates,target_rate,package,has_positive_target
RFQ731-001681,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-001682,VALIDATION,1,1,1.0,X731,True
RFQ731-001683,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-001684,TRAIN,4,1,0.25,X731,True
RFQ731-001685,TRAIN,4,1,0.25,X731,True
RFQ731-001686,VALIDATION,11,1,0.09090909090909091,G731ST-HT,True
RFQ731-001687,TRAIN,1,1,1.0,X731,True
RFQ731-001688,VALIDATION,5,1,0.2,X731,True
RFQ731-001689,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-001690,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-001691,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-001692,TRAIN,1,1,1.0,G731CA,True
RFQ731-001693,VALIDATION,6,1,0.16666666666666666,X731,True
RFQ731-001694,VALIDATION,2,1,0.5,X731,True
RFQ731-001695,TRAIN,1,1,1.0,X731,True
RFQ731-001696,TRAIN,1,1,1.0,X731,True
RFQ731-001697,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-001698,TEST,1,1,1.0,X731,True
RFQ731-001699,TRAIN,2,1,0.5,X731,True
RFQ731-001700,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-001701,TRAIN,2,1,0.5,X731,True
RFQ731-001702,TRAIN,2,1,0.5,F731WD_SINGLECHANNEL,True
RFQ731-001703,TRAIN,2,1,0.5,X731,True
RFQ731-001704,TRAIN,3,1,0.3333333333333333,G731ST-LT,True
RFQ731-001705,TRAIN,1,1,1.0,X731,True
RFQ731-001706,TRAIN,1,1,1.0,F731TE,True
RFQ731-001707,TRAIN,16,1,0.0625,X731,True
RFQ731-001708,TRAIN,8,1,0.125,G731ST-LT,True
RFQ731-001709,TEST,6,1,0.16666666666666666,X731,True
RFQ731-001710,TEST,1,1,1.0,G731CA,True
RFQ731-001711,TRAIN,2,1,0.5,X731,True
RFQ731-001712,TRAIN,4,1,0.25,X731,True
RFQ731-001713,TRAIN,6,1,0.16666666666666666,G731ST-LT,True
RFQ731-001714,VALIDATION,4,1,0.25,X731,True
RFQ731-001715,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-001716,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-001717,VALIDATION,1,1,1.0,F731TE,True
RFQ731-001718,TEST,6,1,0.16666666666666666,G731ST-LT,True
RFQ731-001719,VALIDATION,6,1,0.16666666666666666,X731,True
RFQ731-001720,TEST,1,1,1.0,F731PW,True
RFQ731-001721,TRAIN,5,1,0.2,X731,True
RFQ731-001722,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-001723,TRAIN,2,1,0.5,G731CA,True
RFQ731-001724,TRAIN,2,1,0.5,G731CA,True
RFQ731-001725,TRAIN,1,1,1.0,G731ST-LT,True
RFQ731-001726,TRAIN,15,1,0.06666666666666667,X731,True
RFQ731-001727,TRAIN,2,1,0.5,X731,True
RFQ731-001728,TRAIN,12,1,0.08333333333333333,G731ST-HT,True
RFQ731-001729,TRAIN,12,1,0.08333333333333333,X731,True
RFQ731-001730,TEST,7,1,0.14285714285714285,X731,True
RFQ731-001731,VALIDATION,1,1,1.0,F731PW,True
RFQ731-001732,TEST,4,1,0.25,G731ST-LT,True
RFQ731-001733,TRAIN,8,1,0.125,X731,True
RFQ731-001734,TRAIN,4,1,0.25,X731,True
RFQ731-001735,TRAIN,4,1,0.25,X731,True
RFQ731-001736,VALIDATION,2,1,0.5,F731PW,True
RFQ731-001737,TEST,1,1,1.0,X731,True
RFQ731-001738,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-001739,TRAIN,2,1,0.5,X731,True
RFQ731-001740,TRAIN,2,1,0.5,X731,True
RFQ731-001741,TRAIN,2,1,0.5,F731TE,True
RFQ731-001742,TRAIN,5,1,0.2,X731,True
RFQ731-001743,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-001744,TRAIN,2,1,0.5,X731,True
RFQ731-001745,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-001746,TRAIN,1,1,1.0,F731WD_DUALCHANNEL,True
RFQ731-001747,TRAIN,1,1,1.0,F731WD_DUALCHANNEL,True
RFQ731-001748,TRAIN,2,1,0.5,F731TE,True
RFQ731-001749,TRAIN,2,1,0.5,X731,True
RFQ731-001750,TRAIN,1,1,1.0,F731WD_SINGLECHANNEL,True
RFQ731-001751,TRAIN,1,1,1.0,X731,True
RFQ731-001752,TEST,7,1,0.14285714285714285,X731,True
RFQ731-001753,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-001754,TRAIN,2,1,0.5,X731,True
RFQ731-001755,TRAIN,4,1,0.25,X731,True
RFQ731-001756,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-001757,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-001758,TRAIN,8,1,0.125,X731,True
RFQ731-001759,VALIDATION,1,1,1.0,F731PW,True
RFQ731-001760,VALIDATION,2,1,0.5,X731,True
RFQ731-001761,TRAIN,4,1,0.25,X731,True
RFQ731-001762,VALIDATION,2,1,0.5,G731ST-HT,True
RFQ731-001763,TRAIN,1,1,1.0,X731,True
RFQ731-001764,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-001765,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-001766,TRAIN,2,1,0.5,G731CA,True
RFQ731-001767,TRAIN,2,1,0.5,X731,True
RFQ731-001768,VALIDATION,4,1,0.25,X731,True
RFQ731-001769,TRAIN,2,1,0.5,X731,True
RFQ731-001770,TEST,1,1,1.0,X731,True
RFQ731-001771,TRAIN,2,1,0.5,X731,True
RFQ731-001772,TRAIN,2,1,0.5,X731,True
RFQ731-001773,TRAIN,1,1,1.0,G731ST-HT,True
RFQ731-001774,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-001775,TEST,2,1,0.5,X731,True
RFQ731-001776,TRAIN,1,1,1.0,F731WD_DUALCHANNEL,True
RFQ731-001777,VALIDATION,1,1,1.0,X731,True
RFQ731-001778,TRAIN,11,1,0.09090909090909091,G731ST-HT,True
RFQ731-001779,TRAIN,2,1,0.5,X731,True
RFQ731-001780,TEST,2,1,0.5,G731ST-LT,True
RFQ731-001781,TRAIN,1,1,1.0,G731ST-LT,True
RFQ731-001782,TRAIN,1,1,1.0,F731PW,True
RFQ731-001783,TRAIN,10,1,0.1,X731,True
RFQ731-001784,VALIDATION,2,1,0.5,X731,True
RFQ731-001785,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-001786,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-001787,VALIDATION,4,1,0.25,G731ST-HT,True
RFQ731-001788,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-001789,VALIDATION,6,1,0.16666666666666666,X731,True
RFQ731-001790,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-001791,TRAIN,2,1,0.5,X731,True
RFQ731-001792,VALIDATION,4,1,0.25,X731,True
RFQ731-001793,VALIDATION,4,1,0.25,X731,True
RFQ731-001794,TRAIN,1,1,1.0,F731PW,True
RFQ731-001795,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-001796,TEST,4,1,0.25,X731,True
RFQ731-001797,VALIDATION,5,1,0.2,X731,True
RFQ731-001798,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-001799,TEST,2,1,0.5,X731,True
RFQ731-001800,TRAIN,1,1,1.0,G731VG,True
RFQ731-001801,TEST,2,1,0.5,F731TE,True
RFQ731-001802,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-001803,TEST,8,1,0.125,G731ST-HT,True
RFQ731-001804,TEST,4,1,0.25,X731,True
RFQ731-001805,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-001806,TRAIN,2,1,0.5,F731TE,True
RFQ731-001807,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-001808,VALIDATION,1,1,1.0,F731TE,True
RFQ731-001809,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-001810,TRAIN,1,1,1.0,G731ST-HT,True
RFQ731-001811,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-001812,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-001813,TRAIN,5,1,0.2,X731,True
RFQ731-001814,TRAIN,2,1,0.5,X731,True
RFQ731-001815,TRAIN,8,1,0.125,X731,True
RFQ731-001816,VALIDATION,1,1,1.0,F731TE,True
RFQ731-001817,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-001818,VALIDATION,8,1,0.125,X731,True
RFQ731-001819,TRAIN,1,1,1.0,F731WD_DUALCHANNEL,True
RFQ731-001820,VALIDATION,14,1,0.07142857142857142,X731,True
RFQ731-001821,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-001822,TRAIN,1,1,1.0,X731,True
RFQ731-001823,TRAIN,1,1,1.0,F731TE,True
RFQ731-001824,TRAIN,2,1,0.5,X731,True
RFQ731-001825,TRAIN,2,1,0.5,X731,True
RFQ731-001826,TEST,2,1,0.5,G731ST-HT,True
RFQ731-001827,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-001828,TRAIN,1,1,1.0,G731CA,True
RFQ731-001829,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-001830,VALIDATION,1,1,1.0,X731,True
RFQ731-001831,TRAIN,1,1,1.0,F731TE,True
RFQ731-001832,TRAIN,2,1,0.5,X731,True
RFQ731-001833,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-001834,TRAIN,1,1,1.0,X731,True
RFQ731-001835,TRAIN,4,1,0.25,X731,True
RFQ731-001836,VALIDATION,6,1,0.16666666666666666,X731,True
RFQ731-001837,TRAIN,2,1,0.5,X731,True
RFQ731-001838,VALIDATION,1,1,1.0,X731,True
RFQ731-001839,TRAIN,1,1,1.0,X731,True
RFQ731-001840,TEST,2,1,0.5,F731WD_DUALCHANNEL,True
RFQ731-001841,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-001842,TEST,2,1,0.5,F731WD_DUALCHANNEL,True
RFQ731-001843,VALIDATION,2,1,0.5,X731,True
RFQ731-001844,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-001845,TRAIN,2,1,0.5,X731,True
RFQ731-001846,TRAIN,4,1,0.25,X731,True
RFQ731-001847,TRAIN,4,1,0.25,X731,True
RFQ731-001848,TRAIN,2,1,0.5,X731,True
RFQ731-001849,VALIDATION,4,1,0.25,G731ST-HT,True
RFQ731-001850,VALIDATION,4,1,0.25,X731,True
RFQ731-001851,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-001852,VALIDATION,4,1,0.25,X731,True
RFQ731-001853,TRAIN,2,1,0.5,F731WD_SINGLECHANNEL,True
RFQ731-001854,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-001855,TRAIN,2,1,0.5,X731,True
RFQ731-001856,TRAIN,3,1,0.3333333333333333,G731ST-LT,True
RFQ731-001857,TRAIN,5,1,0.2,X731,True
RFQ731-001858,TRAIN,1,1,1.0,X731,True
RFQ731-001859,TEST,10,1,0.1,X731,True
RFQ731-001860,TEST,2,1,0.5,G731ST-HT,True
RFQ731-001861,VALIDATION,2,1,0.5,F731TE,True
RFQ731-001862,TRAIN,2,1,0.5,X731,True
RFQ731-001863,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-001864,TRAIN,1,1,1.0,F731TE,True
RFQ731-001865,TRAIN,2,1,0.5,X731,True
RFQ731-001866,VALIDATION,1,1,1.0,G731ST-HT,True
RFQ731-001867,TRAIN,1,1,1.0,G731CA,True
RFQ731-001868,TRAIN,2,1,0.5,F731WD_SINGLECHANNEL,True
RFQ731-001869,VALIDATION,1,1,1.0,X731,True
RFQ731-001870,VALIDATION,2,1,0.5,G731CA,True
RFQ731-001871,TEST,2,1,0.5,X731,True
RFQ731-001872,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-001873,VALIDATION,5,1,0.2,X731,True
RFQ731-001874,TEST,5,1,0.2,X731,True
RFQ731-001875,TRAIN,2,1,0.5,F731WD_DUALCHANNEL,True
RFQ731-001876,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-001877,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-001878,TRAIN,1,1,1.0,X731,True
RFQ731-001879,TEST,17,1,0.058823529411764705,X731,True
RFQ731-001880,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-001881,TEST,1,1,1.0,G731ST-HT,True
RFQ731-001882,TEST,2,1,0.5,X731,True
RFQ731-001883,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-001884,TRAIN,1,1,1.0,X731,True
RFQ731-001885,TRAIN,1,1,1.0,X731,True
RFQ731-001886,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-001887,TRAIN,1,1,1.0,G731ST-LT,True
RFQ731-001888,TRAIN,2,1,0.5,G731CA,True
RFQ731-001889,TRAIN,2,1,0.5,G731CA,True
RFQ731-001890,TRAIN,4,1,0.25,X731,True
RFQ731-001891,TEST,6,1,0.16666666666666666,X731,True
RFQ731-001892,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-001893,TRAIN,2,1,0.5,X731,True
RFQ731-001894,TEST,4,1,0.25,X731,True
RFQ731-001895,TRAIN,1,1,1.0,G731CA,True
RFQ731-001896,TRAIN,1,1,1.0,F731PW,True
RFQ731-001897,TEST,1,1,1.0,G731CA,True
RFQ731-001898,VALIDATION,1,1,1.0,F731TE,True
RFQ731-001899,TEST,1,1,1.0,G731ST-HT,True
RFQ731-001900,VALIDATION,1,1,1.0,X731,True
RFQ731-001901,TRAIN,2,1,0.5,X731,True
RFQ731-001902,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-001903,VALIDATION,1,1,1.0,X731,True
RFQ731-001904,TEST,2,1,0.5,X731,True
RFQ731-001905,TRAIN,1,1,1.0,G731ST-LT,True
RFQ731-001906,TRAIN,3,1,0.3333333333333333,G731ST-LT,True
RFQ731-001907,TRAIN,2,1,0.5,X731,True
RFQ731-001908,TRAIN,1,1,1.0,G731ST-HT,True
RFQ731-001909,TRAIN,2,1,0.5,X731,True
RFQ731-001910,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-001911,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-001912,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-001913,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-001914,TRAIN,4,1,0.25,X731,True
RFQ731-001915,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-001916,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-001917,VALIDATION,2,1,0.5,X731,True
RFQ731-001918,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-001919,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-001920,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-001921,TEST,4,1,0.25,G731ST-LT,True
RFQ731-001922,TRAIN,2,1,0.5,X731,True
RFQ731-001923,TRAIN,1,1,1.0,G731CA,True
RFQ731-001924,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-001925,TRAIN,4,1,0.25,X731,True
RFQ731-001926,TRAIN,2,1,0.5,X731,True
RFQ731-001927,TEST,1,1,1.0,X731,True
RFQ731-001928,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-001929,TRAIN,2,1,0.5,F731WD_DUALCHANNEL,True
RFQ731-001930,TRAIN,10,1,0.1,X731,True
RFQ731-001931,TEST,2,1,0.5,G731ST-HT,True
RFQ731-001932,TRAIN,2,1,0.5,X731,True
RFQ731-001933,TRAIN,1,1,1.0,G731CA,True
RFQ731-001934,TEST,1,1,1.0,G731ST-HT,True
RFQ731-001935,TRAIN,2,1,0.5,X731,True
RFQ731-001936,TRAIN,1,1,1.0,X731,True
RFQ731-001937,TRAIN,1,1,1.0,X731,True
RFQ731-001938,VALIDATION,4,1,0.25,X731,True
RFQ731-001939,TRAIN,1,1,1.0,F731PW,True
RFQ731-001940,TRAIN,2,1,0.5,X731,True
RFQ731-001941,TRAIN,1,1,1.0,X731,True
RFQ731-001942,TRAIN,1,1,1.0,X731,True
RFQ731-001943,TRAIN,3,1,0.3333333333333333,G731ST-LT,True
RFQ731-001944,TRAIN,4,1,0.25,X731,True
RFQ731-001945,VALIDATION,1,1,1.0,G731ST-HT,True
RFQ731-001946,TRAIN,1,1,1.0,F731PW,True
RFQ731-001947,TRAIN,1,1,1.0,G731CA,True
RFQ731-001948,TEST,2,1,0.5,X731,True
RFQ731-001949,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-001950,TEST,1,1,1.0,X731,True
RFQ731-001951,TRAIN,2,1,0.5,X731,True
RFQ731-001952,TRAIN,5,1,0.2,X731,True
RFQ731-001953,VALIDATION,4,1,0.25,G731ST-HT,True
RFQ731-001954,TRAIN,1,1,1.0,X731,True
RFQ731-001955,TRAIN,1,1,1.0,X731,True
RFQ731-001956,TEST,2,1,0.5,X731,True
RFQ731-001957,TRAIN,2,1,0.5,X731,True
RFQ731-001958,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-001959,TEST,7,1,0.14285714285714285,X731,True
RFQ731-001960,VALIDATION,5,1,0.2,X731,True
RFQ731-001961,TEST,1,1,1.0,G731VG,True
RFQ731-001962,TRAIN,2,1,0.5,G731CA,True
RFQ731-001963,VALIDATION,6,1,0.16666666666666666,X731,True
RFQ731-001964,TRAIN,4,1,0.25,X731,True
RFQ731-001965,TRAIN,2,1,0.5,G731CA,True
RFQ731-001966,VALIDATION,1,1,1.0,X731,True
RFQ731-001967,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-001968,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-001969,TRAIN,2,1,0.5,F731WD_DUALCHANNEL,True
RFQ731-001970,TRAIN,1,1,1.0,F731TE,True
RFQ731-001971,TRAIN,2,1,0.5,F731WD_SINGLECHANNEL,True
RFQ731-001972,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-001973,TEST,17,1,0.058823529411764705,X731,True
RFQ731-001974,VALIDATION,2,1,0.5,X731,True
RFQ731-001975,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-001976,TRAIN,1,1,1.0,G731CA,True
RFQ731-001977,TRAIN,1,1,1.0,X731,True
RFQ731-001978,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-001979,TRAIN,5,1,0.2,X731,True
RFQ731-001980,TRAIN,2,1,0.5,X731,True
RFQ731-001981,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-001982,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-001983,VALIDATION,6,1,0.16666666666666666,X731,True
RFQ731-001984,TRAIN,2,1,0.5,X731,True
RFQ731-001985,TEST,3,1,0.3333333333333333,X731,True
RFQ731-001986,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-001987,VALIDATION,2,1,0.5,X731,True
RFQ731-001988,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-001989,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-001990,TRAIN,2,1,0.5,F731TE,True
RFQ731-001991,TRAIN,2,1,0.5,F731TE,True
RFQ731-001992,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-001993,TRAIN,4,1,0.25,X731,True
RFQ731-001994,TRAIN,2,1,0.5,G731CA,True
RFQ731-001995,TRAIN,1,1,1.0,G731CA,True
RFQ731-001996,TEST,6,1,0.16666666666666666,G731ST-LT,True
RFQ731-001997,TRAIN,2,1,0.5,X731,True
RFQ731-001998,TEST,4,1,0.25,G731ST-LT,True
RFQ731-001999,VALIDATION,6,1,0.16666666666666666,G731ST-HT,True
RFQ731-002000,TRAIN,2,1,0.5,X731,True
RFQ731-002001,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-002002,VALIDATION,6,1,0.16666666666666666,X731,True
RFQ731-002003,TRAIN,8,1,0.125,X731,True
RFQ731-002004,TRAIN,4,1,0.25,X731,True
RFQ731-002005,TEST,3,1,0.3333333333333333,X731,True
RFQ731-002006,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-002007,TRAIN,2,1,0.5,X731,True
RFQ731-002008,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-002009,TRAIN,1,1,1.0,F731TE,True
RFQ731-002010,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-002011,TRAIN,2,1,0.5,X731,True
RFQ731-002012,TRAIN,1,1,1.0,X731,True
RFQ731-002013,TRAIN,2,1,0.5,X731,True
RFQ731-002014,TRAIN,4,1,0.25,X731,True
RFQ731-002015,TRAIN,1,1,1.0,F731PW,True
RFQ731-002016,VALIDATION,20,1,0.05,X731,True
RFQ731-002017,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-002018,TRAIN,13,1,0.07692307692307693,X731,True
RFQ731-002019,TRAIN,1,1,1.0,F731WD_SINGLECHANNEL,True
RFQ731-002020,TRAIN,2,1,0.5,X731,True
RFQ731-002021,TRAIN,1,1,1.0,X731,True
RFQ731-002022,TRAIN,8,1,0.125,G731ST-LT,True
RFQ731-002023,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-002024,TEST,4,1,0.25,X731,True
RFQ731-002025,TRAIN,1,1,1.0,G731CA,True
RFQ731-002026,TEST,2,1,0.5,X731,True
RFQ731-002027,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-002028,TRAIN,1,1,1.0,G731CA,True
RFQ731-002029,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-002030,TRAIN,9,1,0.1111111111111111,X731,True
RFQ731-002031,TEST,1,1,1.0,F731WD_SINGLECHANNEL,True
RFQ731-002032,TEST,2,1,0.5,G731CA,True
RFQ731-002033,TRAIN,1,1,1.0,X731,True
RFQ731-002034,TRAIN,1,1,1.0,G731CA,True
RFQ731-002035,TRAIN,1,1,1.0,X731,True
RFQ731-002036,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-002037,TRAIN,1,1,1.0,X731,True
RFQ731-002038,TRAIN,1,1,1.0,X731,True
RFQ731-002039,TEST,1,1,1.0,X731,True
RFQ731-002040,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-002041,TEST,4,1,0.25,G731ST-HT,True
RFQ731-002042,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-002043,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-002044,TRAIN,3,1,0.3333333333333333,F731PW,True
RFQ731-002045,TEST,3,1,0.3333333333333333,X731,True
RFQ731-002046,TRAIN,3,1,0.3333333333333333,G731ST-LT,True
RFQ731-002047,TRAIN,6,1,0.16666666666666666,G731ST-HT,True
RFQ731-002048,TRAIN,5,1,0.2,X731,True
RFQ731-002049,TRAIN,2,1,0.5,X731,True
RFQ731-002050,TRAIN,11,1,0.09090909090909091,G731ST-HT,True
RFQ731-002051,TRAIN,1,1,1.0,X731,True
RFQ731-002052,TRAIN,5,1,0.2,X731,True
RFQ731-002053,TRAIN,4,1,0.25,X731,True
RFQ731-002054,TRAIN,4,1,0.25,X731,True
RFQ731-002055,TEST,1,1,1.0,G731ST-LT,True
RFQ731-002056,TRAIN,8,1,0.125,X731,True
RFQ731-002057,TRAIN,2,1,0.5,X731,True
RFQ731-002058,TRAIN,1,1,1.0,X731,True
RFQ731-002059,TRAIN,11,1,0.09090909090909091,X731,True
RFQ731-002060,TRAIN,1,1,1.0,G731ST-LT,True
RFQ731-002061,TRAIN,1,1,1.0,X731,True
RFQ731-002062,TRAIN,2,1,0.5,X731,True
RFQ731-002063,TRAIN,12,1,0.08333333333333333,X731,True
RFQ731-002064,TRAIN,5,1,0.2,X731,True
RFQ731-002065,TRAIN,1,1,1.0,X731,True
RFQ731-002066,TRAIN,1,1,1.0,X731,True
RFQ731-002067,TEST,7,1,0.14285714285714285,G731ST-HT,True
RFQ731-002068,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-002069,TEST,1,1,1.0,X731,True
RFQ731-002070,TEST,4,1,0.25,G731ST-HT,True
RFQ731-002071,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-002072,VALIDATION,7,1,0.14285714285714285,X731,True
RFQ731-002073,TRAIN,1,1,1.0,G731ST-LT,True
RFQ731-002074,TRAIN,4,1,0.25,X731,True
RFQ731-002075,TRAIN,1,1,1.0,G731CA,True
RFQ731-002076,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-002077,TRAIN,1,1,1.0,X731,True
RFQ731-002078,TRAIN,2,1,0.5,X731,True
RFQ731-002079,TEST,4,1,0.25,X731,True
RFQ731-002080,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-002081,TRAIN,8,1,0.125,X731,True
RFQ731-002082,TRAIN,4,1,0.25,X731,True
RFQ731-002083,VALIDATION,16,1,0.0625,X731,True
RFQ731-002084,TRAIN,1,1,1.0,F731PW,True
RFQ731-002085,VALIDATION,4,1,0.25,G731ST-LT,True
RFQ731-002086,TEST,6,1,0.16666666666666666,X731,True
RFQ731-002087,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-002088,TRAIN,1,1,1.0,F731TE,True
RFQ731-002089,TRAIN,1,1,1.0,G731ST-LT,True
RFQ731-002090,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-002091,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-002092,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-002093,TRAIN,3,1,0.3333333333333333,G731ST-HT,True
RFQ731-002094,TEST,4,1,0.25,X731,True
RFQ731-002095,TEST,8,1,0.125,X731,True
RFQ731-002096,TRAIN,4,1,0.25,X731,True
RFQ731-002097,TRAIN,2,1,0.5,F731TE,True
RFQ731-002098,TRAIN,2,1,0.5,X731,True
RFQ731-002099,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-002100,VALIDATION,1,1,1.0,X731,True
RFQ731-002101,TEST,2,1,0.5,X731,True
RFQ731-002102,TRAIN,1,1,1.0,F731TE,True
RFQ731-002103,TRAIN,2,1,0.5,G731CA,True
RFQ731-002104,VALIDATION,2,1,0.5,X731,True
RFQ731-002105,TRAIN,1,1,1.0,F731TE,True
RFQ731-002106,TRAIN,8,1,0.125,G731ST-HT,True
RFQ731-002107,TEST,2,1,0.5,X731,True
RFQ731-002108,TRAIN,2,1,0.5,X731,True
RFQ731-002109,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-002110,TEST,3,1,0.3333333333333333,X731,True
RFQ731-002111,TEST,4,1,0.25,G731ST-LT,True
RFQ731-002112,TRAIN,4,1,0.25,X731,True
RFQ731-002113,TEST,1,1,1.0,X731,True
RFQ731-002114,TRAIN,7,1,0.14285714285714285,G731ST-LT,True
RFQ731-002115,TRAIN,5,1,0.2,X731,True
RFQ731-002116,TRAIN,2,1,0.5,X731,True
RFQ731-002117,TEST,4,1,0.25,G731ST-LT,True
RFQ731-002118,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-002119,TRAIN,4,1,0.25,X731,True
RFQ731-002120,VALIDATION,1,1,1.0,F731WD_SINGLECHANNEL,True
RFQ731-002121,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-002122,VALIDATION,11,1,0.09090909090909091,X731,True
RFQ731-002123,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-002124,TRAIN,8,1,0.125,X731,True
RFQ731-002125,TEST,1,1,1.0,X731,True
RFQ731-002126,VALIDATION,4,1,0.25,X731,True
RFQ731-002127,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-002128,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-002129,VALIDATION,2,1,0.5,G731ST-LT,True
RFQ731-002130,TRAIN,1,1,1.0,X731,True
RFQ731-002131,TRAIN,4,1,0.25,X731,True
RFQ731-002132,TRAIN,2,1,0.5,X731,True
RFQ731-002133,TRAIN,4,1,0.25,G731ST-HT,True
